context_key,map,map_family,agents,seed,budget_ms,sampling_policy,selected_candidate,selected_method,baseline_role,baseline_candidate,selected_success,baseline_success,selected_ratio,baseline_ratio,quality_delta_ratio,corrected_delta_ratio_for_mean,success_regression,success_gain,both_success,both_fail,better,worse,safe_high_margin_gain,seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,context_horizon_key,panel,route,theta_cluster,registry_label,candidate_group,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
random-32-32-20|50|4300|1000|0|14650fb0739d0383,random-32-32-20,random,50,4300,500,negative_controls_wide_random,g554_c00044,g554_c00044,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20356234097,,0.25,True,False,False,False,False,False,False,4300_4319,False,False,False,False,False,stage2_short1000_t050_i4,500,1000,0.5,4,random-32-32-20|50|4300|500|stage2_short1000_t050_i4,,,wide_diagnostic,,,1.45392295392,1.4161959162,1.51532651533,0.988347238347,1.33966658967,0.321070821071,0.554639304639,0.901009301009,0.996675896676,0.992258492258,0.111670611671,0.331638731639,1.26481226481,0.368761868762,10.5764785765,0,0,1
random-32-32-20|50|4630|1000|0|14650fb0739d0383,random-32-32-20,random,50,4630,2000,flow_shield_beta_cap_sweep,g554_c00012,g554_c00012,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.17714285714,,0.25,True,False,False,False,False,False,False,4620_4639,False,False,False,False,False,stage2_short1000_t050_i4,2000,1000,0.5,4,random-32-32-20|50|4630|2000|stage2_short1000_t050_i4,,,tiny,,,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.5,1,11,1,0,0
random-32-32-20|50|4630|1000|0|14650fb0739d0383,random-32-32-20,random,50,4630,2000,flow_shield_beta_cap_sweep,g554_c00025,g554_c00025,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.17714285714,,0.25,True,False,False,False,False,False,False,4620_4639,False,False,False,False,False,stage2_short1000_t050_i4,2000,1000,0.5,4,random-32-32-20|50|4630|2000|stage2_short1000_t050_i4,,,tiny,,,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.55,1,11,1,0,0
random-32-32-20|50|4630|1000|0|14650fb0739d0383,random-32-32-20,random,50,4630,2000,negative_controls_wide_random,g554_c00044,g554_c00044,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.17714285714,,0.25,True,False,False,False,False,False,False,4620_4639,False,False,False,False,False,stage2_short1000_t050_i4,2000,1000,0.5,4,random-32-32-20|50|4630|2000|stage2_short1000_t050_i4,,,wide_diagnostic,,,1.45392295392,1.4161959162,1.51532651533,0.988347238347,1.33966658967,0.321070821071,0.554639304639,0.901009301009,0.996675896676,0.992258492258,0.111670611671,0.331638731639,1.26481226481,0.368761868762,10.5764785765,0,0,1
random-32-32-20|50|4996|2000|0|14650fb0739d0383,random-32-32-20,random,50,4996,1000,negative_controls_wide_random,g554_c00044,g554_c00044,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.2308411215,,0.25,True,False,False,False,False,False,False,4980_4999,False,False,False,False,False,stage2_short2000_t050_i2,1000,2000,0.5,2,random-32-32-20|50|4996|1000|stage2_short2000_t050_i2,,,wide_diagnostic,,,1.45392295392,1.4161959162,1.51532651533,0.988347238347,1.33966658967,0.321070821071,0.554639304639,0.901009301009,0.996675896676,0.992258492258,0.111670611671,0.331638731639,1.26481226481,0.368761868762,10.5764785765,0,0,1
random-32-32-20|50|5926|2000|0|14650fb0739d0383,random-32-32-20,random,50,5926,2000,negative_controls_wide_random,g554_c00044,g554_c00044,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.19196865818,,0.25,True,False,False,False,False,False,False,5920_5939,False,False,False,False,False,stage2_short2000_t100_i4,2000,2000,1.0,4,random-32-32-20|50|5926|2000|stage2_short2000_t100_i4,,,wide_diagnostic,,,1.45392295392,1.4161959162,1.51532651533,0.988347238347,1.33966658967,0.321070821071,0.554639304639,0.901009301009,0.996675896676,0.992258492258,0.111670611671,0.331638731639,1.26481226481,0.368761868762,10.5764785765,0,0,1
random-32-32-20|50|6844|2000|0|14650fb0739d0383,random-32-32-20,random,50,6844,2000,flow_shield_beta_cap_sweep,g554_c00012,g554_c00012,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.13091922006,,0.25,True,False,False,False,False,False,False,6840_6859,False,False,False,False,False,stage2_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|6844|2000|stage2_short2000_t050_i2,,,tiny,,,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.5,1,11,1,0,0
random-32-32-20|50|6844|2000|0|14650fb0739d0383,random-32-32-20,random,50,6844,2000,flow_shield_beta_cap_sweep,g554_c00025,g554_c00025,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.13091922006,,0.25,True,False,False,False,False,False,False,6840_6859,False,False,False,False,False,stage2_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|6844|2000|stage2_short2000_t050_i2,,,tiny,,,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.55,1,11,1,0,0
random-32-32-20|50|6844|2000|0|14650fb0739d0383,random-32-32-20,random,50,6844,2000,negative_controls_wide_random,g554_c00044,g554_c00044,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.13091922006,,0.25,True,False,False,False,False,False,False,6840_6859,False,False,False,False,False,stage2_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|6844|2000|stage2_short2000_t050_i2,,,wide_diagnostic,,,1.45392295392,1.4161959162,1.51532651533,0.988347238347,1.33966658967,0.321070821071,0.554639304639,0.901009301009,0.996675896676,0.992258492258,0.111670611671,0.331638731639,1.26481226481,0.368761868762,10.5764785765,0,0,1
random-32-32-20|50|6916|2000|0|14650fb0739d0383,random-32-32-20,random,50,6916,2000,trust_region_sobol_around_nearmiss,g554_c01002,g554_c01002,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.2183908046,,0.25,True,False,False,False,False,False,False,6900_6919,False,False,False,False,False,stage2_short2000_t050_i4,2000,2000,0.5,4,random-32-32-20|50|6916|2000|stage2_short2000_t050_i4,,,near_miss,,,1.25,1.29682329682,1.25,0.75,0.75,0.9696004446,0.576474597247,0.983316533317,1,0.976120148585,1,0.375557235557,0.688448563449,0.371329006263,11.3151094776,1,0,0
