label_v2_row_id,source_round,source_row_key,context_key,checkpoint_id,checkpoint_iteration,map,map_family,agents,seed,nominal_budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,traffic_before_hash,trace_window_hash,update_checkpoint_hash,candidate_id,theta_id,theta_family,theta_fingerprint,static_flow_success,additive_success,candidate_success,static_flow_ratio,additive_ratio,candidate_ratio,candidate_minus_static_ratio_delta,candidate_minus_additive_ratio_delta,success_regression_vs_static_flow,success_regression_vs_additive,success_gain_vs_static_flow,success_gain_vs_additive,both_success_vs_static_flow,both_success_vs_additive,fingerprint_match,candidate_recognized,cost_finite_all,cost_within_bounds_all,theta_in_bounds,theta_in_safe_library,theta_in_forbidden_library,support_distance_to_safe_positive,support_distance_to_hard_negative,near_hard_negative,out_of_distribution_context,hard_negative_success_regression_vs_static_flow,hard_negative_success_regression_vs_additive,hard_negative_fingerprint_or_cost,hard_negative_out_of_support,safe_candidate,useful_candidate,safe_useful_candidate,quality_gain_candidate,quality_worse_candidate,forbidden_theta,abstain_to_static_flow,allow_theta,risk_score_label,utility_score_label,support_score_label,policy_action_label,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g552_label_v2_row,real_solver_source_reused,source_reuse_index
g552_label_v2_00001513,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001754,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001754,repair5g549_theta_549001754,edge_cost_clamp_sweep,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.31984511031,10.6800626399,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001514,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001755,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001755,repair5g549_theta_549001755,goal_projection_mode_ablation,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.3195998608,0.35,0.75,1,11,0,0,1,False,False,False,False,False,True,True,0
g552_label_v2_00001517,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001758,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001758,repair5g549_theta_549001758,g546_g548_safe_no_gain_neighborhood,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1.04957400085,0.95,1,1.31332462335,1,0.35,0.75,0.557232135536,11,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001519,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001760,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001760,repair5g549_theta_549001760,negative_control,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.46509606981,0.536082427835,0.35,0.75,1,9.13157773684,0,0,1,False,False,False,False,False,True,True,0
g552_label_v2_00001521,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001762,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001762,repair5g549_theta_549001762,lambda_flow_lambda_cong_sweep,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.21825556349,0.874016751966,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001523,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001764,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001764,repair5g549_theta_549001764,edge_cost_clamp_sweep,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.5655498689,8.64847470305,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001524,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001765,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001765,repair5g549_theta_549001765,goal_projection_mode_ablation,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.974696550607,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001528,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001769,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001769,repair5g549_theta_549001769,surrogate_guided_theta_if_model_exists,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,0.828305843388,1.25,0.75,0.75,1,1,0.95,1,0.929987440025,1.24201221598,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001530,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001771,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001771,repair5g549_theta_549001771,static_flow_local_perturbation_fulltheta,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,1.13624472751,0.99523480953,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001532,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001773,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001773,repair5g549_theta_549001773,alpha_flow_wait_progress_sweep,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,0.586882576235,0.95,1,1,1.00384299231,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001533,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001774,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001774,repair5g549_theta_549001774,edge_cost_clamp_sweep,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.695562108876,9.03050993898,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001534,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001775,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001775,repair5g549_theta_549001775,goal_projection_mode_ablation,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.315558868882,0.35,0.75,1,11,0,1,0,False,False,False,False,False,True,True,0
g552_label_v2_00001538,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001779,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001779,repair5g549_theta_549001779,surrogate_guided_theta_if_model_exists,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.1680977638,1.25,0.75,0.75,1,1,0.95,1,1.27003155994,0.750815998368,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,0
g552_label_v2_00001540,g549_fulltheta,random-32-32-20|50|1403|2000|c0_short1000_t050_i2|random-32-32-20|50|1403|1000|0|14650fb0739d0383|random-32-32-20|50|1403|2000|c0_short1000_t050_i2|repair5g549_theta_549001781,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,,random-32-32-20,random,50,1403,2000,c0_short1000_t050_i2,1000,0.5,2,,random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,repair5g549_theta_549001781,repair5g549_theta_549001781,static_flow_local_perturbation_fulltheta,,True,False,False,1.22636363636,,,,,True,False,False,False,False,False,True,True,True,True,True,False,False,1,0.25,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,,0.75,ABSTAIN_TO_STATIC_FLOW,1.25,1.25,1.25,0.75,0.75,1,1.00153899692,0.95,1,1.13446813106,0.766347867304,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,0
