plan_row_id,context_key,map,map_family,agents,seed,budget_ms,ltm_max_iterations,role,candidate_id,method,model_selection_source,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g534_prospective_plan_000061,maze-32-32-4|50|217|1000,maze-32-32-4,maze,50,217,1000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000062,maze-32-32-4|50|217|1000,maze-32-32-4,maze,50,217,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000063,maze-32-32-4|50|217|1000,maze-32-32-4,maze,50,217,1000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000064,maze-32-32-4|50|217|1000,maze-32-32-4,maze,50,217,1000,2,model_selected_candidate,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000065,maze-32-32-4|50|217|1000,maze-32-32-4,maze,50,217,1000,2,model_selected_safety_fallback,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000066,maze-32-32-4|50|217|2000,maze-32-32-4,maze,50,217,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000067,maze-32-32-4|50|217|2000,maze-32-32-4,maze,50,217,2000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000068,maze-32-32-4|50|217|2000,maze-32-32-4,maze,50,217,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000069,maze-32-32-4|50|217|2000,maze-32-32-4,maze,50,217,2000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000070,maze-32-32-4|50|217|2000,maze-32-32-4,maze,50,217,2000,2,model_selected_candidate,repair5g59_wait_conservative,repair5g59_wait_conservative,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000071,maze-32-32-4|50|217|2000,maze-32-32-4,maze,50,217,2000,2,model_selected_safety_fallback,repair5g59_wait_conservative,repair5g59_wait_conservative,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000072,maze-32-32-4|50|246|1000,maze-32-32-4,maze,50,246,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000073,maze-32-32-4|50|246|1000,maze-32-32-4,maze,50,246,1000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000074,maze-32-32-4|50|246|1000,maze-32-32-4,maze,50,246,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000075,maze-32-32-4|50|246|1000,maze-32-32-4,maze,50,246,1000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000076,maze-32-32-4|50|246|1000,maze-32-32-4,maze,50,246,1000,2,model_selected_candidate,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000077,maze-32-32-4|50|246|1000,maze-32-32-4,maze,50,246,1000,2,model_selected_safety_fallback,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000078,maze-32-32-4|50|246|2000,maze-32-32-4,maze,50,246,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000079,maze-32-32-4|50|246|2000,maze-32-32-4,maze,50,246,2000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000080,maze-32-32-4|50|246|2000,maze-32-32-4,maze,50,246,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000081,maze-32-32-4|50|246|2000,maze-32-32-4,maze,50,246,2000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000082,maze-32-32-4|50|246|2000,maze-32-32-4,maze,50,246,2000,2,model_selected_candidate,repair5g59_wait_conservative,repair5g59_wait_conservative,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000083,maze-32-32-4|50|246|2000,maze-32-32-4,maze,50,246,2000,2,model_selected_safety_fallback,repair5g59_wait_conservative,repair5g59_wait_conservative,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000084,maze-32-32-4|50|247|1000,maze-32-32-4,maze,50,247,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000085,maze-32-32-4|50|247|1000,maze-32-32-4,maze,50,247,1000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000086,maze-32-32-4|50|247|1000,maze-32-32-4,maze,50,247,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000087,maze-32-32-4|50|247|1000,maze-32-32-4,maze,50,247,1000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000088,maze-32-32-4|50|247|1000,maze-32-32-4,maze,50,247,1000,2,model_selected_candidate,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000089,maze-32-32-4|50|247|1000,maze-32-32-4,maze,50,247,1000,2,model_selected_safety_fallback,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000090,maze-32-32-4|50|247|2000,maze-32-32-4,maze,50,247,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000091,maze-32-32-4|50|247|2000,maze-32-32-4,maze,50,247,2000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000092,maze-32-32-4|50|247|2000,maze-32-32-4,maze,50,247,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000093,maze-32-32-4|50|247|2000,maze-32-32-4,maze,50,247,2000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000094,maze-32-32-4|50|247|2000,maze-32-32-4,maze,50,247,2000,2,model_selected_candidate,repair5g59_wait_conservative,repair5g59_wait_conservative,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000095,maze-32-32-4|50|247|2000,maze-32-32-4,maze,50,247,2000,2,model_selected_safety_fallback,repair5g59_wait_conservative,repair5g59_wait_conservative,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000096,maze-32-32-4|50|248|1000,maze-32-32-4,maze,50,248,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000097,maze-32-32-4|50|248|1000,maze-32-32-4,maze,50,248,1000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000098,maze-32-32-4|50|248|1000,maze-32-32-4,maze,50,248,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000099,maze-32-32-4|50|248|1000,maze-32-32-4,maze,50,248,1000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000100,maze-32-32-4|50|248|1000,maze-32-32-4,maze,50,248,1000,2,model_selected_candidate,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000101,maze-32-32-4|50|248|1000,maze-32-32-4,maze,50,248,1000,2,model_selected_safety_fallback,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000102,maze-32-32-4|50|248|2000,maze-32-32-4,maze,50,248,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000103,maze-32-32-4|50|248|2000,maze-32-32-4,maze,50,248,2000,2,g533_best_fixed_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000104,maze-32-32-4|50|248|2000,maze-32-32-4,maze,50,248,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000105,maze-32-32-4|50|248|2000,maze-32-32-4,maze,50,248,2000,2,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
g534_prospective_plan_000106,maze-32-32-4|50|248|2000,maze-32-32-4,maze,50,248,2000,2,model_selected_candidate,repair5g59_wait_conservative,repair5g59_wait_conservative,torch_prediction_mode_by_map_family_agent_budget,False,False,False,False,False
