map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,10,10,1.0,1.1398036303879,438.3,185.2,1.0,21738.9,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,-0.4000000000000057
maze-32-32-4,50,lacam_star,10,10,1.0,1.1353676280713,11151.7,3166.83758,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.004436002316599907,10713.400000000001,2981.23758
maze-32-32-4,50,lacam_star_ltm,10,10,1.0,1.1398036303879,438.3,185.6,1.0,21738.9,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,10,10,1.0,1.1218270639166,426.1,185.9,1.0,21104.7,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 9, ""commit_heavy"": 3, ""decay_090"": 9, ""decay_095"": 3, ""wait_heavy"": 3, ""wait_light"": 3}",-0.01797656647130008,-12.199999999999989,0.30000000000001137
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,10,10,1.0,1.1404840886363,448.2,186.9,1.0,22234.4,0.35644,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 30}",0.0006804582483999067,9.899999999999977,1.3000000000000114
maze-32-32-4,50,repair5e3_split_guarded_selector,10,10,1.0,1.1398036303879,438.3,186.1,1.0,21738.9,0.38794,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 30}",0.0,0.0,0.5
maze-32-32-4,50,repair5e4_closed_loop_utility_selector,10,10,1.0,1.1398036303879,438.3,186.5,1.0,21738.9,0.45336,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,0.9000000000000057
maze-32-32-4,50,repair5e4_closed_loop_utility_selector_force_additive_parity,10,10,1.0,1.1398036303879,438.3,184.6,1.0,21738.9,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,-1.0
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,10,10,1.0,1.1398036303879,438.3,185.8,1.0,21738.9,0.3538,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 30}",0.0,0.0,0.20000000000001705
maze-32-32-4,100,always_additive_defer,10,10,1.0,1.2492997628640001,566.0,393.2,1.0,71451.8,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,-1.400000000000034
