row_type,model,policy,sample_index,selected_policy_utility,candidate_induced_no_solution_count,safe_positive_selected_count,region_match_rate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,18,0.021639497665,34,81,0.681967213115,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,19,0.023540597046,38,78,0.680327868852,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,20,0.026509791998,48,64,0.627868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,21,0.021301795996,36,87,0.665573770492,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,22,0.024664750931,28,83,0.66393442623,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,23,0.02683341648,44,66,0.634426229508,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,24,0.027280433492,37,65,0.66393442623,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,25,0.025753957624,36,82,0.647540983607,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,26,0.02306544046,34,73,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,27,0.025741576756,32,58,0.649180327869,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,28,0.028422175787,27,57,0.685245901639,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,29,0.026137727351,36,66,0.662295081967,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,30,0.025868861573,34,80,0.654098360656,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,31,0.025170596497,33,78,0.64262295082,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,32,0.023015610257,39,67,0.662295081967,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,33,0.024610345823,48,70,0.629508196721,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,34,0.025501522771,34,65,0.632786885246,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,35,0.022360279503,39,79,0.709836065574,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,36,0.021266181468,45,73,0.660655737705,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,37,0.025316383905,35,76,0.660655737705,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,38,0.024633100832,35,84,0.637704918033,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,39,0.022250418591,41,89,0.665573770492,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,40,0.024450080667,38,67,0.647540983607,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,41,0.029977563928,36,60,0.647540983607,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,42,0.023749657157,36,80,0.695081967213,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,43,0.022252181913,39,73,0.672131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,44,0.022796215323,37,77,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,45,0.025395660295,42,65,0.659016393443,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,46,0.024737891004,51,68,0.652459016393,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,47,0.023590409181,37,77,0.65737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,48,0.028020645324,34,54,0.624590163934,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,49,0.025156172224,32,62,0.65737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,50,0.024566125788,39,81,0.654098360656,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,51,0.024087807545,40,69,0.686885245902,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,52,0.022972912118,33,87,0.686885245902,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,53,0.026613676859,39,61,0.631147540984,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,54,0.029456813157,37,71,0.609836065574,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,55,0.024698182646,32,67,0.683606557377,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,56,0.022359414774,37,78,0.683606557377,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,57,0.025065996341,44,73,0.62131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,58,0.026592219692,46,66,0.627868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,59,0.022736458854,36,64,0.652459016393,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,60,0.023942086266,41,63,0.650819672131,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,61,0.025285123028,46,67,0.619672131148,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,62,0.026821885488,45,57,0.627868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,63,0.025352414796,40,83,0.65737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,64,0.02631510793,38,72,0.660655737705,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,65,0.022563722816,41,75,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,66,0.029137925667,40,62,0.618032786885,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,67,0.025316834932,49,79,0.667213114754,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,68,0.024850148737,39,72,0.672131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,69,0.025443936819,39,59,0.63606557377,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,70,0.024513337409,43,80,0.645901639344,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,71,0.024389912402,45,62,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,72,0.02548153481,42,67,0.647540983607,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,73,0.02447345861,51,56,0.645901639344,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,74,0.027592630348,44,63,0.64262295082,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,75,0.02610028884,31,67,0.67868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,76,0.023757105311,39,75,0.703278688525,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,77,0.025578964478,51,82,0.668852459016,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,78,0.026060393825,31,68,0.668852459016,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,79,0.028738885161,39,58,0.634426229508,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,80,0.023539602251,49,70,0.645901639344,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,81,0.026440413359,48,65,0.626229508197,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,82,0.023829121621,38,70,0.644262295082,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,83,0.022395030513,38,66,0.670491803279,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,84,0.024213432782,30,71,0.659016393443,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,85,0.026133293337,29,73,0.644262295082,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,86,0.023545601882,39,71,0.637704918033,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,87,0.026038750778,38,66,0.647540983607,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,88,0.02712627942,34,74,0.677049180328,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,89,0.025191516024,37,83,0.632786885246,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,90,0.024548364835,47,84,0.683606557377,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,91,0.02574892934,36,70,0.639344262295,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,92,0.026245355314,33,75,0.654098360656,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,93,0.023755058487,30,82,0.677049180328,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,94,0.019672804415,40,90,0.67868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,95,0.025835923694,35,71,0.665573770492,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,96,0.026412300857,44,63,0.681967213115,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,97,0.025380427698,28,67,0.677049180328,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,98,0.025228850635,38,66,0.672131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,99,0.022816864164,40,78,0.665573770492,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,100,0.02512629554,38,71,0.649180327869,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,101,0.025230394408,37,58,0.690163934426,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,102,0.023029226016,37,77,0.704918032787,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,103,0.024362565608,39,87,0.660655737705,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,104,0.02748855974,35,69,0.654098360656,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,105,0.024368293538,40,62,0.652459016393,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,106,0.022893493279,44,65,0.66393442623,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,107,0.024800560758,43,64,0.62131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,108,0.024854684837,40,69,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,109,0.023541545803,44,74,0.672131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,110,0.024879874837,38,62,0.667213114754,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,111,0.025698085814,30,82,0.667213114754,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,112,0.021500673803,36,87,0.685245901639,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,113,0.02316956875,46,93,0.640983606557,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,114,0.024864114877,28,64,0.665573770492,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,115,0.027033893859,47,60,0.667213114754,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,116,0.02414538846,40,80,0.667213114754,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,117,0.024984444504,37,79,0.645901639344,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,118,0.02416612133,42,60,0.675409836066,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,119,0.0272416533,40,64,0.644262295082,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,120,0.023760287395,38,63,0.670491803279,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,121,0.023671638783,44,74,0.677049180328,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,122,0.02370554734,44,78,0.649180327869,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,123,0.02367565663,37,69,0.639344262295,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,124,0.022660506006,44,77,0.650819672131,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,125,0.02486818153,39,85,0.670491803279,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,126,0.025255480563,50,73,0.640983606557,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,127,0.025301830012,40,58,0.672131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,128,0.027829458716,33,67,0.645901639344,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,129,0.02421006789,56,79,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,130,0.024802080781,38,64,0.67868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,131,0.024912734255,44,74,0.688524590164,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,132,0.024213089837,33,66,0.670491803279,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,133,0.025039650224,41,68,0.665573770492,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,134,0.025784471944,47,83,0.644262295082,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,135,0.025326820442,42,75,0.668852459016,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,136,0.02350217342,48,66,0.652459016393,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,137,0.022836458999,37,64,0.681967213115,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,138,0.021730522062,39,58,0.659016393443,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,139,0.022595260979,50,76,0.662295081967,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,140,0.025562016892,38,62,0.650819672131,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,141,0.022842918889,34,67,0.686885245902,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,142,0.02406556478,48,75,0.686885245902,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,143,0.025656191069,36,65,0.66393442623,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,144,0.024000198843,42,80,0.649180327869,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,145,0.02445274838,44,68,0.64262295082,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,146,0.021993203707,35,87,0.703278688525,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,147,0.024444339593,45,68,0.637704918033,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,148,0.02420240407,49,68,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,149,0.027805434171,31,57,0.65737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,150,0.021953759469,37,71,0.675409836066,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,151,0.023863908761,31,74,0.655737704918,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,152,0.024481967617,44,72,0.632786885246,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,153,0.024770903292,29,81,0.683606557377,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,154,0.025121169409,43,81,0.627868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,155,0.024021185257,38,61,0.667213114754,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,156,0.025650561633,46,66,0.640983606557,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,157,0.025826713935,37,50,0.647540983607,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,158,0.023484027631,35,72,0.662295081967,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,159,0.02466156616,31,72,0.686885245902,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,160,0.026030302538,41,67,0.634426229508,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,161,0.023775775168,37,69,0.640983606557,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,162,0.021909349714,42,79,0.650819672131,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,163,0.023933493388,38,74,0.668852459016,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,164,0.023171770848,30,63,0.650819672131,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,165,0.026120017497,51,67,0.632786885246,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,166,0.02301535319,44,71,0.683606557377,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,167,0.024637976819,39,82,0.632786885246,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,168,0.021333817077,31,85,0.686885245902,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,169,0.027046042084,33,68,0.631147540984,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,170,0.023591673443,45,55,0.688524590164,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,171,0.022608732539,48,72,0.672131147541,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,172,0.024987401858,40,79,0.67868852459,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,173,0.023766360506,37,73,0.662295081967,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,174,0.023367636502,48,72,0.649180327869,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,175,0.027557169232,41,69,0.662295081967,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,176,0.024180716929,44,82,0.634426229508,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,177,0.024331366757,39,82,0.637704918033,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,178,0.02342808899,39,72,0.688524590164,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,179,0.027849401021,25,65,0.645901639344,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,180,0.020281389866,37,71,0.681967213115,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,181,0.022708966884,47,62,0.649180327869,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,182,0.027207752876,31,69,0.667213114754,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,183,0.024806927021,29,85,0.688524590164,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,184,0.025221678432,41,64,0.632786885246,False,False,False,False,False
bootstrap,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,185,0.024262909108,54,68,0.649180327869,False,False,False,False,False
