g540_stage2_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,planned_method,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g540_stage2_00000000,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000648,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,50,666,2000,2,final,True,1.26273458445,289,237,237,11723,12598,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000001,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000651,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,50,666,2000,2,final,True,1.24128686327,312,232,232,11474,12340,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000002,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000649,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,50,666,2000,2,final,True,1.2273458445,285,230,230,11374,12210,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000003,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000650,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,50,666,2000,2,final,True,1.22680965147,300,238,238,11771,12593,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000004,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,repair5g539_s1_026,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000652,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,repair5g539_s1_026__b2000__i2,repair5g539_s1_026,,maze-32-32-4,maze,50,666,2000,2,final,True,1.20107238606,313,226,226,11177,11960,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000005,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,param::repair5g539_s2_102,repair5g539_s2_102,repair5g518_grid_c1p00_b1p25_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,repair5g539_s2_102,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000653,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,repair5g539_s2_102__b2000__i2,repair5g539_s2_102,,maze-32-32-4,maze,50,666,2000,2,final,True,1.18820375335,297,214,214,10584,11361,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000006,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,param::repair5g539_s2_110,repair5g539_s2_110,repair5g518_grid_c1p1_b1p4_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,repair5g539_s2_110,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000654,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p1_b1p4_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,repair5g539_s2_110__b2000__i2,repair5g539_s2_110,,maze-32-32-4,maze,50,666,2000,2,final,True,1.22037533512,286,230,230,11374,12213,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000007,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,repair5g539_s2_089,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000655,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,repair5g539_s2_089__b2000__i2,repair5g539_s2_089,,maze-32-32-4,maze,50,666,2000,2,final,True,1.22144772118,290,233,233,11524,12333,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000008,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,param::repair5g539_s2_104,repair5g539_s2_104,repair5g518_grid_c1p00_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,repair5g539_s2_104,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000656,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,repair5g539_s2_104__b2000__i2,repair5g539_s2_104,,maze-32-32-4,maze,50,666,2000,2,final,True,1.21662198391,315,233,233,11524,12351,,,,,real_solver_trace,False,False,False,False,False
g540_stage2_00000009,maze-32-32-4|50|666|2000|final,maze-32-32-4|50|666|2000,param::repair5g539_s2_088,repair5g539_s2_088,repair5g518_grid_c1p25_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p35_max0p75_c0,repair5g539_s2_088,new_g540_stage2_real_solver_execution,g540_stage2_raw_00000657,g540_stage2_real_solver_execution_final_run,8d552fc,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p25_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p35_max0p75_c0,repair5g539_s2_088__b2000__i2,repair5g539_s2_088,,maze-32-32-4,maze,50,666,2000,2,final,True,1.22627345845,295,232,232,11474,12306,,,,,real_solver_trace,False,False,False,False,False
