split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter0,empty-16-16,50,1,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.077519379845,0.0,0.077519379845,0.077519379845,0.0,0.077519379845,False,0.077519379845,True,True,0.077519379845,0.01,"[1.0985928722586686, 1.3842839282751083, 2.7078288942575455, 1.947951540350914, 3.3712229751050473, 0.8123731219768524, 1.159107308519524, 0.8996324925945374]","[1.217739554704167e-05, 0.4409179985523224, 0.3950171172618866, 0.4071064293384552, 0.1108168438076973, 0.7971366047859192, 3.670987280202098e-05, 5.7670840760692954e-05]",0.8980515599250793,0.05891750380396843,"[""wait_light"", ""block_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter1,empty-16-16,50,1,1,use_nonadditive,use_nonadditive,commit_heavy,commit_heavy,selected,True,True,True,0.135658914729,0.0,0.135658914729,0.1,0.0,0.1,False,0.135658914729,True,True,0.1,0.01,"[0.1325027718790807, 3.743456670641899, 2.6253751319646836, 0.49444981694221496, 2.612200617603958, 1.3465827655792237, 1.358443912267685, 1.1644786739349364]","[0.0005353259621188045, 0.0016774237155914307, 0.054735928773880005, 0.7709700465202332, 0.015765437856316566, 0.6453158855438232, 0.5835743546485901, 0.8116118907928467]",0.9965960383415222,0.0029652186203747988,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter2,empty-16-16,50,1,2,use_nonadditive,use_nonadditive,block_light,block_heavy,selected,False,False,True,0.0755813953488,0.0,0.0755813953488,0.0755813953488,0.0,0.0755813953488,False,0.0968992248062,True,True,0.0968992248062,0.01,"[1.2697920077971911, 1.06879380941391, 2.549414357733913, 2.341258377432823, 2.480673989355564, 2.427940110564232, 2.52810126721859, 2.545244247913361]","[3.6064172945771134e-06, 0.7881563901901245, 0.0030894482042640448, 0.20963695645332336, 0.21823839843273163, 0.2852330505847931, 0.4788964092731476, 0.512717604637146]",0.8851612210273743,0.08282466232776642,"[""block_heavy"", ""decay_090"", ""decay_095""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[2.498403797004139, -1.1577790880203247, 1.5151845908164978, -0.39631813287734985, 2.4381068247556685, -0.12970664143562316, -0.23659442901611327, -0.009286259412765504]","[0.0003452373784966767, 0.9742255210876465, 0.6332720518112183, 0.9830189347267151, 0.2603982985019684, 0.9556080102920532, 0.9546424150466919, 0.9268792867660522]",0.022776715457439423,0.9490606188774109,"[""additive_ltm"", ""wait_light"", ""block_heavy""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter0,empty-16-16,100,1,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.0951923076923,0.0,0.0951923076923,0.0951923076923,0.0,0.0951923076923,False,0.0951923076923,True,True,0.0951923076923,0.01,"[1.136903661666729, 0.650114198923111, 2.517629337310791, 0.18266724944114685, 2.7172945129871366, -0.7774691271781922, 1.102500170567073, 1.585751508298563]","[0.00010638542880769819, 0.9366651177406311, 0.7829093933105469, 0.9131032228469849, 0.5452484488487244, 0.965981125831604, 0.001050526974722743, 0.0009489743388257921]",0.8810937404632568,0.06275070458650589,"[""wait_light"", ""block_heavy"", ""decay_090""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter1,empty-16-16,100,1,1,use_nonadditive,use_nonadditive,block_heavy,wait_light,selected,False,False,True,0.0317307692308,0.0,0.0317307692308,0.0317307692308,0.0,0.0317307692308,False,0.0346153846154,True,True,0.0346153846154,0.01,"[0.8948518655430234, 2.2155827218294144, 1.9065190052986145, 2.2423579704761507, 2.445354762673378, 0.6679352188110351, 1.890303065776825, 1.6120715892314912]","[0.00011016065400326625, 0.2401772439479828, 0.6750131845474243, 0.41835302114486694, 0.4017440974712372, 0.8647458553314209, 0.7109020948410034, 0.8501551747322083]",0.972684919834137,0.015111668966710567,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter2,empty-16-16,100,1,2,use_nonadditive,use_nonadditive,wait_light,decay_090,selected,False,False,True,0.104807692308,0.0,0.104807692308,0.1,0.0,0.1,False,0.118269230769,True,True,0.1,0.01,"[1.0851050369275799, 1.474149044752121, 1.6686941039562226, 1.9845965187624097, 1.7747647476196289, 1.6061189967393874, 2.2985923075675965, 2.3864323264360428]","[1.3151103303243872e-05, 0.6456466317176819, 0.5686717629432678, 0.021003281697630882, 0.08531355857849121, 0.4566868245601654, 0.3470073938369751, 0.15958961844444275]",0.9842314720153809,0.012432446703314781,"[""decay_090"", ""decay_095"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter3,empty-16-16,100,1,3,use_nonadditive,use_nonadditive,decay_090,decay_090,selected,True,True,True,0.0471153846154,0.0,0.0471153846154,0.0471153846154,0.0,0.0471153846154,False,0.0471153846154,True,True,0.0471153846154,0.01,"[1.7962387329964986, 1.0203781640529632, -0.08837259650230408, 0.46986924767494204, 0.8514652407169342, -0.36857306957244873, 1.0302405083179473, 2.743565921187401]","[3.811404531006701e-05, 0.9425316452980042, 0.9610731601715088, 0.956596851348877, 0.9138278365135193, 0.9537264704704285, 0.9437991976737976, 0.29786208271980286]",0.5865328907966614,0.26977336406707764,"[""decay_090"", ""additive_ltm"", ""decay_095""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter0,empty-16-16,200,1,0,use_nonadditive,use_nonadditive,commit_heavy,wait_light,selected,False,True,True,1.12518482011,0.0,1.12518482011,0.1,0.0,0.1,False,1.14440611138,True,True,0.1,0.01,"[0.29395313599176004, 3.2170396667718886, 1.5607180309295654, 2.114267203807831, 3.4600047743320466, 0.4742364645004272, 0.5904612518521026, 0.5407832530583255]","[2.1587577066384256e-05, 0.15718528628349304, 0.7641866207122803, 0.5499674081802368, 0.1119033694267273, 0.8841630816459656, 0.0007272900547832251, 0.0009612865978851914]",0.9593071937561035,0.023853840306401253,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter1,empty-16-16,200,1,1,use_nonadditive,use_nonadditive,block_heavy,wait_light,selected,False,True,True,0.151798915722,0.0,0.151798915722,0.1,0.0,0.1,False,0.116806308526,True,True,0.1,0.01,"[0.6194748992938548, -0.2904366064071655, 1.3824838948249818, 0.6385583555698395, 3.1860485959053038, -1.657744048833847, 1.145121968984604, -0.2841180527210236]","[9.479513391852379e-05, 0.9208177924156189, 0.7810565233230591, 0.8935288786888123, 0.1365140676498413, 0.9606480002403259, 0.8037012219429016, 0.9422464370727539]",0.9866386651992798,0.012014745734632015,"[""wait_light"", ""block_heavy"", ""decay_095""]","[0, 1, 0, 0, 0, 1, 0, 1]"
