row_type,normalized_context_key,short_budget_ms,map,map_family,map_agent_group,agents,teacher_action_class,teacher_should_use_new_g522,teacher_should_fallback,teacher_should_abstain_due_risk,teacher_static_recovery_opportunity,teacher_candidate_induced_risk_context,teacher_selected_region,teacher_region_set_safe_positive,teacher_region_set_unsafe,teacher_selected_candidate,teacher_selected_param_vector,teacher_param_residual_vs_region_median,teacher_param_residual_vs_nearest_g518,teacher_selected_utility_bucket,teacher_expected_gain_bucket,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s146|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s146|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s147|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s147|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,A_g518_winner_neighborhood,,,repair5g522_grid_c0p90_b1p30_f1p00_w0p40_dc0p95_df1p00_beta0p30_max0p75_c0,"{""alpha_cong_blocked"": 1.3, ""alpha_cong_committed"": 0.9, ""alpha_flow_progress"": 1.0, ""alpha_flow_wait_or_nonprogress"": 0.4, ""flow_shield_beta"": 0.3, ""max_flow_shield"": 0.75, ""rho_cong"": 0.95, ""rho_flow"": 1.0}",-0.1,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s148|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s148|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s149|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s149|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s150|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s150|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s151|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,A_g518_winner_neighborhood,,,repair5g522_grid_c0p90_b1p30_f1p00_w0p40_dc0p95_df1p00_beta0p30_max0p75_c0,"{""alpha_cong_blocked"": 1.3, ""alpha_cong_committed"": 0.9, ""alpha_flow_progress"": 1.0, ""alpha_flow_wait_or_nonprogress"": 0.4, ""flow_shield_beta"": 0.3, ""max_flow_shield"": 0.75, ""rho_cong"": 0.95, ""rho_flow"": 1.0}",-0.1,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s151|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s152|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s152|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s153|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s153|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s154|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s154|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s155|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a100|s155|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,True,False,D_fractional_coverage,A_g518_winner_neighborhood|B_static_recovery_feasibility|C_risk_boundary|D_fractional_coverage,A_g518_winner_neighborhood|B_static_recovery_feasibility|C_risk_boundary|D_fractional_coverage|g518_retained|old14,repair5g522_grid_c0p85_b1p24_f0p87_w0p48_dc0p95_df0p98_beta0p65_max0p99_c0,"{""alpha_cong_blocked"": 1.24, ""alpha_cong_committed"": 0.85, ""alpha_flow_progress"": 0.87, ""alpha_flow_wait_or_nonprogress"": 0.48, ""flow_shield_beta"": 0.65, ""max_flow_shield"": 0.99, ""rho_cong"": 0.95, ""rho_flow"": 0.98}",-0.26,0,strong_improvement,strong_improvement,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,True,False,g518_retained,,A_g518_winner_neighborhood|B_static_recovery_feasibility|C_risk_boundary|D_fractional_coverage|g518_retained|old14,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,"{""alpha_cong_blocked"": 1.65, ""alpha_cong_committed"": 0.9, ""alpha_flow_progress"": 1.0, ""alpha_flow_wait_or_nonprogress"": 0.45, ""flow_shield_beta"": 0.35, ""max_flow_shield"": 0.75, ""rho_cong"": 0.95, ""rho_flow"": 1.0}",0.3,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,True,False,old14,,A_g518_winner_neighborhood|B_static_recovery_feasibility|C_risk_boundary|D_fractional_coverage|g518_retained|old14,repair5g59_wait_aggressive,"{""alpha_cong_blocked"": 1.25, ""alpha_cong_committed"": 1.25, ""alpha_flow_progress"": 1.0, ""alpha_flow_wait_or_nonprogress"": 1.0, ""flow_shield_beta"": 0.35, ""max_flow_shield"": 0.75, ""rho_cong"": 0.95, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,True,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,True,False,old14,,A_g518_winner_neighborhood|B_static_recovery_feasibility|C_risk_boundary|D_fractional_coverage|g518_retained|old14,repair5g59_additive_fallback,"{""alpha_cong_blocked"": 1.0, ""alpha_cong_committed"": 1.0, ""alpha_flow_progress"": 0.0, ""alpha_flow_wait_or_nonprogress"": 1.0, ""flow_shield_beta"": 0.0, ""max_flow_shield"": 0.0, ""rho_cong"": 1.0, ""rho_flow"": 1.0}",-0.25,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,abstain_due_risk,False,False,True,True,False,g518_retained,,A_g518_winner_neighborhood|B_static_recovery_feasibility|C_risk_boundary|D_fractional_coverage|g518_retained|old14,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.9, ""alpha_flow_progress"": 1.0, ""alpha_flow_wait_or_nonprogress"": 0.45, ""flow_shield_beta"": 0.45, ""max_flow_shield"": 0.75, ""rho_cong"": 0.95, ""rho_flow"": 1.0}",0.15,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
hierarchical_context_teacher,warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,old14_select,False,False,False,False,False,D_fractional_coverage,,,repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,"{""alpha_cong_blocked"": 1.5, ""alpha_cong_committed"": 0.83, ""alpha_flow_progress"": 1.04, ""alpha_flow_wait_or_nonprogress"": 0.64, ""flow_shield_beta"": 0.68, ""max_flow_shield"": 1.0, ""rho_cong"": 0.97, ""rho_flow"": 1.0}",0,0,weak_or_neutral,weak_or_neutral,False,False,False,False,False
