candidate_id,generated_theta_uid,registry_role,contract_vector_id,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g561_contract_010_small_residual_687615225b,69a1340588ed74a2a93056928a695d7aa36efba4df81564db3145e6ee515d996,g561_materialization_contract_solver_key,g561_contract_010,1.25,1.1580041646957397,1.25,0.75,0.8375,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_011_small_residual_07fac47515,f1ec838aad26bb7ccbe76ab0f9b38d26553c99824b15408aed2d4c1fd8ec901b,g561_materialization_contract_solver_key,g561_contract_011,1.25,1.1580041646957397,1.25,0.75,0.75,0.9653397083282471,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_012_small_residual_770f11efc9,da3a179858c986bcd9d9e632a5689a10be19ed0b65ae80762b2f189da172fe11,g561_materialization_contract_solver_key,g561_contract_012,1.25,1.1580041646957397,1.25,0.75,0.75,1.115339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_013_field_lower_bound_56a2059c7b,004dcf97371f79fe2ed0edf7f7b7aa4b31d6c8a21160adcb5cae8b186c9d4268,g561_materialization_contract_solver_key,g561_contract_013,0.0,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_014_field_upper_bound_dcd1a80ef7,a72e290be4689df430eb95d01081c97bd809c0d26ee9f83f3229ca2bcd8a8d99,g561_materialization_contract_solver_key,g561_contract_014,1.5,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_015_field_lower_bound_4dbf2f4570,af8fcfc433a5fe5154f0a6f7a9d7378596c7e0481ace6f214aff90c280d893e0,g561_materialization_contract_solver_key,g561_contract_015,1.25,0.5,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_016_field_upper_bound_c1a89957af,570adbcbd779a1fe46409e41efdeffaf28aed0d259934a901c6212b653547156,g561_materialization_contract_solver_key,g561_contract_016,1.25,1.75,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_017_field_lower_bound_9a21a10767,7626439f43ac118dc994196abbcdd9b771f9b7615954802f84fa7b2cee5d0219,g561_materialization_contract_solver_key,g561_contract_017,1.25,1.1580041646957397,0.5,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_018_field_upper_bound_3145f4f297,de3b2eca176c79d7a0a401b2aa30efbbde493458da58f540a465982b6f9bfc9a,g561_materialization_contract_solver_key,g561_contract_018,1.25,1.1580041646957397,2.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_019_field_lower_bound_3d8c9b7361,03340079b6765e7414b7241be30a29088bbd857d57fd12a0795e10e14fc1503c,g561_materialization_contract_solver_key,g561_contract_019,1.25,1.1580041646957397,1.25,0.0,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_020_field_upper_bound_65318c611a,faf41a3f370718058fec3e0bb0080ea81eeb8e283a6143950b1a50aca29c8be5,g561_materialization_contract_solver_key,g561_contract_020,1.25,1.1580041646957397,1.25,1.25,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_021_field_lower_bound_069ef58efb,676c347e60f025dea079998cf91ea26f1238a3801931d57f359a4f2f1d42b0c2,g561_materialization_contract_solver_key,g561_contract_021,1.25,1.1580041646957397,1.25,0.75,0.0,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_022_field_upper_bound_a1c717b87c,f7c8f888187655ed810f7cc31fee90a166a305342cf2cabc2da00ff177345fba,g561_materialization_contract_solver_key,g561_contract_022,1.25,1.1580041646957397,1.25,0.75,1.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_023_field_lower_bound_6a2d4a712a,84c3d3bf3be275f5d8f6d566a5f00492b040bac0b01a990fb4d89715448092f8,g561_materialization_contract_solver_key,g561_contract_023,1.25,1.1580041646957397,1.25,0.75,0.75,0.0,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_024_field_upper_bound_b964b07603,16218f1c03793e0b73589ca5f96a40b29243dda776409fcc70de8dc71ec98bcd,g561_materialization_contract_solver_key,g561_contract_024,1.25,1.1580041646957397,1.25,0.75,0.75,1.5,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_025_field_lower_bound_af50145624,4b222267ade0bb224016af42f8911d22ff4d4ec71c0d75359327da2cdf8669f6,g561_materialization_contract_solver_key,g561_contract_025,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.0,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_026_field_upper_bound_09068c817c,64dbfa637ca45dcbe5707064835200a90fe559af7d855450a47448f757f57a98,g561_materialization_contract_solver_key,g561_contract_026,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,1.25,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_027_field_lower_bound_841da6bd9b,bbc8987a021ab4ce8fecbc49ec75927b8439c54d5328abc4689fc73c69c296b6,g561_materialization_contract_solver_key,g561_contract_027,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_028_field_upper_bound_762fe90a2f,75a90749469d939c738d87c299791ebf20ef70004f7c5e4300b63fb90921099e,g561_materialization_contract_solver_key,g561_contract_028,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,1.0,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_029_field_lower_bound_c8f904156e,0143696250552b3bf0c5f37ac53c121f7a7c83fc1be71dbc2ea063b733418acb,g561_materialization_contract_solver_key,g561_contract_029,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,0.9,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_030_field_upper_bound_f5e127f00f,fc962fffc1cb832a6f2bce083b4955779d83c6c8800225a36c8b67905bb1e8c2,g561_materialization_contract_solver_key,g561_contract_030,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_031_field_lower_bound_0871f6b89f,12b0fb89bab3ee69c1ac1055b2493bcb950b54c9fd2bd7786569ea9dd9d0ae0f,g561_materialization_contract_solver_key,g561_contract_031,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.5,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_032_field_upper_bound_02575372e5,a5936a1e08db9e4824647db25d3c1bd8bc803d6261c44d0fdd819d9a098e1705,g561_materialization_contract_solver_key,g561_contract_032,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,1.5,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_033_field_lower_bound_ab02b9be28,9459dc4b98eaecc3395a70713a492a5e07bcff56148e6b374570279faf0370de,g561_materialization_contract_solver_key,g561_contract_033,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.0,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_034_field_upper_bound_bd1e175ca2,e3d0a88de11ce8d37147575ac6af4a5328506b508f2ff05859025f996ce7076b,g561_materialization_contract_solver_key,g561_contract_034,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,1.5,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_035_field_lower_bound_918685a425,57ec0974ef95bc38db7b5743b75d3b562a3cd798359d302f54ffeb6ddd049c38,g561_materialization_contract_solver_key,g561_contract_035,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.0,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_036_field_upper_bound_9595fbcc7d,0001cb32f3ba686eff5b160c6001746b5f923b835c84c7a714e4feb8460cf279,g561_materialization_contract_solver_key,g561_contract_036,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.8,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_037_field_lower_bound_d4592c2872,fdbe734754b4973638f533d6790bca862b66e35fc96a220adaf00d1c5c95886b,g561_materialization_contract_solver_key,g561_contract_037,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.25,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_038_field_upper_bound_f8d3a9992d,00f8f602350fbf4af32462f4bce68c7b176b691397de459a89fa4c193c4163ef,g561_materialization_contract_solver_key,g561_contract_038,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,1.5,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_039_field_lower_bound_9dd5efc1cd,4a5ef3fc1659070fdacff9f86912e7e5f2fa27aec7a9edf32bd5a536c5aaa91d,g561_materialization_contract_solver_key,g561_contract_039,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,0.25,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_040_field_upper_bound_77f33dba07,5a76377052af60261b51f4e5d10af976bbe681d23b6d7ba79d909ddf139df342,g561_materialization_contract_solver_key,g561_contract_040,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_041_field_lower_bound_8d6499453e,60a67003510e0ab48ab0f4f286836d3cee92bc467b6bce224077570244db82ae,g561_materialization_contract_solver_key,g561_contract_041,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,8.0,1,0,0,False,False,False,False,False
g561_contract_042_field_upper_bound_d1c94c6402,0f65165db28914a0cacf210ff677c2618f2e1f5bccadcb2d04f43fbbb9c67c37,g561_materialization_contract_solver_key,g561_contract_042,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,12.0,1,0,0,False,False,False,False,False
g561_contract_043_mixed_field_group_residual_020e3285ca,e6980a8f236292285b99bfc0231d38dce94001d58356c70f8c8ecad0dc74210b,g561_materialization_contract_solver_key,g561_contract_043,1.23,1.1580041646957397,1.9349999999999998,0.75,1.4349999999999998,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_044_mixed_field_group_residual_254cfb0cd4,452bcb977511843916a6570270321eb8aad6f0cc62e460cd4ee8cec82f6ef120,g561_materialization_contract_solver_key,g561_contract_044,1.25,0.725,1.25,0.22499999999999998,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_045_mixed_field_group_residual_e48baf75f5,2ffd2a85c690cf899d0042a560b0c5484e81f251429d2c54a0a4fbdd4c9f11ac,g561_materialization_contract_solver_key,g561_contract_045,1.25,1.1580041646957397,1.25,0.75,0.75,1.1400000000000001,0.95,0.9799358248710632,1.0,0.6841553449630737,1.1400000000000001,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_046_mixed_field_group_residual_0d4c747846,b8fb6418d613c55970e430ac3594639ce707f78d552fb1737c2e45d482d6f0b6,g561_materialization_contract_solver_key,g561_contract_046,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.904999977350235,0.904999977350235,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_047_mixed_field_group_residual_ce2d7a6e38,0c9ea36cac96fef05cc332e2fe6f9b123cd4027afdadf2eee0dd7f86b0d7eb83,g561_materialization_contract_solver_key,g561_contract_047,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.7040000104904175,1.35,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_048_mixed_field_group_residual_22e35fb712,a43a554f1793c15b04a7eb1eb7e6ce618b0ca4fa27f937910f41a5ca23d1e9da,g561_materialization_contract_solver_key,g561_contract_048,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,0.5,8.5,1,0,0,False,False,False,False,False
g561_contract_049_mixed_field_group_residual_27db0fc0c7,275a99a15dec61a29b872c4b875f08751618fa84c16e08f8a2f9071f61fc4728,g561_materialization_contract_solver_key,g561_contract_049,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,1.13,0.9450000000000001,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_050_mixed_field_group_residual_6d7d787146,2583dd654dfa71c42d53ce8d84e898b2a6a3714081a562dfc1623e52af9b5236,g561_materialization_contract_solver_key,g561_contract_050,0.75,1.1580041646957397,1.25,0.625,0.75,1.040339708328247,0.625,0.9799358248710632,1.0,1.0,0.6499999761581421,0.3355112671852112,0.875,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_051_goal_mode_1153297ec7,e7f35319161936c5254179473b0660a06e168e134ff5db1d5a8ed07d150a3f22,g561_materialization_contract_solver_key,g561_contract_051,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g561_contract_052_goal_mode_582f7e82a5,ab1ea70e10381d0d3f6a267c44121288716a129f6b56fb6b1439630e80b19eaa,g561_materialization_contract_solver_key,g561_contract_052,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,0,1,0,False,False,False,False,False
g561_contract_053_goal_mode_861bd09b0d,ab7721ed1fb545485d0e6b14710b2770573321fbef7245a33865fdb04a5bfe98,g561_materialization_contract_solver_key,g561_contract_053,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,0,0,1,False,False,False,False,False
g561_contract_054_random_valid_interior_33e512a88a,df78f2ecb6ef1e981635d290487d42f69d138d913ce942a85f1cf48f6fe01876,g561_materialization_contract_solver_key,g561_contract_054,0.8666357821712349,0.8063874098532482,1.4636630940618374,0.3091943104772473,0.4706278902184002,0.560016146531247,0.6590210281223919,0.9675856646568805,0.9823619675688752,1.046959621358619,0.38185028499374774,0.355485662928525,0.3596702011548266,0.6971659600563738,10.932244495754297,0,0,1,False,False,False,False,False
g561_contract_055_random_valid_interior_458fb315fe,5b5064d0087016d56503b57a366743e917497aea5f454995202445f63aae52f6,g561_materialization_contract_solver_key,g561_contract_055,0.987673743042029,1.3726049629383932,1.5926264159867873,0.23645113570424614,1.4097862579184692,0.14321592136501882,0.5690272124341925,0.9747348277266624,0.9249895132025987,0.7553002639786117,0.473618941374221,0.4880540149847756,0.4383180978252653,0.7499432534690151,11.580017236414882,1,0,0,False,False,False,False,False
g561_contract_056_random_valid_interior_15c93fddf3,93116005c87ba9434a42dd2c1955fe6444357b55677fdffb47db3a02611f2dac,g561_materialization_contract_solver_key,g561_contract_056,0.7868749936519097,1.2230819176535745,0.7565991102350675,0.7746579306205648,1.2283824446447669,1.1204705307669023,0.6250885270622437,0.9379744821060292,0.9533332729286156,1.2237556371618845,0.4223306930553885,0.6945277132043028,0.8315808476297334,0.32044132639299394,8.36387504633284,0,0,1,False,False,False,False,False
g561_contract_057_random_valid_interior_49f57ad7a5,f463a03340e98498add5fd6202e1cbfd43adbbc5e8bb5c7044dde283164064d6,g561_materialization_contract_solver_key,g561_contract_057,0.3123207944584192,1.1927008729518933,1.7600078757331823,0.8429019035756523,0.7401830139267518,1.160146807449296,0.4012807488458787,0.9720992496480809,0.9264542134040266,1.3752716719656326,0.8152300008800919,0.27157313140240524,0.6824443782737465,0.7559572167081527,8.922612105517155,0,1,0,False,False,False,False,False
g561_contract_058_random_valid_interior_2967ee2efb,d86173e69746d9dd70cb860ad62fb7d419ef335a05020ecdc706e0e62d0770ce,g561_materialization_contract_solver_key,g561_contract_058,1.3445391690363833,1.118095668347054,0.6576369043613993,0.8853669261548598,0.7622180844976278,0.9775467064865526,0.37634378370556776,0.9344346097528943,0.9371659779645309,0.598514520260418,1.2721180092719362,0.38214416029038467,0.359178403890954,0.720495982552902,8.568857298086002,0,0,1,False,False,False,False,False
g561_contract_059_random_valid_interior_a13bc99de5,f967dfe6eeabd51850126e46108baaec3935b9d12fc5694ba79d21993a7eeb89,g561_materialization_contract_solver_key,g561_contract_059,0.42660918207582144,1.4212684010752716,1.497602879240974,0.12278441471829651,1.3570985055937945,0.5399455885940823,0.12856404855461187,0.9882298530388373,0.9140080507256181,1.0123984516632578,0.48433698175451956,0.540965432579108,1.0172377270367516,0.45963800872288096,9.995658528564672,0,1,0,False,False,False,False,False
g561_contract_060_random_valid_interior_0301ba26e9,939defba7de13f32132ec5c5cef00a8a4e29b797908ad005ad36b05f81ff3bf8,g561_materialization_contract_solver_key,g561_contract_060,0.674670420659178,1.528411574431614,1.3716032434532348,0.8345272320452657,1.2576251341118188,0.3456931933755705,0.7384110786718557,0.9884709660914036,0.9147524942194548,0.9815033807034808,1.10968720749995,0.29562511822987836,0.37954942422848037,0.7180542396553933,10.677689907188235,0,1,0,False,False,False,False,False
g561_contract_061_random_valid_interior_482ac76cef,2d06e54dc11739c35507e13b0ac240b14d3a93f4fbfe7f3fb6ac062332b776f9,g561_materialization_contract_solver_key,g561_contract_061,1.0362914763998539,1.3475022461701558,1.98251209169501,0.570619689076449,0.7392402180873991,0.9030493307501752,1.0193204152059754,0.9910628453531151,0.9489235423995421,1.3074239946772415,0.9980609620938166,0.5497664272385099,0.6045942693916803,0.4613474352811,11.228836004795381,0,0,1,False,False,False,False,False
g561_contract_062_random_valid_interior_dd56f5dc4e,ebf1143eea3bd06f2d2f2cc19518a0caac3656ad64980f6c2992366d06f32d28,g561_materialization_contract_solver_key,g561_contract_062,0.9455080080070606,0.651537259945354,1.4039748518010953,0.10301394296465743,1.284941160160114,0.5661186428299553,0.9151582439616811,0.986145487676657,0.9777293750921381,0.8309931553073497,0.28905867360265036,0.3282372353737511,1.0883246944484102,0.542084416099647,10.533033047018456,0,0,1,False,False,False,False,False
