map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,10,10,1.0,1.179648373932,418.6,185.4,1.0,20784.6,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,0.5
maze-32-32-4,50,lacam_star,10,10,1.0,1.183694077136,8910.6,3135.96809,1.0,,0.0,0.0,0.0,0.0,,,,{},0.004045703203999995,8492.0,2951.0680899999998
maze-32-32-4,50,lacam_star_ltm,10,10,1.0,1.179648373932,418.6,184.9,1.0,20784.6,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,10,10,1.0,1.156527908372,405.6,183.9,1.0,20135.1,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 9, ""commit_heavy"": 3, ""decay_090"": 9, ""decay_095"": 6, ""wait_heavy"": 3}",-0.023120465560000136,-13.0,-1.0
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,10,10,1.0,1.17980087608,419.5,184.3,1.0,20828.3,0.32954,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 30}",0.00015250214799999995,0.8999999999999773,-0.5999999999999943
maze-32-32-4,50,repair5e2_guarded_oracle_aligned_selector,10,10,1.0,1.179648373932,418.6,186.0,1.0,20784.6,0.35232,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,1.0999999999999943
maze-32-32-4,50,repair5e3_split_guarded_selector,10,10,1.0,1.179648373932,418.6,185.0,1.0,20784.6,0.36313,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 30}",0.0,0.0,0.09999999999999432
maze-32-32-4,50,repair5e3_split_guarded_selector_force_additive_parity,10,10,1.0,1.179648373932,418.6,184.8,1.0,20784.6,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,-0.09999999999999432
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,10,10,1.0,1.179648373932,418.6,185.9,1.0,20784.6,0.32745,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 30}",0.0,0.0,1.0
maze-32-32-4,100,always_additive_defer,10,10,1.0,1.274641298306,570.7,391.0,1.0,76626.8,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 30}",0.0,0.0,-3.6999999999999886
maze-32-32-4,100,lacam_star,10,10,1.0,1.353079659015,9716.2,3156.7156,1.0,,0.0,0.0,0.0,0.0,,,,{},0.07843836070900001,9145.5,2762.0156
maze-32-32-4,100,lacam_star_ltm,10,10,1.0,1.274641298306,570.7,394.7,1.0,76626.8,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,100,oracle_teacher_forced_best_safe_update_static_proxy,10,10,1.0,1.2465909347620001,524.7,386.9,1.0,67039.6,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 9, ""commit_heavy"": 6, ""decay_095"": 3, ""wait_heavy"": 6, ""wait_light"": 6}",-0.028050363543999923,-46.0,-7.800000000000011
maze-32-32-4,100,repair5d_composite_diagnostic_distilled,10,10,1.0,1.279410197178,517.9,394.1,1.0,61026.1,0.34737,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 30}",0.004768898872000049,-52.80000000000007,-0.5999999999999659
