grid_id,grid_mode,composite_mode,top_k,ranking_csv,safety_csv,anti_csv,sample_count,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,utility_regret_to_oracle,selected_vs_additive_delta,selected_vs_additive_utility,harmful_recall,harmful_precision,selected_harmful_rate,high_margin_capture,global_additive_or_defer_rate,passes_selected_harmful_le_001,passes_selected_harmful_le_002,recall_gap_to_gate,precision_gap_to_gate,score
rank_model_top5_safety_model_per_rule_utility_rerank__rank=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top5_safety_model_per_rule_utility_rerank__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61,rank_model_top5_safety_model_per_rule_utility_rerank,top3_per_rule_safety_utility,5,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61__anti=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61__anti=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=rawtrace_edge_sf_global_rank3_anti3_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
rank_model_top3_anti_decision_margin_safety_model_per_family__rank=rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61__safety=expand5000_hightoken_ht_mlp_target_global_eval_seed61__anti=expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61,rank_model_top3_anti_decision_margin_safety_model_per_family,top3_anti_margin_per_family_safety,3,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_hightoken_ht_mlp_target_global_eval_seed61.csv,C:\PROGRAMING\czr004\outputs\tables\phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule_eval_seed61.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,True,True,0.8,0.3,-0.05500000000000001
