utility_id,context_budget_iteration_key,map,map_family,agents,seed,budget_ms,iteration,candidate_id,best_candidate,best_candidate_excluding_additive,best_flow_candidate,best_c_only_candidate,candidate_delta_vs_additive,candidate_delta_vs_static_flow_shield,candidate_delta_vs_c_only,solver_facing_utility,candidate_safe_positive,candidate_high_margin,candidate_harmful,actual_success_regression,candidate_harmful_non_success,expanded_node_regression,fallback_to_additive,pairwise_A_beats_B,high_margin_opportunity_group,family_specific_opportunity,budget_sensitive_opportunity,iteration_depth_sensitive_opportunity,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g534_utility_00000737,random-32-32-20|50|148|1000|1,random-32-32-20,random,50,148,1000,1,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.01350135013,1.25652565257,0,0.01350135013,True,True,False,False,False,False,False,,True,False,False,True,False,False,False,False,False
g534_utility_00000798,random-32-32-20|50|151|1000|1,random-32-32-20,random,50,151,1000,1,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.03597122302,1.32065775951,0,0.03597122302,True,True,False,False,False,False,False,,True,False,False,True,False,False,False,False,False
g534_utility_00000820,random-32-32-20|50|152|1000|1,random-32-32-20,random,50,152,1000,1,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.04395604396,1.29416737109,0,0.04395604396,True,True,False,False,False,False,False,,True,False,False,True,False,False,False,False,False
g534_utility_00001012,maze-32-32-4|50|146|2000|1,maze-32-32-4,maze,50,146,2000,1,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.04781281791,0,-0.03713123093,0.04781281791,True,True,False,False,False,False,False,,True,False,True,True,False,False,False,False,False
g534_utility_00001013,maze-32-32-4|50|146|2000|1,maze-32-32-4,maze,50,146,2000,1,repair5g59_c_only_f_disabled,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.01068158698,0.03713123093,0,0.01068158698,True,True,False,False,False,False,False,,True,False,True,True,False,False,False,False,False
g534_utility_00001015,maze-32-32-4|50|146|2000|1,maze-32-32-4,maze,50,146,2000,1,repair5g59_block_heavy_flow_guard,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.03916581892,0.00864699899,-0.02848423194,0.03916581892,True,True,False,False,False,False,False,,True,False,True,True,False,False,False,False,False
g534_utility_00001017,maze-32-32-4|50|146|2000|1,maze-32-32-4,maze,50,146,2000,1,repair5g59_wait_conservative,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.04628687691,0.001525941,-0.03560528993,0.04628687691,True,True,False,False,False,False,False,,True,False,True,True,False,False,False,False,False
g534_utility_00001018,maze-32-32-4|50|146|2000|1,maze-32-32-4,maze,50,146,2000,1,repair5g59_wait_aggressive,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.03306205494,0.01475076297,-0.02238046796,0.03306205494,True,True,False,False,False,False,False,,True,False,True,True,False,False,False,False,False
g534_utility_00001019,maze-32-32-4|50|146|2000|1,maze-32-32-4,maze,50,146,2000,1,repair5g59_flow_decay,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.04781281791,0,-0.03713123093,0.04781281791,True,True,False,False,False,False,False,,True,False,True,True,False,False,False,False,False
g534_utility_00001020,maze-32-32-4|50|146|2000|1,maze-32-32-4,maze,50,146,2000,1,repair5g59_high_beta_cap_safe,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_c_only_f_disabled,-0.03814852492,0.00966429299,-0.02746693794,0.03814852492,True,True,False,False,False,False,False,,True,False,True,True,False,False,False,False,False
