g561_replay_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,plan_row_id,replay_phase,g561_instance_uid,g561_evaluation_uid,g561_identity_digest,g561_scenario_sha256,g561_physical_map_sha256,generated_theta_uid,expected_updateparams_fingerprint,model_path,executed,is_actor_row,is_g556_row,is_additive_row,candidate_recognized_bool,fingerprint_parsed,fulltheta_fingerprint_match_strict,scenario_sha256_actual,scenario_sha256_match,identity_digest_actual,identity_retained
g561_replay_00000000,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,32,9100,500,0,True,True,1.17397260274,857,730,4.575798,46,1440,1638,0,0,False,-0.123287671233,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,,g561_replay_0000000,baseline,6a954e16136593cbe40cfee566abb069acbfa18e6a6b23146d90d40f2ed937fb,280d4e68721e523efd34f9015a9b8cd81e1bb1f1cd174490bb8e87be64575431,a9108e191be27b6521b9dc2068cd5eda233701952938706de330164449450c61,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,,,,True,False,False,True,True,True,True,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,True,a9108e191be27b6521b9dc2068cd5eda233701952938706de330164449450c61,True
g561_replay_00000001,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,32,9100,500,0,True,True,1.08219178082,790,730,8.402392,46,1440,1638,-0.0917808219178,-0.0917808219178,False,-0.123287671233,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,,g561_replay_0000001,baseline,6a954e16136593cbe40cfee566abb069acbfa18e6a6b23146d90d40f2ed937fb,23b16ef0aa3f2b74f456fad3143e8ec5ae3f40796f5b21551c2ba0c125e2b029,3d4caf5cde43e12aa8953c38d465d2b96649ea9d98837e70569762edd247ceb5,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,2601203eb70bbb03e67d3ee9dbe2317677d10fba1c2164cfd272a15a7aa77b06,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,,True,False,True,False,True,True,True,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,True,3d4caf5cde43e12aa8953c38d465d2b96649ea9d98837e70569762edd247ceb5,True
g561_replay_00000002,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_g0_direct_actor_932ff70a9c2c,g561_g0_direct_actor_932ff70a9c2c,g561_g0_direct_actor_932ff70a9c2c,G0_direct_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05479452055,770,730,8.027847,46,1440,1638,-0.119178082192,-0.119178082192,False,-0.123287671233,True,78a27a95a27cdd0d,alpha_commit=1.1594165563583374|alpha_block=1.2659001350402832|alpha_wait_spillover=0.77968162298202515|rho_decay=0.98147952556610107|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2493200302124023|alpha_cong_commit_nonprogress=1.1594165563583374|alpha_cong_block=1.2659001350402832|alpha_cong_wait_progress=0.72536063194274902|alpha_cong_wait_nonprogress=0.77968162298202515|alpha_flow_commit_progress=1.0301028490066528|alpha_flow_wait_progress=0.69187635183334351|rho_cong_decay=0.98147952556610107|rho_flow_decay=1|lambda_cong=0.67190974950790405|lambda_flow=0.64071017503738403|min_edge_cost=1|max_edge_cost=10.746353149414062|goal_projection_mode=flow_shield|flow_shield_beta=0.35145506262779236|max_flow_shield=0.91383159160614014,14650fb0739d0383,1.2493200302124023,1.1594165563583374,1.2659001350402832,0.725360631942749,0.7796816229820251,1.0301028490066528,0.6918763518333435,0.9814795255661011,1.0,0.671909749507904,0.640710175037384,0.35145506262779236,0.9138315916061401,1.0,10.746353149414062,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,,g561_replay_0000200,corrected_g560_scalar_replay,6a954e16136593cbe40cfee566abb069acbfa18e6a6b23146d90d40f2ed937fb,e565a7c1b034157fde84d2c718d81be13a6898075f264a972d731e0436a79d6b,072da98f6ac85e65e043daf5cdfb9aa11f7062f0a4a5f1d4338a07007e9723a7,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,ca5130f7febed9d0e8e182d3d52e65f16edf74d8e915c3b9ba22efa4201c5d5e,alpha_commit=1.1594165563583374|alpha_block=1.2659001350402832|alpha_wait_spillover=0.7796816229820251|rho_decay=0.9814795255661011|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2493200302124023|alpha_cong_commit_nonprogress=1.1594165563583374|alpha_cong_block=1.2659001350402832|alpha_cong_wait_progress=0.725360631942749|alpha_cong_wait_nonprogress=0.7796816229820251|alpha_flow_commit_progress=1.0301028490066528|alpha_flow_wait_progress=0.6918763518333435|rho_cong_decay=0.9814795255661011|rho_flow_decay=1.0|lambda_cong=0.671909749507904|lambda_flow=0.640710175037384|min_edge_cost=1.0|max_edge_cost=10.746353149414062|goal_projection_mode=flow_shield|flow_shield_beta=0.35145506262779236|max_flow_shield=0.9138315916061401,artifacts/models/gcst/g560_direct_actor_g0_560.pt,True,True,False,False,True,True,True,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,True,072da98f6ac85e65e043daf5cdfb9aa11f7062f0a4a5f1d4338a07007e9723a7,True
g561_replay_00000003,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_g1_direct_actor_aux_critic_4974f43780e1,g561_g1_direct_actor_aux_critic_4974f43780e1,g561_g1_direct_actor_aux_critic_4974f43780e1,G1_direct_actor_aux_critic,random-32-32-20,random,32,9100,500,0,True,True,1.05479452055,770,730,6.114297,46,1440,1638,-0.119178082192,-0.119178082192,False,-0.123287671233,True,a5c076c3fce5e748,alpha_commit=1.1427886486053467|alpha_block=1.3020936250686646|alpha_wait_spillover=0.77660375833511353|rho_decay=0.98026865720748901|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.245663046836853|alpha_cong_commit_nonprogress=1.1427886486053467|alpha_cong_block=1.3020936250686646|alpha_cong_wait_progress=0.74391597509384155|alpha_cong_wait_nonprogress=0.77660375833511353|alpha_flow_commit_progress=1.0177634954452515|alpha_flow_wait_progress=0.70499157905578613|rho_cong_decay=0.98026865720748901|rho_flow_decay=1|lambda_cong=0.68671637773513794|lambda_flow=0.64497017860412598|min_edge_cost=1|max_edge_cost=10.839200973510742|goal_projection_mode=flow_shield|flow_shield_beta=0.35016810894012451|max_flow_shield=0.91942578554153442,14650fb0739d0383,1.245663046836853,1.1427886486053467,1.3020936250686646,0.7439159750938416,0.7766037583351135,1.0177634954452515,0.7049915790557861,0.980268657207489,1.0,0.6867163777351379,0.644970178604126,0.3501681089401245,0.9194257855415344,1.0,10.839200973510742,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,,g561_replay_0000300,corrected_g560_scalar_replay,6a954e16136593cbe40cfee566abb069acbfa18e6a6b23146d90d40f2ed937fb,29a4c31161fe3d6e82ab13b36a4973a1f1edb41f15c106a7240e2665c2b1074a,68a52a62fa87c2548c3f65a7c1c80a6f96f9924566d9e773194a6eeb3a448919,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,8f33f1d696beb26d755c9d5c55fe4f6951e984bada045df4fb221cf052e8914a,alpha_commit=1.1427886486053467|alpha_block=1.3020936250686646|alpha_wait_spillover=0.7766037583351135|rho_decay=0.980268657207489|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.245663046836853|alpha_cong_commit_nonprogress=1.1427886486053467|alpha_cong_block=1.3020936250686646|alpha_cong_wait_progress=0.7439159750938416|alpha_cong_wait_nonprogress=0.7766037583351135|alpha_flow_commit_progress=1.0177634954452515|alpha_flow_wait_progress=0.7049915790557861|rho_cong_decay=0.980268657207489|rho_flow_decay=1.0|lambda_cong=0.6867163777351379|lambda_flow=0.644970178604126|min_edge_cost=1.0|max_edge_cost=10.839200973510742|goal_projection_mode=flow_shield|flow_shield_beta=0.3501681089401245|max_flow_shield=0.9194257855415344,artifacts/models/gcst/g560_direct_actor_g1_561.pt,True,True,False,False,True,True,True,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,True,68a52a62fa87c2548c3f65a7c1c80a6f96f9924566d9e773194a6eeb3a448919,True
g561_replay_00000004,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_f1_scalar_conservative_actor_02b423f61c92,g561_f1_scalar_conservative_actor_02b423f61c92,g561_f1_scalar_conservative_actor_02b423f61c92,F1_scalar_conservative_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05616438356,771,730,4.345767,46,1440,1638,-0.117808219178,-0.117808219178,False,-0.123287671233,True,ff8489149fef79c,alpha_commit=1.1580113172531128|alpha_block=1.3282480239868164|alpha_wait_spillover=0.75000607967376709|rho_decay=0.95004171133041382|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499498128890991|alpha_cong_commit_nonprogress=1.1580113172531128|alpha_cong_block=1.3282480239868164|alpha_cong_wait_progress=0.75007832050323486|alpha_cong_wait_nonprogress=0.75000607967376709|alpha_flow_commit_progress=0.80147331953048706|alpha_flow_wait_progress=1.0324873924255371|rho_cong_decay=0.95004171133041382|rho_flow_decay=1|lambda_cong=0.93033897876739502|lambda_flow=0.65001451969146729|min_edge_cost=1|max_edge_cost=10.793145179748535|goal_projection_mode=flow_shield|flow_shield_beta=0.57410573959350586|max_flow_shield=1.2314976453781128,14650fb0739d0383,1.2499498128890991,1.1580113172531128,1.3282480239868164,0.7500783205032349,0.7500060796737671,0.8014733195304871,1.032487392425537,0.9500417113304138,1.0,0.930338978767395,0.6500145196914673,0.5741057395935059,1.2314976453781128,1.0,10.793145179748535,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,,g561_replay_0000400,architecture_replay,6a954e16136593cbe40cfee566abb069acbfa18e6a6b23146d90d40f2ed937fb,4392fa12a5f44da0f9fe4b864da9e9edffd3369653221e7544944d01025926be,e5b2090cd975fbd29a6bb617aaf4a011827ae6cc923e1553825769fe42fefb33,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,8b6de23a9778c9f251616449829121a56bc7d922d95a3919553139302033bd44,alpha_commit=1.1580113172531128|alpha_block=1.3282480239868164|alpha_wait_spillover=0.7500060796737671|rho_decay=0.9500417113304138|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499498128890991|alpha_cong_commit_nonprogress=1.1580113172531128|alpha_cong_block=1.3282480239868164|alpha_cong_wait_progress=0.7500783205032349|alpha_cong_wait_nonprogress=0.7500060796737671|alpha_flow_commit_progress=0.8014733195304871|alpha_flow_wait_progress=1.032487392425537|rho_cong_decay=0.9500417113304138|rho_flow_decay=1.0|lambda_cong=0.930338978767395|lambda_flow=0.6500145196914673|min_edge_cost=1.0|max_edge_cost=10.793145179748535|goal_projection_mode=flow_shield|flow_shield_beta=0.5741057395935059|max_flow_shield=1.2314976453781128,artifacts/models/gcst/g561_f1_scalar_conservative_actor_seed561.pt,True,True,False,False,True,True,True,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,True,e5b2090cd975fbd29a6bb617aaf4a011827ae6cc923e1553825769fe42fefb33,True
g561_replay_00000005,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_f4_graph_paired_od_actor_190ce352e92e,g561_f4_graph_paired_od_actor_190ce352e92e,g561_f4_graph_paired_od_actor_190ce352e92e,F4_graph_paired_od_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05068493151,767,730,4.370343,46,1440,1638,-0.123287671233,-0.123287671233,True,-0.123287671233,True,33d59899b9ee2853,alpha_commit=1.1580636501312256|alpha_block=1.3423061370849609|alpha_wait_spillover=0.75017654895782471|rho_decay=0.95008039474487305|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2500230073928833|alpha_cong_commit_nonprogress=1.1580636501312256|alpha_cong_block=1.3423061370849609|alpha_cong_wait_progress=0.74974715709686279|alpha_cong_wait_nonprogress=0.75017654895782471|alpha_flow_commit_progress=0.78577703237533569|alpha_flow_wait_progress=1.0340995788574219|rho_cong_decay=0.95008039474487305|rho_flow_decay=1|lambda_cong=0.90586262941360474|lambda_flow=0.65002912282943726|min_edge_cost=1|max_edge_cost=10.79344367980957|goal_projection_mode=flow_shield|flow_shield_beta=0.57410681247711182|max_flow_shield=1.2305852174758911,14650fb0739d0383,1.2500230073928833,1.1580636501312256,1.342306137084961,0.7497471570968628,0.7501765489578247,0.7857770323753357,1.0340995788574219,0.950080394744873,1.0,0.9058626294136047,0.6500291228294373,0.5741068124771118,1.2305852174758911,1.0,10.79344367980957,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,,g561_replay_0000500,architecture_replay,6a954e16136593cbe40cfee566abb069acbfa18e6a6b23146d90d40f2ed937fb,6382fb277d4baf82d7939703913f6edaa15c96e7563385be00395cde9674ee21,831ea9c103ed81563ba71eac398e1a4c0d56b4a8899b5ad5d469fae842fa0cc6,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,287ea99b97d8bc85f8c24201da2549655a73f826fea15d4f6c06a1ecc74b12bc,alpha_commit=1.1580636501312256|alpha_block=1.342306137084961|alpha_wait_spillover=0.7501765489578247|rho_decay=0.950080394744873|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2500230073928833|alpha_cong_commit_nonprogress=1.1580636501312256|alpha_cong_block=1.342306137084961|alpha_cong_wait_progress=0.7497471570968628|alpha_cong_wait_nonprogress=0.7501765489578247|alpha_flow_commit_progress=0.7857770323753357|alpha_flow_wait_progress=1.0340995788574219|rho_cong_decay=0.950080394744873|rho_flow_decay=1.0|lambda_cong=0.9058626294136047|lambda_flow=0.6500291228294373|min_edge_cost=1.0|max_edge_cost=10.79344367980957|goal_projection_mode=flow_shield|flow_shield_beta=0.5741068124771118|max_flow_shield=1.2305852174758911,artifacts/models/gcst/g561_f4_graph_paired_od_actor_seed561.pt,True,True,False,False,True,True,True,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,True,831ea9c103ed81563ba71eac398e1a4c0d56b4a8899b5ad5d469fae842fa0cc6,True
g561_replay_00000006,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_f6_full_goal_aware_dual_channel_actor_845275fac776,g561_f6_full_goal_aware_dual_channel_actor_845275fac776,g561_f6_full_goal_aware_dual_channel_actor_845275fac776,F6_full_goal_aware_dual_channel_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05616438356,771,730,4.445604,46,1440,1638,-0.117808219178,-0.117808219178,False,-0.123287671233,True,95239a97f166b7b9,alpha_commit=1.158038854598999|alpha_block=1.2872703075408936|alpha_wait_spillover=0.75029993057250977|rho_decay=0.95007586479187012|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498929500579834|alpha_cong_commit_nonprogress=1.158038854598999|alpha_cong_block=1.2872703075408936|alpha_cong_wait_progress=0.75004738569259644|alpha_cong_wait_nonprogress=0.75029993057250977|alpha_flow_commit_progress=0.79845774173736572|alpha_flow_wait_progress=1.0293214321136475|rho_cong_decay=0.95007586479187012|rho_flow_decay=1|lambda_cong=0.90172934532165527|lambda_flow=0.65007621049880981|min_edge_cost=1|max_edge_cost=10.793193817138672|goal_projection_mode=flow_shield|flow_shield_beta=0.57475906610488892|max_flow_shield=1.2317613363265991,14650fb0739d0383,1.2498929500579834,1.158038854598999,1.2872703075408936,0.7500473856925964,0.7502999305725098,0.7984577417373657,1.0293214321136475,0.9500758647918701,1.0,0.9017293453216553,0.6500762104988098,0.5747590661048889,1.2317613363265991,1.0,10.793193817138672,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,,g561_replay_0000600,architecture_replay,6a954e16136593cbe40cfee566abb069acbfa18e6a6b23146d90d40f2ed937fb,b0787b4289e560ef31ce0ef9ec2a17506fe450e2f033a26100e2dd8d6b05578d,90b383fc9c2efd4869b445bd2c0b73ba57b8a22947140fe72da3123021f8e36b,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,0aff9275c24334f8fb81134ea1ebaf83033bb3ad22f419ac200a3fc2bc472511,alpha_commit=1.158038854598999|alpha_block=1.2872703075408936|alpha_wait_spillover=0.7502999305725098|rho_decay=0.9500758647918701|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498929500579834|alpha_cong_commit_nonprogress=1.158038854598999|alpha_cong_block=1.2872703075408936|alpha_cong_wait_progress=0.7500473856925964|alpha_cong_wait_nonprogress=0.7502999305725098|alpha_flow_commit_progress=0.7984577417373657|alpha_flow_wait_progress=1.0293214321136475|rho_cong_decay=0.9500758647918701|rho_flow_decay=1.0|lambda_cong=0.9017293453216553|lambda_flow=0.6500762104988098|min_edge_cost=1.0|max_edge_cost=10.793193817138672|goal_projection_mode=flow_shield|flow_shield_beta=0.5747590661048889|max_flow_shield=1.2317613363265991,artifacts/models/gcst/g561_f6_full_goal_aware_dual_channel_actor_seed561.pt,True,True,False,False,True,True,True,9c219c4f572e92c273583293031a92315318d499d7208c00c4bbbb32a4701084,True,90b383fc9c2efd4869b445bd2c0b73ba57b8a22947140fe72da3123021f8e36b,True
