source_key,source_url,source_provenance,license_and_redistribution_status,original_relative_path,local_scenario_path,map_name,local_map_path,parent_physical_map_sha256,physical_map_sha256,scenario_sha256,map_scenario_format,source_category,scenario_source_type,panel,official_scenario,czr004_derived_scenario,scenario_prefix_family,scientific_split,agent_count_capacity,scenario_rows_available,requested_agent_tier,prefix_rows_validated,duplicate_start_count,duplicate_goal_count,dimension_mismatch_count,blocked_endpoint_count,od_unreachable_count,validation_result,validation_failures
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,8,8,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,12,12,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,16,16,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,24,24,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,32,32,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,48,48,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,64,64,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,80,80,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,128,128,0,0,0,0,0,pass,
mapf-scen-random,https://movingai.com/benchmarks/mapf/mapf-scen-random.zip,20b7838f7a51f13e90a63ee138e9435fb4e41b0381becbc7313b7d3a7d859276,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,scen-random/Berlin_1_256-random-1.scen,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/Berlin_1_256-random-1.scen,Berlin_1_256,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,1804b34f97378035a128da24c17733cfd2a5d175d54023ea904a8f4ea85b55bf,movingai_scen,movingai_canonical,movingai_official_random,M,True,False,Berlin_1_256-random-1,split_later_by_parent_map_hash,1000,1000,192,192,0,0,0,0,0,pass,
