agents,hook_mode,map,method,repair5g53_alias_resolve_ms,repair5g53_alias_resolve_per_update_ms,repair5g53_candidate_select_ms,repair5g53_candidate_select_per_update_ms,repair5g53_cost_audit_ms,repair5g53_cost_audit_per_update_ms,repair5g53_feature_build_ms,repair5g53_feature_build_per_update_ms,repair5g53_json_write_ms,repair5g53_json_write_per_update_ms,repair5g53_params_hash_ms,repair5g53_params_hash_per_update_ms,repair5g53_traffic_hash_ms,repair5g53_traffic_hash_per_update_ms,repair5g53_update_apply_ms,repair5g53_update_apply_per_update_ms,repair5g53_update_policy_total_ms,repair5g53_update_policy_total_per_update_ms,runtime_audit_mode,seed,update_policy_calls
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.3978,110.79926666666667,0.005,0.0016666666666666668,perf,153,3
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5318,22.177266666666668,0.0079,0.0026333333333333334,perf,153,3
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.9353,89.6451,0.0068,0.0022666666666666664,perf,153,3
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.3488,95.78293333333333,0.0075,0.0025,perf,153,3
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0649,116.35496666666667,0.0188,0.006266666666666667,perf,153,3
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3681,2.1227,0.0,0.0,0.0,0.0,344.0332,114.67773333333334,6.3874,2.1291333333333333,perf,153,3
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829,0.32763333333333333,0.0,0.0,336.2183,112.07276666666667,0.9943,0.3314333333333333,perf,153,3
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.4886,250.82953333333333,278.9804,92.99346666666666,752.4988,250.83293333333333,perf,153,3
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,6046.8605,3023.43025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.8747,97.93735,6046.8698,3023.4349,audit,153,2
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.5422,0.18073333333333333,0.0,0.0,0.0,0.0,0.0,0.0,379.7128,126.57093333333334,0.5535,0.1845,audit,153,3
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,6128.1659,3064.08295,0.0,0.0,0.0,0.0,0.0,0.0,169.3529,84.67645,6128.18,3064.09,audit,153,2
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,5818.4003,2909.20015,5.3657,2.68285,0.0,0.0,0.0,0.0,158.5081,79.25405,5823.7821,2911.89105,audit,153,2
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0027,0.00135,0.0227,0.01135,0.0,0.0,5622.5317,2811.26585,0.0,0.0,0.0,0.0,0.0,0.0,267.825,133.9125,5622.583,2811.2915,perf,153,2
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0027,0.00135,0.021,0.0105,0.0,0.0,5288.7663,2644.38315,5.5596,2.7798,0.0,0.0,0.0,0.0,255.3272,127.6636,5294.3776,2647.1888,audit,153,2
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.8257,121.94189999999999,0.0073,0.0024333333333333334,perf,154,3
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7393,17.9131,0.008,0.0026666666666666666,perf,154,3
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.1803,110.06009999999999,0.0065,0.0021666666666666666,perf,154,3
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.776,121.92533333333334,0.0093,0.0031,perf,154,3
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.188,107.06266666666666,0.02,0.006666666666666667,perf,154,3
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9811,2.327033333333333,0.0,0.0,0.0,0.0,351.8632,117.28773333333334,7.0018,2.3339333333333334,perf,154,3
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871,0.22903333333333334,0.0,0.0,352.093,117.36433333333333,0.6959,0.23196666666666665,perf,154,3
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.9467,259.64889999999997,364.0354,121.34513333333332,778.9596,259.6532,perf,154,3
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,5874.9855,2937.49275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0666,156.5333,5874.9957,2937.49785,audit,154,2
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.14833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,314.4975,104.8325,0.4557,0.1519,audit,154,3
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,5918.4185,2959.20925,0.0,0.0,0.0,0.0,0.0,0.0,153.0954,76.5477,5918.4323,2959.21615,audit,154,2
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,6304.5363,3152.26815,3.8559,1.92795,0.0,0.0,0.0,0.0,185.7231,92.86155,6308.4084,3154.2042,audit,154,2
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0045,0.00225,0.0324,0.0162,0.0,0.0,6449.4111,3224.70555,0.0,0.0,0.0,0.0,0.0,0.0,210.4761,105.23805,6449.4905,3224.74525,perf,154,2
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0033,0.00165,0.0278,0.0139,0.0,0.0,6438.405,3219.2025,5.0146,2.5073,0.0,0.0,0.0,0.0,169.5072,84.7536,6443.4813,3221.74065,audit,154,2
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2955,20.765166666666666,0.0082,0.0027333333333333337,perf,155,3
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.6329,106.21096666666666,0.0064,0.0021333333333333334,perf,155,3
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.6691,120.55636666666668,0.009,0.0029999999999999996,perf,155,3
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.7603,111.92009999999999,0.0061,0.0020333333333333336,perf,155,3
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.2853,111.0951,0.0169,0.005633333333333333,perf,155,3
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0294,2.0098,0.0,0.0,0.0,0.0,406.4542,135.48473333333334,6.046,2.0153333333333334,perf,155,3
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889,0.2629666666666667,0.0,0.0,319.6438,106.54793333333333,0.7982,0.2660666666666667,perf,155,3
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.941,250.98033333333333,311.1967,103.73223333333334,752.9527,250.98423333333335,perf,155,3
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,6519.118,3259.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0095,93.00475,6519.1271,3259.56355,audit,155,2
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.4145,0.13816666666666666,0.0,0.0,0.0,0.0,0.0,0.0,350.3212,116.77373333333333,0.4245,0.1415,audit,155,3
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,5932.1317,2966.06585,0.0,0.0,0.0,0.0,0.0,0.0,176.5811,88.29055,5932.144,2966.072,audit,155,2
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,5726.556,2863.278,5.0706,2.5353,0.0,0.0,0.0,0.0,308.5696,154.2848,5731.6424,2865.8212,audit,155,2
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0027,0.00135,0.021,0.0105,0.0,0.0,5373.2432,2686.6216,0.0,0.0,0.0,0.0,0.0,0.0,310.933,155.4665,5373.2953,2686.64765,perf,155,2
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.003,0.0015,0.0248,0.0124,0.0,0.0,5437.0261,2718.51305,5.3139,2.65695,0.0,0.0,0.0,0.0,148.5287,74.26435,5442.3971,2721.19855,audit,155,2
