agents,hook_mode,map,method,repair5g53_alias_resolve_ms,repair5g53_alias_resolve_per_update_ms,repair5g53_candidate_select_ms,repair5g53_candidate_select_per_update_ms,repair5g53_cost_audit_ms,repair5g53_cost_audit_per_update_ms,repair5g53_feature_build_ms,repair5g53_feature_build_per_update_ms,repair5g53_json_write_ms,repair5g53_json_write_per_update_ms,repair5g53_params_hash_ms,repair5g53_params_hash_per_update_ms,repair5g53_traffic_hash_ms,repair5g53_traffic_hash_per_update_ms,repair5g53_update_apply_ms,repair5g53_update_apply_per_update_ms,repair5g53_update_policy_total_ms,repair5g53_update_policy_total_per_update_ms,runtime_audit_mode,seed,update_policy_calls
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.3249,0.16245,0.0,0.0,0.0,0.0,0.0,0.0,231.1435,115.57175,0.3339,0.16695,audit,146,2
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2387.5682,2387.5682,2.7259,2.7259,0.0,0.0,0.0,0.0,176.6504,176.6504,2390.3048,2390.3048,audit,146,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0019,0.0019,0.0152,0.0152,0.0,0.0,2372.5453,2372.5453,0.0,0.0,0.0,0.0,0.0,0.0,197.7623,197.7623,2372.5821,2372.5821,perf,146,1
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0017,0.0017,0.0156,0.0156,0.0,0.0,2447.0531,2447.0531,2.0242,2.0242,0.0,0.0,0.0,0.0,203.1741,203.1741,2449.1156,2449.1156,audit,146,1
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3222,20.6611,0.0051,0.00255,perf,147,2
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.618,111.809,0.0047,0.00235,perf,147,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0221,110.51105,0.0058,0.0029,perf,147,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.5259,96.76295,0.0057,0.00285,perf,147,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.1033,114.05165,0.015,0.0075,perf,147,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6974,2.8487,0.0,0.0,0.0,0.0,219.7372,109.8686,5.7106,2.8553,perf,147,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.408,0.0,0.0,213.8772,106.9386,0.8238,0.4119,perf,147,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.8369,217.41845,230.3175,115.15875,434.8475,217.42375,perf,147,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,2491.6644,2491.6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.2326,206.2326,2491.6702,2491.6702,audit,147,1
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2569.4927,2569.4927,0.0,0.0,0.0,0.0,0.0,0.0,181.8243,181.8243,2569.5017,2569.5017,audit,147,1
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2435.3355,2435.3355,2.4602,2.4602,0.0,0.0,0.0,0.0,202.8719,202.8719,2437.8064,2437.8064,audit,147,1
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,204.8525,102.42625,0.3266,0.1633,audit,147,2
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.002,0.002,0.0142,0.0142,0.0,0.0,2496.3321,2496.3321,0.0,0.0,0.0,0.0,0.0,0.0,193.6793,193.6793,2496.3682,2496.3682,perf,147,1
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0019,0.0019,0.0144,0.0144,0.0,0.0,2414.8647,2414.8647,2.3526,2.3526,0.0,0.0,0.0,0.0,200.6353,200.6353,2417.2543,2417.2543,audit,147,1
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.5091,115.25455,0.0055,0.00275,perf,148,2
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7454,21.3727,0.0056,0.0028,perf,148,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0197,121.50985,0.0063,0.00315,perf,148,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.2871,88.64355,0.0039,0.00195,perf,148,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1667,2.08335,0.0,0.0,0.0,0.0,225.9798,112.9899,4.1798,2.0899,perf,148,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.5229,105.76145,0.0135,0.00675,perf,148,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5858,0.2929,0.0,0.0,211.1888,105.5944,0.5925,0.29625,perf,148,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.6067,156.30335,180.4811,90.24055,312.614,156.307,perf,148,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,1900.8114,1900.8114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.7285,152.7285,1900.8152,1900.8152,audit,148,1
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2877,0.14385,0.0,0.0,0.0,0.0,0.0,0.0,189.2714,94.6357,0.2947,0.14735,audit,148,2
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2038.4137,2038.4137,0.0,0.0,0.0,0.0,0.0,0.0,169.9982,169.9982,2038.4217,2038.4217,audit,148,1
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2159.1912,2159.1912,1.9448,1.9448,0.0,0.0,0.0,0.0,174.9453,174.9453,2161.1435,2161.1435,audit,148,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0013,0.0013,0.0137,0.0137,0.0,0.0,2055.7233,2055.7233,0.0,0.0,0.0,0.0,0.0,0.0,171.1274,171.1274,2055.7516,2055.7516,perf,148,1
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0018,0.0018,0.0161,0.0161,0.0,0.0,2064.0192,2064.0192,2.0095,2.0095,0.0,0.0,0.0,0.0,157.9056,157.9056,2066.0645,2066.0645,audit,148,1
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1022,21.5511,0.0049,0.00245,perf,149,2
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.642,79.821,0.004,0.002,perf,149,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.1596,79.5798,0.0045,0.00225,perf,149,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0836,85.5418,0.0043,0.00215,perf,149,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.3298,95.6649,0.0151,0.00755,perf,149,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8345,1.91725,0.0,0.0,0.0,0.0,178.8024,89.4012,3.8458,1.9229,perf,149,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295,0.21475,0.0,0.0,157.1754,78.5877,0.4351,0.21755,perf,149,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0336,136.0168,147.8054,73.9027,272.0403,136.02015,perf,149,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,1879.0002,1879.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1928,139.1928,1879.0044,1879.0044,audit,149,1
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2066,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,166.4007,83.20035,0.2122,0.1061,audit,149,2
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,1987.7639,1987.7639,0.0,0.0,0.0,0.0,0.0,0.0,143.5806,143.5806,1987.7698,1987.7698,audit,149,1
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2025.3625,2025.3625,1.8456,1.8456,0.0,0.0,0.0,0.0,145.6975,145.6975,2027.2152,2027.2152,audit,149,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0013,0.0013,0.012,0.012,0.0,0.0,1979.7181,1979.7181,0.0,0.0,0.0,0.0,0.0,0.0,142.9796,142.9796,1979.7456,1979.7456,perf,149,1
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0017,0.0017,0.0161,0.0161,0.0,0.0,1984.235,1984.235,1.9627,1.9627,0.0,0.0,0.0,0.0,157.962,157.962,1986.2328,1986.2328,audit,149,1
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.9922,76.9961,0.0048,0.0024,perf,150,2
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1276,17.5638,0.0039,0.00195,perf,150,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.3212,78.6606,0.0062,0.0031,perf,150,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.7906,78.3953,0.0047,0.00235,perf,150,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4762,78.2381,0.0114,0.0057,perf,150,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8962,2.4481,0.0,0.0,0.0,0.0,166.7763,83.38815,4.9066,2.4533,perf,150,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3911,0.19555,0.0,0.0,163.7838,81.8919,0.3962,0.1981,perf,150,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6508,146.8254,160.4571,80.22855,293.6585,146.82925,perf,150,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,1911.4447,1911.4447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.9496,145.9496,1911.4487,1911.4487,audit,150,1
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,1858.8036,1858.8036,0.0,0.0,0.0,0.0,0.0,0.0,155.5332,155.5332,1858.8098,1858.8098,audit,150,1
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.111,0.0,0.0,0.0,0.0,0.0,0.0,170.778,85.389,0.2276,0.1138,audit,150,2
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2053.6622,2053.6622,1.6295,1.6295,0.0,0.0,0.0,0.0,146.0852,146.0852,2055.3013,2055.3013,audit,150,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0015,0.0015,0.0107,0.0107,0.0,0.0,2086.459,2086.459,0.0,0.0,0.0,0.0,0.0,0.0,144.8687,144.8687,2086.4919,2086.4919,perf,150,1
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0019,0.0019,0.0163,0.0163,0.0,0.0,2102.3141,2102.3141,1.9159,1.9159,0.0,0.0,0.0,0.0,169.8187,169.8187,2104.2678,2104.2678,audit,150,1
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6804,17.8402,0.0041,0.00205,perf,151,2
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.9109,87.95545,0.0048,0.0024,perf,151,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.168,86.084,0.0048,0.0024,perf,151,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4517,92.22585,0.0047,0.00235,perf,151,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.3859,85.19295,0.0151,0.00755,perf,151,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7388,1.8694,0.0,0.0,0.0,0.0,163.8669,81.93345,3.7526,1.8763,perf,151,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374,0.2187,0.0,0.0,169.8435,84.92175,0.4428,0.2214,perf,151,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.4463,162.22315,182.5863,91.29315,324.4539,162.22695,perf,151,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,2061.1653,2061.1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5946,180.5946,2061.1693,2061.1693,audit,151,1
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.4356,0.2178,0.0,0.0,0.0,0.0,0.0,0.0,173.9185,86.95925,0.4415,0.22075,audit,151,2
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,1978.8059,1978.8059,0.0,0.0,0.0,0.0,0.0,0.0,171.6108,171.6108,1978.8123,1978.8123,audit,151,1
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,1876.9728,1876.9728,1.8327,1.8327,0.0,0.0,0.0,0.0,146.1453,146.1453,1878.8141,1878.8141,audit,151,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0017,0.0017,0.0114,0.0114,0.0,0.0,2070.3753,2070.3753,0.0,0.0,0.0,0.0,0.0,0.0,157.5585,157.5585,2070.404,2070.404,perf,151,1
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0014,0.0014,0.0144,0.0144,0.0,0.0,2110.4306,2110.4306,1.7861,1.7861,0.0,0.0,0.0,0.0,154.3196,154.3196,2112.2492,2112.2492,audit,151,1
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1471,19.57355,0.0039,0.00195,perf,152,2
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.8226,71.9113,0.0049,0.00245,perf,152,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5493,86.27465,0.0048,0.0024,perf,152,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.4812,75.2406,0.0051,0.00255,perf,152,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3127,87.65635,0.0172,0.0086,perf,152,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5906,2.2953,0.0,0.0,0.0,0.0,150.3253,75.16265,4.604,2.302,perf,152,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3876,0.1938,0.0,0.0,144.7218,72.3609,0.3926,0.1963,perf,152,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.311,132.1555,180.6734,90.3367,264.3183,132.15915,perf,152,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,2010.8773,2010.8773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.8517,137.8517,2010.8814,2010.8814,audit,152,1
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2159,0.10795,0.0,0.0,0.0,0.0,0.0,0.0,144.8327,72.41635,0.2212,0.1106,audit,152,2
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2083.0302,2083.0302,0.0,0.0,0.0,0.0,0.0,0.0,156.4317,156.4317,2083.038,2083.038,audit,152,1
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,1953.5962,1953.5962,1.7638,1.7638,0.0,0.0,0.0,0.0,131.3732,131.3732,1955.367,1955.367,audit,152,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0014,0.0014,0.0111,0.0111,0.0,0.0,2017.0676,2017.0676,0.0,0.0,0.0,0.0,0.0,0.0,143.5584,143.5584,2017.0967,2017.0967,perf,152,1
