split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter0,empty-16-16,50,1,0,use_nonadditive,use_nonadditive,wait_light,decay_095,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.077519379845,True,True,0.077519379845,0.01,"[-0.2502020259713754, 0.4513922333717346, 1.1768025767803192, -0.19398183941841127, 0.14628576278686523, -0.17508643388748169, -0.10605150233954191, -0.12945202424190938]","[0.0031379859428852797, 0.6823092699050903, 0.550004780292511, 0.7714263200759888, 0.7273708581924438, 0.808119535446167, 0.004711633548140526, 0.0044184098951518536]",0.7090038061141968,0.20345346629619598,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter1,empty-16-16,50,1,1,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.135658914729,True,True,0.1,0.01,"[-0.027356749288737773, 0.8572789990901947, 0.604519829750061, -0.17259023904800416, 0.08245566785335541, 0.029302961975336075, 0.2636479544639587, 0.21100450813770294]","[0.00402153842151165, 0.5378754734992981, 0.5055941343307495, 0.6934515237808228, 0.6927287578582764, 0.6761206388473511, 0.5687440037727356, 0.5715192556381226]",0.7302761077880859,0.16637834906578064,"[""commit_heavy"", ""block_heavy"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter2,empty-16-16,50,1,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0968992248062,True,True,0.0968992248062,0.01,"[0.07282194253057242, 0.6293842959403991, 0.44129941463470457, 0.3973393988609314, 0.6614736652374268, -0.16066573739051818, 0.4426671135425568, 0.3994027352333069]","[0.00423056073486805, 0.6450644731521606, 0.6488037109375, 0.6211581230163574, 0.5898041725158691, 0.7566400766372681, 0.6790987253189087, 0.6842599511146545]",0.6403135061264038,0.2221328765153885,"[""wait_light"", ""commit_heavy"", ""decay_095""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[0.25493044254835695, 0.5837055468559265, 0.6462437582015991, 0.6703993344306945, 0.8920395678281784, 0.16461435675621033, 0.5404093980789184, 0.5185087037086487]","[0.0022795808035880327, 0.5960433483123779, 0.521868109703064, 0.4256861209869385, 0.4292711317539215, 0.6370555758476257, 0.5884850025177002, 0.5832805633544922]",0.6239145994186401,0.22634315490722656,"[""wait_light"", ""block_light"", ""block_heavy""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter0,empty-16-16,100,1,0,use_nonadditive,use_nonadditive,wait_light,decay_095,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0951923076923,True,True,0.0951923076923,0.01,"[-0.5614808372827247, 0.7305792486667633, 0.9891803300380707, -0.24807135820388793, 0.699042181968689, -0.4622883284091949, -0.48685578545555475, -0.5122970585245639]","[0.0027873723302036524, 0.6601456999778748, 0.5710540413856506, 0.780805230140686, 0.659430980682373, 0.8346695899963379, 0.00478080939501524, 0.004704019520431757]",0.8356509208679199,0.10844220966100693,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter1,empty-16-16,100,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0346153846154,True,True,0.0346153846154,0.01,"[-0.2351768141053617, 0.38437036871910096, 0.21413852214813234, -0.005568184703588486, 0.5858111238479614, -0.28514514207839964, 0.13977790653705596, 0.10093184769153594]","[0.004272784106433392, 0.7172399759292603, 0.7182844281196594, 0.7486215233802795, 0.669632077217102, 0.8050535321235657, 0.7410812973976135, 0.7495502829551697]",0.8226970434188843,0.10841335356235504,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter2,empty-16-16,100,1,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.118269230769,True,True,0.1,0.01,"[0.016201402149163185, 0.49403645515441896, 0.42909298539161683, 0.4444767391681671, 0.6586757290363312, 0.04022072806954384, 0.3981529986858368, 0.3757428431510925]","[0.002979156794026494, 0.6506463289260864, 0.6237798929214478, 0.5842797160148621, 0.5791783928871155, 0.7072574496269226, 0.669801652431488, 0.6721322536468506]",0.7991101145744324,0.11729875206947327,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter3,empty-16-16,100,1,3,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0471153846154,True,True,0.0471153846154,0.01,"[0.048015499897301195, 0.5434490418434144, 0.46115138292312624, 0.50484015583992, 0.7038558650016785, 0.11296087801456452, 0.46023671627044677, 0.4339812874794006]","[0.0020799022167921066, 0.6639153957366943, 0.6630216240882874, 0.6170650124549866, 0.6104353666305542, 0.7171905040740967, 0.6693205237388611, 0.6722843647003174]",0.7633788585662842,0.13319271802902222,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter0,empty-16-16,200,1,0,use_nonadditive,use_nonadditive,commit_heavy,decay_095,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,1.14440611138,True,True,0.1,0.01,"[-0.6191756003024057, 0.7015892219543457, 0.6010317695140839, -0.19826940536499024, 0.995852335691452, -0.36279327273368833, -0.5959964657668024, -0.5992607026733459]","[0.0035845881793648005, 0.6851764917373657, 0.6936495900154114, 0.797290027141571, 0.6283648610115051, 0.8364754915237427, 0.007580046076327562, 0.007251647301018238]",0.8611423373222351,0.08831416815519333,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter1,empty-16-16,200,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.116806308526,True,True,0.1,0.01,"[-0.261553478166461, 0.395960156917572, 0.228097323179245, -0.004512362331151962, 0.6866890907287597, -0.3715278458595276, 0.11574361324310303, 0.07541822373867035]","[0.003950890153646469, 0.7259977459907532, 0.7494254112243652, 0.7693154811859131, 0.6705963611602783, 0.8314383625984192, 0.7744845747947693, 0.7823435068130493]",0.7969607710838318,0.12332053482532501,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 1]"
