safety_threshold,top1,top3,harmful_recall,harmful_precision,mean_selected_delta,fallback_rate,unsafe_fallback_rate,low_confidence_fallback_rate
0.1,0.39433551198257083,0.7494553376906318,0.9588100686498856,0.21788871554862194,0.003256466287066279,0.6775599128540305,0.3485838779956427,0.3289760348583878
0.2,0.39651416122004357,0.7494553376906318,0.9496567505720824,0.22665210267613325,0.0033290919569302878,0.6623093681917211,0.3442265795206972,0.31808278867102396
0.3,0.39215686274509803,0.7494553376906318,0.9359267734553776,0.2389018691588785,0.0033212403627410937,0.6557734204793029,0.32679738562091504,0.3289760348583878
0.4,0.39433551198257083,0.7494553376906318,0.88558352402746,0.25903614457831325,0.0034414288220563226,0.6427015250544662,0.23093681917211328,0.4117647058823529
0.45,0.40305010893246185,0.7494553376906318,0.8398169336384439,0.2744951383694839,0.003917339042815734,0.616557734204793,0.16993464052287582,0.4466230936819172
0.5,0.4008714596949891,0.7494553376906318,0.782608695652174,0.2871536523929471,0.005733711873736213,0.5751633986928104,0.14161220043572983,0.4335511982570806
0.55,0.40305010893246185,0.7494553376906318,0.7139588100686499,0.30678466076696165,0.0074400032709357805,0.5098039215686274,0.11982570806100218,0.3899782135076253
0.6,0.39433551198257083,0.7494553376906318,0.6109839816933639,0.3216867469879518,0.00993590599097345,0.4139433551198257,0.05664488017429194,0.3572984749455338
0.7,0.3812636165577342,0.7494553376906318,0.2379862700228833,0.3086053412462908,0.009360571479169081,0.2440087145969499,0.0,0.2440087145969499
