agents,map,method,method_delta_ratio_vs_ltm,oracle_delta_ratio_vs_ltm,oracle_method,regret_to_oracle,scen,seed
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,0.005291005289999928,-0.03896103896000014,repair5g2_best_frozen_static_candidate,0.04425204425000007,maze-32-32-4-random-129.scen,129
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.03896103896000014,-0.03896103896000014,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-129.scen,129
50,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.03896103896000014,repair5g2_best_frozen_static_candidate,0.03896103896000014,maze-32-32-4-random-129.scen,129
50,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.03896103896000014,repair5g2_best_frozen_static_candidate,0.03896103896000014,maze-32-32-4-random-129.scen,129
50,maze-32-32-4,always_additive_defer,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,laur_disable,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,laur_force_additive_direct,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g2_best_frozen_static_candidate,-0.05987311657999994,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g2_frozen_static_or_selector,-0.05987311657999994,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.05987311657999994,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,0.0007930214100000388,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.06066613798999998,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.05987311657999994,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.05987311657999994,repair5g2_best_frozen_static_candidate,0.05987311657999994,maze-32-32-4-random-130.scen,130
50,maze-32-32-4,always_additive_defer,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,laur_disable,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,laur_force_additive_direct,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g2_best_frozen_static_candidate,-0.03364229316799994,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g2_frozen_static_or_selector,-0.03364229316799994,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.03364229316799994,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,0.00034328870600008887,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.033985581874000026,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.03364229316799994,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.03364229316799994,repair5g2_best_frozen_static_candidate,0.03364229316799994,maze-32-32-4-random-131.scen,131
50,maze-32-32-4,always_additive_defer,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,laur_disable,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,laur_force_additive_direct,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g2_best_frozen_static_candidate,-0.03500473037000007,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g2_frozen_static_or_selector,-0.03500473037000007,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.03500473037000007,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,-0.02507095552999994,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.009933774840000131,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.03500473037000007,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.03500473037000007,repair5g2_best_frozen_static_candidate,0.03500473037000007,maze-32-32-4-random-132.scen,132
50,maze-32-32-4,always_additive_defer,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,laur_disable,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,laur_force_additive_direct,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g2_best_frozen_static_candidate,0.01126633619000006,0.0,always_additive_defer,0.01126633619000006,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g2_frozen_static_or_selector,0.01126633619000006,0.0,always_additive_defer,0.01126633619000006,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,0.01126633619000006,0.0,always_additive_defer,0.01126633619000006,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,0.00991437584999999,0.0,always_additive_defer,0.00991437584999999,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,0.01126633619000006,0.0,always_additive_defer,0.01126633619000006,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g_dual_additive_parity,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,0.0,always_additive_defer,0.0,maze-32-32-4-random-133.scen,133
50,maze-32-32-4,always_additive_defer,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,laur_disable,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,laur_force_additive_direct,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g2_best_frozen_static_candidate,-0.011925042589999935,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g2_frozen_static_or_selector,-0.011925042589999935,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.011925042589999935,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,0.005110732540000162,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.017035775130000097,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.011925042589999935,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.011925042589999935,repair5g2_best_frozen_static_candidate,0.011925042589999935,maze-32-32-4-random-134.scen,134
50,maze-32-32-4,always_additive_defer,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,laur_disable,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,laur_force_additive_direct,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g2_best_frozen_static_candidate,-0.016802443990000082,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g2_frozen_static_or_selector,-0.016802443990000082,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.016802443990000082,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.016802443990000082,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
50,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.016802443990000082,repair5g2_best_frozen_static_candidate,0.016802443990000082,maze-32-32-4-random-135.scen,135
100,maze-32-32-4,always_additive_defer,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,laur_disable,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,laur_force_additive_direct,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g2_best_frozen_static_candidate,-0.007817589580000117,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g2_frozen_static_or_selector,0.012595005429999917,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.020412595010000034,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.007817589580000117,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,0.00021715526999988022,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.008034744849999997,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.007817589580000117,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.0,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.007817589580000117,repair5g2_best_frozen_static_candidate,0.007817589580000117,maze-32-32-4-random-126.scen,126
100,maze-32-32-4,always_additive_defer,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,laur_disable,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,laur_force_additive_direct,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5f_candidate_additive_ltm,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g2_best_frozen_static_candidate,-0.019735543720000193,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.00019735543999988003,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g2_frozen_static_or_selector,-0.019932899160000073,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.0,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_disable,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.019735543720000193,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.00019735543999988003,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_runtime,-0.009473060990000004,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.010459838170000069,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.019735543720000193,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.00019735543999988003,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g_dual_additive_parity,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,repair5g_dual_c_equiv_additive,0.0,-0.019932899160000073,repair5g2_frozen_static_or_selector,0.019932899160000073,maze-32-32-4-random-127.scen,127
100,maze-32-32-4,always_additive_defer,0.0,-0.04959687271000002,repair5g2_frozen_static_or_selector,0.04959687271000002,maze-32-32-4-random-128.scen,128
100,maze-32-32-4,laur_disable,0.0,-0.04959687271000002,repair5g2_frozen_static_or_selector,0.04959687271000002,maze-32-32-4-random-128.scen,128
