split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.4074074074074074,0.9629629629629629,0.5333333333333333,12,0.5833333333333334,0.38333333333333336
validation,empty-48-48,100,60,35,0.4857142857142857,0.8857142857142857,0.6166666666666667,18,0.7222222222222222,0.3
validation,empty-48-48,200,60,29,0.13793103448275862,0.7931034482758621,0.5666666666666667,8,0.5,0.6166666666666667
validation,empty-48-48,400,60,39,0.28205128205128205,0.717948717948718,0.6,10,0.6,0.45
validation,maze-32-32-4,50,60,46,0.13043478260869565,0.5652173913043478,0.4166666666666667,31,0.25806451612903225,0.5166666666666667
validation,maze-32-32-4,100,60,43,0.11627906976744186,0.6046511627906976,0.45,34,0.23529411764705882,0.6333333333333333
validation,maze-32-32-4,200,60,48,0.020833333333333332,0.625,0.4,46,0.021739130434782608,0.7333333333333333
validation,maze-32-32-4,400,39,26,0.0,0.46153846153846156,0.3076923076923077,26,0.038461538461538464,0.6153846153846154
