g561_replay_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g561_replay_00000000,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,32,9100,500,0,True,True,1.17397260274,857,730,4.575798,46,1440,1638,0,0,False,-0.123287671233,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000001,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,32,9100,500,0,True,True,1.08219178082,790,730,8.402392,46,1440,1638,-0.0917808219178,-0.0917808219178,False,-0.123287671233,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000002,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_g0_direct_actor_932ff70a9c2c,g561_g0_direct_actor_932ff70a9c2c,g561_g0_direct_actor_932ff70a9c2c,G0_direct_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05479452055,770,730,8.027847,46,1440,1638,-0.119178082192,-0.119178082192,False,-0.123287671233,True,78a27a95a27cdd0d,alpha_commit=1.1594165563583374|alpha_block=1.2659001350402832|alpha_wait_spillover=0.77968162298202515|rho_decay=0.98147952556610107|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2493200302124023|alpha_cong_commit_nonprogress=1.1594165563583374|alpha_cong_block=1.2659001350402832|alpha_cong_wait_progress=0.72536063194274902|alpha_cong_wait_nonprogress=0.77968162298202515|alpha_flow_commit_progress=1.0301028490066528|alpha_flow_wait_progress=0.69187635183334351|rho_cong_decay=0.98147952556610107|rho_flow_decay=1|lambda_cong=0.67190974950790405|lambda_flow=0.64071017503738403|min_edge_cost=1|max_edge_cost=10.746353149414062|goal_projection_mode=flow_shield|flow_shield_beta=0.35145506262779236|max_flow_shield=0.91383159160614014,14650fb0739d0383,1.2493200302124023,1.1594165563583374,1.2659001350402832,0.725360631942749,0.7796816229820251,1.0301028490066528,0.6918763518333435,0.9814795255661011,1.0,0.671909749507904,0.640710175037384,0.35145506262779236,0.9138315916061401,1.0,10.746353149414062,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000003,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_g1_direct_actor_aux_critic_4974f43780e1,g561_g1_direct_actor_aux_critic_4974f43780e1,g561_g1_direct_actor_aux_critic_4974f43780e1,G1_direct_actor_aux_critic,random-32-32-20,random,32,9100,500,0,True,True,1.05479452055,770,730,6.114297,46,1440,1638,-0.119178082192,-0.119178082192,False,-0.123287671233,True,a5c076c3fce5e748,alpha_commit=1.1427886486053467|alpha_block=1.3020936250686646|alpha_wait_spillover=0.77660375833511353|rho_decay=0.98026865720748901|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.245663046836853|alpha_cong_commit_nonprogress=1.1427886486053467|alpha_cong_block=1.3020936250686646|alpha_cong_wait_progress=0.74391597509384155|alpha_cong_wait_nonprogress=0.77660375833511353|alpha_flow_commit_progress=1.0177634954452515|alpha_flow_wait_progress=0.70499157905578613|rho_cong_decay=0.98026865720748901|rho_flow_decay=1|lambda_cong=0.68671637773513794|lambda_flow=0.64497017860412598|min_edge_cost=1|max_edge_cost=10.839200973510742|goal_projection_mode=flow_shield|flow_shield_beta=0.35016810894012451|max_flow_shield=0.91942578554153442,14650fb0739d0383,1.245663046836853,1.1427886486053467,1.3020936250686646,0.7439159750938416,0.7766037583351135,1.0177634954452515,0.7049915790557861,0.980268657207489,1.0,0.6867163777351379,0.644970178604126,0.3501681089401245,0.9194257855415344,1.0,10.839200973510742,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000004,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_f1_scalar_conservative_actor_02b423f61c92,g561_f1_scalar_conservative_actor_02b423f61c92,g561_f1_scalar_conservative_actor_02b423f61c92,F1_scalar_conservative_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05616438356,771,730,4.345767,46,1440,1638,-0.117808219178,-0.117808219178,False,-0.123287671233,True,ff8489149fef79c,alpha_commit=1.1580113172531128|alpha_block=1.3282480239868164|alpha_wait_spillover=0.75000607967376709|rho_decay=0.95004171133041382|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499498128890991|alpha_cong_commit_nonprogress=1.1580113172531128|alpha_cong_block=1.3282480239868164|alpha_cong_wait_progress=0.75007832050323486|alpha_cong_wait_nonprogress=0.75000607967376709|alpha_flow_commit_progress=0.80147331953048706|alpha_flow_wait_progress=1.0324873924255371|rho_cong_decay=0.95004171133041382|rho_flow_decay=1|lambda_cong=0.93033897876739502|lambda_flow=0.65001451969146729|min_edge_cost=1|max_edge_cost=10.793145179748535|goal_projection_mode=flow_shield|flow_shield_beta=0.57410573959350586|max_flow_shield=1.2314976453781128,14650fb0739d0383,1.2499498128890991,1.1580113172531128,1.3282480239868164,0.7500783205032349,0.7500060796737671,0.8014733195304871,1.032487392425537,0.9500417113304138,1.0,0.930338978767395,0.6500145196914673,0.5741057395935059,1.2314976453781128,1.0,10.793145179748535,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000005,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_f4_graph_paired_od_actor_190ce352e92e,g561_f4_graph_paired_od_actor_190ce352e92e,g561_f4_graph_paired_od_actor_190ce352e92e,F4_graph_paired_od_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05068493151,767,730,4.370343,46,1440,1638,-0.123287671233,-0.123287671233,True,-0.123287671233,True,33d59899b9ee2853,alpha_commit=1.1580636501312256|alpha_block=1.3423061370849609|alpha_wait_spillover=0.75017654895782471|rho_decay=0.95008039474487305|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2500230073928833|alpha_cong_commit_nonprogress=1.1580636501312256|alpha_cong_block=1.3423061370849609|alpha_cong_wait_progress=0.74974715709686279|alpha_cong_wait_nonprogress=0.75017654895782471|alpha_flow_commit_progress=0.78577703237533569|alpha_flow_wait_progress=1.0340995788574219|rho_cong_decay=0.95008039474487305|rho_flow_decay=1|lambda_cong=0.90586262941360474|lambda_flow=0.65002912282943726|min_edge_cost=1|max_edge_cost=10.79344367980957|goal_projection_mode=flow_shield|flow_shield_beta=0.57410681247711182|max_flow_shield=1.2305852174758911,14650fb0739d0383,1.2500230073928833,1.1580636501312256,1.342306137084961,0.7497471570968628,0.7501765489578247,0.7857770323753357,1.0340995788574219,0.950080394744873,1.0,0.9058626294136047,0.6500291228294373,0.5741068124771118,1.2305852174758911,1.0,10.79344367980957,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000006,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_f6_full_goal_aware_dual_channel_actor_845275fac776,g561_f6_full_goal_aware_dual_channel_actor_845275fac776,g561_f6_full_goal_aware_dual_channel_actor_845275fac776,F6_full_goal_aware_dual_channel_actor,random-32-32-20,random,32,9100,500,0,True,True,1.05616438356,771,730,4.445604,46,1440,1638,-0.117808219178,-0.117808219178,False,-0.123287671233,True,95239a97f166b7b9,alpha_commit=1.158038854598999|alpha_block=1.2872703075408936|alpha_wait_spillover=0.75029993057250977|rho_decay=0.95007586479187012|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498929500579834|alpha_cong_commit_nonprogress=1.158038854598999|alpha_cong_block=1.2872703075408936|alpha_cong_wait_progress=0.75004738569259644|alpha_cong_wait_nonprogress=0.75029993057250977|alpha_flow_commit_progress=0.79845774173736572|alpha_flow_wait_progress=1.0293214321136475|rho_cong_decay=0.95007586479187012|rho_flow_decay=1|lambda_cong=0.90172934532165527|lambda_flow=0.65007621049880981|min_edge_cost=1|max_edge_cost=10.793193817138672|goal_projection_mode=flow_shield|flow_shield_beta=0.57475906610488892|max_flow_shield=1.2317613363265991,14650fb0739d0383,1.2498929500579834,1.158038854598999,1.2872703075408936,0.7500473856925964,0.7502999305725098,0.7984577417373657,1.0293214321136475,0.9500758647918701,1.0,0.9017293453216553,0.6500762104988098,0.5747590661048889,1.2317613363265991,1.0,10.793193817138672,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000007,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9100|500|0|14650fb0739d0383,random-32-32-20|a32|s9100|it0|g561_replay_ladder_random_32_32_20_a32_s9100_hg561_replay_random_a32_b500_i2_b500,generated_theta::g561_f7_full_goal_aware_actor_training_critic_aa1f6f56e80d,g561_f7_full_goal_aware_actor_training_critic_aa1f6f56e80d,g561_f7_full_goal_aware_actor_training_critic_aa1f6f56e80d,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,32,9100,500,0,True,True,1.05068493151,767,730,4.842545,46,1440,1638,-0.123287671233,-0.123287671233,False,-0.123287671233,True,7924fb53b0cf51c8,alpha_commit=1.1578755378723145|alpha_block=1.2966551780700684|alpha_wait_spillover=0.75004875659942627|rho_decay=0.94507682323455811|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498726844787598|alpha_cong_commit_nonprogress=1.1578755378723145|alpha_cong_block=1.2966551780700684|alpha_cong_wait_progress=0.74997478723526001|alpha_cong_wait_nonprogress=0.75004875659942627|alpha_flow_commit_progress=0.80349832773208618|alpha_flow_wait_progress=1.0662018060684204|rho_cong_decay=0.94507682323455811|rho_flow_decay=1|lambda_cong=0.92425096035003662|lambda_flow=0.65012443065643311|min_edge_cost=1|max_edge_cost=10.793246269226074|goal_projection_mode=flow_shield|flow_shield_beta=0.61417686939239502|max_flow_shield=1.2891933917999268,14650fb0739d0383,1.2498726844787598,1.1578755378723145,1.2966551780700684,0.74997478723526,0.7500487565994263,0.8034983277320862,1.0662018060684204,0.9450768232345581,1.0,0.9242509603500366,0.6501244306564331,0.614176869392395,1.2891933917999268,1.0,10.793246269226074,1,0,0,0,1,0,32,500,0,1638,51.1875,0,46,0,1440,1.4375,15.625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b500_i2,500,500,0.5,2,,,,,,,,random-32-32-20|32|9100|500|g561_replay_random_a32_b500_i2,True,
g561_replay_00000000,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9127|3000|0|14650fb0739d0383,random-32-32-20|a32|s9127|it0|g561_replay_ladder_random_32_32_20_a32_s9127_hg561_replay_random_a32_b3000_i4_b3000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,32,9127,3000,0,True,True,1.24087591241,850,685,4.833664,43,1344,1337,0,0,False,-0.160583941606,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,32,3000,0,1337,41.78125,0,43,0,1344,1.34375,93.75,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b3000_i4,3000,3000,3.0,4,,,,,,,,random-32-32-20|32|9127|3000|g561_replay_random_a32_b3000_i4,True,
g561_replay_00000001,g561_replay_ladder_real_solver_row,True,True,random-32-32-20|32|9127|3000|0|14650fb0739d0383,random-32-32-20|a32|s9127|it0|g561_replay_ladder_random_32_32_20_a32_s9127_hg561_replay_random_a32_b3000_i4_b3000,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,32,9127,3000,0,True,True,1.08467153285,743,685,7.568164,41,1280,1337,-0.156204379562,-0.156204379562,False,-0.160583941606,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,32,3000,0,1337,41.78125,0,41,0,1280,1.28125,93.75,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_replay_random_a32_b3000_i4,3000,3000,3.0,4,,,,,,,,random-32-32-20|32|9127|3000|g561_replay_random_a32_b3000_i4,True,
