plan_row_id,stage,candidate_id,method,map,map_family,agents,seed,seed_block,budget_ms,context_key,source_stage_code,source_search_stage,execution_mode,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g540_stage2_candidate_context_00000013,stage2,repair5g539_s2_101,repair5g518_grid_c1p1_b1p6_f1p25_w0p35_dc0p95_df1p00_beta0p6_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000014,stage2,repair5g539_s1_031,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p98_df0p9_beta0p3_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000015,stage2,repair5g539_s1_018,repair5g518_grid_c1p4_b1p25_f1p25_w0p35_dc0p95_df1p00_beta0p2_max1p00_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000016,stage2,repair5g539_s1_051,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df0p9_beta0p45_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000017,stage2,repair5g539_s1_075,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p6_max1p25_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000018,stage2,repair5g539_s2_105,repair5g518_grid_c1p1_b1p1_f1p00_w0p25_dc0p95_df0p9_beta0p45_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000019,stage2,repair5g539_s2_082,repair5g518_grid_c1p25_b1p4_f1p00_w0p5_dc0p95_df0p9_beta0p25_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000020,stage2,repair5g539_s1_021,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p95_df0p98_beta0p25_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000021,stage2,repair5g539_s2_095,repair5g518_grid_c1p25_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p35_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000022,stage2,repair5g539_s1_041,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc1p00_df0p98_beta0p35_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000023,stage2,repair5g539_s1_066,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc0p95_df1p00_beta0p3_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000024,stage2,repair5g539_s1_016,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc0p98_df0p95_beta0p45_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000025,stage2,repair5g539_s1_056,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc1p00_df0p95_beta0p25_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000026,stage2,repair5g539_s1_011,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc1p00_df0p9_beta0p2_max0p75_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000027,stage2,repair5g539_s1_053,repair5g518_grid_c1p00_b1p25_f0p5_w0p35_dc1p00_df0p98_beta0p2_max1p00_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000028,stage2,repair5g539_s1_015,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p15_max1p25_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000029,stage2,repair5g539_s1_040,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p98_df0p95_beta0p6_max1p25_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000030,stage2,repair5g539_s1_025,repair5g518_grid_c1p00_b1p25_f0p5_w0p65_dc0p98_df0p98_beta0p2_max1p25_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000031,stage2,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,maze-32-32-4,maze,50,666,660_679,2000,maze-32-32-4|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000032,stage2,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000033,stage2,repair5g539_s2_102,repair5g518_grid_c1p00_b1p25_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000034,stage2,repair5g539_s2_110,repair5g518_grid_c1p1_b1p4_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000035,stage2,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000036,stage2,repair5g539_s2_104,repair5g518_grid_c1p00_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000037,stage2,repair5g539_s2_088,repair5g518_grid_c1p25_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p35_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000038,stage2,repair5g539_s2_103,repair5g518_grid_c1p4_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p45_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000039,stage2,repair5g539_s1_061,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p6_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000040,stage2,repair5g539_s2_087,repair5g518_grid_c1p1_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p3_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000041,stage2,repair5g539_s3_117,repair5g518_grid_c1p00_b1p00_f1p00_w0p5_dc0p98_df0p95_beta0p3_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s3,Stage 3 safety-boundary stress,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000042,stage2,repair5g539_s1_043,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p98_df0p9_beta0p15_max1p00_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000043,stage2,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000044,stage2,repair5g539_s2_096,repair5g518_grid_c1p4_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000045,stage2,repair5g539_s2_101,repair5g518_grid_c1p1_b1p6_f1p25_w0p35_dc0p95_df1p00_beta0p6_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000046,stage2,repair5g539_s1_031,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p98_df0p9_beta0p3_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000047,stage2,repair5g539_s1_018,repair5g518_grid_c1p4_b1p25_f1p25_w0p35_dc0p95_df1p00_beta0p2_max1p00_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000048,stage2,repair5g539_s1_051,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df0p9_beta0p45_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000049,stage2,repair5g539_s1_075,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p6_max1p25_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000050,stage2,repair5g539_s2_105,repair5g518_grid_c1p1_b1p1_f1p00_w0p25_dc0p95_df0p9_beta0p45_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000051,stage2,repair5g539_s2_082,repair5g518_grid_c1p25_b1p4_f1p00_w0p5_dc0p95_df0p9_beta0p25_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000052,stage2,repair5g539_s1_021,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p95_df0p98_beta0p25_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000053,stage2,repair5g539_s2_095,repair5g518_grid_c1p25_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p35_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000054,stage2,repair5g539_s1_041,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc1p00_df0p98_beta0p35_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000055,stage2,repair5g539_s1_066,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc0p95_df1p00_beta0p3_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000056,stage2,repair5g539_s1_016,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc0p98_df0p95_beta0p45_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000057,stage2,repair5g539_s1_056,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc1p00_df0p95_beta0p25_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000058,stage2,repair5g539_s1_011,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc1p00_df0p9_beta0p2_max0p75_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000059,stage2,repair5g539_s1_053,repair5g518_grid_c1p00_b1p25_f0p5_w0p35_dc1p00_df0p98_beta0p2_max1p00_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000060,stage2,repair5g539_s1_015,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p15_max1p25_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000061,stage2,repair5g539_s1_040,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p98_df0p95_beta0p6_max1p25_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000062,stage2,repair5g539_s1_025,repair5g518_grid_c1p00_b1p25_f0p5_w0p65_dc0p98_df0p98_beta0p2_max1p25_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000063,stage2,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,maze-32-32-4,maze,100,666,660_679,1000,maze-32-32-4|100|666|1000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000064,stage2,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000065,stage2,repair5g539_s2_102,repair5g518_grid_c1p00_b1p25_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000066,stage2,repair5g539_s2_110,repair5g518_grid_c1p1_b1p4_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000067,stage2,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000068,stage2,repair5g539_s2_104,repair5g518_grid_c1p00_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000069,stage2,repair5g539_s2_088,repair5g518_grid_c1p25_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p35_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000070,stage2,repair5g539_s2_103,repair5g518_grid_c1p4_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p45_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000071,stage2,repair5g539_s1_061,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p6_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000072,stage2,repair5g539_s2_087,repair5g518_grid_c1p1_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p3_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000073,stage2,repair5g539_s3_117,repair5g518_grid_c1p00_b1p00_f1p00_w0p5_dc0p98_df0p95_beta0p3_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s3,Stage 3 safety-boundary stress,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000074,stage2,repair5g539_s1_043,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p98_df0p9_beta0p15_max1p00_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000075,stage2,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000076,stage2,repair5g539_s2_096,repair5g518_grid_c1p4_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000077,stage2,repair5g539_s2_101,repair5g518_grid_c1p1_b1p6_f1p25_w0p35_dc0p95_df1p00_beta0p6_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000078,stage2,repair5g539_s1_031,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p98_df0p9_beta0p3_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000079,stage2,repair5g539_s1_018,repair5g518_grid_c1p4_b1p25_f1p25_w0p35_dc0p95_df1p00_beta0p2_max1p00_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000080,stage2,repair5g539_s1_051,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df0p9_beta0p45_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000081,stage2,repair5g539_s1_075,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p6_max1p25_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s1,Stage 1 stratified coarse search,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000082,stage2,repair5g539_s2_105,repair5g518_grid_c1p1_b1p1_f1p00_w0p25_dc0p95_df0p9_beta0p45_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
g540_stage2_candidate_context_00000083,stage2,repair5g539_s2_082,repair5g518_grid_c1p25_b1p4_f1p00_w0p5_dc0p95_df0p9_beta0p25_max0p75_c0,random-32-32-20,random,50,666,660_679,2000,random-32-32-20|50|666|2000,s2,Stage 2 local safe-winner refinement,real_solver_execution_required,False,False,False,False,False
