context_id,g567_evaluation_uid,split,map,map_family,ltm_target_map,ltm_target_match_type,selection_stage,ltm_style_primary_subset,agent_count,official_scenario,map_source_type,scenario_source_type,complete_triple,ltm_30s_present,ltm_30s_success,ltm_30s_ratio,ltm_30s_solver_wall_ms,ltm_30s_actor_inference_ms,ltm_30s_total_method_ms,ltm_30s_hard_timeout,ltm_30s_infrastructure_failure,static_flow_30s_present,static_flow_30s_success,static_flow_30s_ratio,static_flow_30s_solver_wall_ms,static_flow_30s_actor_inference_ms,static_flow_30s_total_method_ms,static_flow_30s_hard_timeout,static_flow_30s_infrastructure_failure,gate3b_actor_30s_present,gate3b_actor_30s_success,gate3b_actor_30s_ratio,gate3b_actor_30s_solver_wall_ms,gate3b_actor_30s_actor_inference_ms,gate3b_actor_30s_total_method_ms,gate3b_actor_30s_hard_timeout,gate3b_actor_30s_infrastructure_failure,actor_vs_ltm_both_success,actor_vs_ltm_success_gain,actor_vs_ltm_success_regression,actor_vs_ltm_relative_quality_improvement,actor_vs_ltm_harmful_quality_delta,actor_vs_ltm_runtime_change_ms,actor_vs_static_flow_both_success,actor_vs_static_flow_success_gain,actor_vs_static_flow_success_regression,actor_vs_static_flow_relative_quality_improvement,actor_vs_static_flow_harmful_quality_delta,actor_vs_static_flow_runtime_change_ms,static_flow_vs_ltm_both_success,static_flow_vs_ltm_success_gain,static_flow_vs_ltm_success_regression,static_flow_vs_ltm_relative_quality_improvement,static_flow_vs_ltm_harmful_quality_delta,static_flow_vs_ltm_runtime_change_ms
g567_gate3b_calibration_00167,16e21385d67f55b9e7dafba63259a76047c386fedab2cd2f666858a47feb4c42,CALIBRATION,empty_16_16,empty,family_backfill:empty,secondary_same_family_backfill,secondary_same_family_backfill,False,128,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.53379310345,73.88143986463547,0.0,73.88143986463547,False,False,True,True,1.50482758621,88.99458032101393,0.0,88.99458032101393,False,False,True,True,1.57034482759,101.65296029299498,20.09000121522695,121.74296150822192,False,False,True,False,False,-0.023830935253120668,0.023830935253120668,47.86152164358646,True,False,False,-0.04353803849716046,0.04353803849716046,32.748381187208,True,False,False,0.01888489208541047,0.0,15.11314045637846
g567_gate3b_calibration_00168,22e0a4d7a9d5893cacd883c674ad7a543b8a207ba661156ff79edd34a470908a,CALIBRATION,empty_16_16,empty,family_backfill:empty,secondary_same_family_backfill,secondary_same_family_backfill,False,128,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.66930835735,76.82009227573872,0.0,76.82009227573872,False,False,True,True,1.65706051873,86.51539776474237,0.0,86.51539776474237,False,False,True,True,1.63760806916,97.65106998383999,20.09000121522695,117.74107119906694,False,False,True,False,False,0.01899007337405525,0.0,40.92097892332822,True,False,False,0.011739130436170694,0.0,31.225673434324563,True,False,False,0.007337073804292966,0.0,9.695305489003658
g567_gate3b_calibration_00169,1603d1ed7eeb9f80824c8d3b2047152d686b971f0e426578035e554700d48e3f,CALIBRATION,empty_16_16,empty,family_backfill:empty,secondary_same_family_backfill,secondary_same_family_backfill,False,128,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.6911976912,77.12981104850769,0.0,77.12981104850769,False,False,True,True,1.6645021645,89.97389581054449,0.0,89.97389581054449,False,False,True,True,1.63059163059,99.11938197910786,20.09000121522695,119.2093831943348,False,False,True,False,False,0.0358361774766832,0.0,42.079572145827115,True,False,False,0.020372778499922518,0.0,29.235487383790314,True,False,False,0.01578498293777707,0.0,12.8440847620368
g567_gate3b_calibration_00170,ccfd4996f1afe263f67d2d28d20cbf22c082091741806351ec667e4633170dd1,CALIBRATION,empty_16_16,empty,family_backfill:empty,secondary_same_family_backfill,secondary_same_family_backfill,False,128,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.63096960926,75.04489086568356,0.0,75.04489086568356,False,False,True,True,1.7018813314,89.8982547223568,0.0,89.8982547223568,False,False,True,True,1.74674384949,100.08287988603115,20.09000121522695,120.1728811012581,False,False,True,False,False,-0.07098491570454768,0.07098491570454768,45.12799023557454,True,False,False,-0.0263605442179069,0.0263605442179069,30.274626378901303,True,False,False,-0.04347826086849902,0.04347826086849902,14.85336385667324
g567_gate3b_calibration_00171,fc84943a0b69ff30f6e58aacd6455c9e4e643a12550264618e360a870f090828,CALIBRATION,empty_16_16,empty,family_backfill:empty,secondary_same_family_backfill,secondary_same_family_backfill,False,128,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.56900212314,72.86166958510876,0.0,72.86166958510876,False,False,True,True,1.59872611465,89.47941195219755,0.0,89.47941195219755,False,False,True,True,1.64331210191,99.13643263280392,20.09000121522695,119.22643384803087,False,False,True,False,False,-0.04736129905374866,0.04736129905374866,46.36476426292211,True,False,False,-0.027888446214416798,0.027888446214416798,29.747021895833313,True,False,False,-0.01894451962277416,0.01894451962277416,16.617742367088795
g567_gate3b_calibration_00172,b74e4c3ef4e4e8883ec2275125b5314405a164296ac7da35a4b61b36bec3d9c4,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,primary_ltm_target_tier,True,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.0524691358,48.02984371781349,0.0,48.02984371781349,False,False,True,True,1.01234567901,53.238325752317905,0.0,53.238325752317905,False,False,True,True,1.0,61.23617384582758,20.09000121522695,81.32617506105453,False,False,True,False,False,0.04985337243178852,0.0,33.296331343241036,True,False,False,0.01219512194893075,0.0,28.087849308736622,True,False,False,0.03812316715539731,0.0,5.208482034504414
g567_gate3b_calibration_00173,420cf897b27c80702f10247a5f882cfc020e6141c3afa7124ab670d8b3b3fcd3,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,primary_ltm_target_tier,True,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.01960784314,42.34456177800894,0.0,42.34456177800894,False,False,True,True,1.01960784314,62.86205351352692,0.0,62.86205351352692,False,False,True,True,1.00980392157,56.977235712110996,20.09000121522695,77.06723692733794,False,False,True,False,False,0.009615384616704758,0.0,34.72267514932901,True,False,False,0.009615384616704758,0.0,14.205183413811028,True,False,False,0.0,0.0,20.51749173551798
g567_gate3b_calibration_00174,19ee9fa7c5751d2209f28f334f769efb1af27ccd047ffc0caad3775a261b7755,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,primary_ltm_target_tier,True,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.0,57.21664987504482,0.0,57.21664987504482,False,False,True,True,1.0,60.7498986646533,0.0,60.7498986646533,False,False,True,True,1.0,56.94862641394138,20.09000121522695,77.03862762916833,False,False,True,False,False,0.0,0.0,19.82197775412351,True,False,False,0.0,0.0,16.28872896451503,True,False,False,0.0,0.0,3.5332487896084785
g567_gate3b_calibration_00175,598862a2ea6b63331ff9c8a37a01fa345f70de8e819242122f4106bbf8d76ea7,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,primary_ltm_target_tier,True,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.0,52.78572626411915,0.0,52.78572626411915,False,False,True,True,1.0,60.93911454081535,0.0,60.93911454081535,False,False,True,True,1.0,59.02730021625757,20.09000121522695,79.11730143148452,False,False,True,False,False,0.0,0.0,26.331575167365372,True,False,False,0.0,0.0,18.178186890669167,True,False,False,0.0,0.0,8.153388276696205
g567_gate3b_calibration_00176,b9bd06b446452d3ea90dc83f08a6a781f1fa66472dd4d54aa0841f1f35b2022d,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,primary_ltm_target_tier,True,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.02538071066,50.15959683805704,0.0,50.15959683805704,False,False,True,True,1.0076142132,64.42380789667368,0.0,64.42380789667368,False,False,True,True,1.0076142132,58.57909470796585,20.09000121522695,78.6690959231928,False,False,True,False,False,0.017326732671384237,0.0,28.509499085135758,True,False,False,0.0,0.0,14.24528802651912,True,False,False,0.017326732671384237,0.0,14.264211058616638
g567_gate3b_calibration_00177,604fd45e7d289e992ce913d8e69dd2997666d03714b22ff2becf501d45191115,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.03556485356,59.57835167646408,0.0,59.57835167646408,False,False,True,True,1.02510460251,77.31185667216778,0.0,77.31185667216778,False,False,True,True,1.01255230126,74.72504209727049,20.09000121522695,94.81504331249744,False,False,True,False,False,0.02222222222093467,0.0,35.236691636033356,True,False,False,0.012244897954087086,0.0,17.50318664032966,True,False,False,0.010101010104814238,0.0,17.733504995703697
g567_gate3b_calibration_00178,2ed9c18ff24af36e8d8315a643c39df66fb11ba3a31a17413e7e0771537d2206,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.01455301455,54.864849895238876,0.0,54.864849895238876,False,False,True,True,1.01455301455,76.57455839216709,0.0,76.57455839216709,False,False,True,True,1.0103950104,74.01890214532614,20.09000121522695,94.10890336055309,False,False,True,False,False,0.0040983606478605435,0.0,39.24405346531421,True,False,False,0.0040983606478605435,0.0,17.534344968385994,True,False,False,0.0,0.0,21.709708496928215
g567_gate3b_calibration_00179,7cb44415d09f29da66db884a384ccfc7d13be6d117aecd1b7cba3ed389bd462d,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.05215827338,64.20881859958172,0.0,64.20881859958172,False,False,True,True,1.02697841727,83.9011613279581,0.0,83.9011613279581,False,False,True,True,1.00899280576,73.44490941613913,20.09000121522695,93.53491063136607,False,False,True,False,False,0.041025641020084644,0.0,29.326092031784356,True,False,False,0.01751313485030286,0.0,9.633749303407967,True,False,False,0.02393162392679854,0.0,19.69234272837639
g567_gate3b_calibration_00180,50082f595aac4e7d615b294c81f8a15039b1d31ee2f1408428e670d2635fc04f,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.00804828974,59.4743425026536,0.0,59.4743425026536,False,False,True,True,1.00804828974,70.83841785788536,0.0,70.83841785788536,False,False,True,True,1.00804828974,79.68924101442099,20.09000121522695,99.77924222964793,False,False,True,False,False,0.0,0.0,40.304899726994336,True,False,False,0.0,0.0,28.940824371762574,True,False,False,0.0,0.0,11.364075355231762
g567_gate3b_calibration_00181,bd2dd6b5c9cfd2165a0fd025ce4332259f904e9fa25a144dc36db7f9c3b9fa3e,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.02536997886,79.09368723630905,0.0,79.09368723630905,False,False,True,True,1.00422832981,91.15511830896139,0.0,91.15511830896139,False,False,True,True,1.00634249471,75.01683849841356,20.09000121522695,95.10683971364051,False,False,True,False,False,0.018556701036980462,0.0,16.01315247733146,True,False,False,-0.0021052631530518824,0.0021052631530518824,3.9517214046791196,True,False,False,0.020618556702337802,0.0,12.06143107265234
g567_gate3b_calibration_00182,2ffbe5a69b60de97f2d1d198c4bc8d40de1be6b82c3da41a543e2eab711b67b1,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.036,63.322512432932854,0.0,63.322512432932854,False,False,True,True,1.03,70.06822992116213,0.0,70.06822992116213,False,False,True,True,1.016,77.6407029479742,20.09000121522695,97.73070416320115,False,False,True,False,False,0.019305019305019322,0.0,34.4081917302683,True,False,False,0.01359223300970875,0.0,27.662474242039025,True,False,False,0.005791505791505796,0.0,6.745717488229275
g567_gate3b_calibration_00183,1ea0f07fed4d6db13b89cc98a4cad0501d98b42b3922b418a392699eb56f808e,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.02790697674,71.09470386058092,0.0,71.09470386058092,False,False,True,True,1.01860465116,88.40013761073351,0.0,88.40013761073351,False,False,True,True,1.00465116279,93.88262592256069,20.09000121522695,113.97262713778764,False,False,True,False,False,0.022624434385838617,0.0,42.87792327720672,True,False,False,0.013698630134968918,0.0,25.57248952705413,True,False,False,0.00904977375433549,0.0,17.305433750152588
g567_gate3b_calibration_00184,861c25623d02fc78570faaa842d9358ecae1f4a7e6520d0a0a4cf3ed7d12496f,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.02739726027,78.7182142958045,0.0,78.7182142958045,False,False,True,True,1.01369863014,87.94990181922913,0.0,87.94990181922913,False,False,True,True,1.00913242009,89.65791389346123,20.09000121522695,109.74791510868818,False,False,True,False,False,0.0177777777752686,0.0,31.029700812883675,True,False,False,0.004504504508770301,0.0,21.79801328945905,True,False,False,0.013333333326584837,0.0,9.231687523424625
g567_gate3b_calibration_00185,2c8e0453fa7346917435961b53390677710badad97136b0ba43f2d70bffc9e13,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.05631868132,75.94113331288099,0.0,75.94113331288099,False,False,True,True,1.02197802198,88.48643582314253,0.0,88.48643582314253,False,False,True,True,1.01510989011,93.52929331362247,20.09000121522695,113.61929452884942,False,False,True,False,False,0.03901170351214905,0.0,37.67816121596843,True,False,False,0.006720430109341955,0.0,25.132858705706894,True,False,False,0.03250975292521296,0.0,12.545302510261536
g567_gate3b_calibration_00186,a4b4278995bdd115b4aa78cb305792e2a1d9af25ac0d6ff45c038283ac0d2809,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.03784570597,74.71553608775139,0.0,74.71553608775139,False,False,True,True,1.02765647744,91.87457151710987,0.0,91.87457151710987,False,False,True,True,1.01455604076,91.31611976772547,20.09000121522695,111.40612098295242,False,False,True,False,False,0.02244039270580465,0.0,36.69058489520103,True,False,False,0.012747875352894782,0.0,19.531549465842545,True,False,False,0.009817671809391623,0.0,17.159035429358482
g567_gate3b_calibration_00187,02f65ea981f2c9e9636067244afc6dcb53e703961a9fdcb9462f34aaf0e57113,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.01690140845,72.43394292891026,0.0,72.43394292891026,False,False,True,True,1.01690140845,90.59352707117796,0.0,90.59352707117796,False,False,True,True,1.01690140845,94.57349870353937,20.09000121522695,114.66349991876632,False,False,True,False,False,0.0,0.0,42.229556989856064,True,False,False,0.0,0.0,24.06997284758836,True,False,False,0.0,0.0,18.159584142267704
g567_gate3b_calibration_00188,43e68f6d76d3dacdd9ebfad5a2648f1a8da403005a483ded56759be73c80a0b8,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.03672316384,75.55700279772282,0.0,75.55700279772282,False,False,True,True,1.02966101695,96.85992076992989,0.0,96.85992076992989,False,False,True,True,1.00564971751,98.59101939946413,20.09000121522695,118.68102061469108,False,False,True,False,False,0.029972752045883306,0.0,43.12401781696826,True,False,False,0.02331961591701776,0.0,21.821099844761193,True,False,False,0.0068119890982680726,0.0,21.30291797220707
g567_gate3b_calibration_00189,8672a208abaa83c26b60bfe91d0aca41ee234fe992bdf96e3e3d4fafd7432d4b,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.064,74.54265002161264,0.0,74.54265002161264,False,False,True,True,1.02133333333,89.90453835576773,0.0,89.90453835576773,False,False,True,True,1.01333333333,97.41534292697906,20.09000121522695,117.50534414220601,False,False,True,False,False,0.04761904762218042,0.0,42.96269412059337,True,False,False,0.00783289817234933,0.0,27.600805786438286,True,False,False,0.04010025062969921,0.0,15.361888334155083
g567_gate3b_calibration_00190,eac66adca9d62a93280d65f2d3bd8c5bf4d7fd51cabe79b0e801aa62176832b4,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.03280839895,76.81210618466139,0.0,76.81210618466139,False,False,True,True,1.01968503937,90.04553034901619,0.0,90.04553034901619,False,False,True,True,1.02362204724,89.35885317623615,20.09000121522695,109.4488543914631,False,False,True,False,False,0.008894536217307502,0.0,32.63674820680171,True,False,False,-0.0038610038570657803,0.0038610038570657803,19.40332404244691,True,False,False,0.012706480304906308,0.0,13.233424164354801
g567_gate3b_calibration_00191,0176470792e055100a028b86364ae99b368bf6f73aefa16913de2269bdaa9227,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.04429530201,76.28053147345781,0.0,76.28053147345781,False,False,True,True,1.02147651007,88.32604624330997,0.0,88.32604624330997,False,False,True,True,1.02953020134,92.18981396406889,20.09000121522695,112.27981517929584,False,False,True,False,False,0.01413881747967362,0.0,35.999283705838025,True,False,False,-0.0078843626756019,0.0078843626756019,23.953768935985863,True,False,False,0.021850899736961103,0.0,12.045514769852161
g567_gate3b_calibration_00192,a254cd822455f11fd96938d6cfe89f134bda6480f5633805057c9b21ffde2289,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.03678929766,67.68710631877184,0.0,67.68710631877184,False,False,True,True,1.03678929766,87.94942684471607,0.0,87.94942684471607,False,False,True,True,1.02173913043,92.82550308853388,20.09000121522695,112.91550430376083,False,False,True,False,False,0.014516129037951683,0.0,45.22839798498899,True,False,False,0.014516129037951683,0.0,24.966077459044755,True,False,False,0.0,0.0,20.262320525944233
g567_gate3b_calibration_00193,6a95f209316b9b61ed141ab42268e0a68fced0baa6fbafb9ee8ce400452fe334,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.05425219941,75.40675159543753,0.0,75.40675159543753,False,False,True,True,1.03812316716,91.53026714920998,0.0,91.53026714920998,False,False,True,True,1.01612903226,91.09651669859886,20.09000121522695,111.18651791382581,False,False,True,False,False,0.036161335182734414,0.0,35.77976631838828,True,False,False,0.02118644068041502,0.0,19.656250764615834,True,False,False,0.015299026417992287,0.0,16.12351555377245
g567_gate3b_calibration_00194,21c8ea7b89ff59e52a8bca8eec01eeb63db2ba53d6c68b58a5be8756c39f1663,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.05106382979,74.50074423104525,0.0,74.50074423104525,False,False,True,True,1.01560283688,89.86595552414656,0.0,89.86595552414656,False,False,True,True,1.01418439716,91.72510635107756,20.09000121522695,111.8151075663045,False,False,True,False,False,0.035087719303753755,0.0,37.31436333525926,True,False,False,0.001396648048323349,0.0,21.949152042157948,True,False,False,0.03373819163493129,0.0,15.36521129310131
g567_gate3b_calibration_00195,d1dbaff324b361b56cce5fe4d3fd9e7de49d7fb94564aca5d7a75767024eef97,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.0559646539,77.58599985390902,0.0,77.58599985390902,False,False,True,True,1.0324005891,89.59185052663088,0.0,89.59185052663088,False,False,True,True,1.02209131075,93.24110578745604,20.09000121522695,113.33110700268298,False,False,True,False,False,0.03207810320629143,0.0,35.74510714877397,True,False,False,0.009985734664281064,0.0,23.739256476052105,True,False,False,0.02231520223046355,0.0,12.005850672721863
g567_gate3b_calibration_00196,e12e2de857335f0788fa85d6df00177964d50b5b6e36ee9465d0768b9f87b613,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.04179104478,74.48338065296412,0.0,74.48338065296412,False,False,True,True,1.03134328358,86.73916198313236,0.0,86.73916198313236,False,False,True,True,1.01492537313,92.137704603374,20.09000121522695,112.22770581860095,False,False,True,False,False,0.02578796562382942,0.0,37.74432516563684,True,False,False,0.0159189580340409,0.0,25.48854383546859,True,False,False,0.010028653300822258,0.0,12.255781330168247
g567_gate3b_calibration_00197,3cce86a126dec3cd85aa0900a21944d90b416eabdec5d32382d80dfb36598ecc,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.02941176471,76.21761038899422,0.0,76.21761038899422,False,False,True,True,1.02941176471,89.28467240184546,0.0,89.28467240184546,False,False,True,True,1.01470588235,92.35883317887783,20.09000121522695,112.44883439410478,False,False,True,False,False,0.014285714292514426,0.0,36.23122400511056,True,False,False,0.014285714292514426,0.0,23.164161992259324,True,False,False,0.0,0.0,13.067062012851238
g567_gate3b_calibration_00198,94799474ac8711f2f6a5a9ddb6d670288dafc2e39243102d2f8f8ab522dc0333,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.02730375427,77.0636759698391,0.0,77.0636759698391,False,False,True,True,1.02559726962,86.90297231078148,0.0,86.90297231078148,False,False,True,True,1.01023890785,90.74035473167896,20.09000121522695,110.83035594690591,False,False,True,False,False,0.016611295684523516,0.0,33.766679977066815,True,False,False,0.014975041592778866,0.0,23.927383636124432,True,False,False,0.0016611295762398355,0.0,9.839296340942383
g567_gate3b_calibration_00199,53a7ed93379739552f1395b674ccfb64bd8b7bb235304c173e2be47e246b6838,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.03896103896,72.5335692986846,0.0,72.5335692986846,False,False,True,True,1.01948051948,87.91121654212475,0.0,87.91121654212475,False,False,True,True,1.01298701299,100.38051288574934,20.09000121522695,120.47051410097629,False,False,True,False,False,0.024999999996149876,0.0,47.93694480229169,True,False,False,0.0063694267481561335,0.0,32.55929755885154,True,False,False,0.018749999999518603,0.0,15.377647243440151
g567_gate3b_calibration_00200,65525a764d7507725adfeea2a045529325b8fd86752cfe1661cb7e080fba352d,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.02015503876,71.06306683272123,0.0,71.06306683272123,False,False,True,True,1.01240310078,89.33404739946127,0.0,89.33404739946127,False,False,True,True,1.00775193798,102.9472928494215,20.09000121522695,123.03729406464845,False,False,True,False,False,0.012158054715953815,0.0,51.974227231927216,True,False,False,0.0045941807136077,0.0,33.70324666518718,True,False,False,0.0075987841901192284,0.0,18.270980566740036
g567_gate3b_calibration_00201,2e96cc6cc6b02fc1923b6484063b8eaa83daa29dedec73fcce9eef6c06ced8d6,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.02959501558,72.11892027407885,0.0,72.11892027407885,False,False,True,True,1.02492211838,89.78387340903282,0.0,89.78387340903282,False,False,True,True,1.02959501558,90.88834840804338,20.09000121522695,110.97834962327033,False,False,True,False,False,0.0,0.0,38.85942934919149,True,False,False,-0.004559270520365098,0.004559270520365098,21.19447621423751,True,False,False,0.0045385779158688975,0.0,17.664953134953976
g567_gate3b_calibration_00202,07a4325e32b8c2a50ff5ff3bdeae2e98fd870560c4342868c08900f23dcac3b5,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06637806638,75.0884311273694,0.0,75.0884311273694,False,False,True,True,1.03607503608,92.04482473433018,0.0,92.04482473433018,False,False,True,True,1.01587301587,91.40906017273664,20.09000121522695,111.4990613879636,False,False,True,False,False,0.04736129905732953,0.0,36.41063026059419,True,False,False,0.019498607249948313,0.0,19.454236653633416,True,False,False,0.028416779428771237,0.0,16.956393606960773
g567_gate3b_calibration_00203,93e4bf385a1b58c0e67bae89dc2550b6ebd1988d113233ea3cee32848bc806c5,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.03259005146,74.35321900993586,0.0,74.35321900993586,False,False,True,True,1.0154373928,112.09498159587383,0.0,112.09498159587383,False,False,True,True,1.01200686106,90.57164937257767,20.09000121522695,110.66165058780462,False,False,True,False,False,0.019933554822552296,0.0,36.30843157786876,True,False,False,0.003378378385830973,0.0,-1.4333310080692172,True,False,False,0.016611295679003917,0.0,37.74176258593798
g567_gate3b_calibration_00204,b85b683537572744084734c740a6807657e77fca0489b82792fdc18c585f288e,CALIBRATION,empty_32_32,empty,empty-32-32,secondary_existing_target_map_backfill,secondary_existing_target_map_backfill,False,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.04944178628,76.89008582383394,0.0,76.89008582383394,False,False,True,True,1.02870813397,92.01285801827908,0.0,92.01285801827908,False,False,True,True,1.02551834131,93.36589276790619,20.09000121522695,113.45589398313314,False,False,True,False,False,0.022796352577880978,0.0,36.565808159299195,True,False,False,0.003100775190422468,0.0,21.44303596485406,True,False,False,0.019756838903371255,0.0,15.122772194445133
g567_gate3b_calibration_00205,e3a846bea3d70889cd5ba8cea796de226fe80fcb37f09558e9792c36803948b2,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,primary_ltm_target_tier,True,64,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.0498245614,139.23711609095335,0.0,139.23711609095335,False,False,True,True,1.0449122807,154.91375513374805,0.0,154.91375513374805,False,False,True,True,1.03649122807,173.83489850908518,20.09000121522695,193.92489972431213,False,False,True,False,False,0.012700534756225474,0.0,54.68778363335878,True,False,False,0.008059100065661545,0.0,39.01114459056407,True,False,False,0.0046791443833711956,0.0,15.676639042794704
