map,agents,seed,scen,baseline_method,contender_method,baseline_success,contender_success,baseline_ratio,contender_ratio,delta_ratio,contender_better
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,always_additive_defer,True,True,1.18032786885,1.18032786885,0.0,False
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,lacam_star,True,True,1.18032786885,1.1657066903,-0.014621178550000113,True
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.18032786885,1.15773150199,-0.022596366859999995,True
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,repair5d_composite_diagnostic_distilled,True,True,1.18032786885,1.18032786885,0.0,False
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,repair5e3_split_guarded_selector,True,True,1.18032786885,1.18032786885,0.0,False
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,repair5e4_closed_loop_utility_selector,True,True,1.18032786885,1.18032786885,0.0,False
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,repair5e5_crossfold_utility_reranker,True,True,1.18032786885,1.17279574657,-0.007532122279999998,True
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,repair5e5_crossfold_utility_reranker_force_additive_parity,True,True,1.18032786885,1.18032786885,0.0,False
maze-32-32-4,50,16,maze-32-32-4-random-16.scen,lacam_star_ltm,repair5e_caseb_ood_guard_distilled,True,True,1.18032786885,1.18032786885,0.0,False
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,always_additive_defer,True,True,1.16577540107,1.16577540107,0.0,False
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,lacam_star,True,True,1.16577540107,1.18765192027,0.02187651919999989,False
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.16577540107,1.16237238697,-0.0034030141000001013,True
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,repair5d_composite_diagnostic_distilled,True,True,1.16577540107,1.18181818182,0.016042780749999874,False
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,repair5e3_split_guarded_selector,True,True,1.16577540107,1.16577540107,0.0,False
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,repair5e4_closed_loop_utility_selector,True,True,1.16577540107,1.16577540107,0.0,False
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,repair5e5_crossfold_utility_reranker,True,True,1.16577540107,1.16237238697,-0.0034030141000001013,True
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,repair5e5_crossfold_utility_reranker_force_additive_parity,True,True,1.16577540107,1.16577540107,0.0,False
maze-32-32-4,50,17,maze-32-32-4-random-17.scen,lacam_star_ltm,repair5e_caseb_ood_guard_distilled,True,True,1.16577540107,1.16577540107,0.0,False
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,always_additive_defer,True,True,0.852322350139,0.852322350139,0.0,False
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,lacam_star,True,True,0.852322350139,0.861452957523,0.009130607383999956,False
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,0.852322350139,0.841206828106,-0.011115522033000036,True
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,repair5d_composite_diagnostic_distilled,True,True,0.852322350139,0.861055974593,0.008733624453999944,False
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,repair5e3_split_guarded_selector,True,True,0.852322350139,0.852322350139,0.0,False
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,repair5e4_closed_loop_utility_selector,True,True,0.852322350139,0.852322350139,0.0,False
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,repair5e5_crossfold_utility_reranker,True,True,0.852322350139,0.845176657404,-0.007145692734999987,True
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,repair5e5_crossfold_utility_reranker_force_additive_parity,True,True,0.852322350139,0.852322350139,0.0,False
maze-32-32-4,50,18,maze-32-32-4-random-18.scen,lacam_star_ltm,repair5e_caseb_ood_guard_distilled,True,True,0.852322350139,0.852322350139,0.0,False
