split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.37037037037037035,0.9259259259259259,0.5666666666666667,12,0.5,0.55
validation,empty-48-48,100,60,35,0.4,0.8857142857142857,0.6,18,0.6111111111111112,0.2833333333333333
validation,empty-48-48,200,60,29,0.1724137931034483,0.7586206896551724,0.6,8,0.625,0.6833333333333333
validation,empty-48-48,400,60,39,0.1282051282051282,0.6410256410256411,0.48333333333333334,10,0.2,0.6
validation,maze-32-32-4,50,60,46,0.15217391304347827,0.43478260869565216,0.7333333333333333,31,0.5483870967741935,0.26666666666666666
validation,maze-32-32-4,100,60,43,0.23255813953488372,0.4186046511627907,0.6666666666666666,34,0.35294117647058826,0.31666666666666665
validation,maze-32-32-4,200,60,48,0.14583333333333334,0.4166666666666667,0.7333333333333333,46,0.45652173913043476,0.16666666666666666
validation,maze-32-32-4,400,39,26,0.15384615384615385,0.5,0.5897435897435898,26,0.46153846153846156,0.28205128205128205
