candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed
g566_three_tier_smoke_e1_s565_84f597e4f2f3,,,,,,,,,,,,,False,False,False,False,False,1.251060962677002,1.172727346420288,1.2469393014907837,0.7311738133430481,0.773199200630188,1.024592399597168,0.7082480192184448,0.9810526967048645,1.0,0.6783986687660217,0.6431644558906555,0.33921512961387634,0.9174308180809021,1.0,10.827729225158691,1,0,0,492dd6e1a5577576d04f2717b3b76df3972c12d780dbaa8cbf2588678d4511c0,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_aff8b8682455,,,,,,,,,,,,,False,False,False,False,False,1.2517268657684326,1.1728366613388062,1.2448561191558838,0.7305943965911865,0.7735797166824341,1.021376371383667,0.7088332772254944,0.981034517288208,1.0,0.6782544255256653,0.6421900391578674,0.3385733962059021,0.9172303080558777,1.0,10.828398704528809,1,0,0,7a3c55c1ddaa8aa112e892f4d3a0252dbf5671a2ae0acf999f7e23fb47ff9296,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_23da0a034f8d,,,,,,,,,,,,,False,False,False,False,False,1.2295989990234375,1.1797733306884766,1.3184858560562134,0.7453327178955078,0.7474274635314941,1.039501428604126,0.7142496705055237,0.9810532927513123,1.0,0.68585604429245,0.6513398885726929,0.3370105028152466,0.8452256917953491,1.0,10.833317756652832,1,0,0,08b7bcbbe4d0e8dcdb117d101c2f03e0e33c9b89559e2e3af0015726d3eb66da,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_37b6cc4ecdfa,,,,,,,,,,,,,False,False,False,False,False,1.2534351348876953,1.1658893823623657,1.2542650699615479,0.719058632850647,0.7617074251174927,1.034616231918335,0.7031981945037842,0.9811277985572815,1.0,0.6692116856575012,0.6345590353012085,0.3521128296852112,0.9488986134529114,1.0,10.85339641571045,1,0,0,0e6740e1f23f5d183e0b972009e4a035986c52af5a6b1c180cd48f99bf76fddb,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_a00ebdcbfc46,,,,,,,,,,,,,False,False,False,False,False,1.2520947456359863,1.1655240058898926,1.2552862167358398,0.7218904495239258,0.7610896825790405,1.037513017654419,0.7012951374053955,0.9811105132102966,1.0,0.6703231334686279,0.6348286271095276,0.3534567356109619,0.9412165284156799,1.0,10.859045028686523,1,0,0,9d1a5e00df8c36e29283aa8c65691af7761bb84a4c3e0541e0f78b5d94274193,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_926bba02087a,,,,,,,,,,,,,False,False,False,False,False,1.2511059045791626,1.1656187772750854,1.2563250064849854,0.7280715703964233,0.7628757357597351,1.0395209789276123,0.7026851177215576,0.9811031222343445,1.0,0.6728644371032715,0.6403807997703552,0.3493037819862366,0.9155003428459167,1.0,10.841458320617676,1,0,0,f810dccfd863662a7c80c3756a5639603c8fc885aef4838fee33cb38f2ab25d0,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_26147fb319a9,,,,,,,,,,,,,False,False,False,False,False,1.250842571258545,1.1675950288772583,1.2585800886154175,0.7212865352630615,0.7592020034790039,1.0390349626541138,0.7010437250137329,0.9811221957206726,1.0,0.6705156564712524,0.6364391446113586,0.3557310700416565,0.9432637691497803,1.0,10.864645957946777,1,0,0,6e5834e93634c638c300d7e0851fc87e74eb5d239049fab6a82b7da2172e74a6,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_d21da2eb2f67,,,,,,,,,,,,,False,False,False,False,False,1.2272053956985474,1.1705360412597656,1.283179759979248,0.7475669384002686,0.7557058334350586,1.04509699344635,0.7082852125167847,0.9809632301330566,1.0,0.6818345785140991,0.653659999370575,0.34021133184432983,0.8422656059265137,1.0,10.824281692504883,1,0,0,38add29118bf4fa18c05e413a8d9225a7fc4b1c16e04d783314ac395b0f361bb,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_0d54171e9029,,,,,,,,,,,,,False,False,False,False,False,1.2537552118301392,1.1669870615005493,1.2553943395614624,0.7151241302490234,0.7604730725288391,1.0322678089141846,0.7047519087791443,0.981132447719574,1.0,0.6675042510032654,0.6301690340042114,0.35471731424331665,0.95424485206604,1.0,10.867021560668945,1,0,0,f5fd1368b6c5ff3e85a8688370f3f78297cee0c3309da83f032071cfea4ac682,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_5fd24170f065,,,,,,,,,,,,,False,False,False,False,False,1.252854824066162,1.1665912866592407,1.2568717002868652,0.719573974609375,0.7614341378211975,1.0358949899673462,0.7030162811279297,0.981197714805603,1.0,0.6693949103355408,0.6356346607208252,0.35303795337677,0.9482123851776123,1.0,10.85058879852295,1,0,0,09607d2e2ef07e315f016408f9e65aa9e6db0ad1d86e72ac93b8fac8a7419c94,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
