agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,map,repair5g2_selected_source_method,repair5g3_synthetic_source_method,scen,seed,success,sum_of_loss_ratio,worse_vs_ltm
50,lacam_star_ltm,1.2027677497,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.2027677497,False
50,lacam_star_ltm,1.2027677497,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.2027677497,False
50,lacam_star_ltm,1.2027677497,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.2027677497,False
50,lacam_star_ltm,1.2027677497,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.2027677497,False
50,lacam_star_ltm,1.2027677497,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.007821901320000046,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-136.scen,136,True,1.19494584838,False
50,lacam_star_ltm,1.2027677497,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.007821901320000046,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-136.scen,136,True,1.19494584838,False
50,lacam_star_ltm,1.2027677497,True,False,repair5g51_runtime_always_additive_selector,diagnostic,repair5g51_runtime_always_additive_selector,0.0,True,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.2027677497,False
50,lacam_star_ltm,1.2027677497,True,True,repair5g51_runtime_always_map_agent_selector,diagnostic,repair5g51_runtime_always_map_agent_selector,-0.007821901320000046,False,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.19494584838,False
50,lacam_star_ltm,1.2027677497,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.007821901320000046,False,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.19494584838,False
50,lacam_star_ltm,1.2027677497,True,False,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,0.04693140794000006,False,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.24969915764,True
50,lacam_star_ltm,1.2027677497,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.2027677497,False
50,lacam_star_ltm,1.2027677497,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-136.scen,136,True,1.2027677497,False
50,lacam_star_ltm,0.872525182355,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.872525182355,False
50,lacam_star_ltm,0.872525182355,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.872525182355,False
50,lacam_star_ltm,0.872525182355,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.872525182355,False
50,lacam_star_ltm,0.872525182355,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.872525182355,False
50,lacam_star_ltm,0.872525182355,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.0017367141370000505,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-137.scen,137,True,0.874261896492,True
50,lacam_star_ltm,0.872525182355,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.0017367141370000505,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-137.scen,137,True,0.874261896492,True
50,lacam_star_ltm,0.872525182355,True,False,repair5g51_runtime_always_additive_selector,diagnostic,repair5g51_runtime_always_additive_selector,0.0,True,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.872525182355,False
50,lacam_star_ltm,0.872525182355,True,False,repair5g51_runtime_always_map_agent_selector,diagnostic,repair5g51_runtime_always_map_agent_selector,0.0017367141370000505,False,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.874261896492,True
50,lacam_star_ltm,0.872525182355,True,False,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,0.0017367141370000505,False,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.874261896492,True
50,lacam_star_ltm,0.872525182355,True,False,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,0.019103855505000045,False,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.89162903786,True
50,lacam_star_ltm,0.872525182355,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.872525182355,False
50,lacam_star_ltm,0.872525182355,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-137.scen,137,True,0.872525182355,False
50,lacam_star_ltm,1.27575757576,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,1.27575757576,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,1.27575757576,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,1.27575757576,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,1.27575757576,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.01767676768000004,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-138.scen,138,True,1.25808080808,False
50,lacam_star_ltm,1.27575757576,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.01767676768000004,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-138.scen,138,True,1.25808080808,False
50,lacam_star_ltm,1.27575757576,True,False,repair5g51_runtime_always_additive_selector,diagnostic,repair5g51_runtime_always_additive_selector,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,1.27575757576,True,True,repair5g51_runtime_always_map_agent_selector,diagnostic,repair5g51_runtime_always_map_agent_selector,-0.01767676768000004,False,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.25808080808,False
50,lacam_star_ltm,1.27575757576,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.01767676768000004,False,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.25808080808,False
50,lacam_star_ltm,1.27575757576,True,False,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,1.27575757576,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,1.27575757576,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-138.scen,138,True,1.27575757576,False
50,lacam_star_ltm,0.878507871321,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.878507871321,False
50,lacam_star_ltm,0.878507871321,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.878507871321,False
50,lacam_star_ltm,0.878507871321,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.878507871321,False
50,lacam_star_ltm,0.878507871321,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.878507871321,False
50,lacam_star_ltm,0.878507871321,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.011293634496999938,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-139.scen,139,True,0.867214236824,False
50,lacam_star_ltm,0.878507871321,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.011293634496999938,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-139.scen,139,True,0.867214236824,False
50,lacam_star_ltm,0.878507871321,True,False,repair5g51_runtime_always_additive_selector,diagnostic,repair5g51_runtime_always_additive_selector,0.0,True,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.878507871321,False
50,lacam_star_ltm,0.878507871321,True,True,repair5g51_runtime_always_map_agent_selector,diagnostic,repair5g51_runtime_always_map_agent_selector,-0.011293634496999938,False,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.867214236824,False
50,lacam_star_ltm,0.878507871321,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.011293634496999938,False,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.867214236824,False
50,lacam_star_ltm,0.878507871321,True,True,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,-0.021218343599999967,False,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.857289527721,False
50,lacam_star_ltm,0.878507871321,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.878507871321,False
50,lacam_star_ltm,0.878507871321,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-139.scen,139,True,0.878507871321,False
50,lacam_star_ltm,1.18512110727,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.18512110727,False
50,lacam_star_ltm,1.18512110727,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.18512110727,False
50,lacam_star_ltm,1.18512110727,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.18512110727,False
50,lacam_star_ltm,1.18512110727,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.18512110727,False
50,lacam_star_ltm,1.18512110727,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.010957324110000055,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-140.scen,140,True,1.17416378316,False
50,lacam_star_ltm,1.18512110727,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.010957324110000055,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-140.scen,140,True,1.17416378316,False
50,lacam_star_ltm,1.18512110727,True,False,repair5g51_runtime_always_additive_selector,diagnostic,repair5g51_runtime_always_additive_selector,0.0,True,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.18512110727,False
50,lacam_star_ltm,1.18512110727,True,True,repair5g51_runtime_always_map_agent_selector,diagnostic,repair5g51_runtime_always_map_agent_selector,-0.010957324110000055,False,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.17416378316,False
50,lacam_star_ltm,1.18512110727,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.010957324110000055,False,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.17416378316,False
50,lacam_star_ltm,1.18512110727,True,True,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,-0.011534025380000035,False,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.17358708189,False
50,lacam_star_ltm,1.18512110727,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.18512110727,False
50,lacam_star_ltm,1.18512110727,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-140.scen,140,True,1.18512110727,False
50,lacam_star_ltm,1.16293393057,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.16293393057,False
50,lacam_star_ltm,1.16293393057,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.16293393057,False
50,lacam_star_ltm,1.16293393057,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.16293393057,False
50,lacam_star_ltm,1.16293393057,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.16293393057,False
50,lacam_star_ltm,1.16293393057,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.008958566629999831,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-141.scen,141,True,1.15397536394,False
50,lacam_star_ltm,1.16293393057,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.008958566629999831,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-141.scen,141,True,1.15397536394,False
50,lacam_star_ltm,1.16293393057,True,False,repair5g51_runtime_always_additive_selector,diagnostic,repair5g51_runtime_always_additive_selector,0.0,True,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.16293393057,False
50,lacam_star_ltm,1.16293393057,True,True,repair5g51_runtime_always_map_agent_selector,diagnostic,repair5g51_runtime_always_map_agent_selector,-0.008958566629999831,False,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.15397536394,False
50,lacam_star_ltm,1.16293393057,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.008958566629999831,False,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.15397536394,False
50,lacam_star_ltm,1.16293393057,True,False,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,0.0,True,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.16293393057,False
50,lacam_star_ltm,1.16293393057,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-141.scen,141,True,1.16293393057,False
