comparator,target_rule,map_name,agents,opportunity_bucket,decision_target,sample_count,use_nonadditive_target_count,matched_oracle_count,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,utility_regret_to_oracle,selected_delta,additive_delta,selected_vs_additive_delta,selected_vs_additive_utility,high_margin_nonadditive_capture,avoidable_additive_or_defer,harmful_false_negative_selected_count,harmful_false_negative_selected_rate,harmful_false_positive_proxy_count,harmful_false_positive_proxy_rate,decision_accuracy
phase4f_repair5_expand5000_ex5000_mlp_target_global,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.2032258064516129,0.6709677419354839,0.2032258064516129,0.6709677419354839,0.05305310745943555,0.026818417316147942,0.0,0.026818417316147942,0.010729354549318594,0.38064516129032255,0.3741935483870968,9,0.02903225806451613,86,0.27741935483870966,0.6258064516129033
phase4f_repair5_expand5000_ex5000_mlp_target_global,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.2078853046594982,0.35842293906810035,0.011379688822417414,-0.01158064567433638,0.0,-0.01158064567433638,-0.007589852696562195,0.0,0.0,21,0.07526881720430108,0,0.0,0.5268817204301075
phase4f_repair5_expand5000_ex5000_mlp_target_global,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.23121387283236994,0.6473988439306358,0.23121387283236994,0.6473988439306358,0.011653082459835425,-0.002006472621083412,0.0,-0.002006472621083412,0.00290682217660445,0.0,0.0,2,0.011560693641618497,5,0.028901734104046242,0.6184971098265896
phase4f_repair5_expand5000_followup_ex5000_follow_global_rank3_anti3,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.18387096774193548,0.6612903225806451,0.18387096774193548,0.6612903225806451,0.053075663125190936,0.013207061571385148,0.0,0.013207061571385148,0.010706798883563212,0.3419354838709677,0.4129032258064516,3,0.00967741935483871,96,0.3096774193548387,0.5870967741935483
phase4f_repair5_expand5000_followup_ex5000_follow_global_rank3_anti3,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.2114695340501792,0.3727598566308244,0.011193994729191492,-0.007761129343913328,0.0,-0.007761129343913328,-0.007404158603336271,0.0,0.0,21,0.07526881720430108,0,0.0,0.5483870967741935
phase4f_repair5_expand5000_followup_ex5000_follow_global_rank3_anti3,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.18497109826589594,0.6705202312138728,0.18497109826589594,0.6705202312138728,0.01235019522057065,-0.00270358538181863,0.0,-0.00270358538181863,0.0022097094158692317,0.0,0.0,2,0.011560693641618497,5,0.028901734104046242,0.5838150289017341
phase4f_repair5_expand5000_followup_ex5000_follow_pair_focal_m035_lh4,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.10967741935483871,0.6774193548387096,0.10967741935483871,0.6774193548387096,0.058637605499366155,0.008319679298516382,0.0,0.008319679298516382,0.0051448565093879925,0.18064516129032257,0.6161290322580645,4,0.012903225806451613,99,0.3193548387096774,0.38387096774193546
phase4f_repair5_expand5000_followup_ex5000_follow_pair_focal_m035_lh4,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.25448028673835127,0.4121863799283154,0.006181931094093948,-0.0052771565542279715,0.0,-0.0052771565542279715,-0.0023920949682387236,0.0,0.0,6,0.021505376344086023,0,0.0,0.7240143369175627
phase4f_repair5_expand5000_followup_ex5000_follow_pair_focal_m035_lh4,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.16184971098265896,0.6936416184971098,0.16184971098265896,0.6936416184971098,0.011741265813833883,0.002818638822606,0.0,0.002818638822606,0.002818638822606,0.0,0.0,0,0.0,11,0.06358381502890173,0.4797687861271676
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.16129032258064516,0.6741935483870968,0.16129032258064516,0.6741935483870968,0.05449583623426908,0.014747601645512831,0.0,0.014747601645512831,0.009286625774485085,0.2967741935483871,0.5612903225806452,3,0.00967741935483871,107,0.34516129032258064,0.43870967741935485
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.24372759856630824,0.4050179211469534,0.008240088604522057,-0.005747306152152854,0.0,-0.005747306152152854,-0.004450252478666831,0.0,0.0,12,0.043010752688172046,0,0.0,0.5985663082437276
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.16184971098265896,0.6878612716763006,0.16184971098265896,0.6878612716763006,0.014123432918489411,-0.0037363699486703417,0.0,-0.0037363699486703417,0.0004364717179504682,0.0,0.0,5,0.028901734104046242,10,0.057803468208092484,0.5086705202312138
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.17419354838709677,0.6483870967741936,0.17419354838709677,0.6483870967741936,0.053644143414092356,0.012829270416048241,0.0,0.012829270416048241,0.010138318594661789,0.33548387096774196,0.47096774193548385,4,0.012903225806451613,94,0.3032258064516129,0.5290322580645161
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.22580645161290322,0.3870967741935484,0.010088567058865166,-0.010873484215731446,0.0,-0.010873484215731446,-0.006298730933009944,0.0,0.0,17,0.06093189964157706,0,0.0,0.6129032258064516
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.1676300578034682,0.7225433526011561,0.1676300578034682,0.7225433526011561,0.013422475449905522,-0.003486848270113042,0.0,-0.003486848270113042,0.0011374291865343578,0.0,0.0,3,0.017341040462427744,6,0.03468208092485549,0.5028901734104047
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.16774193548387098,0.667741935483871,0.16774193548387098,0.667741935483871,0.056144022135444185,0.00805898310968997,0.0,0.00805898310968997,0.007638439873309971,0.29354838709677417,0.46774193548387094,5,0.016129032258064516,119,0.38387096774193546,0.532258064516129
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.2222222222222222,0.4121863799283154,0.009256072211995958,-0.002985867832008831,0.0,-0.002985867832008831,-0.005466236086140732,0.0,0.0,16,0.05734767025089606,0,0.0,0.5913978494623656
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.18497109826589594,0.6705202312138728,0.18497109826589594,0.6705202312138728,0.01235379787237101,0.002784141446149791,0.0,0.002784141446149791,0.002206106764068867,0.0,0.0,2,0.011560693641618497,9,0.05202312138728324,0.5317919075144508
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.15161290322580645,0.6870967741935484,0.15161290322580645,0.6870967741935484,0.05592974425930094,0.007933625598565483,0.0,0.007933625598565483,0.007852717749453226,0.2838709677419355,0.5516129032258065,4,0.012903225806451613,103,0.33225806451612905,0.4483870967741935
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.26881720430107525,0.4265232974910394,0.009079434493846723,-0.007323690538510136,0.0,-0.007323690538510136,-0.005289598367991495,0.0,0.0,14,0.05017921146953405,0,0.0,0.6594982078853047
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.1329479768786127,0.7225433526011561,0.1329479768786127,0.7225433526011561,0.01346134698487409,0.0016765923336467163,0.0,0.0016765923336467163,0.0010985576515657922,0.0,0.0,2,0.011560693641618497,9,0.05202312138728324,0.48554913294797686
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.15483870967741936,0.6516129032258065,0.15483870967741936,0.6516129032258065,0.05576784392514625,0.008175908406188547,0.0,0.008175908406188547,0.008014618083607903,0.25483870967741934,0.5290322580645161,1,0.0032258064516129032,137,0.44193548387096776,0.47096774193548385
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.23655913978494625,0.4229390681003584,0.0073110732901187836,-0.0017533898200789747,0.0,-0.0017533898200789747,-0.0035212371642635615,0.0,0.0,10,0.035842293906810034,0,0.0,0.6021505376344086
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.1907514450867052,0.6878612716763006,0.1907514450867052,0.6878612716763006,0.01347095979680426,0.002355480623646607,0.0,0.002355480623646607,0.0010889448396356246,0.0,0.0,5,0.028901734104046242,19,0.10982658959537572,0.5202312138728323
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.1774193548387097,0.6774193548387096,0.1774193548387097,0.6774193548387096,0.053258414932802194,0.01302430976377388,0.0,0.01302430976377388,0.010524047075951948,0.3387096774193548,0.42258064516129035,3,0.00967741935483871,90,0.2903225806451613,0.5774193548387097
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.2078853046594982,0.4014336917562724,0.011435216021517989,-0.008167919466662763,0.0,-0.008167919466662763,-0.007645379895662765,0.0,0.0,22,0.07885304659498207,0,0.0,0.5698924731182796
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.1676300578034682,0.6647398843930635,0.1676300578034682,0.6647398843930635,0.01242488511427423,-0.0030672926165626756,0.0,-0.0030672926165626756,0.0021350195221656477,0.0,0.0,1,0.005780346820809248,4,0.023121387283236993,0.5433526011560693
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.15483870967741936,0.7129032258064516,0.15483870967741936,0.7129032258064516,0.05546209887808572,0.011062298614539414,0.0,0.011062298614539414,0.008320363130668447,0.25806451612903225,0.5741935483870968,1,0.0032258064516129032,133,0.4290322580645161,0.4258064516129032
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.24731182795698925,0.4551971326164875,0.007149413177782186,-0.005100247286575351,0.0,-0.005100247286575351,-0.003359577051926964,0.0,0.0,10,0.035842293906810034,0,0.0,0.6881720430107527
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.15028901734104047,0.7225433526011561,0.15028901734104047,0.7225433526011561,0.012990152726014847,0.0023102050414920863,0.0,0.0023102050414920863,0.001569751910425034,0.0,0.0,3,0.017341040462427744,23,0.1329479768786127,0.41040462427745666
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.16451612903225807,0.6935483870967742,0.16451612903225807,0.6935483870967742,0.05406210374520328,0.01943984721187793,0.0,0.01943984721187793,0.00972035826355083,0.3161290322580645,0.5290322580645161,9,0.02903225806451613,122,0.3935483870967742,0.47096774193548385
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.23297491039426524,0.3978494623655914,0.009931907370419117,-0.007720084638823033,0.0,-0.007720084638823033,-0.006142071244563895,0.0,0.0,18,0.06451612903225806,0,0.0,0.6523297491039427
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.1676300578034682,0.7109826589595376,0.1676300578034682,0.7109826589595376,0.012973366518773382,-0.0033267566800213645,0.0,-0.0033267566800213645,0.001586538117666497,0.0,0.0,2,0.011560693641618497,10,0.057803468208092484,0.41040462427745666
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.1870967741935484,0.6838709677419355,0.1870967741935484,0.6838709677419355,0.055364395740879056,0.009218852074760583,0.0,0.009218852074760583,0.008418066267875099,0.3064516129032258,0.46774193548387094,5,0.016129032258064516,124,0.4,0.532258064516129
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.24014336917562723,0.4050179211469534,0.0075751886353374815,-0.0020732431816241925,0.0,-0.0020732431816241925,-0.0037853525094822585,0.0,0.0,10,0.035842293906810034,0,0.0,0.5448028673835126
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.2023121387283237,0.6589595375722543,0.2023121387283237,0.6589595375722543,0.013796109312036394,0.00249789937064626,0.0,0.00249789937064626,0.0007637953244034846,0.0,0.0,6,0.03468208092485549,13,0.07514450867052024,0.6069364161849711
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.13548387096774195,0.7032258064516129,0.13548387096774195,0.7032258064516129,0.05652173434124389,0.010502708929145742,0.0,0.010502708929145742,0.00726072766751026,0.24193548387096775,0.4935483870967742,4,0.012903225806451613,123,0.3967741935483871,0.5064516129032258
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.23297491039426524,0.4336917562724014,0.0071858277571214555,-0.001603876935925731,0.0,-0.001603876935925731,-0.003395991631266234,0.0,0.0,10,0.035842293906810034,0,0.0,0.6379928315412187
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.13872832369942195,0.7109826589595376,0.13872832369942195,0.7109826589595376,0.013042777643544601,0.0018061443339357462,0.0,0.0018061443339357462,0.001517126992895284,0.0,0.0,1,0.005780346820809248,13,0.07514450867052024,0.4508670520231214
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,,,high_margin_nonadditive_opportunity,use_nonadditive,310,310,310,0.11290322580645161,0.7258064516129032,0.11290322580645161,0.7258064516129032,0.0578026942814928,0.005979767727261354,0.0,0.005979767727261354,0.005979767727261354,0.19032258064516128,0.7580645161290323,0,0.0,114,0.36774193548387096,0.24193548387096775
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,,,no_nonadditive_opportunity,defer_ltm,279,0,279,0.0,0.0,0.30824372759856633,0.41935483870967744,0.005404742358757912,-0.0007188488852324374,0.0,-0.0007188488852324374,-0.0016149062329026884,0.0,0.0,5,0.017921146953405017,0,0.0,0.8100358422939068
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,,,nonadditive_opportunity,use_nonadditive,173,173,173,0.08670520231213873,0.6820809248554913,0.08670520231213873,0.6820809248554913,0.012786545715260689,0.0017733589211791911,0.0,0.0017733589211791911,0.0017733589211791911,0.0,0.0,0,0.0,8,0.046242774566473986,0.23699421965317918
phase4f_repair5_rawtrace_edge,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.24324324324324326,0.6324324324324324,,,,0.06283511793527743,0.0,0.06283511793527743,0.019433270243164446,0.5351351351351351,0.21621621621621623,16,0.08648648648648649,0,0.0,0.7837837837837838
phase4f_repair5_rawtrace_edge,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.0318395843895773,0.0,-0.0318395843895773,-0.012739355376265258,0.0,0.0,20,0.12048192771084337,0,0.0,0.42168674698795183
phase4f_repair5_rawtrace_edge,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.25,0.6944444444444444,,,,-0.00582296264344952,0.0,-0.00582296264344952,0.0017440773529078873,0.0,0.0,3,0.027777777777777776,0,0.0,0.5833333333333334
phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.2594594594594595,0.6918918918918919,,,,0.034749479796327344,0.0,0.034749479796327344,0.016226716425121954,0.43783783783783786,0.32972972972972975,15,0.08108108108108109,11,0.05945945945945946,0.6702702702702703
phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.028695306388795215,0.0,-0.028695306388795215,-0.010341472277708473,0.0,0.0,17,0.10240963855421686,0,0.0,0.5602409638554217
phase4f_repair5_rawtrace_edge_sf_global_pair_neg2_anti2,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.18518518518518517,0.7314814814814815,,,,-0.00639948611918814,0.0,-0.00639948611918814,0.001007921288219267,0.0,0.0,3,0.027777777777777776,0,0.0,0.46296296296296297
phase4f_repair5_rawtrace_edge_sf_global_pair_rank2_anti2,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.17297297297297298,0.6810810810810811,,,,0.016076386170554974,0.0,0.016076386170554974,0.009087905889646867,0.2594594594594595,0.5621621621621622,2,0.010810810810810811,49,0.2648648648648649,0.43783783783783786
phase4f_repair5_rawtrace_edge_sf_global_pair_rank2_anti2,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.008805205901979578,0.0,-0.008805205901979578,-0.0035547982233145184,0.0,0.0,5,0.030120481927710843,0,0.0,0.5301204819277109
phase4f_repair5_rawtrace_edge_sf_global_pair_rank2_anti2,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.21296296296296297,0.7037037037037037,,,,0.0038127268868995545,0.0,0.0038127268868995545,0.002886800960973629,0.0,0.0,2,0.018518518518518517,1,0.009259259259259259,0.5370370370370371
phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.15675675675675677,0.6756756756756757,,,,0.014165947998203785,0.0,0.014165947998203785,0.009571353403609192,0.3027027027027027,0.3837837837837838,1,0.005405405405405406,67,0.3621621621621622,0.6162162162162163
phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.0016596684717215119,0.0,-0.0016596684717215119,-0.0025375076282094637,0.0,0.0,4,0.024096385542168676,0,0.0,0.46987951807228917
phase4f_repair5_rawtrace_edge_sf_global_rank3_anti3,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.23148148148148148,0.7129629629629629,,,,-0.005657776910975919,0.0,-0.005657776910975919,0.0022125934593944536,0.0,0.0,2,0.018518518518518517,5,0.046296296296296294,0.6203703703703703
phase4f_repair5_rawtrace_edge_sf_hpw1_lh12,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.22702702702702704,0.6216216216216216,,,,0.045116978724516255,0.0,0.045116978724516255,0.013181491695167078,0.5513513513513514,0.10810810810810811,26,0.14054054054054055,0,0.0,0.8918918918918919
phase4f_repair5_rawtrace_edge_sf_hpw1_lh12,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.03212615293647107,0.0,-0.03212615293647107,-0.012492912340140957,0.0,0.0,20,0.12048192771084337,0,0.0,0.3253012048192771
phase4f_repair5_rawtrace_edge_sf_hpw1_lh12,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.26851851851851855,0.7129629629629629,,,,-0.004894548422721595,0.0,-0.004894548422721595,0.0029758219476487763,0.0,0.0,2,0.018518518518518517,0,0.0,0.6851851851851852
phase4f_repair5_rawtrace_edge_sf_hpw1_lh8,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.21621621621621623,0.5621621621621622,,,,0.05633194500537318,0.0,0.05633194500537318,0.014176658726243458,0.4648648648648649,0.2702702702702703,19,0.10270270270270271,0,0.0,0.7297297297297297
phase4f_repair5_rawtrace_edge_sf_hpw1_lh8,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.02698757886074888,0.0,-0.02698757886074888,-0.009029233295718754,0.0,0.0,15,0.09036144578313253,0,0.0,0.5301204819277109
