replay_phase,source_replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,actor_success,static_flow_success,success_gain_vs_static_flow,success_regression_vs_static_flow,actor_ratio,static_flow_ratio,delta_vs_static_flow,relative_improvement_vs_static_flow,runtime_speedup_vs_static_flow,actor_runtime_ms,static_flow_runtime_ms,actor_expanded_nodes,static_flow_expanded_nodes,actor_low_level_pibt_calls,static_flow_low_level_pibt_calls,candidate_recognized,fingerprint_match,static_flow_fingerprint_match,scenario_hash_match,static_flow_scenario_hash_match,identity_retained,static_flow_identity_retained,force_additive_false,dual_channel_enabled,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,11496,500,g559_b500_i4,heldout,other,g565_real_graph_000004,0050640a3c14e37acccaa467e9057a27cf2b3d49f978548a1b3ccf51add83def,e617ddb245f2b32ab6d97228bf2ba859188f89262e65db4c3a1069badd4fba9e,g562_g565_expanded_solver_panel_b1_s565_ec28cae88cf1,g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold3_all_seed565.pt,False,True,False,True,,1.94291754757,nan,nan,-0.5540893520214459,562.965915,362.2481,5897,90,922529,5656,True,True,True,True,True,True,True,True,True,1.242787480354309,1.1655681133270264,1.2748825550079346,0.7497100830078125,0.7532985210418701,1.025909185409546,0.7064592838287354,0.9808717966079712,1.0,0.6789582967758179,0.6534641981124878,0.3446955978870392,0.898270308971405,0.9992702007293701,10.821928977966309,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8496,500,g559_b500_i4,heldout,other,g565_real_graph_000958,8fe2a43df4da7f09e22aa752bd526c14b522c7668fa8cde136db39e79c641843,0db6593b9c19b1b3fea089a7f7b70864e9781b0e4363e8197462fa169392f78f,g562_g565_expanded_solver_panel_e1_s565_44a8b9c6efa8,g565_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,False,True,False,True,,2.02913631634,nan,nan,-0.44203325756173184,563.136627,390.5157,3288,101,2053410,6343,True,True,True,True,True,True,True,True,True,1.2509143352508545,1.1707079410552979,1.2422254085540771,0.7357124090194702,0.7771881818771362,1.0231971740722656,0.7075645327568054,0.9809821248054504,1.0,0.6804529428482056,0.6461290121078491,0.3372287154197693,0.9019320607185364,1.0,10.815059661865234,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8496,500,g559_b500_i4,heldout,other,g565_real_graph_000958,8fe2a43df4da7f09e22aa752bd526c14b522c7668fa8cde136db39e79c641843,7f9d9faca05f337028630a81c2e4ff879f08e7e4232fab69f9141161c49431c7,g562_g565_expanded_solver_panel_e2_s565_85b4606c39f5,g565_E2_phase5p5_repair5g565_expanded_e2_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_expanded_e2_seed565.pt,False,True,False,True,,2.02913631634,nan,nan,-0.37318641478434805,536.250854,390.5157,3108,101,2028553,6343,True,True,True,True,True,True,True,True,True,1.2454050779342651,1.1669644117355347,1.2600058317184448,0.7343959212303162,0.7643747925758362,1.0369776487350464,0.6961742639541626,0.9810429811477661,1.0,0.6789255738258362,0.64251708984375,0.3437057137489319,0.9144760966300964,1.0,10.818942070007324,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8496,500,g559_b500_i4,heldout,other,g565_real_graph_000958,8fe2a43df4da7f09e22aa752bd526c14b522c7668fa8cde136db39e79c641843,00b9dbdc6f3c78205d2db2a534f14f8515adaf5cec45250849761d331258436e,g562_g565_expanded_solver_panel_b1_s565_b64a3abf7f76,g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,False,True,False,True,,2.02913631634,nan,nan,-0.4062934985712484,549.17969,390.5157,3288,101,2053410,6343,True,True,True,True,True,True,True,True,True,1.2419184446334839,1.1677271127700806,1.2625313997268677,0.7413292527198792,0.7506269812583923,1.0173929929733276,0.7031049728393555,0.9809489846229553,1.0,0.6816073656082153,0.6515212059020996,0.3412015736103058,0.8979146480560303,1.0,10.828396797180176,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8496,500,g559_b500_i4,heldout,other,g565_real_graph_000958,8fe2a43df4da7f09e22aa752bd526c14b522c7668fa8cde136db39e79c641843,5470f3e86ef09fed4bb373e5012ecad587c8e4181cde8cfdf60de0b0909b5426,g562_g565_expanded_solver_panel_b2_s565_3d72aa71dcc7,g565_B2_phase5p5_repair5g565_scaling_b2_fold0_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_all_seed565.pt,False,True,False,True,,2.02913631634,nan,nan,-0.4457184922398768,564.575769,390.5157,3288,101,2053410,6343,True,True,True,True,True,True,True,True,True,1.2448914051055908,1.169713020324707,1.259981632232666,0.739479124546051,0.7492467164993286,1.0187032222747803,0.7024657130241394,0.981072723865509,1.0,0.6810890436172485,0.6505330204963684,0.3386201858520508,0.9007475972175598,1.0,10.826581001281738,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8496,500,g559_b500_i4,heldout,other,g565_real_graph_000958,8fe2a43df4da7f09e22aa752bd526c14b522c7668fa8cde136db39e79c641843,62894c2b11505a0caf44a61d40c2acec23ae515bcec1bdc5f64b0112aa6dde98,g562_g565_expanded_solver_panel_b2_s565_666af01f8d97,g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold2_all_seed565.pt,False,True,False,True,,2.02913631634,nan,nan,-0.4064116961238692,549.225848,390.5157,3288,101,2053410,6343,True,True,True,True,True,True,True,True,True,1.2486580610275269,1.1551759243011475,1.2774238586425781,0.7477841377258301,0.7561885118484497,1.0186104774475098,0.7083351016044617,0.9808790683746338,1.0,0.6828423738479614,0.651971697807312,0.33986401557922363,0.9012189507484436,1.0,10.81179428100586,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8496,500,g559_b500_i4,heldout,other,g565_real_graph_000958,8fe2a43df4da7f09e22aa752bd526c14b522c7668fa8cde136db39e79c641843,77b9e9dba7d6dabc84ff12d946c5d5a58d8f136f74adbb4680342451f17eed8a,g562_g565_expanded_solver_panel_b2_s565_d7f5645cef3f,g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold3_all_seed565.pt,False,True,False,True,,2.02913631634,nan,nan,-0.39684519213952213,545.489978,390.5157,3049,101,2035090,6343,True,True,True,True,True,True,True,True,True,1.240860104560852,1.1590015888214111,1.2585785388946533,0.7500723600387573,0.7488633990287781,1.02496337890625,0.7069796323776245,0.9808521866798401,1.0,0.6800585985183716,0.6523997783660889,0.34510675072669983,0.8991939425468445,1.0,10.807656288146973,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8976,500,g559_b500_i4,heldout,other,g565_real_graph_000302,2e64c50dc1624398d097a0cf1f54647c78116a1b5eb94cbba2ff5d5c1668dd97,af03988a0fda2f7936dbe1a41decc92620f35df516f6997aed18929a597f3fb8,g562_g565_expanded_solver_panel_e2_s565_e95a38e6306b,g565_E2_phase5p5_repair5g565_expanded_e2_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_expanded_e2_seed565.pt,False,True,False,True,,1.51898734177,nan,nan,-0.9643078702256672,565.614594,287.946,7110,66,1473124,4127,True,True,True,True,True,True,True,True,True,1.2454065084457397,1.1669672727584839,1.260015845298767,0.7343909740447998,0.7643755078315735,1.0369765758514404,0.6961782574653625,0.9810431599617004,1.0,0.6789241433143616,0.642512321472168,0.34370937943458557,0.9144991040229797,1.0,10.818951606750488,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,8976,500,g559_b500_i4,heldout,other,g565_real_graph_000302,2e64c50dc1624398d097a0cf1f54647c78116a1b5eb94cbba2ff5d5c1668dd97,937e3ee13044720e463d733af78a86365019acdb69a9543b674d4c2f2030c3f8,g562_g565_expanded_solver_panel_b2_s565_ffe93056d85b,g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold2_all_seed565.pt,False,True,False,True,,1.51898734177,nan,nan,-0.9281035055183957,555.189692,287.946,6690,66,1409584,4127,True,True,True,True,True,True,True,True,True,1.2486580610275269,1.1551759243011475,1.2774238586425781,0.7477841377258301,0.7561885118484497,1.0186104774475098,0.7083351016044617,0.9808790683746338,1.0,0.6828423738479614,0.651971697807312,0.33986401557922363,0.9012189507484436,1.0,10.81179428100586,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,9696,500,g559_b500_i4,heldout,other,g565_real_graph_000364,380333f092661a22295c553a090b2725f3c71a8943f330a0ae057d1a7bf50948,73731927c2086d3539ea79b29fdc9502e407d6d72ede12c63a3ed48c4a3e61b4,g562_g565_expanded_solver_panel_b1_s565_72e86e2a08df,g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,False,True,False,True,,1.84281282316,nan,nan,-1.100061096913677,669.166198,318.6413,4665,74,760775,4645,True,True,True,True,True,True,True,True,True,1.2419184446334839,1.1677271127700806,1.2625313997268677,0.7413292527198792,0.7506269812583923,1.0173929929733276,0.7031049728393555,0.9809489846229553,1.0,0.6816073656082153,0.6515212059020996,0.3412015736103058,0.8979146480560303,1.0,10.828396797180176,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,9816,500,g559_b500_i4,heldout,other,g565_real_graph_000060,0a66c98ec0a4d7f1c3e43bdbdba68e1bb72b817cbbd5b38c8e7d31d55277e999,a4c3686b1687b6d995dc65c7c26e17c4038cfd7848d9760bfb4c6139fd45d88f,g562_g565_expanded_solver_panel_b1_s565_95ee001fb365,g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold3_all_seed565.pt,False,True,False,True,,1.63694951665,nan,nan,-0.7495148962326756,575.506949,328.9523,4480,71,1065865,4452,True,True,True,True,True,True,True,True,True,1.242787480354309,1.1655681133270264,1.2748825550079346,0.7497100830078125,0.7532985210418701,1.025909185409546,0.7064592838287354,0.9808717966079712,1.0,0.6789582967758179,0.6534641981124878,0.3446955978870392,0.898270308971405,0.9992702007293701,10.821928977966309,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,9936,500,g559_b500_i4,heldout,other,g565_real_graph_000526,4fe96f574b7630415a84a99638ea491930bf2f6c756b507af26aa57fa83fcf3c,d92084ecad2d22d96cec6538ec7c35ed55ff96a9d4273510e07e5c4fc528e37e,g562_g565_expanded_solver_panel_b2_s565_e60c1b7bd724,g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold3_all_seed565.pt,False,True,False,True,,2.19373368146,nan,nan,-0.534786189211584,572.89931,373.2763,2565,97,1043673,6077,True,True,True,True,True,True,True,True,True,1.240860104560852,1.1590015888214111,1.2585785388946533,0.7500723600387573,0.7488633990287781,1.02496337890625,0.7069796323776245,0.9808521866798401,1.0,0.6800585985183716,0.6523997783660889,0.34510675072669983,0.8991939425468445,1.0,10.807656288146973,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,maze-32-32-2,128,8966,2000,g559_b2000_i3,validation,maze,g565_real_graph_000195,1dde2a6c4b173facc20031ba53752b37d0f9c3d5fb8fb73338025c2b3515bfa7,563dcfa11c9e45ad61faabe66fb4aef17558c9a9c797e7300fc7f30ec2df7925,g562_g565_expanded_solver_panel_b1_s565_751e933e846d,g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold2_all_seed565.pt,False,True,False,True,,1.95574783684,nan,nan,-0.656769293428209,2376.440384,1434.3822,15365,272,8136475,35451,True,True,True,True,True,True,True,True,True,1.2480440139770508,1.156984567642212,1.2668358087539673,0.7500779032707214,0.7517090439796448,1.0155653953552246,0.7070396542549133,0.9809726476669312,1.0,0.6840704679489136,0.6509780883789062,0.341921865940094,0.8938339352607727,1.0,10.826569557189941,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,9696,500,g559_b500_i4,heldout,other,g565_real_graph_000364,380333f092661a22295c553a090b2725f3c71a8943f330a0ae057d1a7bf50948,15dc58a892e8bcc2212264b143ea5684a3642d5a48a9994ca52bfa81b77d3b6c,g562_g565_expanded_solver_panel_b1_s565_0a0f0c7c7c15,g565_B1_phase5p5_repair5g565_scaling_b1_fold1_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold1_all_seed565.pt,True,True,False,False,4.19596690796,1.84281282316,2.3531540848,-1.2769360269399916,0.9721257100068322,8.8819,318.6413,302,74,19132,4645,True,True,True,True,True,True,True,True,True,1.2492616176605225,1.1622165441513062,1.2568947076797485,0.744052529335022,0.7502079010009766,1.0271269083023071,0.7057000398635864,0.98094242811203,0.9998460412025452,0.683508574962616,0.6498144865036011,0.3407077491283417,0.8883487582206726,1.0,10.820582389831543,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,9696,500,g559_b500_i4,heldout,other,g565_real_graph_000364,380333f092661a22295c553a090b2725f3c71a8943f330a0ae057d1a7bf50948,297737f56d875d316d3e3295b9d255fffbc1aec65915f8cd547954ec9789bfe2,g562_g565_expanded_solver_panel_b2_s565_61ab71d54f65,g565_B2_phase5p5_repair5g565_scaling_b2_fold0_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_all_seed565.pt,True,True,False,False,3.78903826267,1.84281282316,1.94622543951,-1.0561167227893884,0.9731442094919899,8.557364,318.6413,256,74,16637,4645,True,True,True,True,True,True,True,True,True,1.2448914051055908,1.169713020324707,1.259981632232666,0.739479124546051,0.7492467164993286,1.0187032222747803,0.7024657130241394,0.981072723865509,1.0,0.6810890436172485,0.6505330204963684,0.3386201858520508,0.9007475972175598,1.0,10.826581001281738,False,False,False,False,False
g565_expanded_solver_panel_static_flow_supplement,g565_expanded_solver_panel,g559-synth-string-40,64,9696,500,g559_b500_i4,heldout,other,g565_real_graph_000364,380333f092661a22295c553a090b2725f3c71a8943f330a0ae057d1a7bf50948,d8cf53f7be5fd4ab936631101e659a786e2c83481c43d9129174f1f7cd36925f,g562_g565_expanded_solver_panel_b2_s565_875c777dbf03,g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,True,True,False,False,3.53516028956,1.84281282316,1.6923474663999998,-0.9183501683573122,0.9754188581329539,7.832567,318.6413,221,74,14367,4645,True,True,True,True,True,True,True,True,True,1.2481741905212402,1.161116123199463,1.2603057622909546,0.7447618246078491,0.7478916645050049,1.0324511528015137,0.7054210901260376,0.981009840965271,0.9998255968093872,0.6851468682289124,0.6494176387786865,0.3398366868495941,0.8868326544761658,1.0,10.821105003356934,False,False,False,False,False
