row_type,model,policy,sample_index,selected_policy_utility,candidate_induced_no_solution_count,safe_positive_selected_count,region_match_rate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,18,0.024326708147,33,78,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,19,0.024100545704,40,70,0.668852459016,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,20,0.022600842196,45,72,0.650819672131,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,21,0.028422427504,29,62,0.659016393443,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,22,0.023438276849,49,68,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,23,0.02259276496,41,68,0.665573770492,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,24,0.027164834065,36,55,0.693442622951,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,25,0.023148243865,38,62,0.645901639344,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,26,0.025906950186,43,75,0.667213114754,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,27,0.02432046608,45,84,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,28,0.02301360781,36,78,0.67868852459,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,29,0.02372086869,31,75,0.711475409836,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,30,0.027364307273,39,63,0.609836065574,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,31,0.024608078701,38,75,0.673770491803,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,32,0.022879225058,34,70,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,33,0.025349321979,35,63,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,34,0.027682333202,32,63,0.634426229508,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,35,0.02714520541,36,49,0.631147540984,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,36,0.027998063858,41,65,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,37,0.026867809675,30,67,0.659016393443,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,38,0.025588176443,40,78,0.64262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,39,0.023571214399,44,75,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,40,0.025369533352,35,54,0.667213114754,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,41,0.023949499975,55,72,0.67868852459,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,42,0.022708256419,44,69,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,43,0.026785977159,35,71,0.667213114754,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,44,0.025636324034,50,67,0.627868852459,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,45,0.026598690138,48,66,0.645901639344,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,46,0.022925315383,41,84,0.659016393443,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,47,0.025262536161,37,75,0.655737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,48,0.030163611189,35,62,0.626229508197,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,49,0.024543099721,46,56,0.672131147541,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,50,0.023347672464,44,75,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,51,0.026177421279,51,69,0.644262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,52,0.022936356338,37,69,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,53,0.023467096773,37,80,0.673770491803,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,54,0.023356671561,56,65,0.650819672131,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,55,0.028648704446,38,45,0.622950819672,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,56,0.022590873194,36,68,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,57,0.024508857409,44,67,0.655737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,58,0.02599420818,36,71,0.650819672131,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,59,0.02466266811,40,82,0.670491803279,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,60,0.024887500268,33,69,0.639344262295,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,61,0.028232939541,41,64,0.637704918033,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,62,0.028396234161,40,55,0.631147540984,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,63,0.023648337565,41,69,0.63606557377,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,64,0.025838849932,34,60,0.667213114754,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,65,0.024104980919,39,75,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,66,0.023297310622,46,84,0.64262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,67,0.025368647497,46,78,0.63606557377,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,68,0.02231321567,53,94,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,69,0.02152239971,51,69,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,70,0.024909192894,50,72,0.639344262295,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,71,0.024624186019,43,74,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,72,0.023767662048,46,69,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,73,0.024306073232,39,83,0.640983606557,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,74,0.023275629731,35,67,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,75,0.025710729024,41,75,0.640983606557,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,76,0.026817075191,39,71,0.640983606557,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,77,0.022437004247,48,69,0.640983606557,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,78,0.023077423518,48,64,0.680327868852,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,79,0.024550626648,30,83,0.686885245902,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,80,0.023931944768,32,71,0.650819672131,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,81,0.025055387853,36,71,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,82,0.025174241933,45,78,0.649180327869,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,83,0.027530477628,35,48,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,84,0.022626240505,34,86,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,85,0.025959694112,32,65,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,86,0.025440632925,40,66,0.618032786885,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,87,0.026087170778,38,74,0.655737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,88,0.027686299341,31,71,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,89,0.022928784565,39,63,0.677049180328,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,90,0.023292904528,43,68,0.677049180328,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,91,0.025913730296,44,61,0.662295081967,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,92,0.026852168345,39,74,0.696721311475,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,93,0.028219342581,33,57,0.659016393443,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,94,0.024664300562,35,71,0.668852459016,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,95,0.024638035263,36,83,0.670491803279,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,96,0.026937463287,31,55,0.609836065574,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,97,0.023827380916,43,89,0.668852459016,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,98,0.026116633235,45,71,0.637704918033,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,99,0.026764413602,46,64,0.632786885246,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,100,0.025742580086,34,70,0.644262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,101,0.027213998881,38,65,0.655737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,102,0.02573542536,30,81,0.675409836066,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,103,0.028875027722,39,62,0.614754098361,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,104,0.023234193802,45,59,0.649180327869,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,105,0.027986059749,32,60,0.618032786885,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,106,0.026755871576,44,63,0.634426229508,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,107,0.023469327206,39,77,0.673770491803,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,108,0.025887032271,29,65,0.662295081967,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,109,0.029289618552,35,64,0.667213114754,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,110,0.022882190281,35,83,0.662295081967,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,111,0.020119252632,45,83,0.681967213115,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,112,0.023774878125,47,72,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,113,0.023829540304,43,86,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,114,0.026445494087,43,53,0.639344262295,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,115,0.027059346924,37,64,0.632786885246,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,116,0.024959628198,33,77,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,117,0.024716283772,36,74,0.622950819672,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,118,0.02489435951,40,72,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,119,0.024078087322,37,71,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,120,0.02502780549,31,62,0.681967213115,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,121,0.025563142594,37,67,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,122,0.024769402876,30,86,0.685245901639,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,123,0.026215326063,45,60,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,124,0.02316567473,31,84,0.673770491803,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,125,0.025852197195,42,64,0.670491803279,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,126,0.021629943838,37,82,0.672131147541,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,127,0.024744928234,35,67,0.659016393443,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,128,0.021953021318,36,68,0.668852459016,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,129,0.026191031832,45,68,0.637704918033,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,130,0.026163784429,40,61,0.6,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,131,0.020950675327,36,76,0.677049180328,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,132,0.02410601574,48,68,0.631147540984,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,133,0.026875411228,26,71,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,134,0.020232289707,57,74,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,135,0.021570638274,34,91,0.675409836066,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,136,0.021774542385,42,79,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,137,0.024345772872,35,80,0.645901639344,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,138,0.024082738379,48,77,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,139,0.026633425274,29,75,0.640983606557,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,140,0.026432541289,40,58,0.64262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,141,0.025957620334,31,58,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,142,0.025877630454,39,88,0.662295081967,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,143,0.023032684595,52,92,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,144,0.02765858459,35,74,0.672131147541,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,145,0.025781805369,36,70,0.631147540984,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,146,0.022050608136,45,69,0.673770491803,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,147,0.023871426606,36,75,0.650819672131,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,148,0.027614308992,38,54,0.670491803279,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,149,0.024136637167,36,62,0.683606557377,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,150,0.023259848873,40,70,0.632786885246,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,151,0.024392194615,47,73,0.655737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,152,0.026213955368,36,68,0.680327868852,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,153,0.025266750795,32,63,0.685245901639,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,154,0.028739328875,47,56,0.603278688525,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,155,0.02379503608,32,74,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,156,0.025433646542,42,58,0.634426229508,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,157,0.026773428897,43,54,0.632786885246,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,158,0.022453892881,42,88,0.668852459016,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,159,0.023993552118,46,61,0.63606557377,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,160,0.028030992082,38,67,0.618032786885,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,161,0.026273323393,48,60,0.63606557377,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,162,0.023574774781,39,70,0.649180327869,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,163,0.022680659826,30,84,0.698360655738,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,164,0.024848517841,44,80,0.670491803279,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,165,0.024104047251,51,66,0.650819672131,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,166,0.026791489613,30,72,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,167,0.024249057513,47,82,0.64262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,168,0.025539630382,38,62,0.665573770492,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,169,0.025700411721,50,69,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,170,0.02374528159,40,79,0.677049180328,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,171,0.028410553617,37,56,0.63606557377,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,172,0.026524676672,46,70,0.667213114754,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,173,0.026448950677,38,60,0.629508196721,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,174,0.025309125051,30,69,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,175,0.025018964543,43,73,0.640983606557,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,176,0.026637083417,39,62,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,177,0.026308927387,46,58,0.609836065574,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,178,0.024973234853,40,62,0.672131147541,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,179,0.025725380413,30,61,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,180,0.024477025187,38,63,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,181,0.023253619335,43,85,0.668852459016,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,182,0.025116324484,32,77,0.649180327869,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,183,0.026787333817,35,75,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,184,0.022475413728,39,79,0.695081967213,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,185,0.027170530808,40,66,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,186,0.02406709214,47,67,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,187,0.026352198124,42,54,0.647540983607,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,188,0.025177564945,28,70,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,189,0.02645591971,35,64,0.670491803279,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,190,0.025607145124,44,66,0.603278688525,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,191,0.023798207731,41,65,0.688524590164,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,192,0.026464555616,36,64,0.650819672131,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,193,0.02423457026,47,63,0.622950819672,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,194,0.022270666517,39,75,0.660655737705,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,195,0.025562252782,38,63,0.644262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,196,0.023176227672,49,81,0.639344262295,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,197,0.023644596553,42,66,0.673770491803,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,198,0.023160944573,43,91,0.64262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,199,0.022867930519,45,80,0.652459016393,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,200,0.026317138053,35,72,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,201,0.02566101597,27,79,0.659016393443,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,202,0.027604030055,27,68,0.616393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,203,0.023785592224,46,76,0.634426229508,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,204,0.02942856408,41,57,0.629508196721,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,205,0.022869519747,50,79,0.673770491803,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,206,0.024888341829,42,74,0.672131147541,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,207,0.024144712432,35,65,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,208,0.024902682534,39,65,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,209,0.023681233838,39,84,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,210,0.026680445718,39,68,0.665573770492,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,211,0.024263555377,37,67,0.698360655738,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,212,0.025870951822,35,60,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,213,0.023548948509,43,76,0.670491803279,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,214,0.026431370384,25,70,0.665573770492,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,215,0.025887535185,31,70,0.645901639344,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,216,0.024437693262,35,78,0.66393442623,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,217,0.027100453934,43,67,0.644262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,218,0.023359908374,35,73,0.67868852459,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,219,0.027013130212,30,80,0.64262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,220,0.021740710145,32,64,0.677049180328,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,221,0.023198666248,34,80,0.65737704918,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,222,0.023267252575,33,71,0.634426229508,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,223,0.025515806492,38,74,0.644262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,224,0.025721203999,39,55,0.67868852459,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,225,0.026101091941,41,71,0.64262295082,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,226,0.026049623953,34,76,0.680327868852,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,227,0.026271881082,38,71,0.654098360656,False,False,False,False,False
bootstrap,level1_action_class_multinomial,level1_action_class_multinomial,228,0.025560596831,36,77,0.652459016393,False,False,False,False,False
