context_key,map,map_family,agents,seed,budget_ms,sampling_policy,selected_candidate,selected_method,baseline_role,baseline_candidate,selected_success,baseline_success,selected_ratio,baseline_ratio,quality_delta_ratio,corrected_delta_ratio_for_mean,success_regression,success_gain,both_success,both_fail,better,worse,safe_high_margin_gain,seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|50|486|1|0|14650fb0739d0383,maze-32-32-4,maze,50,486,2000,broad_sobol_lhs,repair5g546_theta_6207533,repair5g518_grid_c0p72_b0p72_f1p01_w1p31_dc0p98_df0p92_beta0p25_max0p36_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|50|486|1|0|14650fb0739d0383,maze-32-32-4,maze,50,486,2000,local_static_flow_perturb,repair5g546_theta_8100559,repair5g518_grid_c1p4_b1p14_f1p12_w0p89_dc0p96_df0p99_beta0p29_max0p89_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|50|486|1|0|14650fb0739d0383,maze-32-32-4,maze,50,486,2000,prior_safe_signal_near,repair5g546_theta_7094214,repair5g518_grid_c1p22_b1p05_f1p00_w0p8_dc0p95_df0p98_beta0p3_max0p95_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|50|486|1|0|14650fb0739d0383,maze-32-32-4,maze,50,486,2000,risk_boundary,repair5g546_theta_4796955,repair5g518_grid_c0p62_b0p52_f1p5_w0p01_dc0p99_df0p96_beta0p69_max0p25_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|50|486|1|0|14650fb0739d0383,maze-32-32-4,maze,50,486,2000,generator_topk,repair5g546_theta_1514370,repair5g518_grid_c1p25_b1p25_f1p01_w0p69_dc0p96_df1p00_beta0p36_max0p7_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|50|486|1|0|14650fb0739d0383,maze-32-32-4,maze,50,486,2000,utility_disagreement,repair5g546_theta_5469919,repair5g518_grid_c1p28_b1p1_f1p18_w0p62_dc0p9_df0p94_beta0p05_max1p48_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|50|486|1|0|14650fb0739d0383,maze-32-32-4,maze,50,486,2000,negative_control,repair5g546_theta_1799261,repair5g518_grid_c1p5_b0p5_f0p00_w0p00_dc0p9_df0p9_beta0p00_max1p5_c1,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|50|566|1|0|14650fb0739d0383,maze-32-32-4,maze,50,566,2000,broad_sobol_lhs,repair5g546_theta_3953098,repair5g518_grid_c0p52_b0p82_f0p58_w0p43_dc0p96_df0p94_beta0p56_max1p31_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|50|566|1|0|14650fb0739d0383,maze-32-32-4,maze,50,566,2000,local_static_flow_perturb,repair5g546_theta_4403512,repair5g518_grid_c1p13_b1p13_f0p89_w0p83_dc0p94_df1p00_beta0p36_max0p89_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|50|566|1|0|14650fb0739d0383,maze-32-32-4,maze,50,566,2000,prior_safe_signal_near,repair5g546_theta_3072012,repair5g518_grid_c1p12_b1p52_f0p93_w0p7_dc0p96_df0p99_beta0p26_max0p91_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|50|566|1|0|14650fb0739d0383,maze-32-32-4,maze,50,566,2000,risk_boundary,repair5g546_theta_5894970,repair5g518_grid_c0p62_b0p52_f1p5_w0p01_dc0p99_df0p96_beta0p69_max0p25_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|50|566|1|0|14650fb0739d0383,maze-32-32-4,maze,50,566,2000,generator_topk,repair5g546_theta_6787912,repair5g518_grid_c1p27_b1p21_f0p92_w0p81_dc0p95_df1p00_beta0p38_max0p78_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|50|566|1|0|14650fb0739d0383,maze-32-32-4,maze,50,566,2000,utility_disagreement,repair5g546_theta_4093256,repair5g518_grid_c0p94_b2p03_f1p1_w0p3_dc0p95_df0p96_beta0p07_max0p68_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|50|566|1|0|14650fb0739d0383,maze-32-32-4,maze,50,566,2000,negative_control,repair5g546_theta_7394670,repair5g518_grid_c1p5_b0p5_f0p00_w0p00_dc0p9_df0p9_beta0p00_max1p5_c1,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|50|646|1|0|14650fb0739d0383,maze-32-32-4,maze,50,646,2000,broad_sobol_lhs,repair5g546_theta_9748454,repair5g518_grid_c1p37_b2p01_f0p82_w0p49_dc1p00_df0p98_beta0p58_max1p32_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,640_659,False,False,False,False,False
maze-32-32-4|50|646|1|0|14650fb0739d0383,maze-32-32-4,maze,50,646,2000,local_static_flow_perturb,repair5g546_theta_7497898,repair5g518_grid_c1p32_b1p14_f1p09_w0p6_dc0p96_df1p00_beta0p3_max0p81_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,640_659,False,False,False,False,False
maze-32-32-4|50|646|1|0|14650fb0739d0383,maze-32-32-4,maze,50,646,2000,prior_safe_signal_near,repair5g546_theta_3956969,repair5g518_grid_c1p26_b1p33_f0p73_w0p89_dc0p95_df1p00_beta0p4_max0p96_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,640_659,False,False,False,False,False
maze-32-32-4|50|646|1|0|14650fb0739d0383,maze-32-32-4,maze,50,646,2000,risk_boundary,repair5g546_theta_3059384,repair5g518_grid_c0p62_b0p52_f1p5_w0p01_dc0p99_df0p96_beta0p69_max0p25_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,640_659,False,False,False,False,False
maze-32-32-4|50|646|1|0|14650fb0739d0383,maze-32-32-4,maze,50,646,2000,generator_topk,repair5g546_theta_1242738,repair5g518_grid_c1p25_b1p25_f1p08_w0p8_dc0p95_df1p00_beta0p35_max0p77_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,640_659,False,False,False,False,False
maze-32-32-4|50|646|1|0|14650fb0739d0383,maze-32-32-4,maze,50,646,2000,utility_disagreement,repair5g546_theta_4371068,repair5g518_grid_c1p47_b1p98_f0p22_w1p58_dc0p92_df0p92_beta0p37_max0p53_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,640_659,False,False,False,False,False
maze-32-32-4|50|646|1|0|14650fb0739d0383,maze-32-32-4,maze,50,646,2000,negative_control,repair5g546_theta_8675746,repair5g518_grid_c1p5_b0p5_f0p00_w0p00_dc0p9_df0p9_beta0p00_max1p5_c1,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,640_659,False,False,False,False,False
maze-32-32-4|100|486|1|0|14650fb0739d0383,maze-32-32-4,maze,100,486,500,broad_sobol_lhs,repair5g546_theta_7695970,repair5g518_grid_c0p62_b0p95_f0p11_w1p44_dc0p9_df0p95_beta0p36_max1p36_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|100|486|1|0|14650fb0739d0383,maze-32-32-4,maze,100,486,500,local_static_flow_perturb,repair5g546_theta_2680118,repair5g518_grid_c1p28_b1p13_f1p1_w0p82_dc0p94_df0p99_beta0p38_max0p79_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|100|486|1|0|14650fb0739d0383,maze-32-32-4,maze,100,486,500,prior_safe_signal_near,repair5g546_theta_4852758,repair5g518_grid_c1p03_b1p24_f0p99_w0p74_dc0p95_df0p98_beta0p39_max0p67_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|100|486|1|0|14650fb0739d0383,maze-32-32-4,maze,100,486,500,risk_boundary,repair5g546_theta_4190911,repair5g518_grid_c0p62_b0p52_f1p5_w0p01_dc0p99_df0p96_beta0p69_max0p25_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|100|486|1|0|14650fb0739d0383,maze-32-32-4,maze,100,486,500,generator_topk,repair5g546_theta_9399579,repair5g518_grid_c1p24_b1p31_f1p00_w0p68_dc0p95_df1p00_beta0p37_max0p77_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|100|486|1|0|14650fb0739d0383,maze-32-32-4,maze,100,486,500,utility_disagreement,repair5g546_theta_4284685,repair5g518_grid_c1p27_b0p51_f0p56_w1p55_dc0p92_df0p99_beta0p63_max0p75_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|100|486|1|0|14650fb0739d0383,maze-32-32-4,maze,100,486,500,negative_control,repair5g546_theta_2790716,repair5g518_grid_c1p5_b0p5_f0p00_w0p00_dc0p9_df0p9_beta0p00_max1p5_c1,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,480_499,False,False,False,False,False
maze-32-32-4|100|566|1|0|14650fb0739d0383,maze-32-32-4,maze,100,566,500,broad_sobol_lhs,repair5g546_theta_9141758,repair5g518_grid_c1p49_b0p52_f0p03_w0p13_dc0p96_df0p94_beta0p09_max0p64_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|100|566|1|0|14650fb0739d0383,maze-32-32-4,maze,100,566,500,local_static_flow_perturb,repair5g546_theta_0418215,repair5g518_grid_c1p31_b1p23_f0p92_w0p81_dc0p95_df0p99_beta0p27_max0p79_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|100|566|1|0|14650fb0739d0383,maze-32-32-4,maze,100,566,500,prior_safe_signal_near,repair5g546_theta_9908015,repair5g518_grid_c1p2_b1p45_f1p04_w0p96_dc0p94_df0p98_beta0p29_max0p96_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|100|566|1|0|14650fb0739d0383,maze-32-32-4,maze,100,566,500,risk_boundary,repair5g546_theta_3283245,repair5g518_grid_c0p62_b0p52_f1p5_w0p01_dc0p99_df0p96_beta0p69_max0p25_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
maze-32-32-4|100|566|1|0|14650fb0739d0383,maze-32-32-4,maze,100,566,500,generator_topk,repair5g546_theta_8965490,repair5g518_grid_c1p17_b1p22_f0p95_w0p68_dc0p95_df1p00_beta0p33_max0p69_c0,additive_ltm,repair5g59_additive_fallback,False,False,,,,0,False,False,False,True,False,False,False,560_579,False,False,False,False,False
