normalized_trace_context_key,map,map_family,map_agent_group,agents,seed,iteration,short_budget_ms,blocked_reason_category,blocked_reason_vertex_conflict_count,blocked_reason_edge_swap_count,blocked_reason_priority_block_count,blocked_reason_backtrack_or_inheritance_count,blocked_reason_unknown_count,competing_neighbor_count,committed_neighbor_rank_by_base_distance,blocked_neighbor_rank_by_base_distance,wait_neighbor_rank_by_base_distance,goal_progress_neighbor_rank,rank_margin_top1_top2,rank_margin_committed_vs_best,rank_margin_blocked_vs_committed,pre_update_edge_c_channel_summary_nonzero_edges,pre_update_edge_c_channel_summary_max_raw,pre_update_edge_c_channel_summary_max_normalized,pre_update_edge_f_channel_summary_nonzero_edges,pre_update_edge_f_channel_summary_max_raw,pre_update_edge_f_channel_summary_max_normalized,pre_update_edge_cf_alignment_summary_c_nonzero_edges,pre_update_edge_cf_alignment_summary_f_nonzero_edges,pre_update_edge_cf_alignment_summary_f_to_c_nonzero_ratio,local_decision_event_count,local_goal_progress_event_count,local_wait_nonprogress_event_count,local_blocked_progress_event_count
maze-32-32-4|a50|s146|it0,maze-32-32-4,maze,maze-32-32-4|a50,50,146,0,1000,aggregate,273,67,0,4,0,4.35524597301,1.30169786678,1.46220930233,1.71506312582,1,1.68915977362,0.355681323465,-2.33139534884,0,0,1,0,0,0,0,0,0,4594,2216,74,219
maze-32-32-4|a50|s146|it1,maze-32-32-4,maze,maze-32-32-4|a50,50,146,1,1000,aggregate,238,40,0,2,0,4.46306695464,1.21684665227,1.44285714286,1.73952483801,1,1.22330958049,0.376913496555,-2.90679092805,972,34.25,10,911,14,10,972,911,0.937242798354,4630,2242,44,174
maze-32-32-4|a50|s146|it0,maze-32-32-4,maze,maze-32-32-4|a50,50,146,0,2000,aggregate,273,67,0,4,0,4.35524597301,1.30169786678,1.46220930233,1.71506312582,1,1.68915977362,0.355681323465,-2.33139534884,0,0,1,0,0,0,0,0,0,4594,2216,74,219
maze-32-32-4|a50|s146|it1,maze-32-32-4,maze,maze-32-32-4|a50,50,146,1,2000,aggregate,238,40,0,2,0,4.46306695464,1.21684665227,1.44285714286,1.73952483801,1,1.22330958049,0.376913496555,-2.90679092805,972,34.25,10,911,14,10,972,911,0.937242798354,4630,2242,44,174
random-32-32-20|a50|s146|it0,random-32-32-20,random,random-32-32-20|a50,50,146,0,1000,aggregate,132,58,0,0,0,4.34583333333,1.32196969697,1.51052631579,1.65492424242,1,1.69924242424,0.32803030303,-2.21052631579,0,0,1,0,0,0,0,0,0,2640,1195,24,106
random-32-32-20|a50|s146|it1,random-32-32-20,random,random-32-32-20|a50,50,146,1,1000,aggregate,84,47,0,0,0,4.34088457389,1.18015102481,1.39694656489,1.6235167206,1,1.12044925845,0.138835685299,-1.33891571896,871,12.25,10,797,6,10,871,797,0.915040183697,2781,1169,21,79
random-32-32-20|a50|s146|it2,random-32-32-20,random,random-32-32-20|a50,50,146,2,1000,aggregate,73,31,0,0,0,4.34741784038,1.20657276995,1.39423076923,1.96126760563,1,1.24442994411,0.211294369082,-1.56843350116,1345,13.225,10,1254,8,10,1345,1254,0.932342007435,1704,1107,10,59
random-32-32-20|a50|s146|it0,random-32-32-20,random,random-32-32-20|a50,50,146,0,2000,aggregate,132,58,0,0,0,4.34583333333,1.32196969697,1.51052631579,1.65492424242,1,1.69924242424,0.32803030303,-2.21052631579,0,0,1,0,0,0,0,0,0,2640,1195,24,106
random-32-32-20|a50|s146|it1,random-32-32-20,random,random-32-32-20|a50,50,146,1,2000,aggregate,84,47,0,0,0,4.34088457389,1.18015102481,1.39694656489,1.6235167206,1,1.12044925845,0.138835685299,-1.33891571896,871,12.25,10,797,6,10,871,797,0.915040183697,2781,1169,21,79
random-32-32-20|a50|s146|it2,random-32-32-20,random,random-32-32-20|a50,50,146,2,2000,aggregate,82,39,0,0,0,4.3345362685,1.14760014435,1.42148760331,1.63298448214,1,1.29095294977,0.152271765224,-1.57310495399,1345,13.225,10,1254,8,10,1345,1254,0.932342007435,2771,1203,10,67
