comparator,target_rule,map_name,agents,opportunity_bucket,decision_target,sample_count,use_nonadditive_target_count,matched_oracle_count,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,utility_regret_to_oracle,selected_delta,additive_delta,selected_vs_additive_delta,selected_vs_additive_utility,high_margin_nonadditive_capture,avoidable_additive_or_defer,harmful_false_negative_selected_count,harmful_false_negative_selected_rate,harmful_false_positive_proxy_count,harmful_false_positive_proxy_rate,decision_accuracy
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,block_heavy,,,,,171,114,171,0.10526315789473684,0.8070175438596491,0.12280701754385964,0.7660818713450293,0.02980868515946827,-0.004337214965516293,0.0,-0.004337214965516293,-0.00046658353333734533,0.25,0.6527777777777778,6,0.03508771929824561,21,0.12280701754385964,0.43859649122807015
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,block_light,,,,,65,38,65,0.02631578947368421,0.47368421052631576,0.046153846153846156,0.38461538461538464,0.04162819418680617,-0.0007374164064995384,0.0,-0.0007374164064995384,-0.002275877944961077,0.09090909090909091,0.7272727272727273,2,0.03076923076923077,12,0.18461538461538463,0.5076923076923077
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,commit_heavy,,,,,167,129,167,0.4263565891472868,0.9224806201550387,0.40718562874251496,0.8682634730538922,0.034555971210509843,0.01621978600294196,0.0,0.01621978600294196,0.01162312999348208,0.4375,0.4270833333333333,3,0.017964071856287425,36,0.2155688622754491,0.5748502994011976
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,decay_090,,,,,45,28,45,0.0,0.03571428571428571,0.022222222222222223,0.022222222222222223,0.03248907628659811,-0.0025295500017910003,0.0,-0.0025295500017910003,-0.004822434999555445,0.16666666666666666,0.6111111111111112,3,0.06666666666666667,12,0.26666666666666666,0.4666666666666667
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,decay_095,,,,,69,31,69,0.0,0.03225806451612903,0.2753623188405797,0.014492753623188406,0.01742432337147151,-9.411283692556541e-05,0.0,-9.411283692556541e-05,-0.0008187505180849853,0.25,0.5,1,0.014492753623188406,10,0.14492753623188406,0.6231884057971014
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,wait_heavy,,,,,104,65,104,0.015384615384615385,0.5230769230769231,0.04807692307692308,0.5865384615384616,0.02516810579924791,0.0010616122209835292,0.0,0.0010616122209835292,-0.00038069547132416314,0.2702702702702703,0.5135135135135135,3,0.028846153846153848,12,0.11538461538461539,0.49038461538461536
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,wait_light,,,,,118,78,118,0.11538461538461539,0.8076923076923077,0.1440677966101695,0.652542372881356,0.023561975618363554,0.003497233223889669,0.0,0.003497233223889669,0.0026482541288557707,0.26666666666666666,0.6666666666666666,2,0.01694915254237288,14,0.11864406779661017,0.5084745762711864
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,None,,,,,23,0,23,0.0,0.0,0.43478260869565216,0.0,0.008695652173913044,-0.006529017930356522,0.0,-0.006529017930356522,-0.008695652173913044,0.0,0.0,2,0.08695652173913043,0,0.0,0.43478260869565216
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,block_heavy,,,,,171,114,171,0.07017543859649122,0.7982456140350878,0.10526315789473684,0.7543859649122807,0.029996136962354588,-0.005138305262502024,0.0,-0.005138305262502024,-0.0006540353362236609,0.2638888888888889,0.6111111111111112,7,0.04093567251461988,16,0.0935672514619883,0.45614035087719296
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,block_light,,,,,65,38,65,0.02631578947368421,0.6052631578947368,0.06153846153846154,0.47692307692307695,0.04017576008629633,-0.0008234438444512462,0.0,-0.0008234438444512462,-0.0008234438444512462,0.0,0.5909090909090909,0,0.0,10,0.15384615384615385,0.6153846153846154
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,commit_heavy,,,,,167,129,167,0.4496124031007752,0.8682170542635659,0.4251497005988024,0.8083832335329342,0.03525107600613164,0.010329222802650697,0.0,0.010329222802650697,0.010928025197860274,0.4791666666666667,0.3958333333333333,4,0.023952095808383235,37,0.2215568862275449,0.592814371257485
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,decay_090,,,,,45,28,45,0.0,0.07142857142857142,0.022222222222222223,0.08888888888888889,0.028907978416904578,-0.00048144680475524455,0.0,-0.00048144680475524455,-0.001241337129861911,0.2222222222222222,0.5,1,0.022222222222222223,8,0.17777777777777778,0.5555555555555556
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,decay_095,,,,,69,31,69,0.0,0.0967741935483871,0.2028985507246377,0.07246376811594203,0.022157402418694523,-0.015832678783967425,0.0,-0.015832678783967425,-0.0055518295653079995,0.25,0.45,5,0.07246376811594203,7,0.10144927536231885,0.5652173913043478
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,wait_heavy,,,,,104,65,104,0.0,0.49230769230769234,0.028846153846153848,0.5384615384615384,0.02406620530044989,0.002163512719781539,0.0,0.002163512719781539,0.0007212050274738463,0.35135135135135137,0.40540540540540543,3,0.028846153846153848,9,0.08653846153846154,0.5576923076923077
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,wait_light,,,,,118,78,118,0.20512820512820512,0.8076923076923077,0.211864406779661,0.6271186440677966,0.022086307241799902,0.004971380132538069,0.0,0.004971380132538069,0.004123922505419424,0.37777777777777777,0.4,2,0.01694915254237288,13,0.11016949152542373,0.6186440677966102
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,None,,,,,23,0,23,0.0,0.0,0.4782608695652174,0.0,0.004347826086956522,-0.004533856522739131,0.0,-0.004533856522739131,-0.004347826086956522,0.0,0.0,1,0.043478260869565216,0,0.0,0.4782608695652174
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,block_heavy,,,,,171,114,171,0.03508771929824561,0.6842105263157895,0.08187134502923976,0.672514619883041,0.03028919633431628,0.0002404610456058713,0.0,0.0002404610456058713,-0.0009470947081853568,0.18055555555555555,0.5972222222222222,5,0.029239766081871343,24,0.14035087719298245,0.4502923976608187
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,block_light,,,,,65,38,65,0.07894736842105263,0.6842105263157895,0.07692307692307693,0.5692307692307692,0.040102888585494184,0.0007878891948124463,0.0,0.0007878891948124463,-0.0007505723436490923,0.13636363636363635,0.5454545454545454,2,0.03076923076923077,12,0.18461538461538463,0.6307692307692307
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,commit_heavy,,,,,167,129,167,0.5116279069767442,0.9689922480620154,0.49700598802395207,0.9041916167664671,0.03605433713168532,0.010829204512904199,0.0,0.010829204512904199,0.010124764072306594,0.4583333333333333,0.3854166666666667,3,0.017964071856287425,38,0.2275449101796407,0.6287425149700598
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,decay_090,,,,,45,28,45,0.0,0.0,0.022222222222222223,0.0,0.03188660374843436,-0.0028260324681027996,0.0,-0.0028260324681027996,-0.004219962461391689,0.2222222222222222,0.6111111111111112,3,0.06666666666666667,11,0.24444444444444444,0.4888888888888889
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,decay_095,,,,,69,31,69,0.0,0.0,0.15942028985507245,0.014492753623188406,0.01939124684049304,1.4752230683333191e-05,0.0,1.4752230683333191e-05,-0.0027856739871065213,0.4,0.55,4,0.057971014492753624,12,0.17391304347826086,0.463768115942029
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,wait_heavy,,,,,104,65,104,0.0,0.5076923076923077,0.038461538461538464,0.5288461538461539,0.02500459387674884,0.0012251241434825964,0.0,0.0012251241434825964,-0.00021718354882509575,0.21621621621621623,0.43243243243243246,3,0.028846153846153848,15,0.14423076923076922,0.5192307692307693
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,wait_light,,,,,118,78,118,0.14102564102564102,0.782051282051282,0.1440677966101695,0.6694915254237288,0.0240992580083277,0.002958429366010271,0.0,0.002958429366010271,0.002110971738891627,0.24444444444444444,0.3333333333333333,2,0.01694915254237288,16,0.13559322033898305,0.6779661016949152
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,None,,,,,23,0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,block_heavy,,,,,171,114,171,0.02631578947368421,0.7543859649122807,0.07602339181286549,0.7251461988304093,0.031157431684587275,-0.0018232980614662927,0.0,-0.0018232980614662927,-0.0018153300584563515,0.16666666666666666,0.7222222222222222,6,0.03508771929824561,23,0.13450292397660818,0.40350877192982454
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,block_light,,,,,65,38,65,0.10526315789473684,0.6578947368421053,0.12307692307692308,0.5692307692307692,0.03894568764580265,0.0011758593652732158,0.0,0.0011758593652732158,0.000406628596042446,0.13636363636363635,0.7272727272727273,1,0.015384615384615385,11,0.16923076923076924,0.5692307692307692
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,commit_heavy,,,,,167,129,167,0.37209302325581395,0.9457364341085271,0.3652694610778443,0.8862275449101796,0.038710179207878434,0.0023791016368320426,0.0,0.0023791016368320426,0.007468921996113477,0.3854166666666667,0.5208333333333334,5,0.029940119760479042,35,0.20958083832335328,0.49700598802395207
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,decay_090,,,,,45,28,45,0.0,0.03571428571428571,0.022222222222222223,0.044444444444444446,0.028847094172931673,-0.0006230877031156667,0.0,-0.0006230877031156667,-0.0011804528858890004,0.16666666666666666,0.5,1,0.022222222222222223,10,0.2222222222222222,0.5333333333333333
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,decay_095,,,,,69,31,69,0.0,0.0,0.2318840579710145,0.0,0.01926872342013968,-0.0007232837125502608,0.0,-0.0007232837125502608,-0.0026631505667531596,0.4,0.45,3,0.043478260869565216,9,0.13043478260869565,0.6086956521739131
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,wait_heavy,,,,,104,65,104,0.0,0.49230769230769234,0.019230769230769232,0.5096153846153846,0.02581600752094277,0.00041371049928866404,0.0,0.00041371049928866404,-0.0010285971930190285,0.21621621621621623,0.3783783783783784,3,0.028846153846153848,11,0.10576923076923077,0.5673076923076923
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,wait_light,,,,,118,78,118,0.19230769230769232,0.9230769230769231,0.17796610169491525,0.788135593220339,0.02172609825290549,0.00490786030787316,0.0,0.00490786030787316,0.004484131494313838,0.37777777777777777,0.4666666666666667,1,0.00847457627118644,13,0.11016949152542373,0.5932203389830508
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,None,,,,,23,0,23,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5217391304347826
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,block_heavy,,,,,171,114,171,0.09649122807017543,0.7280701754385965,0.1286549707602339,0.7134502923976608,0.02766332842810804,0.0022635685196603157,0.0,0.0022635685196603157,0.001678773198022889,0.25,0.5277777777777778,2,0.011695906432748537,26,0.15204678362573099,0.47953216374269003
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,block_light,,,,,65,38,65,0.15789473684210525,0.6842105263157895,0.12307692307692308,0.49230769230769234,0.03886062040418724,0.0012609266068886152,0.0,0.0012609266068886152,0.000491695837657846,0.13636363636363635,0.5909090909090909,1,0.015384615384615385,13,0.2,0.6
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,commit_heavy,,,,,167,129,167,0.4806201550387597,0.9457364341085271,0.48502994011976047,0.8922155688622755,0.03543053179875539,0.01104797060284132,0.0,0.01104797060284132,0.010748569405236528,0.3958333333333333,0.4479166666666667,1,0.005988023952095809,45,0.2694610778443114,0.592814371257485
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,decay_090,,,,,45,28,45,0.0,0.03571428571428571,0.022222222222222223,0.022222222222222223,0.030304807803541223,-0.0011023733913007776,0.0,-0.0011023733913007776,-0.0026381665164985557,0.16666666666666666,0.6666666666666666,2,0.044444444444444446,13,0.28888888888888886,0.4666666666666667
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,decay_095,,,,,69,31,69,0.0,0.03225806451612903,0.17391304347826086,0.11594202898550725,0.02023214637025971,-0.0015507849802427537,0.0,-0.0015507849802427537,-0.0036265735168731885,0.1,0.8,3,0.043478260869565216,17,0.2463768115942029,0.43478260869565216
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,wait_heavy,,,,,104,65,104,0.0,0.49230769230769234,0.019230769230769232,0.5288461538461539,0.025324407209999737,0.001386080041000933,0.0,0.001386080041000933,-0.0005369968820759907,0.21621621621621623,0.5135135135135135,4,0.038461538461538464,18,0.17307692307692307,0.49038461538461536
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,wait_light,,,,,118,78,118,0.02564102564102564,0.717948717948718,0.07627118644067797,0.6101694915254238,0.026199627213284647,0.0012817889746126526,0.0,0.0012817889746126526,1.0602533934686296e-05,0.15555555555555556,0.5111111111111111,3,0.025423728813559324,24,0.2033898305084746,0.5932203389830508
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,None,,,,,23,0,23,0.0,0.0,0.4782608695652174,0.0,0.004347826086956522,-0.002897195311626087,0.0,-0.002897195311626087,-0.004347826086956522,0.0,0.0,1,0.043478260869565216,0,0.0,0.4782608695652174
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,block_heavy,,,,,171,114,171,0.02631578947368421,0.7543859649122807,0.08771929824561403,0.7251461988304093,0.02900220894336564,-0.005533993647135299,0.0,-0.005533993647135299,0.00033989268276528626,0.2361111111111111,0.5694444444444444,4,0.023391812865497075,17,0.09941520467836257,0.47953216374269003
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,block_light,,,,,65,38,65,0.05263157894736842,0.47368421052631576,0.06153846153846154,0.3384615384615385,0.041280682289598275,-0.00038990450929164613,0.0,-0.00038990450929164613,-0.0019283660477531844,0.09090909090909091,0.5454545454545454,2,0.03076923076923077,9,0.13846153846153847,0.6
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,commit_heavy,,,,,167,129,167,0.46511627906976744,0.937984496124031,0.4431137724550898,0.8802395209580839,0.03547816702170384,0.016090155739174307,0.0,0.016090155739174307,0.010700934182288077,0.4375,0.3854166666666667,5,0.029940119760479042,33,0.19760479041916168,0.6107784431137725
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,decay_090,,,,,45,28,45,0.0,0.0,0.022222222222222223,0.0,0.03073487743931722,-0.001399759858390111,0.0,-0.001399759858390111,-0.003068236152274556,0.2222222222222222,0.5555555555555556,2,0.044444444444444446,7,0.15555555555555556,0.5333333333333333
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,decay_095,,,,,69,31,69,0.0,0.03225806451612903,0.14492753623188406,0.043478260869565216,0.023223674365941683,-0.016336092611060955,0.0,-0.016336092611060955,-0.006618101512555159,0.35,0.4,6,0.08695652173913043,6,0.08695652173913043,0.4927536231884058
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,wait_heavy,,,,,104,65,104,0.0,0.5384615384615384,0.009615384615384616,0.5961538461538461,0.02545619835736634,0.0007735196628650964,0.0,0.0007735196628650964,-0.0006687880294425964,0.2702702702702703,0.32432432432432434,3,0.028846153846153848,11,0.10576923076923077,0.5576923076923077
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,wait_light,,,,,118,78,118,0.24358974358974358,0.8205128205128205,0.22033898305084745,0.6694915254237288,0.021606910237223362,0.0058391067987103645,0.0,0.0058391067987103645,0.004603319509995956,0.5111111111111111,0.24444444444444444,3,0.025423728813559324,11,0.09322033898305085,0.6949152542372882
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,None,,,,,23,0,23,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5217391304347826
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,block_heavy,,,,,171,114,171,0.16666666666666666,0.8947368421052632,0.19883040935672514,0.8304093567251462,0.0262946094230654,0.003632287524702947,0.0,0.003632287524702947,0.0030474922030655194,0.2777777777777778,0.5833333333333334,2,0.011695906432748537,23,0.13450292397660818,0.4678362573099415
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,block_light,,,,,65,38,65,0.02631578947368421,0.631578947368421,0.06153846153846154,0.5846153846153846,0.041153824066996476,-0.0002630462866898462,0.0,-0.0002630462866898462,-0.001801507825151385,0.0,0.6818181818181818,2,0.03076923076923077,15,0.23076923076923078,0.5384615384615384
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,commit_heavy,,,,,167,129,167,0.40310077519379844,0.9069767441860465,0.40718562874251496,0.8263473053892215,0.03534554392609051,0.01592337763718285,0.0,0.01592337763718285,0.01083355727790141,0.3854166666666667,0.4791666666666667,1,0.005988023952095809,45,0.2694610778443114,0.5808383233532934
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,decay_090,,,,,45,28,45,0.0,0.07142857142857142,0.022222222222222223,0.13333333333333333,0.028318796303136665,-2.774631221399989e-05,0.0,-2.774631221399989e-05,-0.0006521550160939999,0.2222222222222222,0.6666666666666666,1,0.022222222222222223,13,0.28888888888888886,0.5111111111111111
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,decay_095,,,,,69,31,69,0.03225806451612903,0.45161290322580644,0.15942028985507245,0.3333333333333333,0.02351881769112494,-0.016850157815519566,0.0,-0.016850157815519566,-0.006913244837738406,0.2,0.7,6,0.08695652173913043,15,0.21739130434782608,0.4492753623188406
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,wait_heavy,,,,,104,65,104,0.015384615384615385,0.5384615384615384,0.057692307692307696,0.5576923076923077,0.022706940553419545,0.0025612390052734335,0.0,0.0025612390052734335,0.0020804697745042022,0.2702702702702703,0.5405405405405406,1,0.009615384615384616,21,0.20192307692307693,0.5480769230769231
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,wait_light,,,,,118,78,118,0.0,0.6666666666666666,0.059322033898305086,0.576271186440678,0.02629224294210094,0.0003417156186777119,0.0,0.0003417156186777119,-8.201319488161024e-05,0.1111111111111111,0.6444444444444445,1,0.00847457627118644,24,0.2033898305084746,0.5084745762711864
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,None,,,,,23,0,23,0.0,0.0,0.5652173913043478,0.0,0.004347826086956522,-0.002897195311626087,0.0,-0.002897195311626087,-0.004347826086956522,0.0,0.0,1,0.043478260869565216,0,0.0,0.5652173913043478
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,block_heavy,,,,,171,114,171,0.17543859649122806,0.9385964912280702,0.19883040935672514,0.8538011695906432,0.026907122238782246,0.012393017109357446,0.0,0.012393017109357446,0.0024349793873486734,0.3333333333333333,0.5694444444444444,5,0.029239766081871343,20,0.11695906432748537,0.5029239766081871
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,block_light,,,,,65,38,65,0.0,0.42105263157894735,0.046153846153846156,0.36923076923076925,0.03802908665472402,0.015169383433274907,0.0,0.015169383433274907,0.0013232295871210616,0.13636363636363635,0.5909090909090909,2,0.03076923076923077,14,0.2153846153846154,0.5230769230769231
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,commit_heavy,,,,,167,129,167,0.35658914728682173,0.8449612403100775,0.3592814371257485,0.8023952095808383,0.0375464446190117,0.006303097498375441,0.0,0.006303097498375441,0.008632656584980228,0.3645833333333333,0.5208333333333334,5,0.029940119760479042,41,0.24550898203592814,0.5209580838323353
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,decay_090,,,,,45,28,45,0.0,0.07142857142857142,0.022222222222222223,0.044444444444444446,0.026219328715149138,0.0014473125718935337,0.0,0.0014473125718935337,0.0014473125718935337,0.2222222222222222,0.6666666666666666,0,0.0,10,0.2222222222222222,0.4666666666666667
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,decay_095,,,,,69,31,69,0.0,0.2903225806451613,0.14492753623188406,0.14492753623188406,0.02619707401984682,-0.02297744674371971,0.0,-0.02297744674371971,-0.00959150116646029,0.25,0.65,8,0.11594202898550725,12,0.17391304347826086,0.43478260869565216
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,wait_heavy,,,,,104,65,104,0.0,0.6461538461538462,0.019230769230769232,0.6153846153846154,0.026185415793323875,0.0010058406884460194,0.0,0.0010058406884460194,-0.0013980054654001344,0.2972972972972973,0.4594594594594595,5,0.04807692307692308,17,0.16346153846153846,0.5288461538461539
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,wait_light,,,,,118,78,118,0.1794871794871795,0.6794871794871795,0.1864406779661017,0.5847457627118644,0.022208735561755677,0.0052663542785221255,0.0,0.0052663542785221255,0.0040014941854636535,0.35555555555555557,0.4,3,0.025423728813559324,18,0.15254237288135594,0.6186440677966102
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,None,,,,,23,0,23,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5217391304347826
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,block_heavy,,,,,171,114,171,0.18421052631578946,0.6929824561403509,0.19298245614035087,0.6842105263157895,0.02616526286627049,0.003761634081497861,0.0,0.003761634081497861,0.003176838759860433,0.3194444444444444,0.4861111111111111,2,0.011695906432748537,25,0.14619883040935672,0.5321637426900585
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,block_light,,,,,65,38,65,0.0,0.631578947368421,0.03076923076923077,0.46153846153846156,0.043484222440780006,-0.0018242138912426156,0.0,-0.0018242138912426156,-0.004131906198934923,0.0,0.6818181818181818,3,0.046153846153846156,15,0.23076923076923078,0.5846153846153846
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,commit_heavy,,,,,167,129,167,0.4806201550387597,0.9612403100775194,0.49101796407185627,0.8922155688622755,0.03684898750180539,0.01082711969021048,0.0,0.01082711969021048,0.009330113702186527,0.4479166666666667,0.3958333333333333,5,0.029940119760479042,39,0.23353293413173654,0.6167664670658682
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,decay_090,,,,,45,28,45,0.0,0.0,0.022222222222222223,0.0,0.02785214914134727,0.0007751456796398449,0.0,0.0007751456796398449,-0.00018550785430459973,0.2222222222222222,0.6111111111111112,1,0.022222222222222223,11,0.24444444444444444,0.4888888888888889
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,decay_095,,,,,69,31,69,0.0,0.0,0.18840579710144928,0.043478260869565216,0.02154991108120934,-0.002143912010032957,0.0,-0.002143912010032957,-0.004944338227822811,0.1,0.65,4,0.057971014492753624,15,0.21739130434782608,0.463768115942029
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,wait_heavy,,,,,104,65,104,0.13846153846153847,0.5538461538461539,0.11538461538461539,0.5865384615384616,0.020354127982279258,0.004962264952442568,0.0,0.004962264952442568,0.00443328234564449,0.3783783783783784,0.3783783783783784,1,0.009615384615384616,14,0.1346153846153846,0.49038461538461536
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,wait_light,,,,,118,78,118,0.01282051282051282,0.8076923076923077,0.0423728813559322,0.6694915254237288,0.02840281366278312,-0.00020572719145446622,0.0,-0.00020572719145446622,-0.0021925839155637885,0.2,0.4222222222222222,5,0.0423728813559322,18,0.15254237288135594,0.6186440677966102
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,None,,,,,23,0,23,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5217391304347826
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,block_heavy,,,,,171,114,171,0.0,0.7982456140350878,0.06432748538011696,0.7485380116959064,0.03004225797674827,0.0001770366318387895,0.0,0.0001770366318387895,-0.000700156350617351,0.125,0.5972222222222222,3,0.017543859649122806,23,0.13450292397660818,0.45614035087719296
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,block_light,,,,,65,38,65,0.0,0.2631578947368421,0.03076923076923077,0.3076923076923077,0.040987311301955875,-9.653352164924614e-05,0.0,-9.653352164924614e-05,-0.0016349950601107846,0.13636363636363635,0.5454545454545454,2,0.03076923076923077,13,0.2,0.6
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,commit_heavy,,,,,167,129,167,0.4263565891472868,0.9612403100775194,0.4251497005988024,0.8862275449101796,0.0353886597401639,0.015880261823109466,0.0,0.015880261823109466,0.010790441463828024,0.4166666666666667,0.4270833333333333,1,0.005988023952095809,38,0.2275449101796407,0.6107784431137725
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,decay_090,,,,,45,28,45,0.0,0.21428571428571427,0.022222222222222223,0.13333333333333333,0.028019034888199353,0.0007587175099544223,0.0,0.0007587175099544223,-0.0003523936011566886,0.2222222222222222,0.6666666666666666,1,0.022222222222222223,13,0.28888888888888886,0.4444444444444444
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,decay_095,,,,,69,31,69,0.0,0.4838709677419355,0.18840579710144928,0.2753623188405797,0.01880711630764261,-2.7630410777826035e-05,0.0,-2.7630410777826035e-05,-0.0022015434542560866,0.2,0.65,3,0.043478260869565216,15,0.21739130434782608,0.4782608695652174
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,wait_heavy,,,,,104,65,104,0.046153846153846156,0.5384615384615384,0.057692307692307696,0.5673076923076923,0.0251218336791948,0.0016368669478347118,0.0,0.0016368669478347118,-0.00033442335127105747,0.21621621621621623,0.40540540540540543,4,0.038461538461538464,14,0.1346153846153846,0.5384615384615384
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,wait_light,,,,,118,78,118,0.10256410256410256,0.7692307692307693,0.1271186440677966,0.6949152542372882,0.024580155078514382,0.002053803482264271,0.0,0.002053803482264271,0.0016300746687049493,0.15555555555555556,0.37777777777777777,1,0.00847457627118644,20,0.1694915254237288,0.6186440677966102
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,None,,,,,23,0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0
