map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,5,5,1.0,1.171863178984,440.8,186.0,1.0,21839.2,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-0.8000000000000114
maze-32-32-4,50,lacam_star,5,5,1.0,1.155033093434,13381.6,3182.5385,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.016830085549999874,12940.800000000001,2995.7385
maze-32-32-4,50,lacam_star_ltm,5,5,1.0,1.171863178984,440.8,186.8,1.0,21839.2,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.1461150395019999,429.6,188.4,1.0,21280.0,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 3, ""commit_heavy"": 3, ""decay_090"": 3, ""decay_095"": 3, ""wait_heavy"": 3}",-0.025748139482000054,-11.199999999999989,1.5999999999999943
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.169553073932,457.8,186.2,1.0,22690.0,0.35302,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.002310105052000022,17.0,-0.6000000000000227
maze-32-32-4,50,repair5e3_split_guarded_selector,5,5,1.0,1.171863178984,440.8,185.0,1.0,21839.2,0.38748,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.8000000000000114
maze-32-32-4,50,repair5e4_closed_loop_utility_selector,5,5,1.0,1.171863178984,440.8,188.8,1.0,21839.2,0.44124,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,2.0
maze-32-32-4,50,repair5e5_crossfold_utility_reranker,5,5,1.0,1.163346655666,427.2,184.0,1.0,21160.0,0.41622,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 15}",-0.008516523318000013,-13.600000000000023,-2.8000000000000114
maze-32-32-4,50,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.171863178984,440.8,186.4,1.0,21839.2,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-0.4000000000000057
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.171863178984,440.8,187.6,1.0,21839.2,0.35438000000000003,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.799999999999983
maze-32-32-4,100,always_additive_defer,5,5,1.0,1.296783823846,547.4,398.0,1.0,57814.2,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.0
maze-32-32-4,100,lacam_star,5,5,1.0,1.344127472726,10576.0,3159.79894,1.0,,0.0,0.0,0.0,0.0,,,,{},0.04734364887999987,10028.6,2761.79894
maze-32-32-4,100,lacam_star_ltm,5,5,1.0,1.296783823846,547.4,398.0,1.0,57814.2,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,100,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.246406293204,512.0,396.6,1.0,53913.8,0.0,0.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 9, ""wait_heavy"": 3, ""wait_light"": 3}",-0.05037753064200001,-35.39999999999998,-1.3999999999999773
maze-32-32-4,100,repair5d_composite_diagnostic_distilled,5,5,1.0,1.27749140403,520.4,399.4,1.0,54813.4,0.39339999999999997,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.01929241981600005,-27.0,1.3999999999999773
maze-32-32-4,100,repair5e3_split_guarded_selector,5,5,1.0,1.296783823846,547.4,398.6,1.0,57814.2,0.40288,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.6000000000000227
maze-32-32-4,100,repair5e4_closed_loop_utility_selector,5,5,1.0,1.296783823846,547.4,400.0,1.0,57814.2,0.44176,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,2.0
maze-32-32-4,100,repair5e5_crossfold_utility_reranker,5,5,1.0,1.296783823846,547.4,399.8,1.0,57814.2,0.44904,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,1.8000000000000114
maze-32-32-4,100,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.296783823846,547.4,397.0,1.0,57814.2,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.0
maze-32-32-4,100,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.296783823846,547.4,399.8,1.0,57814.2,0.35228,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,1.8000000000000114
random-32-32-20,50,always_additive_defer,5,5,1.0,1.1584585119320001,227.4,160.6,1.0,11244.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.200000000000017
random-32-32-20,50,lacam_star,5,5,1.0,1.121619025418,7188.0,3088.23548,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.03683948651400004,6960.6,2926.4354799999996
random-32-32-20,50,lacam_star_ltm,5,5,1.0,1.1584585119320001,227.4,161.8,1.0,11244.4,0.0,0.0,0.0,0.0,,,,{},,,
random-32-32-20,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.1395094905779999,239.6,162.6,1.0,14556.0,0.0,0.0,1.0,0.0,0.25,0.75,,"{""decay_090"": 6, ""decay_095"": 6, ""wait_light"": 3}",-0.01894902135400023,12.199999999999989,0.799999999999983
random-32-32-20,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.142568100974,240.8,161.8,1.0,14433.8,0.34822000000000003,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.015890410958000034,13.400000000000006,0.0
random-32-32-20,50,repair5e3_split_guarded_selector,5,5,1.0,1.1584585119320001,227.4,161.2,1.0,11244.4,0.39172,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-0.6000000000000227
random-32-32-20,50,repair5e4_closed_loop_utility_selector,5,5,1.0,1.14019367175,226.2,161.8,1.0,11499.8,0.41398,3.0,1.0,0.0,0.25,0.75,,"{""decay_090"": 15}",-0.01826484018200003,-1.200000000000017,0.0
random-32-32-20,50,repair5e5_crossfold_utility_reranker,5,5,1.0,1.1584585119320001,227.4,161.0,1.0,11244.4,0.4719,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-0.8000000000000114
