candidate_id,stage,map_family,agents,nominal_budget_ms,horizon_id,pair_rows,success_regression_count,success_gain_count,success_rate_delta_from_selected_baseline,success_rate_delta_from_gain_regression,quality_delta_mean,better_count,worse_count,seed_block_support,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00003,stage2,maze,100,500,stage2_short2000_t050_i4,2,0,0,0,0,0.018417216295,1,1,2,False,False,False,False,False
g554_c00003,stage2,maze,100,500,stage2_short2000_t100_i2,1,0,0,0,0,-0.01598532495,1,0,1,False,False,False,False,False
g554_c00003,stage2,maze,100,500,stage2_short2000_t100_i4,1,0,0,0,0,-0.00841121496,1,0,1,False,False,False,False,False
g554_c00003,stage2,maze,100,500,stage2_short5000_t050_i2,6,0,0,0,0,0.01147924786,1,4,6,False,False,False,False,False
g554_c00003,stage2,maze,100,500,stage2_short5000_t100_i2,3,0,0,0,0,-0.01050518803,2,0,3,False,False,False,False,False
g554_c00003,stage2,maze,100,500,stage2_short5000_t100_i4,1,0,0,0,0,0.01418439717,0,1,1,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short1000_t050_i2,17,0,0,0,0,-0.00162025144882,9,6,16,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short1000_t050_i4,21,0,0,0,0,-0.00367521233905,11,9,20,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short1000_t100_i2,23,0,0,0,0,0.00119102420696,7,11,21,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short1000_t100_i4,27,0,0,0,0,0.00136739903074,10,8,24,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short2000_t050_i2,9,0,0,0,0,-0.00490148476444,4,2,9,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short2000_t050_i4,10,0,0,0,0,-0.00925446611,5,1,10,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short2000_t100_i2,12,0,0,0,0,0.00170875081583,3,5,12,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short2000_t100_i4,14,0,0,0,0,-0.00405382190357,7,1,14,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short5000_t050_i2,17,0,0,0,0,-0.00133713378588,5,5,17,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short5000_t050_i4,21,0,0,0,0,-0.00336746131714,7,5,21,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short5000_t100_i2,24,0,0,0,0,0.00295645762417,9,11,24,False,False,False,False,False
g554_c00003,stage2,maze,50,1000,stage2_short5000_t100_i4,27,0,0,0,0,-0.00334920707889,13,6,27,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short1000_t050_i2,17,0,0,0,0,0.000384447060588,7,7,16,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short1000_t050_i4,22,0,0,0,0,-0.000643553451364,9,8,21,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short1000_t100_i2,24,0,0,0,0,-0.000721049696667,11,7,23,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short1000_t100_i4,27,0,0,0,0,-0.000981977488519,8,6,25,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short2000_t050_i2,9,0,0,0,0,0.00956343107556,4,5,9,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short2000_t050_i4,10,0,0,0,0,0.003104738714,2,4,10,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short2000_t100_i2,11,0,0,0,0,-0.00588799518636,8,2,11,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short2000_t100_i4,15,0,1,0.0666666666667,0.0666666666667,0.00439332985357,7,6,15,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short5000_t050_i2,17,0,0,0,0,-0.00101300719765,7,7,17,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short5000_t050_i4,21,0,0,0,0,0.00227452321286,9,7,21,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short5000_t100_i2,23,0,0,0,0,0.00214892840913,6,9,23,False,False,False,False,False
g554_c00003,stage2,maze,50,2000,stage2_short5000_t100_i4,27,0,0,0,0,-0.00369818436037,12,7,27,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short1000_t050_i2,18,0,0,0,0,-0.00255651224722,5,8,17,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short1000_t050_i4,20,0,0,0,0,-0.0067309671515,10,6,19,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short1000_t100_i2,23,0,0,0,0,-0.00544051154174,13,8,21,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short1000_t100_i4,28,0,0,0,0,0.001500947955,12,9,25,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short2000_t050_i2,8,0,0,0,0,0.00271851032,1,4,8,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short2000_t050_i4,11,0,0,0,0,0.00139406742182,3,6,11,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short2000_t100_i2,12,0,0,0,0,-0.00587727956833,4,3,12,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short2000_t100_i4,13,0,0,0,0,-0.000678710946154,5,6,13,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short5000_t050_i2,17,0,0,0,0,0.00309751675118,4,6,17,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short5000_t050_i4,21,0,0,0,0,-0.00872550311714,10,4,21,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short5000_t100_i2,23,0,0,0,0,0.00252825736435,6,9,23,False,False,False,False,False
g554_c00003,stage2,maze,50,500,stage2_short5000_t100_i4,28,0,0,0,0,0.00525515334964,9,12,28,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short1000_t050_i2,18,0,0,0,0,0.00225082616444,4,9,18,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short1000_t050_i4,19,0,0,0,0,0.00371418444316,6,8,19,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short1000_t100_i2,22,0,0,0,0,-0.000901887265909,9,8,22,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short1000_t100_i4,29,0,0,0,0,-0.000125357317241,14,11,29,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short2000_t050_i2,17,0,0,0,0,-0.000839270139412,7,6,17,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short2000_t050_i4,21,0,0,0,0,-0.00137568983429,11,9,20,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short2000_t100_i2,24,0,0,0,0,-0.00422149528292,8,10,22,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short2000_t100_i4,27,0,0,0,0,0.00579071605593,9,14,26,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short5000_t050_i2,8,0,0,0,0,-0.0119705267075,5,2,8,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short5000_t050_i4,11,0,0,0,0,-0.00573837748636,7,3,11,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short5000_t100_i2,13,0,0,0,0,-0.00465289434692,7,5,13,False,False,False,False,False
g554_c00003,stage2,random,100,1000,stage2_short5000_t100_i4,13,0,0,0,0,-0.0110782517138,7,5,13,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short1000_t050_i2,18,0,0,0,0,0.00420316941278,5,9,18,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short1000_t050_i4,21,0,0,0,0,0.00217169719286,7,9,21,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short1000_t100_i2,23,0,0,0,0,-0.000622366512174,10,8,23,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short1000_t100_i4,27,0,0,0,0,0.00268523288778,14,12,27,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short2000_t050_i2,17,0,0,0,0,-0.00842165460941,11,4,17,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short2000_t050_i4,21,0,0,0,0,-0.00919770502667,11,5,20,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short2000_t100_i2,23,0,0,0,0,0.00149158731826,9,10,21,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short2000_t100_i4,29,0,0,0,0,-0.00613783151724,15,6,27,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short5000_t050_i2,9,0,0,0,0,-0.000227122204444,3,5,9,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short5000_t050_i4,10,0,0,0,0,-0.007767212238,7,3,10,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short5000_t100_i2,11,0,0,0,0,-0.000403183114545,5,4,11,False,False,False,False,False
g554_c00003,stage2,random,100,2000,stage2_short5000_t100_i4,14,0,0,0,0,0.00228492248571,6,8,14,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short1000_t050_i2,17,0,0,0,0,-0.00986689601706,11,5,17,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short1000_t050_i4,22,0,0,0,0,-0.00574131983409,12,7,22,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short1000_t100_i2,23,0,0,0,0,-0.00207068576913,9,11,23,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short1000_t100_i4,28,0,0,0,0,0.00958692693893,7,17,28,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short2000_t050_i2,18,0,0,0,0,-0.00683690326056,8,8,16,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short2000_t050_i4,20,0,0,0,0,-0.006375370142,11,6,18,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short2000_t100_i2,22,0,0,0,0,-0.00732699808182,13,7,20,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short2000_t100_i4,28,0,0,0,0,-0.000719003551429,14,11,26,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short5000_t050_i2,9,0,0,0,0,-0.00269764208667,6,3,9,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short5000_t050_i4,10,0,0,0,0,-0.016216333173,8,1,10,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short5000_t100_i2,11,0,0,0,0,0.00051818851,5,5,11,False,False,False,False,False
g554_c00003,stage2,random,100,500,stage2_short5000_t100_i4,14,0,0,0,0,0.00873900857571,3,7,14,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short1000_t050_i2,27,0,0,0,0,-0.00575614961741,11,8,24,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short1000_t050_i4,23,0,0,0,0,-0.00641778424087,10,8,22,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short1000_t100_i2,21,0,0,0,0,-0.00483725994524,11,8,20,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short1000_t100_i4,17,0,0,0,0,-0.0140713672024,8,4,16,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short2000_t050_i2,29,0,0,0,0,-0.00588908823276,13,8,29,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short2000_t050_i4,22,0,0,0,0,0.00478258808,5,11,22,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short2000_t100_i2,21,0,0,0,0,0.00366869509905,7,10,21,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short2000_t100_i4,18,0,0,0,0,-0.000632216165556,6,5,18,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short5000_t050_i2,13,0,0,0,0,-0.00109251711615,6,4,13,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short5000_t050_i4,13,0,0,0,0,-0.00458618860308,7,2,13,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short5000_t100_i2,11,0,0,0,0,-0.00912789700545,7,2,11,False,False,False,False,False
g554_c00003,stage2,random,50,1000,stage2_short5000_t100_i4,7,0,0,0,0,0.00457046678571,2,4,7,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short1000_t050_i2,28,0,0,0,0,-0.00324244484071,13,10,26,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short1000_t050_i4,24,0,0,0,0,-0.00122983928458,7,7,23,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short1000_t100_i2,21,0,0,0,0,5.03432995238e-05,8,7,21,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short1000_t100_i4,17,0,0,0,0,0.00614880184313,3,8,16,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short2000_t050_i2,27,0,0,0,0,-0.00059924592037,10,11,27,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short2000_t050_i4,24,0,0,0,0,-0.00135933051,11,9,24,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short2000_t100_i2,21,0,0,0,0,-0.00847376806667,9,5,21,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short2000_t100_i4,17,0,0,0,0,0.000781602624375,8,6,17,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short5000_t050_i2,14,0,0,0,0,0.000997179768571,6,6,14,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short5000_t050_i4,11,0,0,0,0,-0.0137746115091,7,2,11,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short5000_t100_i2,10,0,0,0,0,0.007330822458,3,6,10,False,False,False,False,False
g554_c00003,stage2,random,50,2000,stage2_short5000_t100_i4,9,0,0,0,0,-0.000895201548889,4,2,9,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short1000_t050_i2,28,0,0,0,0,-0.00723406181607,15,7,25,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short1000_t050_i4,23,0,0,0,0,0.00015978786087,6,8,22,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short1000_t100_i2,21,0,0,0,0,-0.00255890179143,10,9,19,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short1000_t100_i4,17,0,0,0,0,-0.00509104879176,8,6,16,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short2000_t050_i2,27,0,0,0,0,-0.00173312227556,11,9,27,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short2000_t050_i4,24,0,0,0,0,-0.00138871383,6,10,24,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short2000_t100_i2,21,0,0,0,0,-0.00537323234857,9,5,21,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short2000_t100_i4,16,0,0,0,0,-0.000525629768125,6,9,16,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short5000_t050_i2,14,0,0,0,0,-0.0108835707871,9,1,14,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short5000_t050_i4,11,0,0,0,0,0.00144770250909,2,4,11,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short5000_t100_i2,10,0,0,0,0,0.00113889184,3,3,10,False,False,False,False,False
g554_c00003,stage2,random,50,500,stage2_short5000_t100_i4,10,0,0,0,0,0.006505270125,2,6,10,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short1000_t050_i2,6,0,0,0,0,0.0110117477267,2,4,6,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short1000_t100_i2,3,0,0,0,0,0.000214398346667,0,1,3,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short1000_t100_i4,1,0,0,0,0,0.004961548,0,0,1,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short2000_t050_i2,1,0,0,0,0,-0.01344154197,1,0,1,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short2000_t050_i4,1,0,0,0,0,0.01664791901,0,1,1,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short2000_t100_i2,1,0,0,0,0,0.02357905187,0,1,1,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short2000_t100_i4,2,0,0,0,0,-0.04694718267,2,0,2,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short5000_t050_i2,2,0,0,0,0,0.071725061355,0,2,2,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short5000_t050_i4,5,0,0,0,0,-0.028044862402,5,0,4,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short5000_t100_i2,2,0,0,0,0,-0.041088732765,2,0,2,False,False,False,False,False
g554_c00005,stage2,maze,100,1000,stage2_short5000_t100_i4,3,0,0,0,0,-0.000586822743333,1,1,3,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short1000_t050_i2,3,0,0,0,0,-0.0332323617433,3,0,3,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short1000_t050_i4,4,0,0,0,0,-0.0079224655175,3,1,4,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short1000_t100_i2,2,0,0,0,0,-0.03246991672,2,0,2,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short1000_t100_i4,2,0,0,0,0,0.01385137369,1,1,2,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short2000_t050_i2,3,0,0,0,0,-0.00747061821333,3,0,3,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short2000_t100_i2,3,0,0,0,0,-0.02219221467,3,0,3,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short5000_t050_i2,1,0,0,0,0,-0.01091405184,1,0,1,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short5000_t050_i4,4,0,0,0,0,-0.0011503291425,2,2,4,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short5000_t100_i2,3,0,0,0,0,0.00822965273,1,2,2,False,False,False,False,False
g554_c00005,stage2,maze,100,2000,stage2_short5000_t100_i4,2,0,0,0,0,0.004326126785,0,1,2,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short1000_t050_i2,2,0,0,0,0,-0.028460466175,2,0,2,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short1000_t050_i4,5,0,0,0,0,-0.0004917139,2,1,5,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short1000_t100_i2,1,0,0,0,0,0.03419004951,0,1,1,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short1000_t100_i4,3,0,0,0,0,0.0107127980333,1,1,3,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short2000_t050_i2,1,0,0,0,0,-0.05427547363,1,0,1,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short2000_t050_i4,2,0,0,0,0,-0.03727767053,1,1,2,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short2000_t100_i2,1,0,0,0,0,-0.01598532495,1,0,1,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short2000_t100_i4,1,0,0,0,0,0.02897196261,0,1,1,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short5000_t050_i2,6,0,0,0,0,-0.0154994131867,5,1,6,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short5000_t100_i2,3,0,0,0,0,-0.0149072667233,2,0,3,False,False,False,False,False
g554_c00005,stage2,maze,100,500,stage2_short5000_t100_i4,1,0,0,0,0,-0.03619466862,1,0,1,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short1000_t050_i2,17,0,0,0,0,-0.0188700107088,13,3,16,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short1000_t050_i4,21,0,0,0,0,-0.0128162441214,13,3,20,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short1000_t100_i2,23,0,0,0,0,-0.00284232838087,11,7,21,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short1000_t100_i4,27,0,0,0,0,-0.0210018407519,21,1,24,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short2000_t050_i2,9,0,0,0,0,-0.00146502552556,3,4,9,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short2000_t050_i4,10,0,0,0,0,-0.035481933255,9,1,10,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short2000_t100_i2,12,0,0,0,0,-0.00742599175333,6,3,12,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short2000_t100_i4,14,0,0,0,0,-0.0154492865229,8,5,14,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short5000_t050_i2,17,0,0,0,0,-0.0211990321641,16,0,17,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short5000_t050_i4,21,0,0,0,0,-0.0179479395605,16,0,21,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short5000_t100_i2,24,0,0,0,0,-0.0158562274533,17,3,24,False,False,False,False,False
g554_c00005,stage2,maze,50,1000,stage2_short5000_t100_i4,27,0,0,0,0,-0.0178180084548,21,3,27,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short1000_t050_i2,17,0,0,0,0,-0.0230039140665,14,1,16,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short1000_t050_i4,22,0,0,0,0,-0.0169152064559,15,3,21,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short1000_t100_i2,24,0,0,0,0,-0.0143462883875,17,3,23,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short1000_t100_i4,27,0,0,0,0,-0.0145991216637,18,4,25,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short2000_t050_i2,9,0,0,0,0,-0.0129318713867,7,2,9,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short2000_t050_i4,10,0,0,0,0,-0.009509398858,5,3,10,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short2000_t100_i2,11,0,0,0,0,-0.0237941070491,9,1,11,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short2000_t100_i4,15,0,1,0.0666666666667,0.0666666666667,-0.00671643736857,10,4,15,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short5000_t050_i2,17,0,0,0,0,-0.0181179307706,13,1,17,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short5000_t050_i4,21,0,0,0,0,-0.0125338861714,15,3,21,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short5000_t100_i2,23,0,0,0,0,-0.0164156945122,16,4,23,False,False,False,False,False
g554_c00005,stage2,maze,50,2000,stage2_short5000_t100_i4,27,0,0,0,0,-0.0165133822041,21,3,27,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short1000_t050_i2,18,0,0,0,0,-0.0168137168544,13,3,17,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short1000_t050_i4,20,0,0,0,0,-0.010130460997,10,5,19,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short1000_t100_i2,23,0,0,0,0,-0.0161478629609,17,4,21,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short1000_t100_i4,28,0,0,0,0,-0.00983640853107,16,8,25,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short2000_t050_i2,8,0,0,0,0,-0.0021787779,5,1,8,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short2000_t050_i4,11,0,0,0,0,-0.01455416327,8,1,11,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short2000_t100_i2,12,0,0,0,0,-0.0289202204675,9,1,12,False,False,False,False,False
g554_c00005,stage2,maze,50,500,stage2_short2000_t100_i4,13,0,0,0,0,-0.0170122359031,9,2,13,False,False,False,False,False
