row_type,model,policy,sample_index,selected_policy_utility,candidate_induced_no_solution_count,safe_positive_selected_count,region_match_rate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,14,0.011680441023,39,125,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,15,0.011128373738,24,140,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,16,0.009278118923,30,134,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,17,0.012689910207,28,129,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,18,0.012002153813,26,146,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,19,0.009706061594,41,146,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,20,0.01195923877,31,136,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,21,0.012193249263,39,139,0.152459016393,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,22,0.008417185301,35,162,0.159016393443,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,23,0.011184784865,26,145,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,24,0.010934803825,40,144,0.17868852459,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,25,0.012446879068,32,134,0.147540983607,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,26,0.012303307289,28,133,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,27,0.012820759839,17,125,0.13606557377,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,28,0.0110274012,25,133,0.12131147541,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,29,0.012615838502,31,120,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,30,0.010169885829,22,135,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,31,0.012629182215,27,132,0.116393442623,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,32,0.012043700563,30,142,0.111475409836,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,33,0.011293466313,43,137,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,34,0.011651856173,35,149,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,35,0.008795348654,35,149,0.162295081967,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,36,0.01243310325,37,130,0.152459016393,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,37,0.009253613483,42,144,0.177049180328,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,38,0.012621586206,39,135,0.132786885246,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,39,0.010813052919,33,140,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,40,0.013377192082,43,126,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,41,0.011014741577,34,130,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,42,0.01207926526,24,135,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,43,0.013569302167,31,120,0.13606557377,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,44,0.010986433858,27,145,0.150819672131,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,45,0.009983502587,31,151,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,46,0.015107255938,43,121,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,47,0.010217811479,28,116,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,48,0.010145227871,38,134,0.132786885246,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,49,0.01063230029,31,138,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,50,0.012471062795,37,135,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,51,0.011847339783,46,141,0.15737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,52,0.015682855461,38,114,0.127868852459,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,53,0.009019125195,26,143,0.165573770492,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,54,0.009036770955,41,140,0.15737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,55,0.011343473555,22,135,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,56,0.01255958646,23,137,0.131147540984,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,57,0.011709526395,30,134,0.124590163934,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,58,0.010985649845,35,137,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,59,0.013028635587,30,127,0.145901639344,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,60,0.011183379961,38,139,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,61,0.012620417971,28,141,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,62,0.012352436622,36,133,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,63,0.008234016821,28,137,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,64,0.010541656356,38,138,0.124590163934,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,65,0.011448576463,29,127,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,66,0.010068950902,29,138,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,67,0.009997762707,27,127,0.118032786885,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,68,0.013361689998,34,139,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,69,0.010579586285,33,135,0.12131147541,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,70,0.011467256148,32,133,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,71,0.01032345524,25,136,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,72,0.01077182412,29,128,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,73,0.009430039216,38,138,0.13606557377,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,74,0.01114153053,27,147,0.155737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,75,0.011260316195,34,111,0.103278688525,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,76,0.011589496399,34,130,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,77,0.011573862634,44,127,0.155737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,78,0.012092181447,31,139,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,79,0.011722906902,35,130,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,80,0.011577094492,32,114,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,81,0.010451258891,33,147,0.170491803279,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,82,0.011655270647,38,124,0.145901639344,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,83,0.008274085508,26,152,0.16393442623,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,84,0.01103472383,30,129,0.13606557377,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,85,0.011584435617,33,115,0.124590163934,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,86,0.01044858585,37,138,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,87,0.010573886806,28,130,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,88,0.009258219122,38,140,0.13606557377,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,89,0.0121187386,27,139,0.13606557377,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,90,0.01298243487,38,118,0.127868852459,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,91,0.012759743881,29,116,0.131147540984,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,92,0.012075218408,32,126,0.159016393443,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,93,0.011286390951,35,133,0.131147540984,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,94,0.009598960593,28,148,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,95,0.010742127761,40,138,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,96,0.01120987925,32,131,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,97,0.011990487129,30,138,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,98,0.010485227454,36,134,0.168852459016,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,99,0.011836546414,34,133,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,100,0.010148812379,32,151,0.149180327869,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,101,0.009955265512,37,144,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,102,0.011012195752,32,134,0.149180327869,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,103,0.010149831779,30,139,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,104,0.011123012788,38,139,0.152459016393,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,105,0.012292012212,35,124,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,106,0.01153805208,21,143,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,107,0.00893309641,30,138,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,108,0.010274778789,35,138,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,109,0.012050931767,32,130,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,110,0.009720199205,34,147,0.131147540984,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,111,0.011694512027,31,137,0.12131147541,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,112,0.011916881774,31,134,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,113,0.013803176101,31,128,0.150819672131,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,114,0.009677686106,42,136,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,115,0.010736342614,31,138,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,116,0.011503395009,37,133,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,117,0.008387550424,36,142,0.15737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,118,0.01326700501,33,131,0.145901639344,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,119,0.012230852949,33,130,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,120,0.011410261669,41,141,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,121,0.010255333774,30,142,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,122,0.012608938014,27,147,0.155737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,123,0.010277073972,32,139,0.119672131148,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,124,0.011847237946,26,115,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,125,0.010753086665,30,140,0.15737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,126,0.011676872439,35,126,0.131147540984,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,127,0.011328757251,37,137,0.159016393443,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,128,0.012647291403,39,142,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,129,0.012355964235,31,114,0.124590163934,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,130,0.011650963609,24,127,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,131,0.011280480817,26,125,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,132,0.011278738388,37,128,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,133,0.010813448304,31,131,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,134,0.011663282914,30,138,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,135,0.01118605306,31,135,0.150819672131,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,136,0.009810136059,35,136,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,137,0.012154445954,33,137,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,138,0.01228920373,26,146,0.162295081967,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,139,0.011913645812,26,137,0.152459016393,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,140,0.011607856844,22,141,0.155737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,141,0.011960478465,33,123,0.118032786885,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,142,0.011784348294,35,126,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,143,0.012608894879,30,133,0.131147540984,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,144,0.010094409532,32,143,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,145,0.010107679237,35,152,0.131147540984,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,146,0.011488600131,33,135,0.15737704918,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,147,0.011470490754,34,132,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,148,0.010949670527,34,134,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,149,0.010552250426,28,134,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,150,0.011943863651,39,140,0.165573770492,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,151,0.012645581741,33,121,0.096721311475,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,152,0.012521978395,32,132,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,153,0.012344914166,29,136,0.118032786885,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,154,0.01259477596,25,129,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,155,0.00835651214,31,142,0.147540983607,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,156,0.012571645646,37,128,0.175409836066,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,157,0.011060097683,27,152,0.167213114754,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,158,0.012854641896,25,126,0.13606557377,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,159,0.010438699386,38,119,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,160,0.011775837399,37,120,0.147540983607,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,161,0.012044022583,29,124,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,162,0.012597346791,34,117,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,163,0.009594469359,30,147,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,164,0.009764341393,29,132,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,165,0.00971912024,36,122,0.109836065574,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,166,0.01168500238,29,133,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,167,0.011596535493,26,140,0.149180327869,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,168,0.011612143756,26,146,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,169,0.013133951482,36,124,0.147540983607,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,170,0.012758499656,21,119,0.106557377049,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,171,0.012391776531,36,131,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,172,0.011399141181,40,119,0.122950819672,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,173,0.012399809129,41,133,0.140983606557,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,174,0.011677637646,33,119,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,175,0.012206149316,31,140,0.150819672131,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,176,0.010872811922,37,137,0.150819672131,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,177,0.012508412104,37,129,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,178,0.009861765591,33,139,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,179,0.012798030015,30,122,0.167213114754,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,180,0.011533083721,25,121,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,181,0.01337289598,29,134,0.145901639344,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,182,0.011296204526,34,120,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,183,0.010050620215,36,131,0.14262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,184,0.010801447757,37,130,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,185,0.011240139776,31,142,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,186,0.012434856746,37,133,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,187,0.010248921747,31,155,0.160655737705,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,188,0.009224025283,22,140,0.144262295082,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,189,0.013254778931,29,128,0.160655737705,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,190,0.011210743284,45,124,0.145901639344,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,191,0.014439516463,41,119,0.149180327869,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,192,0.008878448425,34,135,0.132786885246,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,193,0.011679591243,46,140,0.139344262295,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,194,0.012352123308,33,131,0.126229508197,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,195,0.01221412818,34,134,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,196,0.010360347725,50,130,0.145901639344,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,197,0.013617404208,28,130,0.132786885246,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,198,0.011179827035,33,134,0.113114754098,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,199,0.009458898675,28,132,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,200,0.011603454841,35,114,0.129508196721,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,201,0.009868368673,38,132,0.134426229508,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,202,0.008434518523,32,143,0.137704918033,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,203,0.011790156417,38,121,0.150819672131,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,204,0.011464045783,31,131,0.127868852459,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,205,0.012118483122,35,117,0.149180327869,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,206,0.010904422711,24,141,0.114754098361,False,False,False,False,False
bootstrap,hierarchical_policy_no_abstention,hierarchical_policy_no_abstention,207,0.011192088599,41,123,0.126229508197,False,False,False,False,False
