policy_role,paired_against_role,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,baseline_candidate,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|287|2000|1,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,1,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,1.20188235294,1.25647058824,0.0545882353,0.0545882353,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|287|2000|1,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,1,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.14583333333,1.16382575758,0.01799242425,0.01799242425,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|289|2000|1,random-32-32-20|50|289|2000,random-32-32-20,random,50,289,2000,1,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.1780952381,1.20761904762,0.02952380952,0.02952380952,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|289|2000|final,random-32-32-20|50|289|2000,random-32-32-20,random,50,289,2000,final,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.1780952381,1.19619047619,0.01809523809,0.01809523809,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|293|2000|1,random-32-32-20|50|293|2000,random-32-32-20,random,50,293,2000,1,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.14887063655,1.16529774127,0.01642710472,0.01642710472,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|294|2000|1,maze-32-32-4|50|294|2000,maze-32-32-4,maze,50,294,2000,1,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.27676120769,1.2923147301,0.01555352241,0.01555352241,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,warehouse-10-20-10-2-1|50|296|2000|0,warehouse-10-20-10-2-1|50|296|2000,warehouse-10-20-10-2-1,warehouse,50,296,2000,0,repair5g59_additive_fallback,repair5g59_high_beta_cap_safe,1.05472747497,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,warehouse-10-20-10-2-1|50|296|2000|final,warehouse-10-20-10-2-1|50|296|2000,warehouse-10-20-10-2-1,warehouse,50,296,2000,final,repair5g59_additive_fallback,repair5g59_high_beta_cap_safe,1.05472747497,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|298|2000|1,maze-32-32-4|50|298|2000,maze-32-32-4,maze,50,298,2000,1,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.23616803279,1.28227459016,0.04610655737,0.04610655737,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|298|2000|final,maze-32-32-4|50|298|2000,maze-32-32-4,maze,50,298,2000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.23616803279,1.28227459016,0.04610655737,0.04610655737,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|298|2000|1,random-32-32-20|50|298|2000,random-32-32-20,random,50,298,2000,1,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.14792387543,1.20415224913,0.0562283737,0.0562283737,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|298|2000|final,random-32-32-20|50|298|2000,random-32-32-20,random,50,298,2000,final,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.14792387543,1.17733564014,0.02941176471,0.02941176471,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|100|299|500|0,random-32-32-20|100|299|500,random-32-32-20,random,100,299,500,0,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.29947229551,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|100|299|500|final,random-32-32-20|100|299|500,random-32-32-20,random,100,299,500,final,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.29947229551,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|302|2000|1,maze-32-32-4|50|302|2000,maze-32-32-4,maze,50,302,2000,1,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,1.16854438936,1.28391167192,0.11536728256,0.11536728256,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|302|2000|final,maze-32-32-4|50|302|2000,maze-32-32-4,maze,50,302,2000,final,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,1.16854438936,1.21180712032,0.04326273096,0.04326273096,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|304|2000|1,random-32-32-20|50|304|2000,random-32-32-20,random,50,304,2000,1,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.22077922078,1.27772227772,0.05694305694,0.05694305694,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|308|2000|1,random-32-32-20|50|308|2000,random-32-32-20,random,50,308,2000,1,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.12721145746,1.14153327717,0.01432181971,0.01432181971,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,warehouse-10-20-10-2-1|50|308|2000|0,warehouse-10-20-10-2-1|50|308|2000,warehouse-10-20-10-2-1,warehouse,50,308,2000,0,repair5g59_additive_fallback,repair5g59_high_beta_cap_safe,1.10272145144,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,warehouse-10-20-10-2-1|50|308|2000|final,warehouse-10-20-10-2-1|50|308|2000,warehouse-10-20-10-2-1,warehouse,50,308,2000,final,repair5g59_additive_fallback,repair5g59_high_beta_cap_safe,1.10272145144,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|100|309|500|0,random-32-32-20|100|309|500,random-32-32-20,random,100,309,500,0,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.32930387662,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|100|309|500|final,random-32-32-20|100|309|500,random-32-32-20,random,100,309,500,final,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.32930387662,0,0.25,,True,False,False,False,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|319|2000|1,random-32-32-20|50|319|2000,random-32-32-20,random,50,319,2000,1,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.17334494774,1.19076655052,0.01742160278,0.01742160278,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|320|2000|1,random-32-32-20|50|320|2000,random-32-32-20,random,50,320,2000,1,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.1525,1.20166666667,0.04916666667,0.04916666667,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|320|2000|final,random-32-32-20|50|320|2000,random-32-32-20,random,50,320,2000,final,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.1525,1.20166666667,0.04916666667,0.04916666667,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|321|2000|1,maze-32-32-4|50|321|2000,maze-32-32-4,maze,50,321,2000,1,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,1.18560953254,1.21539871677,0.02978918423,0.02978918423,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|321|2000|final,maze-32-32-4|50|321|2000,maze-32-32-4,maze,50,321,2000,final,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,1.18560953254,1.21356553621,0.02795600367,0.02795600367,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|322|2000|1,random-32-32-20|50|322|2000,random-32-32-20,random,50,322,2000,1,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,1.1374501992,1.17828685259,0.04083665339,0.04083665339,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,random-32-32-20|50|326|2000|1,random-32-32-20|50|326|2000,random-32-32-20,random,50,326,2000,1,repair5g59_static_flow_shield,repair5g59_wait_aggressive,1.12257495591,1.1278659612,0.00529100529,0.00529100529,False,False,False,True,False,False,False,False,False
G5.37_static_relative_selector_with_safety,primary_static_baseline,maze-32-32-4|50|329|2000|1,maze-32-32-4|50|329|2000,maze-32-32-4,maze,50,329,2000,1,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.12879760377,1.14420196834,0.01540436457,0.01540436457,False,False,False,True,False,False,False,False,False
