pairwise_id,context_budget_iteration_key,candidate_A,candidate_B,baseline_name,candidate_A_safe_vs_B,candidate_A_beats_B,quality_delta_A_minus_B,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g537_pair_000000000,maze-32-32-4|100|146|1000|0,repair5g59_additive_fallback,repair5g59_additive_fallback,additive_ltm,True,False,0,False,False,False,False,False
g537_pair_000000001,maze-32-32-4|100|146|1000|0,repair5g59_additive_fallback,repair5g59_static_flow_shield,static_flow_shield,True,False,0,False,False,False,False,False
g537_pair_000000002,maze-32-32-4|100|146|1000|0,repair5g59_additive_fallback,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000003,maze-32-32-4|100|146|1000|0,repair5g59_additive_fallback,repair5g59_low_beta_high_cap,best_family_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000004,maze-32-32-4|100|146|1000|0,repair5g59_additive_fallback,repair5g59_high_beta_cap_safe,primary_static_baseline,True,False,0,False,False,False,False,False
g537_pair_000000005,maze-32-32-4|100|146|1000|0,repair5g59_block_heavy_flow_guard,repair5g59_additive_fallback,additive_ltm,True,False,0,False,False,False,False,False
g537_pair_000000006,maze-32-32-4|100|146|1000|0,repair5g59_block_heavy_flow_guard,repair5g59_static_flow_shield,static_flow_shield,True,False,0,False,False,False,False,False
g537_pair_000000007,maze-32-32-4|100|146|1000|0,repair5g59_block_heavy_flow_guard,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000008,maze-32-32-4|100|146|1000|0,repair5g59_block_heavy_flow_guard,repair5g59_low_beta_high_cap,best_family_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000009,maze-32-32-4|100|146|1000|0,repair5g59_block_heavy_flow_guard,repair5g59_high_beta_cap_safe,primary_static_baseline,True,False,0,False,False,False,False,False
g537_pair_000000010,maze-32-32-4|100|146|1000|0,repair5g59_c_only_f_disabled,repair5g59_additive_fallback,additive_ltm,True,False,0,False,False,False,False,False
g537_pair_000000011,maze-32-32-4|100|146|1000|0,repair5g59_c_only_f_disabled,repair5g59_static_flow_shield,static_flow_shield,True,False,0,False,False,False,False,False
g537_pair_000000012,maze-32-32-4|100|146|1000|0,repair5g59_c_only_f_disabled,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000013,maze-32-32-4|100|146|1000|0,repair5g59_c_only_f_disabled,repair5g59_low_beta_high_cap,best_family_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000014,maze-32-32-4|100|146|1000|0,repair5g59_c_only_f_disabled,repair5g59_high_beta_cap_safe,primary_static_baseline,True,False,0,False,False,False,False,False
g537_pair_000000015,maze-32-32-4|100|146|1000|0,repair5g59_commit_heavy_flow_guard,repair5g59_additive_fallback,additive_ltm,True,False,0,False,False,False,False,False
g537_pair_000000016,maze-32-32-4|100|146|1000|0,repair5g59_commit_heavy_flow_guard,repair5g59_static_flow_shield,static_flow_shield,True,False,0,False,False,False,False,False
g537_pair_000000017,maze-32-32-4|100|146|1000|0,repair5g59_commit_heavy_flow_guard,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000018,maze-32-32-4|100|146|1000|0,repair5g59_commit_heavy_flow_guard,repair5g59_low_beta_high_cap,best_family_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000019,maze-32-32-4|100|146|1000|0,repair5g59_commit_heavy_flow_guard,repair5g59_high_beta_cap_safe,primary_static_baseline,True,False,0,False,False,False,False,False
g537_pair_000000020,maze-32-32-4|100|146|1000|0,repair5g59_flow_decay,repair5g59_additive_fallback,additive_ltm,True,False,0,False,False,False,False,False
g537_pair_000000021,maze-32-32-4|100|146|1000|0,repair5g59_flow_decay,repair5g59_static_flow_shield,static_flow_shield,True,False,0,False,False,False,False,False
g537_pair_000000022,maze-32-32-4|100|146|1000|0,repair5g59_flow_decay,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000023,maze-32-32-4|100|146|1000|0,repair5g59_flow_decay,repair5g59_low_beta_high_cap,best_family_static_goal_aware,True,False,0,False,False,False,False,False
g537_pair_000000024,maze-32-32-4|100|146|1000|0,repair5g59_flow_decay,repair5g59_high_beta_cap_safe,primary_static_baseline,True,False,0,False,False,False,False,False
g537_pair_000000025,maze-32-32-4|100|146|1000|0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,additive_ltm,True,False,0,False,False,False,False,False
g537_pair_000000026,maze-32-32-4|100|146|1000|0,repair5g59_high_beta_cap_safe,repair5g59_static_flow_shield,static_flow_shield,True,False,0,False,False,False,False,False
