plan_row_id,context_id,map,map_family,agents,seed,budget_ms,fresh_seed_block,role,candidate_id,materialized_method,sampling_policy,expected_adapter_family,requires_real_solver_replay,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,sample_index
g546_smoke_00000014,maze-32-32-4|a50|s486|b2000,maze-32-32-4,maze,50,486,2000,480_499,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_smoke_00000015,maze-32-32-4|a50|s486|b2000,maze-32-32-4,maze,50,486,2000,480_499,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000016,maze-32-32-4|a50|s486|b2000,maze-32-32-4,maze,50,486,2000,480_499,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000017,maze-32-32-4|a50|s486|b2000,maze-32-32-4,maze,50,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_5126664,repair5g518_grid_c1p33_b1p47_f1p06_w1p61_dc0p98_df0p92_beta0p47_max0p8_c0,broad_sobol_lhs,repair5g518_grid,True,1.32885882886,0.540031290031,1.47192822193,0.284915284915,1.60897260897,1.05964155964,1.10433485433,0.978937378937,0.923592523593,0.948511448511,0.404679404679,0.466281266281,0.801860551861,0.714218964219,9.43103743104,1,0,0,False,False,False,False,False,0
g546_smoke_00000018,maze-32-32-4|a50|s486|b2000,maze-32-32-4,maze,50,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_9537790,repair5g518_grid_c1p08_b1p27_f1p12_w0p9_dc0p95_df0p99_beta0p29_max0p64_c0,local_static_flow_perturb,repair5g518_grid,True,1.07715932716,1.18676188676,1.27114891115,0.824520524521,0.89602049602,1.11827073827,0.977948327948,0.948557658558,0.98856964057,1.02185598186,1.0607002007,0.291968805969,0.639317439317,0.937974007974,10.7234798835,1,0,0,False,False,False,False,False,1
g546_smoke_00000019,maze-32-32-4|a50|s486|b2000,maze-32-32-4,maze,50,486,2000,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_1312261,repair5g518_grid_c0p96_b1p37_f0p82_w0p57_dc0p94_df1p00_beta0p38_max0p74_c0,prior_safe_signal_near,repair5g518_grid,True,0.9578995329,1.18934803935,1.37162634663,0.77858012858,0.574103824104,0.822133722134,0.883985683986,0.938014553015,0.99647967648,0.886035736036,1.14217809218,0.383775818776,0.743158643159,0.894772794773,10.3166422166,1,0,0,False,False,False,False,False,2
g546_smoke_00000020,maze-32-32-4|a50|s486|b2000,maze-32-32-4,maze,50,486,2000,480_499,generated_theta::generator_topk,repair5g546_theta_3918711,repair5g518_grid_c1p26_b1p25_f1p02_w0p73_dc0p96_df1p00_beta0p34_max0p82_c0,generator_topk,repair5g518_grid,True,1.26074268074,1.21355573856,1.24761408261,0.71217978718,0.731931266931,1.02096453096,0.933683508684,0.955936267936,1,1.01106155106,1.05532242532,0.34029002229,0.824493449493,0.999737064737,10.7682363282,1,0,0,False,False,False,False,False,3
g546_smoke_00000021,warehouse-10-20-10-2-1|a50|s486|b2000,warehouse-10-20-10-2-1,warehouse,50,486,2000,480_499,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_smoke_00000022,warehouse-10-20-10-2-1|a50|s486|b2000,warehouse-10-20-10-2-1,warehouse,50,486,2000,480_499,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000023,warehouse-10-20-10-2-1|a50|s486|b2000,warehouse-10-20-10-2-1,warehouse,50,486,2000,480_499,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000024,warehouse-10-20-10-2-1|a50|s486|b2000,warehouse-10-20-10-2-1,warehouse,50,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_7926586,repair5g518_grid_c1p02_b1p89_f0p9_w0p94_dc0p95_df0p9_beta0p79_max0p69_c0,broad_sobol_lhs,repair5g518_grid,True,1.01861951862,0.997712997713,1.89208964209,0.337166587167,0.937927437927,0.90018990019,0.315085315085,0.954555354555,0.902358102358,1.335996836,0.212077712078,0.792560792561,0.685932935933,0.266883266883,8.48248848249,1,0,0,False,False,False,False,False,0
g546_smoke_00000025,warehouse-10-20-10-2-1|a50|s486|b2000,warehouse-10-20-10-2-1,warehouse,50,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_8639856,repair5g518_grid_c1p26_b1p32_f0p98_w0p67_dc0p96_df0p99_beta0p37_max0p69_c0,local_static_flow_perturb,repair5g518_grid,True,1.26384399384,1.36316236316,1.32103278103,0.796236496236,0.66891996892,0.975985635986,1.09092934093,0.960234822235,0.988159048159,1.1161045561,1.06088236088,0.367055473055,0.690229290229,1,11.4129343329,1,0,0,False,False,False,False,False,1
g546_smoke_00000026,warehouse-10-20-10-2-1|a50|s486|b2000,warehouse-10-20-10-2-1,warehouse,50,486,2000,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_2722832,repair5g518_grid_c1p16_b1p38_f1p09_w0p73_dc0p94_df0p99_beta0p37_max0p7_c0,prior_safe_signal_near,repair5g518_grid,True,1.15630923131,1.37148909649,1.37902045402,0.613145713146,0.734903609904,1.08762543763,0.796003846004,0.93613964114,0.991817941818,1.14339399339,1.13939483939,0.373617568618,0.704422229422,0.781333081333,10.2589437589,1,0,0,False,False,False,False,False,2
g546_smoke_00000027,warehouse-10-20-10-2-1|a50|s486|b2000,warehouse-10-20-10-2-1,warehouse,50,486,2000,480_499,generated_theta::generator_topk,repair5g546_theta_4694422,repair5g518_grid_c1p29_b1p29_f0p96_w0p66_dc0p95_df1p00_beta0p31_max0p71_c0,generator_topk,repair5g518_grid,True,1.29368703369,1.18288325788,1.28954062454,0.71755024255,0.660845145845,0.964133434133,1.00931133431,0.945262341262,0.996297690298,1.02102720103,1.07191592192,0.307111333111,0.71287968788,1,11.0016216816,1,0,0,False,False,False,False,False,3
g546_smoke_00000028,maze-32-32-4|a50|s486|b500,maze-32-32-4,maze,50,486,500,480_499,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_smoke_00000029,maze-32-32-4|a50|s486|b500,maze-32-32-4,maze,50,486,500,480_499,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000030,maze-32-32-4|a50|s486|b500,maze-32-32-4,maze,50,486,500,480_499,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000031,maze-32-32-4|a50|s486|b500,maze-32-32-4,maze,50,486,500,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_0521708,repair5g518_grid_c0p3_b1p57_f0p71_w1p08_dc0p92_df0p92_beta0p03_max0p44_c0,broad_sobol_lhs,repair5g518_grid,True,0.29862029862,1.54843354843,1.56521731522,1.16612866613,1.07904057904,0.710558210558,0.658645658646,0.917313617314,0.919475319475,0.92132042132,0.599492099492,0.0278536278536,0.439232689233,0.936328686329,11.6454076454,1,0,0,False,False,False,False,False,0
g546_smoke_00000032,maze-32-32-4|a50|s486|b500,maze-32-32-4,maze,50,486,500,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_5533101,repair5g518_grid_c1p25_b1p07_f1p03_w0p69_dc0p95_df1p00_beta0p27_max0p73_c0,local_static_flow_perturb,repair5g518_grid,True,1.24725445725,1.34951474951,1.07214641215,0.643208743209,0.694579474579,1.03247581248,0.898625548626,0.948652698653,0.995954327954,1.08729372729,0.996692496692,0.266115020115,0.731952731953,0.981088551089,10.7483515884,1,0,0,False,False,False,False,False,1
g546_smoke_00000033,maze-32-32-4|a50|s486|b500,maze-32-32-4,maze,50,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_6002986,repair5g518_grid_c0p88_b1p23_f0p87_w0p6_dc0p96_df1p00_beta0p44_max0p64_c0,prior_safe_signal_near,repair5g518_grid,True,0.878721053721,1.11128008628,1.22697505198,0.895213120213,0.599451899452,0.874738324738,0.830524130524,0.963192828193,0.995192615193,0.94471009471,0.908094158094,0.440020595021,0.639553539554,0.838507888508,10.4237627238,1,0,0,False,False,False,False,False,2
g546_smoke_00000034,maze-32-32-4|a50|s486|b500,maze-32-32-4,maze,50,486,500,480_499,generated_theta::generator_topk,repair5g546_theta_5523519,repair5g518_grid_c1p17_b1p23_f1p01_w0p77_dc0p95_df0p99_beta0p32_max0p75_c0,generator_topk,repair5g518_grid,True,1.17263673264,1.22512540013,1.23395734896,0.710111135111,0.770261765262,1.00605565606,0.973393648394,0.946207726208,0.994009036009,1.00105930106,1.04965889966,0.322798900799,0.747041322041,0.977915642916,10.8994986995,1,0,0,False,False,False,False,False,3
g546_smoke_00000035,maze-32-32-4|a50|s486|b1000,maze-32-32-4,maze,50,486,1000,480_499,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_smoke_00000036,maze-32-32-4|a50|s486|b1000,maze-32-32-4,maze,50,486,1000,480_499,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000037,maze-32-32-4|a50|s486|b1000,maze-32-32-4,maze,50,486,1000,480_499,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000038,maze-32-32-4|a50|s486|b1000,maze-32-32-4,maze,50,486,1000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_1755988,repair5g518_grid_c0p56_b1p82_f1p04_w1p67_dc0p98_df0p94_beta0p08_max1p18_c0,broad_sobol_lhs,repair5g518_grid,True,0.555338055338,0.573325073325,1.81907081907,0.446737946738,1.6652981653,1.03766503767,0.916798416798,0.978051778052,0.941096341096,1.41052791053,1.1581961582,0.0806048806049,1.17704967705,0.929493929494,10.6248586249,1,0,0,False,False,False,False,False,0
g546_smoke_00000039,maze-32-32-4|a50|s486|b1000,maze-32-32-4,maze,50,486,1000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_2020079,repair5g518_grid_c1p34_b1p21_f1p07_w0p72_dc0p95_df0p99_beta0p31_max0p67_c0,local_static_flow_perturb,repair5g518_grid,True,1.33837090837,1.2866997867,1.21012831013,0.826375126375,0.715832755833,1.07474345474,1.0195985696,0.952075174075,0.991656091656,1.03621591622,0.932336312336,0.305954291954,0.665071865072,0.942227232227,10.8403216003,1,0,0,False,False,False,False,False,1
g546_smoke_00000040,maze-32-32-4|a50|s486|b1000,maze-32-32-4,maze,50,486,1000,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_5481977,repair5g518_grid_c1p22_b1p03_f0p76_w0p91_dc0p95_df0p97_beta0p46_max0p91_c0,prior_safe_signal_near,repair5g518_grid,True,1.21738599239,1.0367007617,1.03057340557,0.806362406362,0.911205611206,0.76177021177,0.939393864394,0.953118698119,0.973338553339,0.940441690442,0.924824274824,0.457898452898,0.908073308073,0.9509000009,10.9940740941,1,0,0,False,False,False,False,False,2
g546_smoke_00000041,maze-32-32-4|a50|s486|b1000,maze-32-32-4,maze,50,486,1000,480_499,generated_theta::generator_topk,repair5g546_theta_9712386,repair5g518_grid_c1p22_b1p33_f0p93_w0p85_dc0p94_df1p00_beta0p3_max0p75_c0,generator_topk,repair5g518_grid,True,1.22395982396,1.31965669466,1.3346975997,0.809129384129,0.853851298851,0.925098595099,0.951393726394,0.944583644584,0.997793527794,0.968751188751,1.05449172449,0.303833985834,0.748531123531,0.981478746479,11.12997525,1,0,0,False,False,False,False,False,3
g546_smoke_00000042,maze-32-32-4|a100|s486|b500,maze-32-32-4,maze,100,486,500,480_499,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_smoke_00000043,maze-32-32-4|a100|s486|b500,maze-32-32-4,maze,100,486,500,480_499,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000044,maze-32-32-4|a100|s486|b500,maze-32-32-4,maze,100,486,500,480_499,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000045,maze-32-32-4|a100|s486|b500,maze-32-32-4,maze,100,486,500,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_3623876,repair5g518_grid_c0p24_b1p85_f1p09_w1p22_dc0p93_df0p93_beta0p32_max1p32_c0,broad_sobol_lhs,repair5g518_grid,True,0.23725973726,0.997392997393,1.84978859979,0.157207657208,1.21523796524,1.09138909139,0.638135638136,0.92881962882,0.927728327728,1.13041363041,0.642308142308,0.317042717043,1.32004357004,0.599832599833,9.59303359303,1,0,0,False,False,False,False,False,0
g546_smoke_00000046,maze-32-32-4|a100|s486|b500,maze-32-32-4,maze,100,486,500,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_4092142,repair5g518_grid_c1p29_b1p16_f1p08_w0p59_dc0p94_df1p00_beta0p28_max0p87_c0,local_static_flow_perturb,repair5g518_grid,True,1.2887038187,1.28224838225,1.16234234234,0.847987447987,0.587713307713,1.08366678367,1.11949476949,0.941490683491,1,1.08463692464,1.08417582418,0.276799254799,0.866748566749,0.924152334152,10.766988087,1,0,0,False,False,False,False,False,1
g546_smoke_00000047,maze-32-32-4|a100|s486|b500,maze-32-32-4,maze,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_5054118,repair5g518_grid_c1p18_b1p09_f0p93_w0p98_dc0p94_df0p99_beta0p25_max0p63_c0,prior_safe_signal_near,repair5g518_grid,True,1.18421285921,1.15080737581,1.0872976123,0.863136713137,0.980925155925,0.929572679573,0.791154716155,0.942865167865,0.994232734233,0.921718071718,0.702382302382,0.248816723817,0.631008781009,0.845470745471,10.4384183384,1,0,0,False,False,False,False,False,2
g546_smoke_00000048,maze-32-32-4|a100|s486|b500,maze-32-32-4,maze,100,486,500,480_499,generated_theta::generator_topk,repair5g546_theta_7926267,repair5g518_grid_c1p22_b1p29_f0p95_w0p79_dc0p95_df1p00_beta0p37_max0p68_c0,generator_topk,repair5g518_grid,True,1.22081882082,1.28869471369,1.2935033285,0.700063975064,0.786620781621,0.950440820441,1.07056164556,0.954267894268,1,1.01315411315,0.976826326826,0.373013383013,0.679666204666,1,11.1123942724,1,0,0,False,False,False,False,False,3
g546_smoke_00000049,random-32-32-20|a100|s566|b500,random-32-32-20,random,100,566,500,560_579,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_smoke_00000050,random-32-32-20|a100|s566|b500,random-32-32-20,random,100,566,500,560_579,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000051,random-32-32-20|a100|s566|b500,random-32-32-20,random,100,566,500,560_579,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,
g546_smoke_00000052,random-32-32-20|a100|s566|b500,random-32-32-20,random,100,566,500,560_579,generated_theta::broad_sobol_lhs,repair5g546_theta_6680673,repair5g518_grid_c1p39_b1p13_f0p12_w1p2_dc0p96_df0p94_beta0p2_max0p36_c0,broad_sobol_lhs,repair5g518_grid,True,1.39255639256,0.929614179614,1.13025088025,0.453522953523,1.20294945295,0.115005115005,0.00764625764626,0.957702457702,0.937156037156,0.544746044746,0.545055545056,0.195287395287,0.360526360526,0.967835467835,9.47603347603,1,0,0,False,False,False,False,False,0
g546_smoke_00000053,random-32-32-20|a100|s566|b500,random-32-32-20,random,100,566,500,560_579,generated_theta::local_static_flow_perturb,repair5g546_theta_5436918,repair5g518_grid_c1p42_b1p06_f0p93_w0p68_dc0p96_df1p00_beta0p39_max0p82_c0,local_static_flow_perturb,repair5g518_grid,True,1.41560718561,1.15319095319,1.06008148008,0.887817887818,0.678103698104,0.932865872866,1.11546276546,0.959193005193,1,0.922182922183,1.10647208647,0.391602697603,0.816764316764,0.939991089991,11.4502006102,1,0,0,False,False,False,False,False,1
g546_smoke_00000054,random-32-32-20|a100|s566|b500,random-32-32-20,random,100,566,500,560_579,generated_theta::prior_safe_signal_near,repair5g546_theta_9714270,repair5g518_grid_c1p21_b1p38_f0p77_w0p68_dc0p95_df0p97_beta0p44_max0p88_c0,prior_safe_signal_near,repair5g518_grid,True,1.21036958537,1.20647693148,1.38438438438,0.619520719521,0.680372330372,0.766839466839,0.955644130644,0.954384339384,0.971513081513,0.993553443553,1.10472680473,0.43807995308,0.884902034902,0.985491085491,10.6055233055,1,0,0,False,False,False,False,False,2
g546_smoke_00000055,random-32-32-20|a100|s566|b500,random-32-32-20,random,100,566,500,560_579,generated_theta::generator_topk,repair5g546_theta_1486940,repair5g518_grid_c1p24_b1p19_f1p09_w0p79_dc0p94_df1p00_beta0p36_max0p81_c0,generator_topk,repair5g518_grid,True,1.23709371709,1.32294304794,1.1854993805,0.746644871645,0.789529284529,1.08643473643,1.05537593038,0.944486228486,1,1.04804366804,0.937497007497,0.358152376152,0.807331332331,1,11.063955984,1,0,0,False,False,False,False,False,3
g546_smoke_00000056,random-32-32-20|a100|s566|b2000,random-32-32-20,random,100,566,2000,560_579,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_smoke_00000057,random-32-32-20|a100|s566|b2000,random-32-32-20,random,100,566,2000,560_579,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
