candidate_id,stage,map_family,agents,nominal_budget_ms,horizon_id,pair_rows,success_regression_count,success_gain_count,success_rate_delta_from_selected_baseline,success_rate_delta_from_gain_regression,quality_delta_mean,better_count,worse_count,seed_block_support,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00051,blind,maze,100,1000,blind_short1000_t050_i2,139,0,0,0,0,-0.0187941869289,95,34,139,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short1000_t050_i4,115,0,1,0.00869565217391,0.00869565217391,-0.018115860155,74,26,115,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short1000_t100_i2,104,0,2,0.0192307692308,0.0192307692308,-0.0175581151086,66,25,104,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short1000_t100_i4,86,0,1,0.0116279069767,0.0116279069767,-0.0187715935079,62,19,86,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short2000_t050_i2,69,0,0,0,0,-0.0136951395038,46,17,69,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short2000_t050_i4,57,0,1,0.0175438596491,0.0175438596491,-0.0202655304038,40,9,57,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short2000_t100_i2,51,0,0,0,0,-0.0235020295339,41,5,51,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short2000_t100_i4,45,0,0,0,0,-0.0207086605333,33,9,45,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short5000_t050_i2,139,0,1,0.00719424460432,0.00719424460432,-0.0130554765148,87,38,129,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short5000_t050_i4,115,0,0,0,0,-0.0201934001989,77,28,106,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short5000_t100_i2,104,0,1,0.00961538461538,0.00961538461538,-0.0218888419872,71,20,98,False,False,False,False,False
g554_c00051,blind,maze,100,1000,blind_short5000_t100_i4,87,0,1,0.0114942528736,0.0114942528736,-0.0147291985317,54,20,83,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short1000_t050_i2,140,0,1,0.00714285714286,0.00714285714286,-0.0125699885134,89,34,140,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short1000_t050_i4,115,0,1,0.00869565217391,0.00869565217391,-0.013465809889,72,25,115,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short1000_t100_i2,104,0,1,0.00961538461538,0.00961538461538,-0.0201909292512,68,21,104,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short1000_t100_i4,86,0,0,0,0,-0.0198586055134,62,21,86,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short2000_t050_i2,70,0,0,0,0,-0.0257740822787,54,11,70,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short2000_t050_i4,57,0,0,0,0,-0.0222336205311,40,8,57,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short2000_t100_i2,52,0,1,0.0192307692308,0.0192307692308,-0.0163321183457,32,11,52,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short2000_t100_i4,43,0,1,0.0232558139535,0.0232558139535,-0.0248079105545,33,9,43,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short5000_t050_i2,136,0,1,0.00735294117647,0.00735294117647,-0.0232115355843,105,22,125,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short5000_t050_i4,117,0,1,0.00854700854701,0.00854700854701,-0.0183074646849,78,26,107,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short5000_t100_i2,104,0,0,0,0,-0.0145188727813,66,27,97,False,False,False,False,False
g554_c00051,blind,maze,100,2000,blind_short5000_t100_i4,87,0,0,0,0,-0.0189251059734,57,22,83,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short1000_t050_i2,138,0,0,0,0,-0.0157435094717,90,32,138,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short1000_t050_i4,117,0,1,0.00854700854701,0.00854700854701,-0.0185895010347,74,23,117,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short1000_t100_i2,102,0,2,0.0196078431373,0.0196078431373,-0.0113446160216,53,28,102,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short1000_t100_i4,88,0,1,0.0113636363636,0.0113636363636,-0.0131036903134,48,22,88,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short2000_t050_i2,69,0,0,0,0,-0.00954632488565,40,18,69,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short2000_t050_i4,58,0,2,0.0344827586207,0.0344827586207,-0.00906130601964,29,17,58,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short2000_t100_i2,53,0,1,0.0188679245283,0.0188679245283,-0.0259707330013,38,9,53,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short2000_t100_i4,42,0,0,0,0,-0.0190175282586,28,8,42,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short5000_t050_i2,140,0,1,0.00714285714286,0.00714285714286,-0.0214498729486,98,26,129,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short5000_t050_i4,114,0,2,0.0175438596491,0.0175438596491,-0.0184327005373,73,31,104,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short5000_t100_i2,104,0,2,0.0192307692308,0.0192307692308,-0.0159808393431,66,24,98,False,False,False,False,False
g554_c00051,blind,maze,100,500,blind_short5000_t100_i4,86,0,2,0.0232558139535,0.0232558139535,-0.013355990031,50,22,82,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short1000_t050_i2,86,0,0,0,0,-0.021790164034,67,11,81,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short1000_t050_i4,105,0,0,0,0,-0.0189807406925,75,18,99,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short1000_t100_i2,114,0,0,0,0,-0.0233120283062,91,12,106,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short1000_t100_i4,139,0,0,0,0,-0.0206981776094,105,22,126,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short2000_t050_i2,43,0,0,0,0,-0.0279445995647,36,2,43,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short2000_t050_i4,52,0,0,0,0,-0.0214257813819,42,6,52,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short2000_t100_i2,59,0,0,0,0,-0.0183652428302,45,9,59,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short2000_t100_i4,69,0,0,0,0,-0.0168395738857,52,8,69,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short5000_t050_i2,86,0,0,0,0,-0.0195686618623,61,17,86,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short5000_t050_i4,104,0,0,0,0,-0.0247763702785,86,11,104,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short5000_t100_i2,117,0,0,0,0,-0.0190730561142,92,13,117,False,False,False,False,False
g554_c00051,blind,maze,50,1000,blind_short5000_t100_i4,137,0,0,0,0,-0.0273002230358,117,9,137,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short1000_t050_i2,87,0,0,0,0,-0.0270131405643,70,7,83,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short1000_t050_i4,105,0,0,0,0,-0.0212061994184,82,14,100,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short1000_t100_i2,117,0,0,0,0,-0.0254712477809,94,12,109,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short1000_t100_i4,137,0,0,0,0,-0.0225049834826,103,22,125,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short2000_t050_i2,43,0,0,0,0,-0.0199586124886,36,3,43,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short2000_t050_i4,52,0,0,0,0,-0.0224148407317,33,10,52,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short2000_t100_i2,57,0,0,0,0,-0.0234557161247,44,9,57,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short2000_t100_i4,70,0,0,0,0,-0.0203916327124,53,11,70,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short5000_t050_i2,87,0,0,0,0,-0.022985710498,70,9,87,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short5000_t050_i4,103,0,1,0.00970873786408,0.00970873786408,-0.019016972627,79,13,103,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short5000_t100_i2,115,0,0,0,0,-0.0246476427321,95,12,115,False,False,False,False,False
g554_c00051,blind,maze,50,2000,blind_short5000_t100_i4,139,0,0,0,0,-0.0254160426377,113,16,139,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short1000_t050_i2,88,0,0,0,0,-0.0242224185293,63,11,83,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short1000_t050_i4,102,0,0,0,0,-0.0244961414611,82,13,97,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short1000_t100_i2,115,0,0,0,0,-0.0150949304817,80,23,107,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short1000_t100_i4,139,0,0,0,0,-0.0225137022005,107,15,127,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short2000_t050_i2,44,0,0,0,0,-0.0150311035664,31,10,44,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short2000_t050_i4,51,0,0,0,0,-0.0192594819257,40,6,51,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short2000_t100_i2,58,0,0,0,0,-0.0240372911533,46,8,58,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short2000_t100_i4,69,0,0,0,0,-0.0240333226557,56,8,69,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short5000_t050_i2,85,0,0,0,0,-0.0252814341748,70,7,85,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short5000_t050_i4,106,0,0,0,0,-0.0247407743894,81,10,106,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short5000_t100_i2,115,0,0,0,0,-0.0265905767291,95,13,115,False,False,False,False,False
g554_c00051,blind,maze,50,500,blind_short5000_t100_i4,139,0,0,0,0,-0.0230633112525,114,13,139,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short1000_t050_i2,86,0,0,0,0,-0.0295281869185,68,12,86,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short1000_t050_i4,104,0,0,0,0,-0.0284026268396,86,12,104,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short1000_t100_i2,116,0,0,0,0,-0.0285856978614,88,16,116,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short1000_t100_i4,138,0,1,0.00724637681159,0.00724637681159,-0.0298274545236,114,14,138,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short2000_t050_i2,86,0,0,0,0,-0.0300192084507,72,9,82,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short2000_t050_i4,104,0,0,0,0,-0.0341798865697,86,9,98,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short2000_t100_i2,115,0,0,0,0,-0.0277251174232,94,13,107,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short2000_t100_i4,140,0,0,0,0,-0.029400739511,115,14,128,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short5000_t050_i2,43,0,0,0,0,-0.0341581047165,36,5,43,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short5000_t050_i4,52,0,0,0,0,-0.0260679796177,39,9,52,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short5000_t100_i2,59,0,0,0,0,-0.029152576101,42,4,59,False,False,False,False,False
g554_c00051,blind,random,100,1000,blind_short5000_t100_i4,68,0,0,0,0,-0.0256963203894,48,11,68,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short1000_t050_i2,89,0,0,0,0,-0.0252722630538,64,14,89,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short1000_t050_i4,103,0,0,0,0,-0.027622372738,84,12,103,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short1000_t100_i2,115,0,0,0,0,-0.0261915094257,94,11,115,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short1000_t100_i4,138,0,0,0,0,-0.0278221116513,109,17,138,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short2000_t050_i2,86,0,0,0,0,-0.0316638787516,71,9,82,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short2000_t050_i4,104,0,0,0,0,-0.0254215994344,77,18,99,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short2000_t100_i2,115,0,0,0,0,-0.0291635589689,96,10,107,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short2000_t100_i4,139,0,0,0,0,-0.0328385917394,110,16,128,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short5000_t050_i2,43,0,0,0,0,-0.0318474590423,34,3,43,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short5000_t050_i4,52,0,0,0,0,-0.0383180836137,46,2,52,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short5000_t100_i2,57,0,0,0,0,-0.0333598806739,51,4,57,False,False,False,False,False
g554_c00051,blind,random,100,2000,blind_short5000_t100_i4,70,0,0,0,0,-0.0340258566014,58,6,70,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short1000_t050_i2,86,0,0,0,0,-0.0277124659438,67,15,86,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short1000_t050_i4,106,0,1,0.00943396226415,0.00943396226415,-0.024847346933,79,17,106,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short1000_t100_i2,114,0,1,0.00877192982456,0.00877192982456,-0.034110274165,97,11,114,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short1000_t100_i4,139,0,0,0,0,-0.0288362463642,110,16,139,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short2000_t050_i2,87,0,0,0,0,-0.0322392251841,72,9,82,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short2000_t050_i4,103,0,1,0.00970873786408,0.00970873786408,-0.0266197134218,71,19,97,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short2000_t100_i2,117,0,0,0,0,-0.0300072826962,93,17,108,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short2000_t100_i4,137,0,0,0,0,-0.0272998117666,113,14,125,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short5000_t050_i2,43,0,0,0,0,-0.0362065458047,34,7,43,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short5000_t050_i4,52,0,0,0,0,-0.0221983946146,40,8,52,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short5000_t100_i2,58,0,0,0,0,-0.0339530831445,47,7,58,False,False,False,False,False
g554_c00051,blind,random,100,500,blind_short5000_t100_i4,69,0,0,0,0,-0.0317061709668,57,6,69,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short1000_t050_i2,137,0,0,0,0,-0.0309273985232,119,8,125,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short1000_t050_i4,117,0,0,0,0,-0.0308035894832,103,7,108,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short1000_t100_i2,103,0,0,0,0,-0.0278789679942,85,9,97,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short1000_t100_i4,87,0,0,0,0,-0.0242666869298,64,10,82,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short2000_t050_i2,140,0,0,0,0,-0.0295609539586,116,15,140,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short2000_t050_i4,114,0,0,0,0,-0.0258791048555,92,13,114,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short2000_t100_i2,105,0,0,0,0,-0.0310242639789,83,9,105,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short2000_t100_i4,86,0,0,0,0,-0.0305848864102,72,4,86,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short5000_t050_i2,69,0,0,0,0,-0.0285985847757,57,8,69,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short5000_t050_i4,58,0,0,0,0,-0.0344471998459,53,2,58,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short5000_t100_i2,52,0,0,0,0,-0.0375966619765,44,5,52,False,False,False,False,False
g554_c00051,blind,random,50,1000,blind_short5000_t100_i4,43,0,0,0,0,-0.026838268766,34,4,43,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short1000_t050_i2,140,0,0,0,0,-0.0284583457879,113,14,129,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short1000_t050_i4,116,0,0,0,0,-0.0326866969528,96,16,108,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short1000_t100_i2,104,0,0,0,0,-0.0338936111455,87,8,99,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short1000_t100_i4,86,0,0,0,0,-0.0223615494574,62,12,82,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short2000_t050_i2,138,0,0,0,0,-0.0253296116593,106,21,138,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short2000_t050_i4,115,0,0,0,0,-0.0306671322198,99,9,115,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short2000_t100_i2,103,0,0,0,0,-0.0279222011895,85,9,103,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short2000_t100_i4,88,0,0,0,0,-0.024411373173,68,14,88,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short5000_t050_i2,70,0,0,0,0,-0.0310797460933,59,5,70,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short5000_t050_i4,57,0,0,0,0,-0.0277529387174,47,6,57,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short5000_t100_i2,52,0,0,0,0,-0.0315067336317,41,4,52,False,False,False,False,False
g554_c00051,blind,random,50,2000,blind_short5000_t100_i4,43,0,0,0,0,-0.0270806901502,38,3,43,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short1000_t050_i2,140,0,1,0.00714285714286,0.00714285714286,-0.0309854062973,114,14,128,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short1000_t050_i4,114,0,0,0,0,-0.0325321831168,95,8,106,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short1000_t100_i2,104,0,1,0.00961538461538,0.00961538461538,-0.0360595274652,92,6,98,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short1000_t100_i4,86,0,0,0,0,-0.0295528178358,67,6,82,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short2000_t050_i2,138,0,0,0,0,-0.0275393987611,111,10,138,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short2000_t050_i4,116,0,0,0,0,-0.0298693809834,95,10,116,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short2000_t100_i2,104,0,0,0,0,-0.0316185651943,90,8,104,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short2000_t100_i4,86,0,0,0,0,-0.0330205842066,76,4,86,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short5000_t050_i2,68,0,0,0,0,-0.0271417809997,54,6,68,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short5000_t050_i4,59,0,0,0,0,-0.0240195278069,46,6,59,False,False,False,False,False
