context_key,map,map_family,agents,seed,budget_ms,sampling_policy,selected_candidate,selected_method,baseline_role,baseline_candidate,selected_success,baseline_success,selected_ratio,baseline_ratio,quality_delta_ratio,corrected_delta_ratio_for_mean,success_regression,success_gain,both_success,both_fail,better,worse,safe_high_margin_gain,seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,failure_type,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,context_horizon_key,panel,route,theta_cluster,registry_label,candidate_group,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
random-32-32-20|100|3001|2000|0|14650fb0739d0383,random-32-32-20,random,100,3001,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000396,repair5g551_theta_551000396,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22825150732,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_static_flow_shield,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|100|3001|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.41875,1.25,0.75,0.75,1,0.617346416478,0.95,1,0.953,0.849067190917,0.379875,0.874875,0.989,10.394,1,0,0
random-32-32-20|100|3001|2000|0|14650fb0739d0383,random-32-32-20,random,100,3001,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000396,repair5g551_theta_551000396,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.28897502153,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|100|3001|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.41875,1.25,0.75,0.75,1,0.617346416478,0.95,1,0.953,0.849067190917,0.379875,0.874875,0.989,10.394,1,0,0
random-32-32-20|100|3001|2000|0|14650fb0739d0383,random-32-32-20,random,100,3001,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000396,repair5g551_theta_551000396,additive_ltm,repair5g59_additive_fallback,False,True,,1.39190353144,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_additive_ltm,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|100|3001|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.41875,1.25,0.75,0.75,1,0.617346416478,0.95,1,0.953,0.849067190917,0.379875,0.874875,0.989,10.394,1,0,0
random-32-32-20|100|3001|2000|0|14650fb0739d0383,random-32-32-20,random,100,3001,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000177,repair5g551_theta_551000177,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22825150732,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_static_flow_shield,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|100|3001|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.31875,1.25,0.75,0.75,1,0.965,0.95,1,0.975,0.955,0.336,0.8175,0.867141643799,9.95106050808,1,0,0
random-32-32-20|100|3001|2000|0|14650fb0739d0383,random-32-32-20,random,100,3001,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000177,repair5g551_theta_551000177,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.28897502153,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|100|3001|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.31875,1.25,0.75,0.75,1,0.965,0.95,1,0.975,0.955,0.336,0.8175,0.867141643799,9.95106050808,1,0,0
random-32-32-20|100|3001|2000|0|14650fb0739d0383,random-32-32-20,random,100,3001,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000177,repair5g551_theta_551000177,additive_ltm,repair5g59_additive_fallback,False,True,,1.39190353144,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_additive_ltm,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|100|3001|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.31875,1.25,0.75,0.75,1,0.965,0.95,1,0.975,0.955,0.336,0.8175,0.867141643799,9.95106050808,1,0,0
random-32-32-20|100|3003|2000|0|14650fb0739d0383,random-32-32-20,random,100,3003,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000394,repair5g551_theta_551000394,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.24914173615,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_static_flow_shield,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|100|3003|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.30625,1.25,0.75,0.75,1,0.854115472159,0.95,1,1.086,0.843022396972,0.280625,0.727625,0.933,10.834,1,0,0
random-32-32-20|100|3003|2000|0|14650fb0739d0383,random-32-32-20,random,100,3003,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000394,repair5g551_theta_551000394,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.28052967141,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|100|3003|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.30625,1.25,0.75,0.75,1,0.854115472159,0.95,1,1.086,0.843022396972,0.280625,0.727625,0.933,10.834,1,0,0
random-32-32-20|100|3003|2000|0|14650fb0739d0383,random-32-32-20,random,100,3003,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000394,repair5g551_theta_551000394,additive_ltm,repair5g59_additive_fallback,False,True,,1.39333006376,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_additive_ltm,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|100|3003|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.30625,1.25,0.75,0.75,1,0.854115472159,0.95,1,1.086,0.843022396972,0.280625,0.727625,0.933,10.834,1,0,0
random-32-32-20|100|3012|5000|0|14650fb0739d0383,random-32-32-20,random,100,3012,2000,checkpoint_risk_classifier_utility_ranker_abstention,repair5g551_theta_551000501,repair5g551_theta_551000501,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.29915730337,,0.25,True,False,False,False,False,False,False,3000_3019,False,False,False,False,False,success_regression_vs_static_flow_shield,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,random-32-32-20|100|3012|2000|generated_theta_targeted_short5000_t100_i4,generated_theta_targeted,E_targeted_core,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,1.25,1.25,1.25,0.75,0.75,1,0.631,0.95,1,1.346,0.266,0.237,0.811,0.263,8.397,1,0,0
