plan_row_id,context_id,map,map_family,agents,seed,budget_ms,fresh_seed_block,role,candidate_id,materialized_method,sampling_policy,expected_adapter_family,requires_real_solver_replay,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,sample_index
g546_active_00000014,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_3410151,repair5g518_grid_c1p12_b1p05_f0p94_w0p79_dc0p96_df1p00_beta0p34_max0p64_c0,local_static_flow_perturb,repair5g518_grid,True,1.12353169353,1.34013104013,1.04517398517,0.764044964045,0.7850996451,0.942064602065,1.09121824122,0.959217125217,0.999118155118,0.991026271026,1.04651114651,0.336891282891,0.640676440676,1,10.9188727189,1,0,0,False,False,False,False,False,11
g546_active_00000015,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_7180558,repair5g518_grid_c1p35_b1p35_f0p93_w0p56_dc0p95_df1p00_beta0p26_max0p88_c0,local_static_flow_perturb,repair5g518_grid,True,1.35048960049,1.16205596206,1.35236775237,0.764298164298,0.56161952162,0.928468828469,1.13429408429,0.945580839581,1,0.884633204633,1.03561969562,0.258476292476,0.88344988345,0.942105012105,10.8913802114,1,0,0,False,False,False,False,False,12
g546_active_00000016,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_6901834,repair5g518_grid_c1p21_b1p43_f0p89_w0p59_dc0p94_df1p00_beta0p37_max0p78_c0,local_static_flow_perturb,repair5g518_grid,True,1.21260514261,1.19068679069,1.42622062622,0.80144000144,0.590071190071,0.887818667819,0.932306582307,0.938094824095,1,0.891451851452,1.00193014193,0.368702066702,0.777823377823,0.999472509473,10.8212022212,1,0,0,False,False,False,False,False,13
g546_active_00000017,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_4473520,repair5g518_grid_c1p19_b1p42_f0p72_w0p74_dc0p94_df0p99_beta0p26_max0p97_c0,prior_safe_signal_near,repair5g518_grid,True,1.18809141309,1.38629073629,1.42402244902,0.769812244812,0.735653310653,0.722512172512,1.0305009555,0.943912288912,0.994816684817,1.03859308859,1.07355437355,0.263528738529,0.967175617176,0.824166599167,10.7735822736,1,0,0,False,False,False,False,False,14
g546_active_00000018,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_5638964,repair5g518_grid_c1p13_b1p49_f0p82_w0p66_dc0p95_df0p98_beta0p37_max0p71_c0,prior_safe_signal_near,repair5g518_grid,True,1.12776795277,1.35164707665,1.48592421092,0.85168045168,0.655455805456,0.820303120303,0.973616773617,0.953534138534,0.981864471864,0.986228636229,1.03155808156,0.369695004695,0.71342036342,0.971246546247,10.5421200421,1,0,0,False,False,False,False,False,15
g546_active_00000019,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_2748239,repair5g518_grid_c1p08_b1p44_f0p79_w0p65_dc0p95_df0p99_beta0p31_max0p77_c0,prior_safe_signal_near,repair5g518_grid,True,1.076998902,1.25377985378,1.43893823894,0.592454317454,0.651783951784,0.794795294795,0.746777546778,0.953488928489,0.99395976396,0.972893322893,0.945511695512,0.311249426249,0.770334920335,0.806825606826,10.7085350085,1,0,0,False,False,False,False,False,16
g546_active_00000020,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_8768236,repair5g518_grid_c0p88_b1p41_f1p04_w0p63_dc0p94_df0p99_beta0p37_max0p71_c0,prior_safe_signal_near,repair5g518_grid,True,0.881583506584,1.13904511405,1.40756368256,0.549928524929,0.62761975262,1.03867753868,0.922327597328,0.941594216594,0.994027684028,0.860847710848,1.04771489771,0.368762603763,0.714594864595,0.813580788581,10.2125721126,1,0,0,False,False,False,False,False,17
g546_active_00000021,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_0053345,repair5g518_grid_c0p94_b1p41_f0p93_w0p63_dc0p94_df0p97_beta0p29_max0p66_c0,prior_safe_signal_near,repair5g518_grid,True,0.941497466497,1.06535116535,1.41020758521,0.735356835357,0.63022008022,0.933336483336,0.979992904993,0.935471240471,0.974362094362,0.988973338973,0.792987192987,0.292191247191,0.663803313803,0.80084982585,10.856025956,1,0,0,False,False,False,False,False,18
g546_active_00000022,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_9620682,repair5g518_grid_c1p06_b1p16_f1p13_w0p65_dc0p94_df0p97_beta0p48_max0p79_c0,prior_safe_signal_near,repair5g518_grid,True,1.05915953416,1.25894398394,1.15632153132,0.891472491472,0.654750729751,1.12808542809,1.01676056676,0.935914040914,0.970184230184,0.887863637864,1.09505764506,0.480801915802,0.7854001854,0.844127494127,11.1151026151,1,0,0,False,False,False,False,False,19
g546_active_00000023,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::prior_safe_signal_near,repair5g546_theta_6226673,repair5g518_grid_c1p03_b1p53_f0p98_w0p81_dc0p94_df0p99_beta0p31_max0p85_c0,prior_safe_signal_near,repair5g518_grid,True,1.03102865603,1.07223729724,1.52915432915,0.779680754681,0.810175035175,0.980738180738,0.926242226242,0.940329235329,0.985220845221,1.14598839599,0.800236700237,0.3106995857,0.850973875974,0.965946215946,10.6955449955,1,0,0,False,False,False,False,False,20
g546_active_00000024,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::risk_boundary,repair5g546_theta_6775127,repair5g518_grid_c1p5_b1p99_f0p37_w1p49_dc0p91_df1p00_beta0p01_max1p27_c0,risk_boundary,repair5g518_grid,True,1.5,0.725,1.985,0.225,1.485,0.37,1.25,0.908,1,0.58,1.5,0.014,1.275,0.685,12,1,0,0,False,False,False,False,False,21
g546_active_00000025,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::risk_boundary,repair5g546_theta_0880924,repair5g518_grid_c0p62_b0p52_f1p5_w0p01_dc0p99_df0p96_beta0p69_max0p25_c0,risk_boundary,repair5g518_grid,True,0.62,1.75,0.515,1.25,0.015,1.5,0.475,0.992,0.958,1.42,0.37,0.686,0.25,1,9.32,1,0,0,False,False,False,False,False,22
g546_active_00000026,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::risk_boundary,repair5g546_theta_1996235,repair5g518_grid_c1p5_b1p99_f0p37_w1p49_dc0p91_df1p00_beta0p01_max1p27_c0,risk_boundary,repair5g518_grid,True,1.5,0.725,1.985,0.225,1.485,0.37,1.25,0.908,1,0.58,1.5,0.014,1.275,0.685,12,1,0,0,False,False,False,False,False,23
g546_active_00000027,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::risk_boundary,repair5g546_theta_6699653,repair5g518_grid_c0p62_b0p52_f1p5_w0p01_dc0p99_df0p96_beta0p69_max0p25_c0,risk_boundary,repair5g518_grid,True,0.62,1.75,0.515,1.25,0.015,1.5,0.475,0.992,0.958,1.42,0.37,0.686,0.25,1,9.32,1,0,0,False,False,False,False,False,24
g546_active_00000028,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::risk_boundary,repair5g546_theta_1668485,repair5g518_grid_c1p5_b1p99_f0p37_w1p49_dc0p91_df1p00_beta0p01_max1p27_c0,risk_boundary,repair5g518_grid,True,1.5,0.725,1.985,0.225,1.485,0.37,1.25,0.908,1,0.58,1.5,0.014,1.275,0.685,12,1,0,0,False,False,False,False,False,25
g546_active_00000029,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::generator_topk,repair5g546_theta_3128968,repair5g518_grid_c1p28_b1p29_f0p95_w0p71_dc0p94_df1p00_beta0p34_max0p76_c0,generator_topk,repair5g518_grid,True,1.27796833797,1.28774431274,1.29495232995,0.744819369819,0.710051345051,0.947474417474,1.0343039093,0.944221760222,0.995049125049,1.01245367245,1.06761175761,0.337491235491,0.755556830557,1,11.1285371685,1,0,0,False,False,False,False,False,26
g546_active_00000030,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::generator_topk,repair5g546_theta_8685221,repair5g518_grid_c1p19_b1p2_f1p03_w0p82_dc0p96_df1p00_beta0p35_max0p69_c0,generator_topk,repair5g518_grid,True,1.19250893251,1.32074074574,1.20257323757,0.794158169158,0.823883848884,1.02603603604,1.0731957982,0.955335883336,0.995914769915,0.990015810016,0.934754704755,0.34701991702,0.692436617437,1,10.8941591742,1,0,0,False,False,False,False,False,27
g546_active_00000031,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::generator_topk,repair5g546_theta_9699370,repair5g518_grid_c1p21_b1p17_f0p97_w0p66_dc0p95_df0p99_beta0p32_max0p75_c0,generator_topk,repair5g518_grid,True,1.21176337176,1.23648581149,1.1655023205,0.790942465942,0.664037569038,0.974977724978,1.00357277857,0.95342970543,0.994091284091,0.968055788056,0.9342003042,0.318120624121,0.74558962059,1,10.8317264717,1,0,0,False,False,False,False,False,28
g546_active_00000032,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::utility_disagreement,repair5g546_theta_9049747,repair5g518_grid_c0p59_b1p00_f1p00_w0p14_dc0p94_df0p91_beta0p51_max0p35_c0,utility_disagreement,repair5g518_grid,True,0.594917094917,1.7135987136,0.999207249207,0.476879226879,0.14254989255,0.998502998503,0.391251641252,0.939442639443,0.909796709797,0.658525158525,0.680082680083,0.511689311689,0.354672604673,0.500105000105,11.6038516039,1,0,0,False,False,False,False,False,29
g546_active_00000033,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::negative_control,repair5g546_theta_7023929,repair5g518_grid_c1p5_b0p5_f0p00_w0p00_dc0p9_df0p9_beta0p00_max1p5_c1,negative_control,repair5g518_grid,True,1.5,0.5,0.5,1.25,0,0,1.25,0.9,0.9,1.5,0,0,1.5,0.25,8,1,0,0,False,False,False,False,False,30
g546_active_00000034,random-32-32-20|a100|s486|b500,random-32-32-20,random,100,486,500,480_499,generated_theta::negative_control,repair5g546_theta_3048157,repair5g518_grid_c1p5_b0p5_f0p00_w0p00_dc0p9_df0p9_beta0p00_max1p5_c1,negative_control,repair5g518_grid,True,1.5,0.5,0.5,1.25,0,0,1.25,0.9,0.9,1.5,0,0,1.5,0.25,8,1,0,0,False,False,False,False,False,31
g546_active_00000035,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,repair5g59_alias,True,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,
g546_active_00000036,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g546_active_00000037,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,repair5g59_alias,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,
g546_active_00000038,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_0880577,repair5g518_grid_c0p93_b1p05_f0p26_w1p41_dc0p96_df0p99_beta0p57_max1p37_c0,broad_sobol_lhs,repair5g518_grid,True,0.933641433641,1.61351111351,1.04827729828,0.920315920316,1.4145999146,0.25677025677,0.831255831256,0.96319016319,0.990150590151,1.22006972007,1.21374421374,0.569146169146,1.37343487343,0.42807042807,8.40644440644,1,0,0,False,False,False,False,False,0
g546_active_00000039,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_3088221,repair5g518_grid_c1p27_b1p24_f0p78_w0p02_dc0p92_df0p92_beta0p54_max0p98_c0,broad_sobol_lhs,repair5g518_grid,True,1.27226227226,1.52346602347,1.23577598578,0.466019216019,0.0174772674773,0.777090777091,0.923525923526,0.915899015899,0.92484022484,0.505904005904,0.78533028533,0.536603736604,0.979370729371,0.724524724525,11.3417113417,1,0,0,False,False,False,False,False,1
g546_active_00000040,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_3703872,repair5g518_grid_c1p26_b1p24_f0p85_w0p84_dc0p91_df0p99_beta0p12_max1p27_c0,broad_sobol_lhs,repair5g518_grid,True,1.26203526204,0.861739111739,1.23759248759,0.105575105575,0.838032088032,0.853988353988,0.843220843221,0.908645508646,0.992708192708,1.25691775692,0.527886527887,0.121979321979,1.27048227048,0.49960999961,9.03417703418,1,0,0,False,False,False,False,False,2
g546_active_00000041,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_2168337,repair5g518_grid_c0p34_b1p55_f1p17_w0p49_dc0p91_df0p97_beta0p11_max1p05_c0,broad_sobol_lhs,repair5g518_grid,True,0.336538836539,0.597687597688,1.54984354984,0.916050916051,0.488147238147,1.16642966643,1.06800856801,0.911657811658,0.970709170709,0.633000133,1.0525990526,0.114630514631,1.05391830392,0.821634821635,9.10964910965,1,0,0,False,False,False,False,False,3
g546_active_00000042,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_2491635,repair5g518_grid_c0p49_b1p41_f0p6_w1p56_dc0p97_df0p92_beta0p06_max1p32_c0,broad_sobol_lhs,repair5g518_grid,True,0.490383490383,1.25971950972,1.41289366289,0.403227903228,1.56100856101,0.601014601015,0.225676475676,0.968104168104,0.917105917106,0.589039089039,1.0261015261,0.0566120566121,1.31515356515,0.971835221835,11.2326952327,1,0,0,False,False,False,False,False,4
g546_active_00000043,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_7231774,repair5g518_grid_c0p39_b1p22_f0p48_w1p16_dc0p9_df0p98_beta0p27_max1p35_c0,broad_sobol_lhs,repair5g518_grid,True,0.390565890566,1.21390696391,1.2216009716,0.7661995162,1.15742840743,0.475959475959,0.183343933344,0.901180801181,0.976573076573,1.43213593214,1.22405522406,0.266599466599,1.34774109774,0.547495297495,8.27074427074,1,0,0,False,False,False,False,False,5
g546_active_00000044,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_7522826,repair5g518_grid_c0p65_b0p59_f0p29_w0p9_dc0p96_df0p98_beta0p32_max1p15_c0,broad_sobol_lhs,repair5g518_grid,True,0.651906651907,1.53955603956,0.588523838524,0.225965225965,0.90082040082,0.290290790291,0.948310948311,0.955783355783,0.978805878806,1.13308863309,0.0576630576631,0.320552320552,1.14772964773,0.600073350073,10.1078501079,1,0,0,False,False,False,False,False,6
g546_active_00000045,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::broad_sobol_lhs,repair5g546_theta_7130248,repair5g518_grid_c1p46_b2p22_f0p01_w1p55_dc0p91_df0p92_beta0p62_max0p31_c0,broad_sobol_lhs,repair5g518_grid,True,1.46089046089,1.61331861332,2.22331072331,0.81036956037,1.54537404537,0.0139305139305,0.732260732261,0.907401907402,0.919368119368,1.24376074376,1.21525921526,0.622267822268,0.310442560443,0.325828825829,9.62598562599,1,0,0,False,False,False,False,False,7
g546_active_00000046,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_3871318,repair5g518_grid_c1p3_b1p18_f1p01_w0p56_dc0p95_df1p00_beta0p4_max0p73_c0,local_static_flow_perturb,repair5g518_grid,True,1.29566694567,1.25634905635,1.17820995821,0.775057975058,0.557040677041,1.00658602659,0.981803631804,0.950271452271,1,0.973163533164,0.842014742015,0.401761811762,0.731664131664,0.958124128124,10.6044829645,1,0,0,False,False,False,False,False,8
g546_active_00000047,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_3872659,repair5g518_grid_c1p17_b1p05_f1p02_w0p76_dc0p95_df1p00_beta0p34_max0p65_c0,local_static_flow_perturb,repair5g518_grid,True,1.16938025938,1.10074610075,1.05404775405,0.77191967192,0.755186795187,1.02006228006,1.11147216147,0.953319479319,1,0.966333366333,1.11411993412,0.339092565093,0.647190647191,0.929564579565,10.8347737548,1,0,0,False,False,False,False,False,9
g546_active_00000048,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_3147609,repair5g518_grid_c1p13_b1p24_f1p14_w0p67_dc0p95_df1p00_beta0p4_max0p84_c0,local_static_flow_perturb,repair5g518_grid,True,1.12861093861,1.26411846412,1.23698691699,0.621497721498,0.665886305886,1.13723879724,0.869501219501,0.954574512575,1,1.10765606766,1.14249336249,0.400829458829,0.844937044937,0.957784107784,10.5233955234,1,0,0,False,False,False,False,False,10
g546_active_00000049,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_0669911,repair5g518_grid_c1p42_b1p27_f0p96_w0p73_dc0p94_df0p99_beta0p27_max0p77_c0,local_static_flow_perturb,repair5g518_grid,True,1.42216567217,1.30991800992,1.26831306831,0.672712872713,0.729211449211,0.964465624466,1.0447952948,0.939066177066,0.990372114372,1.07275691276,1.13573075573,0.266190668191,0.767476367476,0.991018621019,10.9208954409,1,0,0,False,False,False,False,False,11
g546_active_00000050,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_3568227,repair5g518_grid_c1p11_b1p43_f1p16_w0p87_dc0p94_df1p00_beta0p44_max0p71_c0,local_static_flow_perturb,repair5g518_grid,True,1.10998559999,1.22602322602,1.42701400701,0.873318573319,0.874673974674,1.16298242298,1.01902226902,0.940017658018,1,1.1137026337,0.83815013815,0.437997239997,0.714113514114,0.927937917938,11.3963080763,1,0,0,False,False,False,False,False,12
g546_active_00000051,random-32-32-20|a100|s486|b2000,random-32-32-20,random,100,486,2000,480_499,generated_theta::local_static_flow_perturb,repair5g546_theta_5452781,repair5g518_grid_c1p39_b1p06_f0p85_w0p64_dc0p96_df1p00_beta0p35_max0p89_c0,local_static_flow_perturb,repair5g518_grid,True,1.38975195975,1.39192219192,1.06356496356,0.68742008742,0.643598143598,0.845668385668,0.915228765229,0.959626061626,1,0.987344427344,1.06251100251,0.34991983992,0.888801288801,1,11.4361481161,1,0,0,False,False,False,False,False,13
