candidate_id,map_family,agents,nominal_budget_ms,horizon_id,rows,success_regression_count_vs_g554_c00051,both_success_quality_pairs_vs_g554_c00051,quality_delta_mean_vs_g554_c00051,better_count_vs_g554_c00051,worse_count_vs_g554_c00051,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c000919,maze,100,2000,stage2_short1000_t100_i4,43,0,43,0.0102018667205,16,20,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short2000_t050_i2,35,0,35,0.00560734565686,13,16,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short2000_t050_i4,28,0,28,0.00425097138821,7,13,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short2000_t100_i2,26,0,26,0.0154672827373,4,17,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short2000_t100_i4,22,0,22,0.0103284848218,7,10,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short5000_t050_i2,68,0,68,0.0151187679388,17,44,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short5000_t050_i4,59,0,59,0.00726718963017,21,29,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short5000_t100_i2,52,0,52,0.00382655108538,17,24,False,False,False,False,False
g556_c000919,maze,100,2000,stage2_short5000_t100_i4,43,0,43,0.00112188582605,16,21,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short1000_t050_i2,69,0,69,0.0104690474642,20,38,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short1000_t050_i4,58,0,58,0.00131554438017,24,24,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short1000_t100_i2,51,0,51,0.000297927027059,28,20,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short1000_t100_i4,44,0,44,0.009828983275,14,22,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short2000_t050_i2,34,0,34,0.002570294445,12,17,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short2000_t050_i4,29,0,29,0.012178806949,9,15,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short2000_t100_i2,27,0,27,0.0183903274548,10,12,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short2000_t100_i4,21,0,21,-0.00937855079905,7,10,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short5000_t050_i2,71,0,71,0.00300812714563,25,31,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short5000_t050_i4,57,0,57,0.00885807142404,20,28,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short5000_t100_i2,51,0,51,0.0034369963402,18,27,False,False,False,False,False
g556_c000919,maze,100,500,stage2_short5000_t100_i4,43,0,43,0.00773476322767,19,17,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short1000_t050_i2,43,0,43,0.000181243923256,15,18,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short1000_t050_i4,52,0,52,-0.00694967352346,25,15,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short1000_t100_i2,57,0,57,-0.00112316467719,21,21,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short1000_t100_i4,70,0,70,-0.000919181078,29,24,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short2000_t050_i2,22,0,22,-0.00921935054045,12,6,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short2000_t050_i4,26,0,26,-0.00418527373654,12,9,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short2000_t100_i2,30,0,30,0.00068603396,12,11,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short2000_t100_i4,34,0,34,-0.000709667539412,10,10,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short5000_t050_i2,42,0,42,-0.00116585416381,17,13,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short5000_t050_i4,53,0,53,-0.000642428456981,19,20,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short5000_t100_i2,59,0,59,-0.00436890095797,28,24,False,False,False,False,False
g556_c000919,maze,50,1000,stage2_short5000_t100_i4,68,0,68,-0.00377002544044,30,23,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short1000_t050_i2,43,0,43,-0.00487102076395,24,12,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short1000_t050_i4,53,0,53,-0.0140050758849,32,7,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short1000_t100_i2,59,0,59,-0.000262522160508,23,23,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short1000_t100_i4,68,0,68,0.000903342151471,24,27,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short2000_t050_i2,22,0,22,-0.00603161077045,10,9,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short2000_t050_i4,25,0,25,0.0042847827344,9,12,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short2000_t100_i2,28,0,28,-0.0011273062125,14,9,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short2000_t100_i4,36,0,36,-0.00297723478028,18,13,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short5000_t050_i2,44,0,44,0.00104010535977,13,16,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short5000_t050_i4,52,0,52,-0.00257732780519,22,16,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short5000_t100_i2,57,0,57,-0.000232058631053,22,20,False,False,False,False,False
g556_c000919,maze,50,2000,stage2_short5000_t100_i4,69,0,69,-4.90972217391e-05,26,28,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short1000_t050_i2,44,0,44,-0.00446841610318,24,12,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short1000_t050_i4,51,0,51,-0.000373808766667,16,22,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short1000_t100_i2,58,0,58,0.00162440113448,21,24,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short1000_t100_i4,69,0,69,-0.00459076974464,30,21,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short2000_t050_i2,21,0,21,0.00358917324429,8,10,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short2000_t050_i4,26,0,26,-0.00735259857654,10,8,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short2000_t100_i2,30,0,30,-0.006790877512,13,9,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short2000_t100_i4,34,0,34,-0.00496524522176,18,10,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short5000_t050_i2,43,0,43,0.000996840546512,14,18,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short5000_t050_i4,53,0,53,-0.00189423481057,24,18,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short5000_t100_i2,57,0,57,-0.0013801476693,23,22,False,False,False,False,False
g556_c000919,maze,50,500,stage2_short5000_t100_i4,69,0,69,-0.0083461781642,40,17,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short1000_t050_i2,44,0,44,-0.000274896763864,21,18,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short1000_t050_i4,51,0,51,-0.00294772559569,25,16,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short1000_t100_i2,57,0,57,-0.0064154671786,29,19,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short1000_t100_i4,70,0,70,-0.00717573211757,42,22,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short2000_t050_i2,43,0,43,0.00176463233884,19,21,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short2000_t050_i4,52,0,52,0.001307153845,22,22,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short2000_t100_i2,58,0,58,-0.00208996086931,26,18,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short2000_t100_i4,70,0,70,-0.00333140504114,35,27,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short5000_t050_i2,22,0,22,-0.00672839800591,10,6,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short5000_t050_i4,26,0,26,0.000317566010769,10,10,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short5000_t100_i2,29,0,29,0.0045441221731,11,14,False,False,False,False,False
g556_c000919,random,100,1000,stage2_short5000_t100_i4,34,0,34,-0.00671208381706,17,11,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short1000_t050_i2,45,0,45,-0.001848320606,21,19,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short1000_t050_i4,51,0,51,-0.00364342662824,24,18,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short1000_t100_i2,58,0,58,-0.00465903151655,24,24,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short1000_t100_i4,69,0,69,-0.00126344899739,30,27,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short2000_t050_i2,43,0,43,0.00849789762372,12,21,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short2000_t050_i4,51,0,51,-0.000513328307843,20,22,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short2000_t100_i2,57,0,57,0.000417139184912,26,23,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short2000_t100_i4,71,0,71,0.00131455157028,25,33,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short5000_t050_i2,21,0,21,0.00409230949905,7,9,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short5000_t050_i4,27,0,27,-0.00257227119259,12,9,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short5000_t100_i2,29,0,29,0.00116681355241,13,10,False,False,False,False,False
g556_c000919,random,100,2000,stage2_short5000_t100_i4,34,0,34,-0.002192681635,12,16,False,False,False,False,False
g556_c000919,random,100,500,stage2_short1000_t050_i2,43,0,43,-0.00026102621093,19,18,False,False,False,False,False
g556_c000919,random,100,500,stage2_short1000_t050_i4,53,0,53,-0.000612673280755,19,23,False,False,False,False,False
g556_c000919,random,100,500,stage2_short1000_t100_i2,57,0,57,-0.00551238804474,30,19,False,False,False,False,False
g556_c000919,random,100,500,stage2_short1000_t100_i4,69,0,69,-0.00106840312203,26,25,False,False,False,False,False
g556_c000919,random,100,500,stage2_short2000_t050_i2,43,0,43,-0.00312324914628,15,17,False,False,False,False,False
g556_c000919,random,100,500,stage2_short2000_t050_i4,52,0,52,-0.00568491078481,26,20,False,False,False,False,False
g556_c000919,random,100,500,stage2_short2000_t100_i2,59,0,59,0.00679475496356,18,31,False,False,False,False,False
g556_c000919,random,100,500,stage2_short2000_t100_i4,68,0,68,0.00194664390574,23,38,False,False,False,False,False
g556_c000919,random,100,500,stage2_short5000_t050_i2,22,0,22,0.00164206870545,7,11,False,False,False,False,False
g556_c000919,random,100,500,stage2_short5000_t050_i4,26,0,26,-0.00621647089077,15,10,False,False,False,False,False
g556_c000919,random,100,500,stage2_short5000_t100_i2,28,0,28,0.00865941872714,9,17,False,False,False,False,False
g556_c000919,random,100,500,stage2_short5000_t100_i4,35,0,35,3.61759322857e-05,17,14,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short1000_t050_i2,69,0,69,-0.00176946614101,29,24,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short1000_t050_i4,58,0,58,-0.00387157339845,26,18,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short1000_t100_i2,51,0,51,-0.00635246253765,26,13,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short1000_t100_i4,44,0,44,-0.00706752084182,25,11,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short2000_t050_i2,70,0,70,-0.000872363756286,30,27,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short2000_t050_i4,57,0,57,-0.00145720461877,24,20,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short2000_t100_i2,53,0,53,0.00099670760717,18,24,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short2000_t100_i4,43,0,43,-0.00374874231837,17,17,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short5000_t050_i2,34,0,34,-0.00777559621118,18,10,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short5000_t050_i4,30,0,30,-0.00289786893033,16,11,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short5000_t100_i2,26,0,26,-0.00289036027462,10,7,False,False,False,False,False
g556_c000919,random,50,1000,stage2_short5000_t100_i4,21,0,21,-0.00243664619429,11,9,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short1000_t050_i2,69,0,69,-0.00373786608739,35,20,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short1000_t050_i4,59,0,59,-0.00127989709288,25,24,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short1000_t100_i2,53,0,53,-0.00447002650415,22,19,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short1000_t100_i4,42,0,42,-0.003855926495,18,14,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short2000_t050_i2,69,0,69,-0.00133223885522,28,22,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short2000_t050_i4,57,0,57,-0.000872260450175,22,23,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short2000_t100_i2,52,0,52,-0.00365833642308,22,19,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short2000_t100_i4,44,0,44,0.00760020094136,10,27,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short5000_t050_i2,36,0,36,-0.00182580859528,17,14,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short5000_t050_i4,28,0,28,0.00167485043571,11,15,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short5000_t100_i2,25,0,25,-0.0044152097416,13,7,False,False,False,False,False
g556_c000919,random,50,2000,stage2_short5000_t100_i4,22,0,22,-0.00554797389045,12,6,False,False,False,False,False
g556_c000919,random,50,500,stage2_short1000_t050_i2,70,0,70,-0.00218233205014,28,20,False,False,False,False,False
g556_c000919,random,50,500,stage2_short1000_t050_i4,57,0,57,-0.00405282149649,28,18,False,False,False,False,False
g556_c000919,random,50,500,stage2_short1000_t100_i2,52,0,52,0.00134772833462,22,24,False,False,False,False,False
g556_c000919,random,50,500,stage2_short1000_t100_i4,43,0,43,-0.00177174727674,16,17,False,False,False,False,False
g556_c000919,random,50,500,stage2_short2000_t050_i2,68,0,68,6.09340338235e-06,25,28,False,False,False,False,False
g556_c000919,random,50,500,stage2_short2000_t050_i4,59,0,59,-0.00143898560864,25,20,False,False,False,False,False
g556_c000919,random,50,500,stage2_short2000_t100_i2,53,0,53,-0.00367215067453,25,14,False,False,False,False,False
g556_c000919,random,50,500,stage2_short2000_t100_i4,42,0,42,4.34141785714e-06,15,15,False,False,False,False,False
g556_c000919,random,50,500,stage2_short5000_t050_i2,34,0,34,-0.00629426938206,18,7,False,False,False,False,False
g556_c000919,random,50,500,stage2_short5000_t050_i4,29,0,29,0.00491928474379,8,14,False,False,False,False,False
g556_c000919,random,50,500,stage2_short5000_t100_i2,26,0,26,-0.00124149837654,11,12,False,False,False,False,False
g556_c000919,random,50,500,stage2_short5000_t100_i4,22,0,22,0.00159306616636,6,11,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short1000_t050_i2,23,0,23,0.00418262162478,9,10,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short1000_t050_i4,25,0,25,-0.001427464134,11,10,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short1000_t100_i2,28,0,28,0.00254483676321,9,10,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short1000_t100_i4,35,0,35,0.00364998776914,13,14,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short2000_t050_i2,42,0,42,-0.00123065321833,21,15,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short2000_t050_i4,53,0,53,-0.00425479319094,31,17,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short2000_t100_i2,58,0,58,0.00114370693621,24,22,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short2000_t100_i4,69,0,69,0.00152327931826,26,29,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short5000_t050_i2,44,0,44,0.00131771774545,16,22,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short5000_t050_i4,51,0,51,0.00596353285843,17,28,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short5000_t100_i2,57,0,57,0.0025816301593,20,28,False,False,False,False,False
g556_c000919,warehouse,100,1000,stage2_short5000_t100_i4,70,0,70,-0.00133741930429,35,25,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short1000_t050_i2,21,0,21,0.0043443093619,9,10,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short1000_t050_i4,26,0,26,0.00555323161577,7,12,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short1000_t100_i2,29,0,29,0.00155500163241,14,12,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short1000_t100_i4,35,0,35,0.0060805327,11,11,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short2000_t050_i2,44,0,44,0.000329164748636,17,22,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short2000_t050_i4,51,0,51,0.000715065168627,19,22,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short2000_t100_i2,59,0,59,-0.000686062058644,29,21,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short2000_t100_i4,69,0,69,-0.00296501153957,35,23,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short5000_t050_i2,43,0,43,0.00306777887814,16,18,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short5000_t050_i4,53,0,53,0.00111583785642,25,22,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short5000_t100_i2,57,0,57,-0.0107165005558,31,12,False,False,False,False,False
g556_c000919,warehouse,100,2000,stage2_short5000_t100_i4,69,0,69,0.00147478867826,24,32,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short1000_t050_i2,21,0,21,0.00674634255381,7,10,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short1000_t050_i4,27,0,27,1.593808e-05,12,10,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short1000_t100_i2,29,0,29,-0.00385804607241,15,10,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short1000_t100_i4,34,0,34,-0.00635870284471,15,8,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short2000_t050_i2,43,0,43,-0.00441570763233,18,19,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short2000_t050_i4,51,0,51,-0.00117783378098,22,18,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short2000_t100_i2,58,0,58,-0.000581288909828,24,20,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short2000_t100_i4,70,0,70,0.00415441807286,21,35,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short5000_t050_i2,44,0,44,-0.00332128648227,22,13,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short5000_t050_i4,52,0,52,-0.00348631228077,22,20,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short5000_t100_i2,58,0,58,-0.00171926810345,26,21,False,False,False,False,False
g556_c000919,warehouse,100,500,stage2_short5000_t100_i4,68,0,68,0.000971930473971,23,26,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short1000_t050_i2,35,0,35,-0.00107987170171,14,14,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short1000_t050_i4,28,0,28,0.00628775816464,7,12,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short1000_t100_i2,25,0,25,-0.0062182494572,13,6,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short1000_t100_i4,23,0,23,-0.0149167741922,12,4,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short2000_t050_i2,70,0,70,-0.00308446526643,34,24,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short2000_t050_i4,57,0,57,-0.00126297751789,25,19,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short2000_t100_i2,52,0,52,0.00275088091077,18,26,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short2000_t100_i4,44,0,44,-0.000909418755227,15,18,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short5000_t050_i2,69,0,69,-0.00687244797522,38,18,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short5000_t050_i4,58,0,58,0.00682221329776,18,27,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short5000_t100_i2,53,0,53,0.000804935627547,20,21,False,False,False,False,False
g556_c000919,warehouse,50,1000,stage2_short5000_t100_i4,42,0,42,-0.00330936231381,21,12,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short1000_t050_i2,35,0,35,0.00141330472686,14,17,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short1000_t050_i4,29,0,29,-0.00398885247241,14,8,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short1000_t100_i2,27,0,27,0.0049590212063,7,15,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short1000_t100_i4,21,0,21,0.00358094624667,5,9,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short2000_t050_i2,68,0,68,0.00357261734809,20,35,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short2000_t050_i4,58,0,58,0.0025382097931,22,26,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short2000_t100_i2,52,0,52,0.00142272639038,21,20,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short2000_t100_i4,44,0,44,0.00528752261091,14,22,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short5000_t050_i2,70,0,70,-0.000508470043143,25,30,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short5000_t050_i4,58,0,58,-0.00140991919845,24,26,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short5000_t100_i2,51,0,51,-0.0013256785702,23,17,False,False,False,False,False
g556_c000919,warehouse,50,2000,stage2_short5000_t100_i4,43,0,43,-0.00211197155047,17,16,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short1000_t050_i2,35,0,35,0.00130696248457,12,17,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short1000_t050_i4,29,0,29,0.00195445245586,10,13,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short1000_t100_i2,26,0,26,0.00360791176692,10,13,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short1000_t100_i4,21,0,21,-0.000116056797143,6,8,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short2000_t050_i2,69,0,69,-0.00256036623652,26,26,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short2000_t050_i4,57,0,57,-0.00423650864632,25,17,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short2000_t100_i2,53,0,53,-0.00132497591642,21,16,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short2000_t100_i4,43,0,43,0.00127061158209,17,20,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short5000_t050_i2,69,0,69,0.000948090823768,24,32,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short5000_t050_i4,59,0,59,-0.00358391965559,26,21,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short5000_t100_i2,51,0,51,0.00168216609294,16,25,False,False,False,False,False
g556_c000919,warehouse,50,500,stage2_short5000_t100_i4,43,0,43,0.00252100000279,15,20,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short1000_t050_i2,70,0,70,0.00715164494414,28,35,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short1000_t050_i4,57,0,57,0.00496191358,20,27,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short1000_t100_i2,51,0,51,-0.00103130613176,23,21,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short1000_t100_i4,44,0,44,0.00349155778091,16,23,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short2000_t050_i2,34,0,34,0.0173752311932,11,20,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short2000_t050_i4,29,0,29,0.00461265154759,8,17,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short2000_t100_i2,26,0,26,0.0104356763562,8,14,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short2000_t100_i4,22,0,22,0.00285701983545,6,13,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short5000_t050_i2,70,0,70,0.00476497268471,25,31,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short5000_t050_i4,57,0,57,0.00408886671211,21,27,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short5000_t100_i2,52,0,52,0.000559993164808,21,22,False,False,False,False,False
g556_c000930,maze,100,1000,stage2_short5000_t100_i4,43,0,43,-0.000872215087674,16,18,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short1000_t050_i2,70,0,70,0.000860800722,26,33,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short1000_t050_i4,57,0,57,0.00977288693702,18,27,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short1000_t100_i2,53,0,53,0.00900753650811,20,28,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short1000_t100_i4,43,0,43,0.00647895112767,17,19,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short2000_t050_i2,35,0,35,0.021663582426,10,20,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short2000_t050_i4,28,0,28,0.00466445895893,9,13,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short2000_t100_i2,26,0,26,0.00952855527385,6,17,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short2000_t100_i4,22,0,22,0.00531140314045,9,9,False,False,False,False,False
g556_c000930,maze,100,2000,stage2_short5000_t050_i2,68,0,68,0.0116839817238,18,42,False,False,False,False,False
