row_type,policy,model,sample_index,selected_policy_utility,candidate_induced_no_solution_count,safe_positive_selected_count,region_match_rate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,131,0.00579333527,0,125,0.432038834951,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,132,0.004924781846,0,130,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,133,0.004416077623,0,113,0.490291262136,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,134,0.003292749042,0,134,0.458737864078,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,135,0.005046556653,0,117,0.461165048544,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,136,0.005431743097,0,113,0.432038834951,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,137,0.003052668865,0,135,0.478155339806,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,138,0.003676772165,0,119,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,139,0.006744977908,0,108,0.424757281553,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,140,0.007058295232,0,104,0.43932038835,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,141,0.006295183014,0,118,0.393203883495,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,142,0.004512126801,0,116,0.48786407767,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,143,0.004768386769,0,142,0.453883495146,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,144,0.005942523773,0,115,0.458737864078,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,145,0.004813077937,0,122,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,146,0.004921455223,0,126,0.483009708738,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,147,0.004765755618,0,122,0.444174757282,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,148,0.004809723698,0,116,0.45145631068,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,149,0.006469333061,0,118,0.43932038835,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,150,0.003294993075,0,127,0.444174757282,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,151,0.004293869905,0,136,0.466019417476,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,152,0.003797797971,0,132,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,153,0.005986519154,0,122,0.407766990291,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,154,0.004463476257,0,118,0.45145631068,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,155,0.006394653883,0,124,0.480582524272,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,156,0.004456020647,0,126,0.412621359223,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,157,0.006437687542,0,123,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,158,0.005140026458,0,122,0.444174757282,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,159,0.005914260588,0,113,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,160,0.005510774209,0,124,0.410194174757,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,161,0.004399921745,0,134,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,162,0.007182600669,0,119,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,163,0.005351240686,0,114,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,164,0.004095756722,0,124,0.432038834951,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,165,0.006666045789,0,111,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,166,0.004729041186,0,128,0.483009708738,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,167,0.003872346986,0,132,0.449029126214,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,168,0.00485262355,0,119,0.458737864078,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,169,0.004694188719,0,112,0.48786407767,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,170,0.005005456334,0,120,0.446601941748,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,171,0.006337568639,0,104,0.422330097087,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,172,0.005008328516,0,131,0.427184466019,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,173,0.004127447258,0,114,0.453883495146,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,174,0.00415689102,0,139,0.48786407767,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,175,0.004080713555,0,123,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,176,0.00380775384,0,126,0.470873786408,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,177,0.003981736876,0,143,0.492718446602,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,178,0.007560870585,0,118,0.405339805825,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,179,0.006048983337,0,126,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,180,0.005055131832,0,133,0.446601941748,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,181,0.003766215893,0,132,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,182,0.00492892235,0,115,0.424757281553,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,183,0.004320942716,0,124,0.470873786408,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,184,0.004096908963,0,136,0.495145631068,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,185,0.003492174732,0,121,0.480582524272,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,186,0.00393836895,0,118,0.45145631068,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,187,0.007231741893,0,118,0.43932038835,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,188,0.003766852511,0,145,0.480582524272,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,189,0.005154740062,0,107,0.449029126214,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,190,0.003663619686,0,124,0.446601941748,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,191,0.005210168279,0,116,0.453883495146,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,192,0.003602249439,0,128,0.48786407767,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,193,0.005375828185,0,120,0.415048543689,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,194,0.004282693476,0,112,0.468446601942,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,195,0.005020760423,0,121,0.441747572816,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,196,0.006031258183,0,120,0.441747572816,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,197,0.004595746553,0,131,0.5,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,198,0.005702466367,0,119,0.429611650485,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,199,0.002887727044,0,133,0.458737864078,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,200,0.004010505346,0,114,0.46359223301,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,201,0.00464318539,0,127,0.470873786408,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,202,0.006263128601,0,108,0.441747572816,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,203,0.005131866413,0,127,0.422330097087,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,204,0.004117243329,0,124,0.424757281553,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,205,0.002964296901,0,145,0.468446601942,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,206,0.003398588581,0,125,0.470873786408,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,207,0.003414129306,0,133,0.470873786408,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,208,0.006831110369,0,118,0.422330097087,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,209,0.00588938887,0,118,0.427184466019,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,210,0.004646049552,0,131,0.483009708738,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,211,0.00475346389,0,126,0.495145631068,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,212,0.003745327771,0,133,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,213,0.004659520684,0,137,0.427184466019,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,214,0.005332069129,0,114,0.429611650485,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,215,0.002688137271,0,126,0.45145631068,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,216,0.006339104055,0,117,0.429611650485,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,217,0.004480224761,0,125,0.427184466019,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,218,0.005072703285,0,125,0.480582524272,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,219,0.005967265463,0,125,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,220,0.005579543079,0,110,0.422330097087,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,221,0.005332596986,0,113,0.444174757282,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,222,0.004562004189,0,130,0.480582524272,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,223,0.005679080358,0,117,0.478155339806,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,224,0.005173943531,0,117,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,225,0.003800308983,0,119,0.43932038835,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,226,0.002878457293,0,143,0.48786407767,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,227,0.004568876169,0,133,0.449029126214,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,228,0.004124302141,0,123,0.432038834951,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,229,0.00623328013,0,116,0.415048543689,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,230,0.002999873716,0,129,0.453883495146,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,231,0.006733570873,0,126,0.485436893204,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,232,0.003916286136,0,126,0.466019417476,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,233,0.004706999525,0,122,0.468446601942,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,234,0.00627121273,0,119,0.415048543689,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,235,0.005596590205,0,129,0.427184466019,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,236,0.006129013807,0,119,0.458737864078,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,237,0.00340610857,0,128,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,238,0.005612473112,0,118,0.441747572816,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,239,0.004195344028,0,126,0.458737864078,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,240,0.003179616912,0,136,0.461165048544,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,241,0.004636619592,0,133,0.419902912621,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,242,0.005533215472,0,114,0.446601941748,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,243,0.005514377508,0,116,0.444174757282,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,244,0.00424021457,0,127,0.417475728155,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,245,0.003383002712,0,127,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,246,0.00496328311,0,126,0.432038834951,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,247,0.004844056667,0,126,0.434466019417,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,248,0.005107268981,0,121,0.419902912621,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,249,0.006087929612,0,121,0.405339805825,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,250,0.004507150065,0,115,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,251,0.00232056891,0,136,0.458737864078,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,252,0.006113423611,0,122,0.46359223301,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,253,0.006876572879,0,91,0.466019417476,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,254,0.00587271981,0,121,0.444174757282,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,255,0.004776605859,0,115,0.46359223301,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,256,0.004660688272,0,124,0.478155339806,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,257,0.00337569303,0,131,0.43932038835,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,258,0.003234837932,0,121,0.434466019417,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,259,0.005198637908,0,129,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,260,0.002951048512,0,134,0.419902912621,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,261,0.004537395283,0,120,0.461165048544,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,262,0.002371586111,0,139,0.466019417476,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,263,0.006127773826,0,117,0.419902912621,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,264,0.004416935527,0,123,0.449029126214,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,265,0.005140900525,0,121,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,266,0.00634674556,0,124,0.468446601942,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,267,0.002701106531,0,112,0.504854368932,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,268,0.004708147919,0,110,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,269,0.004361737391,0,114,0.470873786408,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,270,0.003860470271,0,127,0.514563106796,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,271,0.004091639528,0,117,0.449029126214,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,272,0.00069400715,0,147,0.497572815534,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,273,0.006750643865,0,117,0.424757281553,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,274,0.001799747425,0,145,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,275,0.004641621527,0,134,0.456310679612,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,276,0.003719103849,0,132,0.466019417476,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,277,0.006188363786,0,136,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,278,0.003764482281,0,136,0.434466019417,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,279,0.00656740043,0,108,0.400485436893,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,280,0.005241122306,0,116,0.400485436893,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,281,0.007348660358,0,113,0.424757281553,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,282,0.004597509577,0,110,0.45145631068,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,283,0.005073981792,0,121,0.461165048544,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,284,0.005000858316,0,130,0.43932038835,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,285,0.004055231575,0,137,0.466019417476,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,286,0.003919604059,0,139,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,287,0.004292802126,0,122,0.43932038835,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,288,0.005963608431,0,127,0.429611650485,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,289,0.004121633048,0,131,0.473300970874,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,290,0.003400750699,0,142,0.432038834951,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,291,0.005772429419,0,120,0.424757281553,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,292,0.004790821185,0,143,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,293,0.004259624046,0,130,0.483009708738,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,294,0.004850997641,0,127,0.468446601942,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,295,0.005485458112,0,131,0.436893203883,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,296,0.006149218494,0,117,0.432038834951,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,297,0.003575016229,0,123,0.46359223301,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,298,0.003745075481,0,121,0.424757281553,False,False,False,False,False
bootstrap,risk_calibrated_distilled_policy,risk_calibrated_distilled_policy,299,0.0041422777,0,138,0.449029126214,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,0,0.005762896878,27,115,0.45145631068,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,1,0.006988421939,30,115,0.393203883495,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,2,0.004263152817,21,128,0.415048543689,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,3,0.004588258182,28,118,0.373786407767,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,4,0.003762812051,27,133,0.383495145631,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,5,0.005280975369,31,114,0.371359223301,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,6,0.006235022687,19,119,0.371359223301,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,7,0.005020508416,26,124,0.417475728155,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,8,0.004263696921,27,127,0.373786407767,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,9,0.005189074457,27,128,0.393203883495,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,10,0.004322773157,39,114,0.366504854369,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,11,0.004229717557,33,115,0.390776699029,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,12,0.003799723716,28,121,0.424757281553,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,13,0.004788239353,24,128,0.368932038835,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,14,0.0049442811,30,122,0.364077669903,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,15,0.004284209022,21,125,0.381067961165,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,16,0.006318897336,33,123,0.373786407767,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,17,0.006585504913,38,124,0.351941747573,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,18,0.005640593461,30,122,0.344660194175,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,19,0.005662957278,27,123,0.347087378641,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,20,0.005744765361,28,113,0.381067961165,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,21,0.003335678364,31,124,0.371359223301,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,22,0.003915825614,20,120,0.429611650485,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,23,0.005182892505,23,126,0.402912621359,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,24,0.004248332908,22,134,0.453883495146,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,25,0.004840614973,26,116,0.405339805825,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,26,0.00453132592,30,132,0.461165048544,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,27,0.00490905594,28,122,0.383495145631,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,28,0.003665274223,24,124,0.417475728155,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,29,0.004936654864,34,126,0.393203883495,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,30,0.005085546495,26,131,0.385922330097,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,31,0.004289964927,22,129,0.422330097087,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,32,0.005472996127,29,121,0.405339805825,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,33,0.004110578244,30,124,0.424757281553,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,34,0.006175533843,23,117,0.388349514563,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,35,0.00420879591,28,124,0.388349514563,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,36,0.003665767425,23,133,0.412621359223,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,37,0.00455766399,27,134,0.400485436893,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,38,0.002251831898,24,132,0.45145631068,False,False,False,False,False
bootstrap,utility_lower_bound_distilled_policy,utility_lower_bound_distilled_policy,39,0.002532840699,31,143,0.349514563107,False,False,False,False,False
