candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed
g566_repeatability_single_worker_e1_s565_334c4996b04b,,,,,,,,,,,,,False,False,False,False,False,1.2366394996643066,1.172584891319275,1.2813009023666382,0.7432138919830322,0.7553640007972717,1.0435516834259033,0.7063688635826111,0.9809306859970093,1.0,0.6819831132888794,0.6505782008171082,0.34214872121810913,0.8562986850738525,1.0,10.828790664672852,1,0,0,74c873aebb891573dbc1d86234a1f9cf03ce5ca6bdf9b35859adaa02a0a6391f,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_d3bf8cf2c351,,,,,,,,,,,,,False,False,False,False,False,1.2537834644317627,1.1677995920181274,1.2558307647705078,0.714853823184967,0.760420024394989,1.0318182706832886,0.7051319479942322,0.9811370372772217,1.0,0.6679092049598694,0.6305703520774841,0.3544474244117737,0.9525161385536194,1.0,10.868077278137207,1,0,0,e58087b423b9be7da74cbb9f61b1c2f5ee3b093c51bf26d13ea8479887b8e566,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_96a773d92e46,,,,,,,,,,,,,False,False,False,False,False,1.2530243396759033,1.1704005002975464,1.24617600440979,0.7353199124336243,0.7625630497932434,1.0323326587677002,0.7018118500709534,0.9806237816810608,1.0,0.6791857481002808,0.6443227529525757,0.3404703140258789,0.8932549357414246,1.0,10.827404022216797,1,0,0,991f7709c43cadc60badbf0458b7b11e977f6f14edb0102c1accb3c066a28e24,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_bbde16078621,,,,,,,,,,,,,False,False,False,False,False,1.25197172164917,1.167799949645996,1.2576826810836792,0.7185457348823547,0.7591190338134766,1.0370564460754395,0.7025546431541443,0.9811109900474548,1.0,0.6693772673606873,0.6343560218811035,0.3560188412666321,0.9499120712280273,1.0,10.867816925048828,1,0,0,52bd196f72329f6ebb6d03aa9476ac78243c92934dc97ff53b8a7efe562de764,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_d772127f0ee9,,,,,,,,,,,,,False,False,False,False,False,1.2537504434585571,1.1731117963790894,1.244175672531128,0.7263836860656738,0.771503210067749,1.0135494470596313,0.7109383940696716,0.980996310710907,1.0,0.6775861382484436,0.6396141052246094,0.33919012546539307,0.9185807704925537,1.0,10.833837509155273,1,0,0,703b36eaad3e92336f92e1c1de8a927182dbcac474a6a9be4f3f52c4d2b79ad4,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_b2029294531b,,,,,,,,,,,,,False,False,False,False,False,1.252708077430725,1.1663252115249634,1.254869818687439,0.7236871123313904,0.7617806196212769,1.0370663404464722,0.7027506828308105,0.9810592532157898,1.0,0.6708807349205017,0.6368331909179688,0.3516289293766022,0.9351445436477661,1.0,10.848989486694336,1,0,0,283735acad0de64127eaa65b341783f75a1c7d72f267d8371c4b65bb7a1db6fd,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_1fb09b084238,,,,,,,,,,,,,False,False,False,False,False,1.2528029680252075,1.165975570678711,1.2547388076782227,0.7199481725692749,0.7611789703369141,1.0353902578353882,0.7029953598976135,0.9810957312583923,1.0,0.6696125268936157,0.6333845257759094,0.35329747200012207,0.946958065032959,1.0,10.86032485961914,1,0,0,2ce93e1ffa567c6e8ef0d58acb9c3a7521b1acfd198cd768de4021f396e49b30,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_688677d28337,,,,,,,,,,,,,False,False,False,False,False,1.2443578243255615,1.1652270555496216,1.2545241117477417,0.7454193830490112,0.7605620622634888,1.0452264547348022,0.7014243006706238,0.980717658996582,1.0,0.6795827150344849,0.6500430703163147,0.340265691280365,0.8546665906906128,1.0,10.821712493896484,1,0,0,b9f94828adea27394be2310cb132dda763c591214caa6748482ea07acb4a0093,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_0915ee12168a,,,,,,,,,,,,,False,False,False,False,False,1.2538026571273804,1.1675618886947632,1.2560046911239624,0.7141145467758179,0.7601097226142883,1.0324373245239258,0.7048884034156799,0.9811496138572693,1.0,0.6676110029220581,0.6304023265838623,0.3553726375102997,0.9532513618469238,1.0,10.870057106018066,1,0,0,2c2c821fbf3a676256f894d2c5ebdda4ae34722d1bd535d4a02d167659820ab5,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_d1419fc1321c,,,,,,,,,,,,,False,False,False,False,False,1.2500120401382446,1.1763880252838135,1.2795261144638062,0.7340041399002075,0.7514834403991699,1.034602165222168,0.7046517729759216,0.9808610677719116,1.0,0.6821942329406738,0.6444600820541382,0.34202632308006287,0.8731627464294434,1.0,10.84320068359375,1,0,0,c85ca4dcf92fc8ffede532f82140762d280ee5f08eece9f445bbb085d252eab1,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
