label_id,context_budget_iteration_key,context_no_iteration,map,map_family,agents,seed,budget_ms,iteration,candidate_id,candidate_family,static_flow_candidate,best_fixed_static_candidate,best_family_static_candidate,primary_static_candidate,oracle_candidate,delta_vs_additive,delta_vs_static_flow,delta_vs_best_fixed_static,delta_vs_best_family_static,delta_vs_primary_static_baseline,success_regression_vs_additive,success_regression_vs_static_flow,success_regression_vs_best_fixed_static,success_regression_vs_best_family_static,success_regression_vs_primary_static_baseline,success_gain_vs_primary_static_baseline,both_fail_vs_primary_static_baseline,both_success_vs_primary_static_baseline,opportunity_class,additive_only_gain,static_safe_gain,static_oracle_gap,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g537_static_label_00001799,maze-32-32-4|50|152|2000|1,maze-32-32-4|50|152|2000,maze-32-32-4,maze,50,152,2000,1,repair5g59_block_heavy_flow_guard,block_heavy,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_commit_heavy_flow_guard,-0.065625,-0.0171875,,-0.09322916666,-0.0171875,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00001801,maze-32-32-4|50|152|2000|1,maze-32-32-4|50|152|2000,maze-32-32-4,maze,50,152,2000,1,repair5g59_commit_heavy_flow_guard,commit_heavy,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_commit_heavy_flow_guard,-0.07604166667,-0.02760416667,,-0.10364583333,-0.02760416667,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00001807,maze-32-32-4|50|152|2000|1,maze-32-32-4|50|152|2000,maze-32-32-4,maze,50,152,2000,1,repair5g59_wait_aggressive,wait_aggressive,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_commit_heavy_flow_guard,-0.07083333334,-0.02239583334,,-0.0984375,-0.02239583334,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00001941,maze-32-32-4|50|155|2000|1,maze-32-32-4|50|155|2000,maze-32-32-4,maze,50,155,2000,1,repair5g59_wait_conservative,wait_conservative,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_wait_conservative,-0.1011346818,,-0.01184015787,-0.00690675876,-0.00690675876,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00001982,maze-32-32-4|50|160|2000|0,maze-32-32-4|50|160|2000,maze-32-32-4,maze,50,160,2000,0,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,-0.00208659363,-0.00156494523,-0.00208659363,-0.00208659363,-0.00156494523,False,False,False,False,False,False,False,True,C_static_safe_low_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00001985,maze-32-32-4|50|160|2000|0,maze-32-32-4|50|160|2000,maze-32-32-4,maze,50,160,2000,0,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,-0.01043296818,-0.00991131978,-0.01043296818,-0.01043296818,-0.00991131978,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002130,maze-32-32-4|50|162|2000|1,maze-32-32-4|50|162|2000,maze-32-32-4,maze,50,162,2000,1,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max0p75_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002131,maze-32-32-4|50|162|2000|1,maze-32-32-4|50|162|2000,maze-32-32-4,maze,50,162,2000,1,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002132,maze-32-32-4|50|162|2000|1,maze-32-32-4|50|162|2000,maze-32-32-4,maze,50,162,2000,1,repair5g59_wait_aggressive,wait_aggressive,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002199,maze-32-32-4|50|163|2000|1,maze-32-32-4|50|163|2000,maze-32-32-4,maze,50,163,2000,1,repair5g59_wait_conservative,wait_conservative,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_wait_conservative,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002247,maze-32-32-4|50|164|2000|0,maze-32-32-4|50|164|2000,maze-32-32-4,maze,50,164,2000,0,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df1p00_beta0p35_max0p75_c0,wait_aggressive,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df1p00_beta0p35_max0p75_c0,-0.027326184711,-0.006572120373,-0.010031131096,-0.027326184711,-0.006572120373,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002266,maze-32-32-4|50|164|2000|1,maze-32-32-4|50|164|2000,maze-32-32-4,maze,50,164,2000,1,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p35_max0p75_c0,other_flow,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p35_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002267,maze-32-32-4|50|164|2000|1,maze-32-32-4|50|164|2000,maze-32-32-4,maze,50,164,2000,1,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max0p75_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p35_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002268,maze-32-32-4|50|164|2000|1,maze-32-32-4|50|164|2000,maze-32-32-4,maze,50,164,2000,1,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p35_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002269,maze-32-32-4|50|164|2000|1,maze-32-32-4|50|164|2000,maze-32-32-4,maze,50,164,2000,1,repair5g59_light_cong_light_flow,other_flow,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p35_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002270,maze-32-32-4|50|164|2000|1,maze-32-32-4|50|164|2000,maze-32-32-4,maze,50,164,2000,1,repair5g59_wait_aggressive,wait_aggressive,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p35_max0p75_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002325,maze-32-32-4|50|165|2000|0,maze-32-32-4|50|165|2000,maze-32-32-4,maze,50,165,2000,0,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,-0.02350877193,-0.003859649123,-0.001052631579,-0.02350877193,-0.001052631579,False,False,False,False,False,False,False,True,C_static_safe_low_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002337,maze-32-32-4|50|165|2000|1,maze-32-32-4|50|165|2000,maze-32-32-4,maze,50,165,2000,1,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p6_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p6_max1p00_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002678,maze-32-32-4|50|220|2000|0,maze-32-32-4|50|220|2000,maze-32-32-4,maze,50,220,2000,0,repair5g59_wait_conservative,wait_conservative,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_wait_conservative,-0.06159769009,-0.0125120308,-0.06159769009,,-0.0125120308,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002731,maze-32-32-4|50|223|2000|0,maze-32-32-4|50|223|2000,maze-32-32-4,maze,50,223,2000,0,repair5g59_flow_decay,flow_decay,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_flow_decay,-0.0136239782,-0.0136239782,-0.01316984559,,-0.01316984559,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002735,maze-32-32-4|50|223|2000|1,maze-32-32-4|50|223|2000,maze-32-32-4,maze,50,223,2000,1,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002754,maze-32-32-4|50|224|2000|0,maze-32-32-4|50|224|2000,maze-32-32-4,maze,50,224,2000,0,repair5g59_wait_conservative,wait_conservative,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_wait_conservative,-0.01149425288,-0.00470219436,-0.00679205852,,-0.00470219436,False,False,False,False,False,False,False,True,C_static_safe_low_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002767,maze-32-32-4|50|225|2000|0,maze-32-32-4|50|225|2000,maze-32-32-4,maze,50,225,2000,0,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,-0.02382022472,-0.02382022472,-0.0188764045,,-0.0188764045,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002803,maze-32-32-4|50|227|2000|0,maze-32-32-4|50|227|2000,maze-32-32-4,maze,50,227,2000,0,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,-0.02276336686,-0.01217575437,-0.01852832187,,-0.01217575437,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002827,maze-32-32-4|50|228|2000|1,maze-32-32-4|50|228|2000,maze-32-32-4,maze,50,228,2000,1,repair5g59_flow_decay,flow_decay,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_flow_decay,,,,,,False,False,False,False,False,True,False,False,G_static_success_gain,False,True,True,False,False,False,False,False
g537_static_label_00002899,maze-32-32-4|50|232|2000|0,maze-32-32-4|50|232|2000,maze-32-32-4,maze,50,232,2000,0,repair5g59_wait_conservative,wait_conservative,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_wait_conservative,-0.03487124463,-0.00697424892,-0.00321888412,,-0.00321888412,False,False,False,False,False,False,False,True,C_static_safe_low_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002914,maze-32-32-4|50|233|2000|0,maze-32-32-4|50|233|2000,maze-32-32-4,maze,50,233,2000,0,repair5g59_flow_decay,flow_decay,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_flow_decay,-0.1378070701,-0.1378070701,-0.08268424206,,-0.08268424206,False,False,False,False,False,False,False,True,B_static_safe_high_margin_gain,False,True,True,False,False,False,False,False
g537_static_label_00002949,maze-32-32-4|50|235|2000|0,maze-32-32-4|50|235|2000,maze-32-32-4,maze,50,235,2000,0,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,-0.01636093208,-0.00148735746,-0.01090728805,,-0.00148735746,False,False,False,False,False,False,False,True,C_static_safe_low_margin_gain,False,True,True,False,False,False,False,False
