safety_threshold,top1,top3,harmful_recall,harmful_precision,mean_selected_delta,fallback_rate,unsafe_fallback_rate,low_confidence_fallback_rate
0.05,0.40522875816993464,0.7429193899782135,0.9702517162471396,0.19229024943310657,0.002751888527614599,0.7668845315904139,0.38562091503267976,0.3812636165577342
0.1,0.39215686274509803,0.7429193899782135,0.954233409610984,0.2039119804400978,0.0005753428416190872,0.7494553376906318,0.3660130718954248,0.38344226579520696
0.2,0.39433551198257083,0.7429193899782135,0.9450800915331807,0.22109207708779444,0.0031032636225863004,0.7189542483660131,0.3464052287581699,0.37254901960784315
0.3,0.39651416122004357,0.7429193899782135,0.9176201372997712,0.2391174716756112,0.0027107208139871917,0.6601307189542484,0.3333333333333333,0.32679738562091504
