replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,candidate_success,baseline_success,additive_success,success_regression,success_gain,both_success,both_fail,quality_delta_vs_g556,quality_delta_vs_additive,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,candidate_runtime_ms,baseline_runtime_ms,candidate_expanded_nodes,baseline_expanded_nodes,candidate_low_level_pibt_calls,baseline_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,75b0be0288d2189ca831bcbc2758b76fda9e7bd4730fa3b6b823659dc3d7ab97,g562_g565_expanded_solver_panel_b1_s565_3ca13ae96ad3,g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,True,True,False,False,False,True,False,2.7879019909,nan,True,True,True,True,True,True,57.654204,50.461242,321,266,81920,71240,1.2419184446334839,1.1677271127700806,1.2625313997268677,0.7413292527198792,0.7506269812583923,1.0173929929733276,0.7031049728393555,0.9809489846229553,1.0,0.6816073656082153,0.6515212059020996,0.3412015736103058,0.8979146480560303,1.0,10.828396797180176,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,2657030da15153897966dfa01ae688c1261c369322e4aaee7ccffb91df188c01,g562_g565_expanded_solver_panel_b1_s565_95b63306fb3d,g565_B1_phase5p5_repair5g565_scaling_b1_fold1_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold1_all_seed565.pt,True,True,False,False,False,True,False,27.094946401300003,nan,True,True,True,True,True,True,118.815667,50.461242,671,266,171520,71240,1.2492616176605225,1.1622165441513062,1.2568947076797485,0.744052529335022,0.7502079010009766,1.0271269083023071,0.7057000398635864,0.98094242811203,0.9998460412025452,0.683508574962616,0.6498144865036011,0.3407077491283417,0.8883487582206726,1.0,10.820582389831543,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,b345c8223ba0e40da4592a8b8edf7089eeed5d5e472ce3468cdf9e851edb226c,g562_g565_expanded_solver_panel_b1_s565_c98aaa518665,g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold3_all_seed565.pt,True,True,False,False,False,True,False,3.7526799388,nan,True,True,True,True,True,True,59.282532,50.461242,317,266,81352,71240,1.242787480354309,1.1655681133270264,1.2748825550079346,0.7497100830078125,0.7532985210418701,1.025909185409546,0.7064592838287354,0.9808717966079712,1.0,0.6789582967758179,0.6534641981124878,0.3446955978870392,0.898270308971405,0.9992702007293701,10.821928977966309,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,06db15b7ee6e862728fd10f42f43e37e0534efbaf3254fc717305df96447c055,g562_g565_expanded_solver_panel_b1_s565_ec52526b2878,g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold2_all_seed565.pt,True,True,False,False,False,True,False,-0.999234303199998,nan,True,True,True,True,True,True,47.763869,50.461242,251,266,64000,71240,1.2480440139770508,1.156984567642212,1.2668358087539673,0.7500779032707214,0.7517090439796448,1.0155653953552246,0.7070396542549133,0.9809726476669312,1.0,0.6840704679489136,0.6509780883789062,0.341921865940094,0.8938339352607727,1.0,10.826569557189941,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,70915b210ce64e01718da4317305bb91c3bfb9cbab475a1ca26290ab5bbdfc5e,g562_g565_expanded_solver_panel_b2_s565_4033ceca7ec3,g565_B2_phase5p5_repair5g565_scaling_b2_fold0_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_all_seed565.pt,True,True,False,False,False,True,False,2.4965543644999997,nan,True,True,True,True,True,True,56.977043,50.461242,310,266,79104,71240,1.2457623481750488,1.1671429872512817,1.2589316368103027,0.7426683306694031,0.7501445412635803,1.0216201543807983,0.6993390917778015,0.9804357886314392,1.0,0.6837207078933716,0.6512562036514282,0.33792808651924133,0.8770106434822083,1.0,10.808696746826172,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,4d26d827512cc2ea2e527f72ba85792083f6600dc37c74590d78c7cde5aaadfe,g562_g565_expanded_solver_panel_b2_s565_b8417209b6c6,g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,True,True,False,False,False,True,False,5.8832312405000025,nan,True,True,True,True,True,True,65.978383,50.461242,356,266,90880,71240,1.2481529712677002,1.1610004901885986,1.2608176469802856,0.744975209236145,0.7479936480522156,1.0322479009628296,0.7052038908004761,0.9809719920158386,0.999826967716217,0.6853653192520142,0.6497545838356018,0.3398788869380951,0.8853440880775452,1.0,10.820558547973633,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,17caea3b9a9b917f3254c2b249f81488821bef447b07ef6d3b2ec711d9f8b039,g562_g565_expanded_solver_panel_b2_s565_be97294ea3e1,g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold3_all_seed565.pt,True,True,False,False,False,True,False,0.7813935682000022,nan,True,True,True,True,True,True,55.786548,50.461242,270,266,68864,71240,1.2445666790008545,1.153511881828308,1.2639424800872803,0.7590962648391724,0.7473108172416687,1.0076510906219482,0.7009303569793701,0.9799332618713379,1.0,0.6917591094970703,0.6617391109466553,0.3459351062774658,0.8577561378479004,0.9906654357910156,10.792070388793945,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,44cf9251210c11805c9ba7355726fb6688c65fca04617684e982d9da8ee46e4f,g562_g565_expanded_solver_panel_b2_s565_d9d3fd9a55bb,g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold2_all_seed565.pt,True,True,False,False,False,True,False,36.2894333844,nan,True,True,True,True,True,True,145.78991,50.461242,890,266,227584,71240,1.2474265098571777,1.15247642993927,1.2700172662734985,0.7553461790084839,0.7525563836097717,1.0060845613479614,0.7019703984260559,0.9808528423309326,1.0,0.6879978179931641,0.6534783840179443,0.3469897508621216,0.8636825084686279,0.9962066411972046,10.805157661437988,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,6ba80084587bf3e1c78a0fc82bcc65e82866f9e8341e21b89dedf9913247b1df,g562_g565_expanded_solver_panel_e0_s565_edc174f430aa,g565_E0_phase5p5_repair5g565_expanded_e0_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_expanded_e0_seed565.pt,True,True,False,False,False,True,False,11.1883614089,nan,True,True,True,True,True,True,77.745053,50.461242,441,266,113150,71240,1.2334001064300537,1.174526572227478,1.310333251953125,0.7514300346374512,0.7511894702911377,1.0382267236709595,0.7130590081214905,0.9810371994972229,1.0,0.6876915693283081,0.6565901637077332,0.34030258655548096,0.845154881477356,1.0,10.844948768615723,False,False,False,False,False
g565_expanded_solver_panel,empty-16-16,256,10641,1000,g559_b1000_i4,validation,other,g565_real_graph_000639,60d073aac14f3e0ca25bd43d3c6434a785fc4ba7370312816b93537c30185414,21fe02d43693e1215d67d05bf43a1b4fc409804d8e7910cdb0ca24d3999afe12,g562_g565_expanded_solver_panel_e1_s565_da8708c1c124,g565_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,False,False,False,True,False,-1.5195252679999989,nan,True,True,True,True,True,True,44.113349,50.461242,216,266,55040,71240,1.2287157773971558,1.1739726066589355,1.3139539957046509,0.7575579285621643,0.7323437929153442,1.0495103597640991,0.6946263313293457,0.9807150363922119,1.0,0.6867532730102539,0.6519448757171631,0.3406965434551239,0.8245654702186584,1.0,10.840112686157227,False,False,False,False,False
