map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,5,5,1.0,1.1077440817918,435.8,184.6,1.0,21638.6,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-2.0
maze-32-32-4,50,lacam_star,5,5,1.0,1.1157021627086001,8760.4,3139.70266,1.0,,0.0,0.0,0.0,0.0,,,,{},0.007958080916800059,8324.6,2953.10266
maze-32-32-4,50,lacam_star_ltm,5,5,1.0,1.1077440817918,435.8,186.6,1.0,21638.6,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.0975390883312,422.6,185.0,1.0,20929.4,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 6, ""decay_090"": 6, ""wait_light"": 3}",-0.01020499346060011,-13.199999999999989,-1.5999999999999943
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.1114151033406,438.6,185.8,1.0,21778.8,0.34702,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",0.0036710215487998354,2.8000000000000114,-0.799999999999983
maze-32-32-4,50,repair5e3_split_guarded_selector,5,5,1.0,1.1077440817918,435.8,187.0,1.0,21638.6,0.37198,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.4000000000000057
maze-32-32-4,50,repair5e4_closed_loop_utility_selector,5,5,1.0,1.1077440817918,435.8,187.4,1.0,21638.6,0.43395999999999996,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.8000000000000114
maze-32-32-4,50,repair5e5_crossfold_utility_reranker,5,5,1.0,1.1071372161368,423.6,185.8,1.0,20978.8,0.43648,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 12, ""wait_heavy"": 3}",-0.0006068656550000107,-12.199999999999989,-0.799999999999983
maze-32-32-4,50,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.1077440817918,435.8,187.4,1.0,21638.6,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.8000000000000114
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.1077440817918,435.8,188.2,1.0,21638.6,0.41376,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,1.5999999999999943
