map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,5,5,1.0,1.14545031823,415.6,194.4,1.0,20579.8,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,3.0
maze-32-32-4,50,lacam_star,5,5,1.0,1.17613693775,6192.4,3082.8349,1.0,,0.0,0.0,0.0,0.0,,,,{},0.030686619519999958,5776.799999999999,2891.4348999999997
maze-32-32-4,50,lacam_star_ltm,5,5,1.0,1.14545031823,415.6,191.4,1.0,20579.8,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.140785782512,415.4,193.0,1.0,20599.4,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_light"": 3, ""decay_090"": 6, ""decay_095"": 3, ""wait_light"": 3}",-0.0046645357179999625,-0.20000000000004547,1.5999999999999943
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.161474283152,420.0,195.0,1.0,20799.2,0.34737999999999997,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",0.016023964921999978,4.399999999999977,3.5999999999999943
maze-32-32-4,50,repair5e3_split_guarded_selector,5,5,1.0,1.14545031823,415.6,195.0,1.0,20579.8,0.3957,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,3.5999999999999943
maze-32-32-4,50,repair5e4_closed_loop_utility_selector,5,5,1.0,1.14545031823,415.6,195.8,1.0,20579.8,0.44694,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,4.400000000000006
maze-32-32-4,50,repair5e5_crossfold_utility_reranker,5,5,1.0,1.149208234714,415.2,199.2,1.0,20598.6,0.43498,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 5, ""decay_090"": 8, ""wait_heavy"": 2}",0.0037579164840000345,-0.4000000000000341,7.799999999999983
maze-32-32-4,50,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.14545031823,415.6,192.4,1.0,20579.8,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,1.0
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.14545031823,415.6,193.2,1.0,20579.8,0.37572,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,1.799999999999983
maze-32-32-4,100,always_additive_defer,5,5,1.0,1.267260872084,513.8,391.0,1.0,63108.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-2.6000000000000227
maze-32-32-4,100,lacam_star,5,5,1.0,1.313048909384,10178.8,3124.82164,1.0,,0.0,0.0,0.0,0.0,,,,{},0.04578803730000014,9665.0,2731.22164
maze-32-32-4,100,lacam_star_ltm,5,5,1.0,1.267260872084,513.8,393.6,1.0,63108.4,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,100,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.24536119787,490.6,399.6,1.0,59059.0,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 6, ""block_light"": 6, ""wait_heavy"": 3}",-0.021899674213999853,-23.199999999999932,6.0
maze-32-32-4,100,repair5d_composite_diagnostic_distilled,5,5,1.0,1.27168751887,455.4,394.4,1.0,45267.6,0.37032,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",0.004426646786000132,-58.39999999999998,0.7999999999999545
maze-32-32-4,100,repair5e3_split_guarded_selector,5,5,1.0,1.267260872084,513.8,391.6,1.0,63108.4,0.4069,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-2.0
maze-32-32-4,100,repair5e4_closed_loop_utility_selector,5,5,1.0,1.267260872084,513.8,397.8,1.0,63108.4,0.4505,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,4.199999999999989
maze-32-32-4,100,repair5e5_crossfold_utility_reranker,5,5,1.0,1.267260872084,513.8,395.6,1.0,63108.4,0.46128,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,2.0
maze-32-32-4,100,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.267260872084,513.8,396.4,1.0,63108.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,2.7999999999999545
maze-32-32-4,100,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.267260872084,513.8,393.8,1.0,63108.4,0.3764,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.19999999999998863
random-32-32-20,50,always_additive_defer,5,5,1.0,1.1291142841119999,255.4,161.6,1.0,17647.8,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,2.0
random-32-32-20,50,lacam_star,5,5,1.0,1.121504451404,15155.8,3215.37686,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.007609832707999864,14900.4,3055.77686
random-32-32-20,50,lacam_star_ltm,5,5,1.0,1.1291142841119999,255.4,159.6,1.0,17647.8,0.0,0.0,0.0,0.0,,,,{},,,
random-32-32-20,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.123996173876,211.4,159.8,1.0,10713.4,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 3, ""decay_090"": 6, ""wait_heavy"": 3, ""wait_light"": 3}",-0.00511811023599984,-44.0,0.20000000000001705
random-32-32-20,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.126752079388,238.2,158.4,1.0,14681.2,0.3491,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.00236220472399995,-17.200000000000017,-1.1999999999999886
random-32-32-20,50,repair5e3_split_guarded_selector,5,5,1.0,1.1291142841119999,255.4,159.6,1.0,17647.8,0.37202,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.0
random-32-32-20,50,repair5e4_closed_loop_utility_selector,5,5,1.0,1.123996173876,240.0,158.4,1.0,15496.6,0.42178,3.0,1.0,0.0,0.25,0.75,,"{""decay_090"": 15}",-0.00511811023599984,-15.400000000000006,-1.1999999999999886
random-32-32-20,50,repair5e5_crossfold_utility_reranker,5,5,1.0,1.1291142841119999,230.8,158.2,1.0,14039.2,0.40986,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 8, ""wait_heavy"": 7}",0.0,-24.599999999999994,-1.4000000000000057
random-32-32-20,50,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.1291142841119999,255.4,160.4,1.0,17647.8,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.8000000000000114
random-32-32-20,50,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.1291142841119999,255.4,162.0,1.0,17647.8,0.3549,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,2.4000000000000057
