g566_blind_three_tier_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g566_blind_three_tier_00000000,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v1|8|566000033|750|0|14650fb0739d0383,g566-city-32x32-a-v1|a8|s566000033|it0|g566_blind_three_tier_g566_city_32x32_a_v1_a8_s566000033_hbudget750_ltm2_b750,no_ltm_diagnostic,lacam_star,lacam_star,LaCAM* no-LTM diagnostic,g566-city-32x32-a-v1,other,8,566000033,750,0,True,True,1.22907488987,279,227,1.8072,51,400,340,0,0.0925110132159,False,-0.0837004405286,False,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,0,0,8,750,0,340,42.5,0,51,0,400,6.375,93.75,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget750_ltm2,750,750,0.75,2,,,,,,,,g566-city-32x32-a-v1|8|566000033|750|budget750_ltm2,True,
g566_blind_three_tier_00000001,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v1|8|566000033|750|0|14650fb0739d0383,g566-city-32x32-a-v1|a8|s566000033|it0|g566_blind_three_tier_g566_city_32x32_a_v1_a8_s566000033_hbudget750_ltm2_b750,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g566-city-32x32-a-v1,other,8,566000033,750,0,True,True,1.22907488987,279,227,1.602136,51,400,340,0,0.0925110132159,False,-0.0837004405286,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,0,0,8,750,0,340,42.5,0,51,0,400,6.375,93.75,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget750_ltm2,750,750,0.75,2,,,,,,,,g566-city-32x32-a-v1|8|566000033|750|budget750_ltm2,True,
g566_blind_three_tier_00000002,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v1|8|566000033|750|0|14650fb0739d0383,g566-city-32x32-a-v1|a8|s566000033|it0|g566_blind_three_tier_g566_city_32x32_a_v1_a8_s566000033_hbudget750_ltm2_b750,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g566-city-32x32-a-v1,other,8,566000033,750,0,True,True,1.13656387665,258,227,1.283206,49,384,340,-0.0925110132159,0,False,-0.0837004405286,True,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,0,0,0,8,750,0,340,42.5,0,49,0,384,6.125,93.75,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget750_ltm2,750,750,0.75,2,,,,,,,,g566-city-32x32-a-v1|8|566000033|750|budget750_ltm2,True,
g566_blind_three_tier_00000003,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v1|8|566000033|750|0|14650fb0739d0383,g566-city-32x32-a-v1|a8|s566000033|it0|g566_blind_three_tier_g566_city_32x32_a_v1_a8_s566000033_hbudget750_ltm2_b750,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g566-city-32x32-a-v1,other,8,566000033,750,0,True,True,1.05286343612,239,227,1.085478,47,368,340,-0.176211453744,-0.0837004405286,True,-0.0837004405286,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,0,0,8,750,0,340,42.5,0,47,0,368,5.875,93.75,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget750_ltm2,750,750,0.75,2,,,,,,,,g566-city-32x32-a-v1|8|566000033|750|budget750_ltm2,True,
g566_blind_three_tier_00000004,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v1|8|566000033|750|0|14650fb0739d0383,g566-city-32x32-a-v1|a8|s566000033|it0|g566_blind_three_tier_g566_city_32x32_a_v1_a8_s566000033_hbudget750_ltm2_b750,generated_theta::g566_blind_three_tier_a1_s568_5cc67231f204,g566_blind_three_tier_a1_s568_5cc67231f204,g566_blind_three_tier_a1_s568_5cc67231f204,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,g566-city-32x32-a-v1,other,8,566000033,750,0,True,True,1.05286343612,239,227,1.146661,47,368,340,-0.176211453744,-0.0837004405286,False,-0.0837004405286,True,db26dbc1716f5faa,alpha_commit=1.1648707389831543|alpha_block=1.2553637027740479|alpha_wait_spillover=0.75610893964767456|rho_decay=0.98047029972076416|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2505240440368652|alpha_cong_commit_nonprogress=1.1648707389831543|alpha_cong_block=1.2553637027740479|alpha_cong_wait_progress=0.73840188980102539|alpha_cong_wait_nonprogress=0.75610893964767456|alpha_flow_commit_progress=1.0342258214950562|alpha_flow_wait_progress=0.69916260242462158|rho_cong_decay=0.98047029972076416|rho_flow_decay=1|lambda_cong=0.6801459789276123|lambda_flow=0.64095801115036011|min_edge_cost=1|max_edge_cost=10.814093589782715|goal_projection_mode=flow_shield|flow_shield_beta=0.34122756123542786|max_flow_shield=0.89865022897720337,14650fb0739d0383,1.2505240440368652,1.1648707389831543,1.2553637027740479,0.7384018898010254,0.7561089396476746,1.0342258214950562,0.6991626024246216,0.9804702997207642,1.0,0.6801459789276123,0.6409580111503601,0.34122756123542786,0.8986502289772034,1.0,10.814093589782715,1,0,0,0,0,0,8,750,0,340,42.5,0,47,0,368,5.875,93.75,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget750_ltm2,750,750,0.75,2,,,,,,,,g566-city-32x32-a-v1|8|566000033|750|budget750_ltm2,True,
g566_blind_three_tier_00000005,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v1|8|566000033|750|0|14650fb0739d0383,g566-city-32x32-a-v1|a8|s566000033|it0|g566_blind_three_tier_g566_city_32x32_a_v1_a8_s566000033_hbudget750_ltm2_b750,generated_theta::g566_blind_three_tier_a2_s568_012e5f1aa3f6,g566_blind_three_tier_a2_s568_012e5f1aa3f6,g566_blind_three_tier_a2_s568_012e5f1aa3f6,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,g566-city-32x32-a-v1,other,8,566000033,750,0,True,True,1.05286343612,239,227,1.273003,47,368,340,-0.176211453744,-0.0837004405286,False,-0.0837004405286,True,81b18b227a46bd9a,alpha_commit=1.1644910573959351|alpha_block=1.2555719614028931|alpha_wait_spillover=0.75562375783920288|rho_decay=0.98046684265136719|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.250451922416687|alpha_cong_commit_nonprogress=1.1644910573959351|alpha_cong_block=1.2555719614028931|alpha_cong_wait_progress=0.73856806755065918|alpha_cong_wait_nonprogress=0.75562375783920288|alpha_flow_commit_progress=1.034172534942627|alpha_flow_wait_progress=0.6992231011390686|rho_cong_decay=0.98046684265136719|rho_flow_decay=1|lambda_cong=0.68030792474746704|lambda_flow=0.64073312282562256|min_edge_cost=1|max_edge_cost=10.814684867858887|goal_projection_mode=flow_shield|flow_shield_beta=0.34095972776412964|max_flow_shield=0.89903098344802856,14650fb0739d0383,1.250451922416687,1.164491057395935,1.255571961402893,0.7385680675506592,0.7556237578392029,1.034172534942627,0.6992231011390686,0.9804668426513672,1.0,0.680307924747467,0.6407331228256226,0.34095972776412964,0.8990309834480286,1.0,10.814684867858887,1,0,0,0,0,0,8,750,0,340,42.5,0,47,0,368,5.875,93.75,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget750_ltm2,750,750,0.75,2,,,,,,,,g566-city-32x32-a-v1|8|566000033|750|budget750_ltm2,True,
g566_blind_three_tier_00000000,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v2|8|566000098|1000|0|14650fb0739d0383,g566-city-32x32-a-v2|a8|s566000098|it0|g566_blind_three_tier_g566_city_32x32_a_v2_a8_s566000098_hbudget1000_ltm3_b1000,no_ltm_diagnostic,lacam_star,lacam_star,LaCAM* no-LTM diagnostic,g566-city-32x32-a-v2,other,8,566000098,1000,0,True,True,1.25581395349,378,301,1.018187,66,520,399,0,0.146179401993,False,-0.0863787375415,False,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,0,0,8,1000,0,399,49.875,0,66,0,520,8.25,125,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-city-32x32-a-v2|8|566000098|1000|budget1000_ltm3,True,
g566_blind_three_tier_00000001,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v2|8|566000098|1000|0|14650fb0739d0383,g566-city-32x32-a-v2|a8|s566000098|it0|g566_blind_three_tier_g566_city_32x32_a_v2_a8_s566000098_hbudget1000_ltm3_b1000,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g566-city-32x32-a-v2,other,8,566000098,1000,0,True,True,1.25581395349,378,301,0.806911,66,520,399,0,0.146179401993,False,-0.0863787375415,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,0,0,8,1000,0,399,49.875,0,66,0,520,8.25,125,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-city-32x32-a-v2|8|566000098|1000|budget1000_ltm3,True,
g566_blind_three_tier_00000002,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v2|8|566000098|1000|0|14650fb0739d0383,g566-city-32x32-a-v2|a8|s566000098|it0|g566_blind_three_tier_g566_city_32x32_a_v2_a8_s566000098_hbudget1000_ltm3_b1000,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g566-city-32x32-a-v2,other,8,566000098,1000,0,True,True,1.1096345515,334,301,1.069174,50,392,399,-0.146179401993,0,False,-0.0863787375415,True,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,0,0,0,8,1000,0,399,49.875,0,50,0,392,6.25,125,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-city-32x32-a-v2|8|566000098|1000|budget1000_ltm3,True,
g566_blind_three_tier_00000003,g566_blind_three_tier_real_solver_row,True,True,g566-city-32x32-a-v2|8|566000098|1000|0|14650fb0739d0383,g566-city-32x32-a-v2|a8|s566000098|it0|g566_blind_three_tier_g566_city_32x32_a_v2_a8_s566000098_hbudget1000_ltm3_b1000,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g566-city-32x32-a-v2,other,8,566000098,1000,0,True,True,1.02325581395,308,301,1.020477,50,392,399,-0.232558139535,-0.0863787375415,True,-0.0863787375415,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,0,0,8,1000,0,399,49.875,0,50,0,392,6.25,125,0.18,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-city-32x32-a-v2|8|566000098|1000|budget1000_ltm3,True,
