context_key,map,map_family,agents,seed,budget_ms,sampling_policy,selected_candidate,selected_method,baseline_role,baseline_candidate,selected_success,baseline_success,selected_ratio,baseline_ratio,quality_delta_ratio,corrected_delta_ratio_for_mean,success_regression,success_gain,both_success,both_fail,better,worse,safe_high_margin_gain,seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,context_horizon_key,panel,route,theta_cluster,registry_label,candidate_group,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
random-32-32-20|50|2250|1000|0|14650fb0739d0383,random-32-32-20,random,50,2250,2000,conservative_shrinkage_25,repair5g551_theta_551000136,repair5g551_theta_551000136,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.1352530541,,0.25,True,False,False,False,False,False,False,2240_2259,False,False,False,False,False,iteration_label_expansion_failure_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|2250|2000|iteration_label_expansion_failure_short1000_t050_i2,iteration_label_expansion,B_targeted_failure_analog,conservative_shrinkage_25,toward_static_flow_shield,conservative_shrinkage_25,1.25,1.3,1.25,0.75,0.75,1,0.9575,0.95,1,0.9575,1.0275,0.3605,0.78,0.920800677767,10.9813325845,1,0,0
random-32-32-20|50|2250|1000|0|14650fb0739d0383,random-32-32-20,random,50,2250,2000,checkpoint_residual_expansion,repair5g551_theta_551000296,repair5g551_theta_551000296,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.1352530541,,0.25,True,False,False,False,False,False,False,2240_2259,False,False,False,False,False,iteration_label_expansion_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|2250|2000|iteration_label_expansion_short1000_t050_i2,iteration_label_expansion,A_core_calibrated_evaluable,checkpoint_residual_expansion,active_checkpoint_residual_00295,checkpoint_residual_expansion,0,0.5,0.5,0,0,0,0,0.9,0.9,0.5,0.014,0.092,0.25,0.277,8,1,0,0
random-32-32-20|50|2252|2000|0|14650fb0739d0383,random-32-32-20,random,50,2252,2000,checkpoint_residual_expansion,repair5g551_theta_551000329,repair5g551_theta_551000329,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.12477396022,,0.25,True,False,False,False,False,False,False,2240_2259,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2252|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,checkpoint_residual_expansion,active_checkpoint_residual_00328,checkpoint_residual_expansion,1.25,0.952822220045,1.25,0.75,0.75,1,1.14,0.95,1,0.830502850339,0.88,0.317,0.933,0.91,11.413,1,0,0
random-32-32-20|50|2256|1000|0|14650fb0739d0383,random-32-32-20,random,50,2256,2000,checkpoint_residual_expansion,repair5g551_theta_551000329,repair5g551_theta_551000329,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.19251824818,,0.25,True,False,False,False,False,False,False,2240_2259,False,False,False,False,False,iteration_label_expansion_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|2256|2000|iteration_label_expansion_short1000_t050_i2,iteration_label_expansion,A_core_calibrated_evaluable,checkpoint_residual_expansion,active_checkpoint_residual_00328,checkpoint_residual_expansion,1.25,0.952822220045,1.25,0.75,0.75,1,1.14,0.95,1,0.830502850339,0.88,0.317,0.933,0.91,11.413,1,0,0
random-32-32-20|50|2256|2000|0|14650fb0739d0383,random-32-32-20,random,50,2256,2000,checkpoint_residual_expansion,repair5g551_theta_551000329,repair5g551_theta_551000329,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.19251824818,,0.25,True,False,False,False,False,False,False,2240_2259,False,False,False,False,False,iteration_label_expansion_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|2256|2000|iteration_label_expansion_short2000_t050_i2,iteration_label_expansion,A_core_calibrated_evaluable,checkpoint_residual_expansion,active_checkpoint_residual_00328,checkpoint_residual_expansion,1.25,0.952822220045,1.25,0.75,0.75,1,1.14,0.95,1,0.830502850339,0.88,0.317,0.933,0.91,11.413,1,0,0
random-32-32-20|50|2273|2000|0|14650fb0739d0383,random-32-32-20,random,50,2273,2000,risk_control_ablation,repair5g551_theta_551000368,repair5g551_theta_551000368,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.17897727273,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|2273|2000|iteration_label_expansion_failure_short2000_t050_i2,iteration_label_expansion,B_targeted_failure_analog,risk_control_ablation,lower_usage_risk_control,risk_control_ablation,1.25,1.25,1.25,0.75,0.75,1,0.76,0.95,1,1,0.75,0.25,0.75,1,11,1,0,0
random-32-32-20|50|2273|2000|0|14650fb0739d0383,random-32-32-20,random,50,2273,2000,checkpoint_residual_expansion,repair5g551_theta_551000318,repair5g551_theta_551000318,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.17897727273,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|2273|2000|iteration_label_expansion_failure_short2000_t050_i2,iteration_label_expansion,B_targeted_failure_analog,checkpoint_residual_expansion,active_checkpoint_residual_00317,checkpoint_residual_expansion,1.25,0.986851585047,1.25,0.75,0.75,1,0.756,0.95,1,1.06353180494,1.013,0.2195,0.8595,0.742,11.92,1,0,0
random-32-32-20|50|2273|2000|0|14650fb0739d0383,random-32-32-20,random,50,2273,2000,checkpoint_residual_expansion,repair5g551_theta_551000321,repair5g551_theta_551000321,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.17897727273,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|2273|2000|iteration_label_expansion_failure_short2000_t050_i2,iteration_label_expansion,B_targeted_failure_analog,checkpoint_residual_expansion,active_checkpoint_residual_00320,checkpoint_residual_expansion,1.25,1.20237089672,1.25,0.75,0.75,1,1.135,0.95,1,1.03904281671,1.039,0.2355,0.5695,0.972,9.263,1,0,0
random-32-32-20|50|2273|1000|0|14650fb0739d0383,random-32-32-20,random,50,2273,2000,conservative_shrinkage_25,repair5g551_theta_551000168,repair5g551_theta_551000168,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.16003787879,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|2273|2000|iteration_label_expansion_short1000_t050_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_25,toward_static_flow_shield,conservative_shrinkage_25,1.25,1.28125,1.25,0.75,0.75,1,0.919226559844,0.95,1,1.0325,0.905720157275,0.359625,0.789375,1,11.2475,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_10,repair5g551_theta_551000127,repair5g551_theta_551000127,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_failure_short2000_t100_i2,iteration_label_expansion,B_targeted_failure_analog,conservative_shrinkage_10,toward_static_flow_shield,conservative_shrinkage_10,1.25,1.2725,1.25,0.75,0.75,1,0.98,0.95,1,1.012,1.011,0.35595,0.762,0.974705343173,10.8104441948,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_10,repair5g551_theta_551000131,repair5g551_theta_551000131,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_failure_short2000_t100_i2,iteration_label_expansion,B_targeted_failure_analog,conservative_shrinkage_10,toward_static_flow_shield,conservative_shrinkage_10,1.25,1.2725,1.25,0.75,0.75,1,1.019,0.95,1,0.989,0.991,0.3479,0.76275,0.972151314347,10.7902121016,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_25,repair5g551_theta_551000128,repair5g551_theta_551000128,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_failure_short2000_t100_i2,iteration_label_expansion,B_targeted_failure_analog,conservative_shrinkage_25,toward_static_flow_shield,conservative_shrinkage_25,1.25,1.30625,1.25,0.75,0.75,1,0.95,0.95,1,1.03,1.0275,0.364875,0.78,0.936763357932,10.5261104871,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_25,repair5g551_theta_551000132,repair5g551_theta_551000132,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_failure_short2000_t100_i2,iteration_label_expansion,B_targeted_failure_analog,conservative_shrinkage_25,toward_static_flow_shield,conservative_shrinkage_25,1.25,1.30625,1.25,0.75,0.75,1,1.0475,0.95,1,0.9725,0.9775,0.34475,0.781875,0.930378285866,10.475530254,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_25,repair5g551_theta_551000136,repair5g551_theta_551000136,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_failure_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_failure_short2000_t100_i2,iteration_label_expansion,B_targeted_failure_analog,conservative_shrinkage_25,toward_static_flow_shield,conservative_shrinkage_25,1.25,1.3,1.25,0.75,0.75,1,0.9575,0.95,1,0.9575,1.0275,0.3605,0.78,0.920800677767,10.9813325845,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_10,repair5g551_theta_551000211,repair5g551_theta_551000211,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_10,toward_static_flow_shield,conservative_shrinkage_10,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.972940301005,10.9334414245,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_25,repair5g551_theta_551000212,repair5g551_theta_551000212,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_25,toward_static_flow_shield,conservative_shrinkage_25,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.932350752513,10.8336035612,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_50,repair5g551_theta_551000213,repair5g551_theta_551000213,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_50,toward_static_flow_shield,conservative_shrinkage_50,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.864701505026,10.6672071225,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_75,repair5g551_theta_551000214,repair5g551_theta_551000214,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_75,toward_static_flow_shield,conservative_shrinkage_75,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.797052257539,10.5008106838,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_10,repair5g551_theta_551000215,repair5g551_theta_551000215,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_10,toward_static_flow_shield,conservative_shrinkage_10,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.978405293189,10.8486433027,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_10,repair5g551_theta_551000219,repair5g551_theta_551000219,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_10,toward_static_flow_shield,conservative_shrinkage_10,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.993527737945,10.9097583805,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_25,repair5g551_theta_551000220,repair5g551_theta_551000220,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_25,toward_static_flow_shield,conservative_shrinkage_25,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.983819344861,10.7743959512,1,0,0
random-32-32-20|50|2271|2000|0|14650fb0739d0383,random-32-32-20,random,50,2271,2000,conservative_shrinkage_50,repair5g551_theta_551000221,repair5g551_theta_551000221,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.20648464164,,0.25,True,False,False,False,False,False,False,2260_2279,False,False,False,False,False,iteration_label_expansion_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t100_i2,iteration_label_expansion,A_core_calibrated_evaluable,conservative_shrinkage_50,toward_static_flow_shield,conservative_shrinkage_50,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.967638689723,10.5487919024,1,0,0
