split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,100,49,0.3673469387755102,0.8775510204081632,0.61,27,0.7037037037037037,0.38
validation,empty-48-48,100,100,57,0.45614035087719296,0.8421052631578947,0.64,28,0.7857142857142857,0.37
validation,empty-48-48,200,100,47,0.19148936170212766,0.7872340425531915,0.58,14,0.5714285714285714,0.55
validation,empty-48-48,400,100,59,0.4576271186440678,0.847457627118644,0.67,17,0.8823529411764706,0.3
validation,maze-32-32-4,50,100,76,0.13157894736842105,0.5921052631578947,0.54,48,0.3333333333333333,0.4
validation,maze-32-32-4,100,100,70,0.07142857142857142,0.5857142857142857,0.49,54,0.18518518518518517,0.51
validation,maze-32-32-4,200,100,82,0.0,0.3902439024390244,0.33,79,0.0,0.75
validation,maze-32-32-4,400,62,43,0.0,0.6046511627906976,0.3064516129032258,43,0.0,0.6129032258064516
