map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,5,5,1.0,1.17595300704,406.0,186.8,1.0,20209.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,1.200000000000017
maze-32-32-4,50,lacam_star,5,5,1.0,1.169407560264,9631.6,3135.86248,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.006545446775999997,9225.6,2950.26248
maze-32-32-4,50,lacam_star_ltm,5,5,1.0,1.17595300704,406.0,185.6,1.0,20209.4,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.148784345352,393.0,183.8,1.0,19560.2,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 6, ""commit_heavy"": 3, ""decay_090"": 3, ""wait_heavy"": 3}",-0.02716866168800003,-13.0,-1.799999999999983
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.167767980784,399.6,185.2,1.0,19887.4,0.3519,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.008185026255999928,-6.399999999999977,-0.4000000000000057
maze-32-32-4,50,repair5e3_split_guarded_selector,5,5,1.0,1.17595300704,406.0,183.8,1.0,20209.4,0.37307999999999997,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.799999999999983
maze-32-32-4,50,repair5e4_closed_loop_utility_selector,5,5,1.0,1.17595300704,406.0,184.4,1.0,20209.4,0.45692,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.1999999999999886
maze-32-32-4,50,repair5e5_crossfold_utility_reranker,5,5,1.0,1.16151720481,393.0,184.2,1.0,19560.0,0.4111,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 15}",-0.014435802229999961,-13.0,-1.4000000000000057
maze-32-32-4,50,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.17595300704,406.0,185.2,1.0,20209.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-0.4000000000000057
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.17595300704,406.0,184.6,1.0,20209.4,0.36802,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.0
maze-32-32-4,100,always_additive_defer,5,5,1.0,1.259502918144,583.8,399.2,1.0,82754.2,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,12.399999999999977
maze-32-32-4,100,lacam_star,5,5,1.0,1.343380856474,10067.0,3168.75826,1.0,,0.0,0.0,0.0,0.0,,,,{},0.0838779383299999,9483.2,2781.95826
maze-32-32-4,100,lacam_star_ltm,5,5,1.0,1.259502918144,583.8,386.8,1.0,82754.2,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,100,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.246311931166,543.0,392.2,1.0,70332.4,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 6, ""decay_095"": 3, ""wait_light"": 6}",-0.01319098697800003,-40.799999999999955,5.399999999999977
