replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,candidate_success,baseline_success,additive_success,success_regression,success_gain,both_success,both_fail,quality_delta_vs_g556,quality_delta_vs_additive,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,candidate_runtime_ms,baseline_runtime_ms,candidate_expanded_nodes,baseline_expanded_nodes,candidate_low_level_pibt_calls,baseline_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
cycle3,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000449,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,35945379edf49af399fab48a6fa37d2d3cb2ae0f22324c85665f7bc7c9882519,g562_cycle3_a1_s564_20c00dd7b458,A1_seed564_dual_stream_c0_f0_graph_actor,A1,564,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed564.pt,True,True,True,False,False,True,False,0.0,-0.1968810916199999,True,True,True,True,True,True,1.375334,1.359333,26,27,800,832,1.1971206665039062,1.1488691568374634,1.2560641765594482,0.7484424710273743,0.7756024599075317,1.0345282554626465,0.6974138021469116,0.9790531992912292,1.0,0.6775925159454346,0.6585551500320435,0.3687272071838379,0.9257988333702087,0.9485099911689758,10.744174003601074,False,False,False,False,False
cycle3,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000449,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,49c47cb4b8bf5e256bf95c17dd55f50f7f82e6686b0c6afe351ef892e90a5d6b,g562_cycle3_a2_s562_ff77c4d2bc0d,A2_seed562_od_graph_cross_attention_actor,A2,562,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,True,True,True,False,False,True,False,0.009746588699999892,-0.18713450292,True,True,True,True,True,True,1.36248,1.359333,25,27,768,832,1.2002813816070557,1.1536128520965576,1.2522307634353638,0.7515323758125305,0.7557289600372314,1.0583499670028687,0.6829339265823364,0.9780734181404114,0.9937490224838257,0.6911105513572693,0.6528907418251038,0.36451178789138794,0.915022075176239,0.9546674489974976,10.752022743225098,False,False,False,False,False
cycle3,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000449,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,2cfb02b7995bd9e062b72362f540adc897ff2ec77d65b3e9dfa4ddbcc5fdc3e0,g562_cycle3_a2_s563_50772615adf0,A2_seed563_od_graph_cross_attention_actor,A2,563,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed563.pt,True,True,True,False,False,True,False,0.0019493177399998451,-0.19493177388000005,True,True,True,True,True,True,1.470075,1.359333,27,27,832,832,1.184492826461792,1.1607929468154907,1.2368497848510742,0.7491035461425781,0.7589717507362366,1.039527177810669,0.6932035088539124,0.9789442420005798,0.9922541379928589,0.6763964295387268,0.6604706645011902,0.36981865763664246,0.9173814058303833,0.9445723295211792,10.73922348022461,False,False,False,False,False
cycle3,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000449,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,489780af3566606933833c6571a0437cbaff1461b0a82dd318a7affe340742dc,g562_cycle3_a2_s564_eb74e9a45774,A2_seed564_od_graph_cross_attention_actor,A2,564,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed564.pt,True,True,True,False,False,True,False,0.02144249512999985,-0.17543859649000004,True,True,True,True,True,True,1.428712,1.359333,25,27,768,832,1.1965606212615967,1.1498931646347046,1.2662298679351807,0.7467189431190491,0.7638434767723083,1.0367348194122314,0.6934203505516052,0.9792282581329346,1.0,0.6742993593215942,0.651177704334259,0.3675649166107178,0.9157661199569702,0.949947714805603,10.719447135925293,False,False,False,False,False
cycle3,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000449,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,5b2d1bb92b9daad6b06a894ff6948387ef36543a625916b323964810ce5dc319,g562_cycle3_a4_s562_ff8ba3d69111,A4_seed562_field_group_trust_safe_subspace_actor,A4,562,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed562.pt,True,True,True,False,False,True,False,-0.04288499025000014,-0.23976608187000004,True,True,True,True,True,True,1.347979,1.359333,25,27,768,832,1.2448794841766357,1.1537370681762695,1.2440260648727417,0.7474594712257385,0.7464432716369629,1.0409530401229858,0.6937770247459412,0.9761754870414734,0.9962396621704102,0.6876894235610962,0.655301034450531,0.3423992693424225,0.8697685599327087,1.0,10.827703475952148,False,False,False,False,False
cycle3,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000449,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,50341cabbb92b53815da85bd21459ed0ebd98b759c459aa3e0095f55751e2545,g562_cycle3_a4_s563_685215c76e65,A4_seed563_field_group_trust_safe_subspace_actor,A4,563,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed563.pt,True,True,True,False,False,True,False,-0.025341130599999984,-0.22222222221999988,True,True,True,True,True,True,1.400731,1.359333,27,27,832,832,1.233304738998413,1.1440913677215576,1.2305221557617188,0.7493587732315063,0.7491022944450378,1.0389567613601685,0.6921133995056152,0.9757847189903259,0.9958488941192627,0.6788129806518555,0.6419864892959595,0.35067427158355713,0.8826982378959656,1.0,10.869078636169434,False,False,False,False,False
cycle3,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000449,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,9fd5a10d9fcf15f45c137b2f614e612b7e46a859e8fe324b2c8160d7311482bd,g562_cycle3_a4_s564_d76a9748d5f4,A4_seed564_field_group_trust_safe_subspace_actor,A4,564,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,True,True,True,False,False,True,False,0.052631578950000035,-0.14424951266999986,True,True,True,True,True,True,1.464696,1.359333,31,27,991,832,1.2286245822906494,1.1401913166046143,1.2250620126724243,0.7491774559020996,0.7488484382629395,1.03782320022583,0.6911687850952148,0.9758020639419556,0.9958662390708923,0.6785991787910461,0.6416656970977783,0.3489069938659668,0.8799368739128113,1.0,10.860241889953613,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,0c00ddc139539f6210eacf3e6e1588aaebc1323ab472970919d74bb7c40dae06,g562_cycle3_a1_s562_edada48329ad,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed562.pt,True,True,True,False,False,True,False,-0.03636363636999995,-0.3424242424299999,True,True,True,True,True,True,1.380296,1.452173,24,24,736,736,1.2099953889846802,1.1488834619522095,1.2598896026611328,0.7463779449462891,0.7566961646080017,1.0535129308700562,0.6895633935928345,0.9785032868385315,0.9932025074958801,0.6854891180992126,0.6533361673355103,0.3761610984802246,0.9168014526367188,0.9602442383766174,10.753595352172852,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,d4e11bac6a7d17328c02ace168854e4225f97c92d5b976dd632d0e44b6b81060,g562_cycle3_a1_s563_aa4621f2b492,A1_seed563_dual_stream_c0_f0_graph_actor,A1,563,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed563.pt,True,True,True,False,False,True,False,-0.03333333333999988,-0.33939393939999984,True,True,True,True,True,True,1.406166,1.452173,24,24,736,736,1.201965093612671,1.1606166362762451,1.2519627809524536,0.7424367070198059,0.7668823003768921,1.03644597530365,0.6878284215927124,0.9789579510688782,0.9924267530441284,0.6805185079574585,0.6503776907920837,0.36071503162384033,0.9009232521057129,0.9433796405792236,10.772173881530762,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,53dca0a21b81873ec2ca10abfa885c8d954ee7285036010ed306c94c8f1732d7,g562_cycle3_a1_s564_4d3f6d870c46,A1_seed564_dual_stream_c0_f0_graph_actor,A1,564,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed564.pt,True,True,True,False,False,True,False,-0.0030303030399998487,-0.3090909090999998,True,True,True,True,True,True,1.466033,1.452173,24,24,736,736,1.197500467300415,1.149074912071228,1.2552534341812134,0.7474089860916138,0.7736688852310181,1.0389913320541382,0.697760820388794,0.9785581231117249,1.0,0.6775741577148438,0.6604573726654053,0.3664717376232147,0.924422562122345,0.9473668336868286,10.756892204284668,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,f45ba72b9acf241af5d2357a5d686ecde2ee50445a7ec022f30b80f4309c9535,g562_cycle3_a2_s562_c80b188adb5f,A2_seed562_od_graph_cross_attention_actor,A2,562,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,True,True,True,False,False,True,False,-0.0030303030399998487,-0.3090909090999998,True,True,True,True,True,True,1.408372,1.452173,24,24,736,736,1.2003231048583984,1.1520634889602661,1.2481060028076172,0.7509133219718933,0.7568045854568481,1.0578798055648804,0.682966947555542,0.9780600666999817,0.9937430024147034,0.6916553378105164,0.6547747254371643,0.3644126057624817,0.9116882681846619,0.9539263844490051,10.756715774536133,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,dc159c026378fd93bda6e8406161ea819d7c94264198fc34c0762668a192d7db,g562_cycle3_a2_s563_434b26aa48d9,A2_seed563_od_graph_cross_attention_actor,A2,563,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed563.pt,True,True,True,False,False,True,False,-0.012121212129999837,-0.3181818181899998,True,True,True,True,True,True,1.428324,1.452173,24,24,736,736,1.1842548847198486,1.160741925239563,1.2335093021392822,0.7479465007781982,0.7600799798965454,1.043939232826233,0.6910274624824524,0.9785820841789246,0.992332935333252,0.6768653988838196,0.6572718024253845,0.36984845995903015,0.9195440411567688,0.9440342783927917,10.741250991821289,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,ad6f8b089e0dfe1162cda54ed1a2b9149fd36bca8338a1db76cb22183156a9b5,g562_cycle3_a2_s564_dc88f9677579,A2_seed564_od_graph_cross_attention_actor,A2,564,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed564.pt,True,True,True,False,False,True,False,0.018181818179999976,-0.28787878788,True,True,True,True,True,True,1.489082,1.452173,24,24,736,736,1.1970711946487427,1.1499158143997192,1.2631161212921143,0.745881199836731,0.7614699602127075,1.041949987411499,0.6930350661277771,0.9786396622657776,1.0,0.6745730042457581,0.6536702513694763,0.3647006154060364,0.9129643440246582,0.9488362669944763,10.733404159545898,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,24850153bcc76b5b6aee14490b457f5f5f7af4e3f526e6abd87e0ed97ff38dca,g562_cycle3_a4_s562_468eb3b5395c,A4_seed562_field_group_trust_safe_subspace_actor,A4,562,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed562.pt,True,True,True,False,False,True,False,0.00303030303000007,-0.3030303030299999,True,True,True,True,True,True,1.575237,1.452173,24,24,736,736,1.2441110610961914,1.1530966758728027,1.2431294918060303,0.7475836873054504,0.7466171979904175,1.0408909320831299,0.6937251687049866,0.9761403203010559,0.9962044954299927,0.6877489686012268,0.6553904414176941,0.34202516078948975,0.8691840171813965,1.0,10.825833320617676,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,95fc5784b2f716af37d20a237347514a6a554c835ebbfa8f175c6127cba4cf53,g562_cycle3_a4_s563_fa40361c519c,A4_seed563_field_group_trust_safe_subspace_actor,A4,563,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed563.pt,True,True,True,False,False,True,False,0.018181818179999976,-0.28787878788,True,True,True,True,True,True,1.422771,1.452173,24,24,736,736,1.2324895858764648,1.1434122323989868,1.2295712232589722,0.7486368417739868,0.7480915784835815,1.0396655797958374,0.6927040815353394,0.9756544828414917,0.9957186579704285,0.6829789876937866,0.6482354402542114,0.3503168225288391,0.8821397423744202,1.0,10.867291450500488,False,False,False,False,False
cycle3,empty-16-16,32,7145,1000,g559_b1000_i3,validation,other,g562_real_graph_000296,21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,38060bcf8fadef1f4ef4a739862be9b376cedff4d1f13163060e9070f1767c61,g562_cycle3_a4_s564_75e281f3ad35,A4_seed564_field_group_trust_safe_subspace_actor,A4,564,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,True,True,True,False,False,True,False,-0.024242424249999894,-0.33030303030999986,True,True,True,True,True,True,1.450093,1.452173,25,24,768,736,1.2296080589294434,1.1410108804702759,1.2262095212936401,0.748406708240509,0.7477694153785706,1.0438772439956665,0.6962137818336487,0.9758199453353882,0.995884120464325,0.6805173754692078,0.6445430517196655,0.3495059013366699,0.8808726668357849,1.0,10.863236427307129,False,False,False,False,False
cycle3,empty-16-16,32,7193,1000,g559_b1000_i3,validation,other,g562_real_graph_000778,643a135670ee63f2d728a9587299199ea8ef2feea238a9074d7397066271ea55,66be7f527b72beb2f0099be69887592f531bb9fa800a2e24b2b95be00582931a,g562_cycle3_a1_s562_9dc7b0571d2a,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed562.pt,True,True,True,False,False,True,False,-0.06613226452999998,-0.2525050100199999,True,True,True,True,True,True,1.418665,1.393274,30,26,928,799,1.208733081817627,1.1483958959579468,1.2606643438339233,0.7477742433547974,0.7603098154067993,1.0529546737670898,0.687986433506012,0.9785224199295044,0.9931303858757019,0.6851792931556702,0.6538364291191101,0.37659183144569397,0.917401134967804,0.96075040102005,10.751599311828613,False,False,False,False,False
cycle3,empty-16-16,32,7193,1000,g559_b1000_i3,validation,other,g562_real_graph_000778,643a135670ee63f2d728a9587299199ea8ef2feea238a9074d7397066271ea55,f33ebafd11b66a850d112e802cd95a0b8a0d4686a51b5d9b53eb67585c9bac69,g562_cycle3_a1_s563_b1896c4654c5,A1_seed563_dual_stream_c0_f0_graph_actor,A1,563,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed563.pt,True,True,True,False,False,True,False,-0.02004008016000003,-0.20641282564999996,True,True,True,True,True,True,1.405769,1.393274,27,26,829,799,1.2016377449035645,1.1598620414733887,1.2534139156341553,0.7395880222320557,0.7709956765174866,1.036129355430603,0.6870689392089844,0.9787742495536804,0.9925059080123901,0.682810366153717,0.645916759967804,0.3625878095626831,0.9047427177429199,0.9437026381492615,10.767914772033691,False,False,False,False,False
cycle3,empty-16-16,32,7193,1000,g559_b1000_i3,validation,other,g562_real_graph_000778,643a135670ee63f2d728a9587299199ea8ef2feea238a9074d7397066271ea55,a11d33296b257cd3d6667fe949b38a27f00902aba843f08a650d52dfbec73a53,g562_cycle3_a1_s564_4051e9505fd3,A1_seed564_dual_stream_c0_f0_graph_actor,A1,564,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed564.pt,True,True,True,False,False,True,False,0.0020040080200001142,-0.18436873746999982,True,True,True,True,True,True,1.441806,1.393274,25,26,766,799,1.1998566389083862,1.1463661193847656,1.257365345954895,0.7463284134864807,0.7784106731414795,1.0422548055648804,0.6989403367042542,0.9785236716270447,1.0,0.6776940226554871,0.6662097573280334,0.36680877208709717,0.9286401271820068,0.9441753625869751,10.757206916809082,False,False,False,False,False
