g549_topup_probe_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g549_topup_probe_00000000,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,maze-32-32-4,maze,50,1222,2000,0,True,True,1.24807321773,2591,2076,421.766,100,4948,5044,0,0.0924855491329,False,-0.0202312138728,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,1,0,0,50,1000,0,5044,100.88,0,100,0,4948,2,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,additive_ltm,,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000001,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,maze-32-32-4,maze,50,1222,2000,0,True,True,1.15558766859,2399,2076,532.332,98,4847,5044,-0.0924855491329,0,False,-0.0202312138728,True,29737bed70c56f0d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,1,0,0,50,1000,0,5044,100.88,0,98,0,4847,1.96,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,static_flow_shield,,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000002,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,maze-32-32-4,maze,50,1222,2000,0,True,True,1.14884393064,2385,2076,639.3993,92,4548,5044,-0.0992292870906,-0.00674373795761,False,-0.0202312138728,True,fbcf27bf34de68c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,1,0,0,50,1000,0,5044,100.88,0,92,0,4548,1.84,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,frozen_family_static_goal_aware,,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000003,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,generated_theta::repair5g549_theta_549000001,repair5g549_theta_549000001,repair5g549_theta_549000001,calibration_fulltheta::static_flow_local_perturbation_fulltheta,maze-32-32-4,maze,50,1222,2000,0,True,True,1.19845857418,2488,2076,578.5697,98,4847,5044,-0.0496146435453,0.0428709055877,False,-0.0202312138728,True,1c426ea88878d4af,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.03503932992|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.23452993094|lambda_flow=1.2024149951700001|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.03503932992,0.95,1,1.23452993094,1.20241499517,0.35,0.75,1,11,1,0,0,1,0,0,50,1000,0,5044,100.88,0,98,0,4847,1.96,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,calibration_fulltheta::static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta_0000,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000004,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,generated_theta::repair5g549_theta_549000002,repair5g549_theta_549000002,repair5g549_theta_549000002,calibration_fulltheta::lambda_flow_lambda_cong_sweep,maze-32-32-4,maze,50,1222,2000,0,True,True,1.14258188825,2372,2076,617.4085,92,4548,5044,-0.10549132948,-0.0130057803468,False,-0.0202312138728,True,2746d4851112e7cc,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.70369259261499995|lambda_flow=0.076283847432300003|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.703692592615,0.0762838474323,0.35,0.75,1,11,1,0,0,1,0,0,50,1000,0,5044,100.88,0,92,0,4548,1.84,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,calibration_fulltheta::lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep_0001,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000005,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,generated_theta::repair5g549_theta_549000003,repair5g549_theta_549000003,repair5g549_theta_549000003,calibration_fulltheta::alpha_flow_wait_progress_sweep,maze-32-32-4,maze,50,1222,2000,0,True,True,1.16714836224,2423,2076,601.8886,98,4847,5044,-0.0809248554913,0.0115606936416,False,-0.0202312138728,True,a8b15833590fda3e,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.54455016089999997|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.64090221819600002|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.5445501609,0.95,1,1,0.640902218196,0.35,0.75,1,11,1,0,0,1,0,0,50,1000,0,5044,100.88,0,98,0,4847,1.96,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,calibration_fulltheta::alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep_0002,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000006,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,generated_theta::repair5g549_theta_549000004,repair5g549_theta_549000004,repair5g549_theta_549000004,calibration_fulltheta::edge_cost_clamp_sweep,maze-32-32-4,maze,50,1222,2000,0,True,True,1.17341040462,2436,2076,691.4414,98,4847,5044,-0.0746628131021,0.0178227360308,False,-0.0202312138728,True,dfd0b6a647fa9b98,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=0.84918355163299997|max_edge_cost=10.1785956428|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.849183551633,10.1785956428,1,0,0,1,0,0,50,1000,0,5044,100.88,0,98,0,4847,1.96,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,calibration_fulltheta::edge_cost_clamp_sweep,edge_cost_clamp_sweep_0003,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000007,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,generated_theta::repair5g549_theta_549000005,repair5g549_theta_549000005,repair5g549_theta_549000005,calibration_fulltheta::goal_projection_mode_ablation,maze-32-32-4,maze,50,1222,2000,0,True,True,1.16425818882,2417,2076,564.9133,91,4495,5044,-0.0838150289017,0.00867052023121,False,-0.0202312138728,True,3e970d3f84d29aa0,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1.4608440783100001|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=agent_progress|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.46084407831,0.35,0.75,1,11,0,1,0,1,0,0,50,1000,0,5044,100.88,0,91,0,4495,1.82,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,calibration_fulltheta::goal_projection_mode_ablation,goal_projection_mode_ablation_0004,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000008,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,generated_theta::repair5g549_theta_549000006,repair5g549_theta_549000006,repair5g549_theta_549000006,calibration_fulltheta::alpha_cong_commit_nonprogress_sweep,maze-32-32-4,maze,50,1222,2000,0,True,True,1.17052023121,2430,2076,523.0146,98,4847,5044,-0.0775529865125,0.0149325626204,False,-0.0202312138728,True,ce420d0a496f58ba,alpha_commit=0.61223102553800002|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.61223102553800002|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.825583348833|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,0.612231025538,1.25,0.75,0.75,1,1,0.95,1,0.825583348833,1,0.35,0.75,1,11,1,0,0,1,0,0,50,1000,0,5044,100.88,0,98,0,4847,1.96,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,calibration_fulltheta::alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep_0005,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
g549_topup_probe_00000009,new_g549_calibration_topup_solver_row,True,True,maze-32-32-4|50|1222|1000|0|14650fb0739d0383,maze-32-32-4|a50|s1222|it0|g549_calibration_topup_maze_32_32_4_a50_s1222_hg549_core_short1000_t050_i2_b2000,generated_theta::repair5g549_theta_549000007,repair5g549_theta_549000007,repair5g549_theta_549000007,calibration_fulltheta::g543_true_near_signal_neighborhood,maze-32-32-4,maze,50,1222,2000,0,True,True,1.15269749518,2393,2076,543.7239,92,4547,5044,-0.0953757225434,-0.0028901734104,False,-0.0202312138728,True,5743889003181f02,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.66088447823100005|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.32196275607399999|max_flow_shield=0.93832762334499997,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.660884478231,0.321962756074,0.938327623345,1,11,1,0,0,1,0,0,50,1000,0,5044,100.88,0,92,0,4547,1.84,20,0.25,1,0.3,False,False,False,False,False,True,True,,calibration_topup,B1_core_evaluable_topup,g549_core_short1000_t050_i2,2000,1000,0.5,2,1220_1239,calibration_fulltheta::g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood_0006,,,True,False,maze-32-32-4|50|1222|2000|g549_core_short1000_t050_i2,True,
