agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,map,repair5g2_selected_source_method,repair5g3_synthetic_source_method,repeat_index,scen,seed,success,sum_of_loss_ratio,worse_vs_ltm
50,lacam_star_ltm,1.19931102362,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.04576771652999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,2,maze-32-32-4-random-74.scen,74,True,1.15354330709,False
50,lacam_star_ltm,1.19931102362,True,True,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,-0.04576771652999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,2,maze-32-32-4-random-74.scen,74,True,1.15354330709,False
50,lacam_star_ltm,1.19931102362,True,True,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,-0.00442913385999999,False,maze-32-32-4,,repair5g_dual_c_equiv_c100_b100_w075_d095,2,maze-32-32-4-random-74.scen,74,True,1.19488188976,False
50,lacam_star_ltm,1.19931102362,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.0,True,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,2,maze-32-32-4-random-74.scen,74,True,1.19931102362,False
50,lacam_star_ltm,1.19931102362,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-74.scen,74,True,1.19931102362,False
50,lacam_star_ltm,1.19931102362,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-74.scen,74,True,1.19931102362,False
50,lacam_star_ltm,1.19931102362,True,True,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,-0.00442913385999999,False,maze-32-32-4,,,2,maze-32-32-4-random-74.scen,74,True,1.19488188976,False
50,lacam_star_ltm,1.19931102362,True,True,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,-0.013779527559999893,False,maze-32-32-4,,,2,maze-32-32-4-random-74.scen,74,True,1.18553149606,False
50,lacam_star_ltm,0.82346284421,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.014711429649000074,False,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.808751414561,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.023387400981000006,False,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.800075443229,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,-0.01320256507000006,False,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,0,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,0,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,0,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,0.0,True,maze-32-32-4,,repair5g_dual_c_equiv_c100_b100_w075_d095,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,-0.023387400981000006,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0,maze-32-32-4-random-75.scen,75,True,0.800075443229,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.014711429649000074,False,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.808751414561,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.023387400981000006,False,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.800075443229,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,-0.01320256507000006,False,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,1,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,1,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,1,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,-0.014711429649000074,False,maze-32-32-4,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1,maze-32-32-4-random-75.scen,75,True,0.808751414561,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,-0.023387400981000006,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,1,maze-32-32-4-random-75.scen,75,True,0.800075443229,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.014711429649000074,False,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.808751414561,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.023387400981000006,False,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.800075443229,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,-0.01320256507000006,False,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,2,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,2,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,-0.01320256507000006,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,2,maze-32-32-4-random-75.scen,75,True,0.81026027914,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,0.0,True,maze-32-32-4,,repair5g_dual_c_equiv_c100_b100_w075_d100,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,True,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,-0.023387400981000006,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,2,maze-32-32-4-random-75.scen,75,True,0.800075443229,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
50,lacam_star_ltm,0.82346284421,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-75.scen,75,True,0.82346284421,False
100,lacam_star_ltm,1.21869937514,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.006942837300000004,False,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21175653784,False
100,lacam_star_ltm,1.21869937514,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.007637121029999916,False,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21106225411,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.005322841939999989,False,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.005322841939999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,0,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.01411710252999998,False,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,0,maze-32-32-4-random-66.scen,66,True,1.23281647767,True
100,lacam_star_ltm,1.21869937514,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.007637121029999916,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,,0,maze-32-32-4-random-66.scen,66,True,1.21106225411,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.005322841939999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,0,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,True,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,-0.006942837300000004,False,maze-32-32-4,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0,maze-32-32-4-random-66.scen,66,True,1.21175653784,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.005322841939999989,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.025457070130000092,False,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.24415644527,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.01411710252999998,False,maze-32-32-4,,,0,maze-32-32-4-random-66.scen,66,True,1.23281647767,True
100,lacam_star_ltm,1.21869937514,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.006942837300000004,False,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21175653784,False
100,lacam_star_ltm,1.21869937514,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.007637121029999916,False,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21106225411,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.005322841939999989,False,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.005322841939999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,1,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.01411710252999998,False,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,1,maze-32-32-4-random-66.scen,66,True,1.23281647767,True
100,lacam_star_ltm,1.21869937514,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.007637121029999916,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,,1,maze-32-32-4-random-66.scen,66,True,1.21106225411,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.005322841939999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,1,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,0.01411710252999998,False,maze-32-32-4,,repair5g_dual_c_equiv_c100_b100_w075_d100,1,maze-32-32-4-random-66.scen,66,True,1.23281647767,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.005322841939999989,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.025457070130000092,False,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.24415644527,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.01411710252999998,False,maze-32-32-4,,,1,maze-32-32-4-random-66.scen,66,True,1.23281647767,True
100,lacam_star_ltm,1.21869937514,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,2,maze-32-32-4-random-66.scen,66,True,1.21869937514,False
100,lacam_star_ltm,1.21869937514,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.006942837300000004,False,maze-32-32-4,,,2,maze-32-32-4-random-66.scen,66,True,1.21175653784,False
100,lacam_star_ltm,1.21869937514,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.007637121029999916,False,maze-32-32-4,,,2,maze-32-32-4-random-66.scen,66,True,1.21106225411,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.005322841939999989,False,maze-32-32-4,,,2,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.005322841939999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,2,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.01411710252999998,False,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,2,maze-32-32-4-random-66.scen,66,True,1.23281647767,True
100,lacam_star_ltm,1.21869937514,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.007637121029999916,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,,2,maze-32-32-4-random-66.scen,66,True,1.21106225411,False
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.005322841939999989,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,2,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,0.025457070130000092,False,maze-32-32-4,,repair5g_dual_c_equiv_c100_b100_w075_d095,2,maze-32-32-4-random-66.scen,66,True,1.24415644527,True
100,lacam_star_ltm,1.21869937514,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.005322841939999989,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,2,maze-32-32-4-random-66.scen,66,True,1.22402221708,True
