replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,candidate_success,baseline_success,additive_success,success_regression,success_gain,both_success,both_fail,quality_delta_vs_g556,quality_delta_vs_additive,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,candidate_runtime_ms,baseline_runtime_ms,candidate_expanded_nodes,baseline_expanded_nodes,candidate_low_level_pibt_calls,baseline_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
cycle3,g559-synth-loop-chain-36,64,7446,2000,g559_b2000_i4,train,other,g562_real_graph_000134,10534f283b374634bb0bc7a79578baec708874920842cb797e893bf6f23fe462,851f9f011279fa866080f3fe82e9ae72c2ccebcc5e7c3f8865af69007dd97df4,g562_cycle3_a2_s564_9aeb05106e41,A2_seed564_od_graph_cross_attention_actor,A2,564,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed564.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2423.68759,52.816384,11662,999,2292351,129773,1.201258897781372,1.1514862775802612,1.2653634548187256,0.7460674047470093,0.7612112164497375,1.0317344665527344,0.6972872614860535,0.9790749549865723,1.0,0.6749231219291687,0.6477952003479004,0.36656853556632996,0.9142513871192932,0.9507573843002319,10.718598365783691,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7446,2000,g559_b2000_i4,train,other,g562_real_graph_000134,10534f283b374634bb0bc7a79578baec708874920842cb797e893bf6f23fe462,db8549c8f12a483c546c88e408a9b0212126137afb01bf026be6325e356e024f,g562_cycle3_a4_s563_3f7e213ace97,A4_seed563_field_group_trust_safe_subspace_actor,A4,563,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed563.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2463.648601,52.816384,11902,999,2305205,129773,1.2325334548950195,1.1434487104415894,1.2296223640441895,0.74964439868927,0.7495021224021912,1.0397169589996338,0.6927468776702881,0.9758179187774658,0.9958820939064026,0.6787068247795105,0.6418271660804749,0.3509211242198944,0.8830839395523071,1.0,10.870312690734863,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7566,2000,g559_b2000_i4,train,other,g562_real_graph_000971,7df3c40b8ec981d2a8b59df363d57ea9119566ce4f163bdd4fceec8f07029560,ff58c7aef8685b79b5241df63b556cdeedbfdd6cb096f742c1ca24e7f25c096d,g562_cycle3_a4_s562_0ca8949d33be,A4_seed562_field_group_trust_safe_subspace_actor,A4,562,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed562.pt,False,True,True,True,False,False,False,nan,nan,True,True,True,True,True,True,2486.463831,7.987403,6294,113,3703595,12740,1.2453755140304565,1.154150366783142,1.2446047067642212,0.7473897337913513,0.746345579624176,1.0404216051101685,0.6933341026306152,0.976140022277832,0.9962041974067688,0.687328577041626,0.6547598242759705,0.3422282040119171,0.8695012331008911,1.0,10.826848030090332,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,e3059a76f86fe824d24c26f73b3bc84291b332f40a31b658edd7f2c041a591df,g562_cycle3_a1_s562_dd5bb6a93285,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2965.366935,27.61933,333,514,179098,32597,1.2114933729171753,1.1482703685760498,1.2612407207489014,0.7477880716323853,0.7557291388511658,1.0500291585922241,0.6887924671173096,0.9783955812454224,0.9933387041091919,0.6866863965988159,0.6534437537193298,0.37401917576789856,0.916782021522522,0.9602504968643188,10.755362510681152,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,3524711f2b54c7d0d35a59b5e561bc27c81d50a305b5e42706c4059f7929536f,g562_cycle3_a1_s563_83b192fe46d5,A1_seed563_dual_stream_c0_f0_graph_actor,A1,563,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed563.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,3123.464575,27.61933,447,514,165607,32597,1.2042181491851807,1.160352110862732,1.2538248300552368,0.7409695982933044,0.7714699506759644,1.033422827720642,0.6890383362770081,0.9789940118789673,0.9925181865692139,0.683580756187439,0.6462753415107727,0.3609827160835266,0.904678225517273,0.9447251558303833,10.768123626708984,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,d2855ea8f8e5f363f366251cbbc23a4dd3c54502898783b3d3400875e130fe3d,g562_cycle3_a1_s564_bc784f542fc4,A1_seed564_dual_stream_c0_f0_graph_actor,A1,564,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed564.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,3040.581476,27.61933,790,514,274976,32597,1.203921914100647,1.1473673582077026,1.2565042972564697,0.7458858489990234,0.7743953466415405,1.0388970375061035,0.7029664516448975,0.9783595204353333,1.0,0.678618311882019,0.6633167862892151,0.36570072174072266,0.9266406297683716,0.9448845982551575,10.762164115905762,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,b4289b3847157a9671e619e19e9296002672dfa30edf0525247826f4c9b39f41,g562_cycle3_a2_s562_8b9a8ccf446d,A2_seed562_od_graph_cross_attention_actor,A2,562,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,3262.595832,27.61933,148,514,40847,32597,1.2025909423828125,1.1507662534713745,1.2503387928009033,0.751387357711792,0.7559589147567749,1.0546088218688965,0.6822885274887085,0.9780130386352539,0.9938246011734009,0.6931398510932922,0.6544544696807861,0.3628752827644348,0.9114785194396973,0.9541680216789246,10.757420539855957,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,635515a2d97275abb71d71448c92257e1a93b9ed46c96775e0c562e5833dd376,g562_cycle3_a2_s563_9aa414d03fd3,A2_seed563_od_graph_cross_attention_actor,A2,563,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed563.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,3138.5965,27.61933,192,514,36526,32597,1.1869518756866455,1.1600968837738037,1.2370693683624268,0.7462827563285828,0.7651726603507996,1.0422754287719727,0.6915650367736816,0.9786186814308167,0.9924491047859192,0.679945170879364,0.6538146734237671,0.36981722712516785,0.9217062592506409,0.945523202419281,10.735754013061523,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,cc5f59d582655fca8ceec7a69dc1847762d636bd637dfc8ddf8f50a8c4d3692d,g562_cycle3_a2_s564_a39baaf1aa9e,A2_seed564_od_graph_cross_attention_actor,A2,564,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed564.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,3571.556733,27.61933,520,514,315299,32597,1.2056870460510254,1.1494712829589844,1.263480305671692,0.7448334693908691,0.762490451335907,1.0380109548568726,0.6998310089111328,0.9785165786743164,1.0,0.6758171916007996,0.6554485559463501,0.3644160330295563,0.9157828092575073,0.9461058378219604,10.733839988708496,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,54108459e01fa97e00c788a81f9bb320ffa18909c8440529b5bb7736d3592baa,g562_cycle3_a4_s562_78c519ce51b8,A4_seed562_field_group_trust_safe_subspace_actor,A4,562,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,3073.04427,27.61933,156,514,128078,32597,1.2444225549697876,1.1533563137054443,1.2434929609298706,0.7474333643913269,0.7464066743850708,1.040232539176941,0.6931765079498291,0.9761139154434204,0.9961780905723572,0.6875154376029968,0.6550401449203491,0.34194472432136536,0.8690583109855652,1.0,10.825430870056152,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,bfb0d7e8581bfe75bc5082edfba0e5741b552eff1c09e104ae982723f746e847,g562_cycle3_a4_s563_d409f0f816f4,A4_seed563_field_group_trust_safe_subspace_actor,A4,563,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed563.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2564.05814,27.61933,11545,514,1899600,32597,1.2317986488342285,1.142836332321167,1.2287651300430298,0.7495856285095215,0.7494198679924011,1.0420469045639038,0.6946885585784912,0.9757119417190552,0.9957761168479919,0.68284010887146,0.6480270624160767,0.35034501552581787,0.8821837902069092,1.0,10.867432594299316,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,7998,2000,g559_b2000_i4,train,other,g562_real_graph_000903,744051caa1e3d70ad16f60a86d24e16881cd9a120deb31aceb2a9829db824e8e,d32779efe1b664de0dd82c54b2ae21bf65d8677086ea42b8036bc38d5fa993f1,g562_cycle3_a4_s564_904a362d1fa2,A4_seed564_field_group_trust_safe_subspace_actor,A4,564,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2438.307468,27.61933,11775,514,1946622,32597,1.2309072017669678,1.142093539237976,1.2277251482009888,0.748324990272522,0.7476549744606018,1.047009825706482,0.6988242864608765,0.975688636302948,0.9957528114318848,0.6824665069580078,0.6474667191505432,0.34977787733078003,0.8812975883483887,1.0,10.864596366882324,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8118,2000,g559_b2000_i4,train,other,g562_real_graph_000586,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,25555b296b2d54d66409872757b256660a377c04fd8555e89b436d3e845f454c,g562_cycle3_a1_s562_28ab38f6413f,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2151.552977,11.072768,18636,323,4040518,30761,1.2114776372909546,1.148236870765686,1.2611753940582275,0.7478193640708923,0.7557437419891357,1.0499815940856934,0.688774049282074,0.9783919453620911,0.9933364391326904,0.6867080926895142,0.6534606218338013,0.3739977180957794,0.916695773601532,0.9602479934692383,10.755497932434082,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8118,2000,g559_b2000_i4,train,other,g562_real_graph_000586,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,0bad0b8844f1ad23c5cd1256a5f4c6e79527d3efddffd7a16bf75a2715d5e5f0,g562_cycle3_a2_s562_bc7946a88ecc,A2_seed562_od_graph_cross_attention_actor,A2,562,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2143.067982,11.072768,18576,323,4507383,30761,1.2026299238204956,1.150720477104187,1.2502676248550415,0.7513782978057861,0.7559942007064819,1.054600715637207,0.6823515892028809,0.9780101180076599,0.9938254952430725,0.6931413412094116,0.6544856429100037,0.3628654479980469,0.9113872051239014,0.9541841149330139,10.757553100585938,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8118,2000,g559_b2000_i4,train,other,g562_real_graph_000586,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,1a051b7f7f5ccae80b02d5597887f1046f2a78d975a140772255cdb1952f313f,g562_cycle3_a2_s563_3a1545ee3821,A2_seed563_od_graph_cross_attention_actor,A2,563,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed563.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2176.252965,11.072768,18335,323,4125951,30761,1.1870086193084717,1.1601165533065796,1.2369606494903564,0.7462496161460876,0.7651684284210205,1.0423903465270996,0.6915274858474731,0.97861248254776,0.9924555420875549,0.6799752116203308,0.6536592841148376,0.3698153793811798,0.9217383861541748,0.9455361366271973,10.735936164855957,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8118,2000,g559_b2000_i4,train,other,g562_real_graph_000586,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,9120512170aeb46f30be542e05e18ff89938472a71286f94ac4226c41c26b84a,g562_cycle3_a4_s562_b4a2001f5e0a,A4_seed562_field_group_trust_safe_subspace_actor,A4,562,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2143.442945,11.072768,17264,323,3875532,30761,1.2444136142730713,1.1533488035202026,1.2434825897216797,0.7474256753921509,0.7463959455490112,1.0402193069458008,0.6931654810905457,0.9761130213737488,0.9961771965026855,0.687529444694519,0.6550611257553101,0.3419386148452759,0.8690487742424011,1.0,10.825400352478027,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8238,2000,g559_b2000_i4,train,other,g562_real_graph_000735,601932baf416e1cf37bf127463e37bfa845bb8f4f69be432988ad2fa41403030,328791764d8698facfaa77835e9974df5d968e8165fee3360dd53463f457ba08,g562_cycle3_a1_s562_fd55b9228ac6,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2692.418902,9.630573,5252,270,974085,17070,1.2114306688308716,1.1482356786727905,1.2610902786254883,0.7481493949890137,0.7553856372833252,1.0497781038284302,0.6883536577224731,0.9783810973167419,0.9933019280433655,0.686711847782135,0.6532777547836304,0.37392449378967285,0.9164838194847107,0.9602507948875427,10.756391525268555,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8238,2000,g559_b2000_i4,train,other,g562_real_graph_000735,601932baf416e1cf37bf127463e37bfa845bb8f4f69be432988ad2fa41403030,186b8afa9d799e98d27c673900b5a6d9a6af656d914d3754690f2211e4c5e814,g562_cycle3_a1_s563_f18fbf0622f4,A1_seed563_dual_stream_c0_f0_graph_actor,A1,563,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed563.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2642.433894,9.630573,8375,270,5973572,17070,1.204164743423462,1.160173773765564,1.2544045448303223,0.7408713102340698,0.7715931534767151,1.0337965488433838,0.6889802813529968,0.9789824485778809,0.99253910779953,0.6836233735084534,0.6463778018951416,0.36090901494026184,0.9048486948013306,0.9447559118270874,10.767178535461426,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8238,2000,g559_b2000_i4,train,other,g562_real_graph_000735,601932baf416e1cf37bf127463e37bfa845bb8f4f69be432988ad2fa41403030,476e977f9859e15c2104c0af967defad9679031feecdf6e560c87065f4287439,g562_cycle3_a2_s562_d7f3076ec3cb,A2_seed562_od_graph_cross_attention_actor,A2,562,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2827.226865,9.630573,8538,270,1499865,17070,1.2027819156646729,1.1505731344223022,1.2500985860824585,0.751493513584137,0.7558005452156067,1.054567813873291,0.682323694229126,0.9779990315437317,0.9938055276870728,0.6931068301200867,0.6544008851051331,0.3628537356853485,0.9111288785934448,0.9542210698127747,10.758306503295898,False,False,False,False,False
cycle3,g559-synth-loop-chain-36,64,8238,2000,g559_b2000_i4,train,other,g562_real_graph_000735,601932baf416e1cf37bf127463e37bfa845bb8f4f69be432988ad2fa41403030,d4aada4d88e0231295eb06e52ee0508febf873e5d58e77f77acd41924e2daa90,g562_cycle3_a4_s563_c7e515b01cd6,A4_seed563_field_group_trust_safe_subspace_actor,A4,563,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed563.pt,False,True,False,True,False,False,False,nan,nan,True,True,True,True,True,True,2335.295917,9.630573,13386,270,4733124,17070,1.2317346334457397,1.1427830457687378,1.2286903858184814,0.7495130300521851,0.7493182420730591,1.0423638820648193,0.6949526071548462,0.9757145047187805,0.9957786798477173,0.6829632520675659,0.6482118368148804,0.3503415286540985,0.8821783661842346,1.0,10.867414474487305,False,False,False,False,False
