case_id,map,map_family,agents,seed,scen,split_bucket,source_update_method,source_update_iteration,source_feature_available,map_width,map_height,obstacle_ratio,free_cells,density,iteration,time_remaining_sec,max_iterations,has_solution_before,best_ratio_before,improved_last_iteration,returned_solutions_count_so_far,committed_count,blocked_count,wait_event_count,goal_wait_ignored_count,blocked_per_committed,wait_per_committed,blocked_per_agent,committed_per_agent,nonzero_edges_before,max_raw_before,mean_topk_raw_before,max_weight_before,topk_raw_delta_mean,topk_raw_delta_max,new_nonzero_edges_count,topk_blocked_edge_concentration,entropy_edge_usage,local_degree_mean_topk,current_additive_max_normalized_weight,weight_entropy,saturated_edge_count
maze-32-32-4|a50|s11,maze-32-32-4,maze,50.0,11,maze-32-32-4-random-11.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.517,4.0,1.0,1.22849340009,0.0,1.0,8050.0,671.0,325.0,5068.0,0.0833540372671,0.0403726708075,13.42,161.0,1003.0,45.0,33.4375,10.0,4.4547346514,57.0,458.0,0.0298062593145,6.17417931589,3.0625,10.0,6.31264933424,1.0
maze-32-32-4|a50|s12,maze-32-32-4,maze,50.0,12,maze-32-32-4-random-12.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.514,4.0,1.0,1.16859852476,0.0,1.0,5050.0,367.0,163.0,2611.0,0.0726732673267,0.0322772277228,7.34,101.0,938.0,26.0,17.6875,10.0,3.53634361233,21.0,459.0,0.0190735694823,6.39436078481,3.3125,10.0,6.41105500918,1.0
maze-32-32-4|a50|s13,maze-32-32-4,maze,50.0,13,maze-32-32-4-random-13.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.51,4.0,1.0,1.22845275182,0.0,1.0,4550.0,307.0,140.0,2191.0,0.0674725274725,0.0307692307692,6.14,91.0,1004.0,32.0,23.1875,10.0,3.45833333333,33.0,391.0,0.0358306188925,6.31638022471,3.3125,10.0,6.42439502161,1.0
maze-32-32-4|a50|s14,maze-32-32-4,maze,50.0,14,maze-32-32-4-random-14.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.468,4.0,1.0,1.14948453608,0.0,1.0,5400.0,241.0,94.0,2689.0,0.0446296296296,0.0174074074074,4.82,108.0,981.0,32.0,21.875,10.0,3.43952483801,22.0,482.0,0.0331950207469,6.36403306108,2.9375,10.0,6.40975206267,1.0
maze-32-32-4|a50|s15,maze-32-32-4,maze,50.0,15,maze-32-32-4-random-15.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.533,4.0,1.0,1.12226871223,0.0,1.0,4800.0,359.0,141.0,2181.0,0.0747916666667,0.029375,7.18,96.0,1005.0,27.0,22.0,10.0,3.59447983015,29.0,482.0,0.0306406685237,6.41002100546,3.5,10.0,6.45528183735,2.0
maze-32-32-4|a50|s16,maze-32-32-4,maze,50.0,16,maze-32-32-4-random-16.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.447,4.0,1.0,1.18032786885,0.0,1.0,5000.0,465.0,189.0,2161.0,0.093,0.0378,9.3,100.0,1016.0,36.0,23.75,10.0,4.07561235357,30.0,445.0,0.0258064516129,6.39874503756,3.3125,10.0,6.4583717002,1.0
maze-32-32-4|a50|s17,maze-32-32-4,maze,50.0,17,maze-32-32-4-random-17.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.461,4.0,1.0,1.21098687409,0.0,1.0,4900.0,436.0,199.0,2283.0,0.0889795918367,0.040612244898,8.72,98.0,1028.0,25.0,19.125,10.0,3.97682119205,34.0,447.0,0.0298165137615,6.34371006562,3.375,10.0,6.49137462456,1.0
maze-32-32-4|a50|s18,maze-32-32-4,maze,50.0,18,maze-32-32-4-random-18.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.465,4.0,1.0,0.861055974593,0.0,1.0,5200.0,372.0,155.0,2900.0,0.0715384615385,0.0298076923077,7.44,104.0,952.0,25.0,18.4375,10.0,3.57579318449,25.0,471.0,0.0268817204301,6.28811212485,3.0,10.0,6.40635726712,1.0
maze-32-32-4|a50|s19,maze-32-32-4,maze,50.0,19,maze-32-32-4-random-19.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.436,4.0,1.0,1.23364952571,0.0,1.0,7850.0,614.0,281.0,5053.0,0.0782165605096,0.0357961783439,12.28,157.0,978.0,31.0,23.75,10.0,4.32052689352,45.0,491.0,0.0228013029316,6.19638164813,3.3125,10.0,6.36952339607,1.0
maze-32-32-4|a50|s20,maze-32-32-4,maze,50.0,20,maze-32-32-4-random-20.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.0632911392405,1.0,2.48,4.0,1.0,1.13966480447,0.0,1.0,5150.0,205.0,93.0,2882.0,0.0398058252427,0.0180582524272,4.1,103.0,1059.0,30.0,16.1875,10.0,2.90880169671,18.0,496.0,0.0292682926829,6.5050986637,3.1875,10.0,6.6191559719,1.0
maze-32-32-4|a100|s1,maze-32-32-4,maze,100.0,1,maze-32-32-4-random-1.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,2.054,4.0,1.0,1.36974590359,0.0,1.0,14000.0,1660.0,705.0,8055.0,0.118571428571,0.0503571428571,16.6,140.0,1501.0,72.0,47.1875,10.0,6.34705075446,64.0,448.0,0.0132530120482,6.64236205848,3.0625,10.0,6.67443863258,1.0
maze-32-32-4|a100|s2,maze-32-32-4,maze,100.0,2,maze-32-32-4-random-2.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,2.112,4.0,1.0,1.30745501285,0.0,1.0,10200.0,1006.0,445.0,5130.0,0.0986274509804,0.0436274509804,10.06,102.0,1437.0,55.0,44.6875,10.0,5.60606060606,56.0,416.0,0.0188866799205,6.54001779707,3.5625,10.0,6.64213150941,1.0
maze-32-32-4|a100|s3,maze-32-32-4,maze,100.0,3,maze-32-32-4-random-3.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,2.058,4.0,1.0,1.35453100159,0.0,1.0,11400.0,1516.0,651.0,5293.0,0.13298245614,0.0571052631579,15.16,114.0,1524.0,68.0,48.75,10.0,6.33700895934,57.0,451.0,0.0151715039578,6.66806839126,3.34375,10.0,6.67744277715,1.0
maze-32-32-4|a100|s4,maze-32-32-4,maze,100.0,4,maze-32-32-4-random-4.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,2.012,4.0,1.0,1.31702495676,0.0,1.0,11600.0,1519.0,591.0,5941.0,0.130948275862,0.0509482758621,15.19,116.0,1460.0,58.0,43.0,10.0,6.38827838828,48.0,422.0,0.0157998683344,6.61704118758,3.40625,10.0,6.69116234751,1.0
maze-32-32-4|a100|s5,maze-32-32-4,maze,100.0,5,maze-32-32-4-random-5.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,2.092,4.0,1.0,1.30680655067,0.0,1.0,13000.0,1544.0,620.0,7402.0,0.118769230769,0.0476923076923,15.44,130.0,1485.0,42.0,36.0,10.0,6.45488721805,49.0,463.0,0.0103626943005,6.62034131997,3.46875,10.0,6.77146365408,1.0
maze-32-32-4|a100|s6,maze-32-32-4,maze,100.0,6,maze-32-32-4-random-6.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.899,4.0,1.0,1.38205302515,0.0,1.0,17000.0,1868.0,777.0,10586.0,0.109882352941,0.0457058823529,18.68,170.0,1532.0,58.0,50.125,10.0,7.58899923606,70.0,353.0,0.0133832976445,6.48562920802,3.34375,10.0,6.67829754222,1.0
maze-32-32-4|a100|s7,maze-32-32-4,maze,100.0,7,maze-32-32-4-random-7.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.963,4.0,1.0,1.32258064516,0.0,1.0,12000.0,1547.0,605.0,6257.0,0.128916666667,0.0504166666667,15.47,120.0,1484.0,63.0,47.5625,10.0,6.19407198306,64.0,404.0,0.0174531351002,6.67252062379,3.5,10.0,6.71841315123,1.0
maze-32-32-4|a100|s8,maze-32-32-4,maze,100.0,8,maze-32-32-4-random-8.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.983,4.0,1.0,1.30341023069,0.0,1.0,9900.0,1246.0,499.0,4604.0,0.125858585859,0.050404040404,12.46,99.0,1508.0,48.0,39.5,10.0,5.48848569435,45.0,460.0,0.00963081861958,6.75049329225,3.1875,10.0,6.74683049643,1.0
maze-32-32-4|a100|s9,maze-32-32-4,maze,100.0,9,maze-32-32-4-random-9.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,2.053,4.0,1.0,1.41479820628,1.0,1.0,11700.0,1308.0,548.0,6200.0,0.111794871795,0.0468376068376,13.08,117.0,1478.0,60.0,45.3125,10.0,5.67685892981,54.0,415.0,0.0114678899083,6.72416686833,3.1875,10.0,6.71866177468,1.0
maze-32-32-4|a100|s10,maze-32-32-4,maze,100.0,10,maze-32-32-4-random-10.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.318,4.0,1.0,1.47818585161,0.0,1.0,126300.0,2509.0,1262.0,117237.0,0.0198653998416,0.00999208234363,25.09,1263.0,1521.0,87.0,56.5,10.0,9.54895340986,427.0,424.0,0.0569948186528,6.18355813914,2.90625,10.0,6.58854761821,1.0
maze-32-32-4|a100|s11,maze-32-32-4,maze,100.0,11,maze-32-32-4-random-11.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.952,4.0,1.0,1.45058139535,1.0,1.0,10700.0,1401.0,566.0,5038.0,0.130934579439,0.0528971962617,14.01,107.0,1518.0,84.0,59.0,10.0,5.93113141251,49.0,362.0,0.0149892933619,6.6551220749,3.25,10.0,6.62886537581,1.0
maze-32-32-4|a100|s12,maze-32-32-4,maze,100.0,12,maze-32-32-4-random-12.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.702,4.0,1.0,1.44893292683,0.0,1.0,36700.0,2253.0,1041.0,30116.0,0.0613896457766,0.0283651226158,22.53,367.0,1445.0,69.0,51.5,10.0,7.86350574713,151.0,435.0,0.0310696848646,6.42787176323,3.125,10.0,6.62495058628,1.0
maze-32-32-4|a100|s13,maze-32-32-4,maze,100.0,13,maze-32-32-4-random-13.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.945,4.0,1.0,1.37998475997,0.0,1.0,12100.0,2494.0,1033.0,5865.0,0.206115702479,0.0853719008264,24.94,121.0,1563.0,57.0,42.875,10.0,7.97345767575,102.0,322.0,0.0132317562149,6.45104402585,3.53125,10.0,6.7576479974,1.0
maze-32-32-4|a100|s14,maze-32-32-4,maze,100.0,14,maze-32-32-4-random-14.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.981,4.0,1.0,1.32069836894,1.0,1.0,10800.0,1154.0,482.0,5170.0,0.106851851852,0.0446296296296,11.54,108.0,1505.0,56.0,48.0625,10.0,5.8419897586,39.0,390.0,0.0112651646447,6.67093531511,3.5,10.0,6.70246812094,1.0
maze-32-32-4|a100|s15,maze-32-32-4,maze,100.0,15,maze-32-32-4-random-15.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.871,4.0,1.0,1.27933083865,0.0,1.0,16300.0,1612.0,691.0,10018.0,0.0988957055215,0.0423926380368,16.12,163.0,1527.0,71.0,45.5625,10.0,6.67414155571,72.0,432.0,0.0192307692308,6.67295049857,3.625,10.0,6.70007350658,1.0
maze-32-32-4|a100|s16,maze-32-32-4,maze,100.0,16,maze-32-32-4-random-16.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.051,4.0,1.0,1.30550373134,0.0,1.0,99200.0,1896.0,966.0,91168.0,0.0191129032258,0.00973790322581,18.96,992.0,1484.0,46.0,36.625,10.0,8.49576271186,226.0,450.0,0.0411392405063,6.44490162357,3.15625,10.0,6.74334724851,2.0
maze-32-32-4|a100|s17,maze-32-32-4,maze,100.0,17,maze-32-32-4-random-17.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.057,4.0,1.0,1.38591224018,0.0,1.0,100400.0,3340.0,1891.0,90988.0,0.0332669322709,0.0188346613546,33.4,1004.0,1511.0,58.0,48.5,10.0,10.8574310693,656.0,462.0,0.05,5.84434762919,3.03125,10.0,6.69413915436,1.0
maze-32-32-4|a100|s18,maze-32-32-4,maze,100.0,18,maze-32-32-4-random-18.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.892,4.0,1.0,1.12817204301,0.0,1.0,10900.0,1430.0,594.0,5333.0,0.13119266055,0.054495412844,14.3,109.0,1479.0,53.0,43.4375,10.0,6.23455882353,51.0,424.0,0.0118881118881,6.61369944011,3.53125,10.0,6.69781420554,1.0
maze-32-32-4|a100|s19,maze-32-32-4,maze,100.0,19,maze-32-32-4-random-19.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.914,4.0,1.0,1.15136842105,0.0,1.0,10100.0,1996.0,774.0,4032.0,0.197623762376,0.0766336633663,19.96,101.0,1451.0,57.0,49.3125,10.0,7.42167780252,59.0,402.0,0.00901803607214,6.64107317626,3.375,10.0,6.61198710226,1.0
maze-32-32-4|a100|s20,maze-32-32-4,maze,100.0,20,maze-32-32-4-random-20.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.228515625,790.0,0.126582278481,1.0,1.86,4.0,1.0,1.35547169811,1.0,1.0,10100.0,1173.0,477.0,4942.0,0.116138613861,0.0472277227723,11.73,101.0,1535.0,58.0,40.0625,10.0,5.25296995108,36.0,425.0,0.0102301790281,6.74518423782,3.5,10.0,6.78947623057,1.0
random-32-32-20|a50|s1,random-32-32-20,random,50.0,1,random-32-32-20-random-1.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.658,4.0,1.0,1.13415710503,0.0,1.0,2800.0,141.0,68.0,1358.0,0.0503571428571,0.0242857142857,2.82,56.0,900.0,14.0,8.0625,10.0,2.07847800238,13.0,569.0,0.0354609929078,6.49679543745,3.375,10.0,6.58552203139,1.0
random-32-32-20|a50|s2,random-32-32-20,random,50.0,2,random-32-32-20-random-2.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.67,4.0,1.0,1.10966542751,0.0,1.0,2550.0,157.0,67.0,1167.0,0.061568627451,0.0262745098039,3.14,51.0,881.0,8.0,6.5,10.0,1.8740245262,12.0,621.0,0.0254777070064,6.55668971561,3.25,10.0,6.60339888275,2.0
random-32-32-20|a50|s3,random-32-32-20,random,50.0,3,random-32-32-20-random-3.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.671,4.0,1.0,1.1096963761,0.0,1.0,2400.0,150.0,65.0,1016.0,0.0625,0.0270833333333,3.0,48.0,844.0,7.0,5.625,10.0,2.02418379686,10.0,613.0,0.0266666666667,6.49485742693,3.375,10.0,6.5703825003,1.0
random-32-32-20|a50|s4,random-32-32-20,random,50.0,4,random-32-32-20-random-4.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.671,4.0,1.0,1.13976377953,0.0,1.0,2550.0,130.0,67.0,1316.0,0.0509803921569,0.0262745098039,2.6,51.0,872.0,12.0,7.125,10.0,1.7695035461,14.0,566.0,0.0461538461538,6.49484307884,3.125,10.0,6.58232100011,1.0
random-32-32-20|a50|s5,random-32-32-20,random,50.0,5,random-32-32-20-random-5.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.666,4.0,1.0,1.15228873239,0.0,1.0,2750.0,162.0,74.0,1258.0,0.0589090909091,0.0269090909091,3.24,55.0,856.0,13.0,9.9375,10.0,2.09677419355,16.0,605.0,0.037037037037,6.47930904928,2.75,10.0,6.48217632468,4.0
random-32-32-20|a50|s6,random-32-32-20,random,50.0,6,random-32-32-20-random-6.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.665,4.0,1.0,1.12183235867,0.0,1.0,2500.0,99.0,40.0,1199.0,0.0396,0.016,1.98,50.0,842.0,10.0,7.0625,10.0,1.87798742138,13.0,550.0,0.030303030303,6.41804110983,3.25,10.0,6.53935144887,1.0
random-32-32-20|a50|s7,random-32-32-20,random,50.0,7,random-32-32-20-random-7.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.668,4.0,1.0,1.11090047393,0.0,1.0,3050.0,147.0,62.0,1700.0,0.0481967213115,0.0203278688525,2.94,61.0,905.0,8.0,5.75,10.0,1.93661971831,12.0,597.0,0.0340136054422,6.53574084953,3.40625,10.0,6.64194975715,1.0
random-32-32-20|a50|s8,random-32-32-20,random,50.0,8,random-32-32-20-random-8.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.606,4.0,1.0,1.12328767123,0.0,1.0,3100.0,128.0,43.0,1611.0,0.0412903225806,0.0138709677419,2.56,62.0,919.0,11.0,8.5,10.0,1.86593406593,9.0,615.0,0.0234375,6.62041189103,3.09375,10.0,6.59818977597,2.0
random-32-32-20|a50|s9,random-32-32-20,random,50.0,9,random-32-32-20-random-9.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.634,4.0,1.0,1.13793103448,0.0,1.0,3100.0,102.0,45.0,1785.0,0.0329032258065,0.0145161290323,2.04,62.0,849.0,16.0,8.875,10.0,1.71123595506,12.0,611.0,0.0294117647059,6.60793697198,3.1875,10.0,6.50770598117,1.0
random-32-32-20|a50|s10,random-32-32-20,random,50.0,10,random-32-32-20-random-10.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.593,4.0,1.0,1.125,0.0,1.0,2650.0,125.0,53.0,1270.0,0.0471698113208,0.02,2.5,53.0,853.0,10.0,7.0625,10.0,1.86520737327,11.0,629.0,0.024,6.56432947002,3.0,10.0,6.55461669571,1.0
random-32-32-20|a50|s11,random-32-32-20,random,50.0,11,random-32-32-20-random-11.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.646,4.0,1.0,1.19330543933,0.0,1.0,2750.0,154.0,67.0,1280.0,0.056,0.0243636363636,3.08,55.0,933.0,16.0,9.9375,10.0,2.09964830012,13.0,530.0,0.038961038961,6.46490509501,2.9375,10.0,6.570924515,1.0
random-32-32-20|a50|s12,random-32-32-20,random,50.0,12,random-32-32-20-random-12.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.658,4.0,1.0,1.12996389892,0.0,1.0,2700.0,122.0,54.0,1323.0,0.0451851851852,0.02,2.44,54.0,900.0,10.0,7.0,10.0,1.9366786141,9.0,576.0,0.0409836065574,6.52312122279,3.03125,10.0,6.61618216997,1.0
random-32-32-20|a50|s13,random-32-32-20,random,50.0,13,random-32-32-20-random-13.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.651,4.0,1.0,1.12698412698,0.0,1.0,2800.0,145.0,63.0,1351.0,0.0517857142857,0.0225,2.9,56.0,962.0,12.0,7.625,10.0,1.93854748603,11.0,607.0,0.0344827586207,6.59968913532,3.03125,10.0,6.67142371941,1.0
random-32-32-20|a50|s14,random-32-32-20,random,50.0,14,random-32-32-20-random-14.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.644,4.0,1.0,1.13473315836,0.0,1.0,3000.0,163.0,78.0,1536.0,0.0543333333333,0.026,3.26,60.0,959.0,10.0,6.75,10.0,2.07003444317,12.0,600.0,0.0245398773006,6.52947139734,3.09375,10.0,6.68930983914,1.0
random-32-32-20|a50|s15,random-32-32-20,random,50.0,15,random-32-32-20-random-15.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.627,4.0,1.0,1.20730593607,0.0,1.0,2650.0,114.0,48.0,1286.0,0.0430188679245,0.0181132075472,2.28,53.0,831.0,15.0,11.4375,10.0,1.85069444444,10.0,604.0,0.0350877192982,6.54207665047,2.84375,10.0,6.44209020443,2.0
random-32-32-20|a50|s16,random-32-32-20,random,50.0,16,random-32-32-20-random-16.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.593,4.0,1.0,1.12384161752,0.0,1.0,2500.0,140.0,62.0,1005.0,0.056,0.0248,2.8,50.0,955.0,8.0,7.0,10.0,2.05767012687,16.0,606.0,0.0357142857143,6.51912620358,3.21875,10.0,6.66782550638,4.0
