policy,sample_id,top3_safe_oracle_capture_rate,selected_policy_utility,candidate_induced_no_solution_count,avoidable_risk_ece,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
conservative_policy_improvement_over_g525_best,0,0.15,-0.010616213765505615,0,0.03600296700312336,False,False,False,False,False
conservative_policy_improvement_over_g525_best,1,0.15,-0.011959913360631578,0,0.03590122944417309,False,False,False,False,False
conservative_policy_improvement_over_g525_best,2,0.2,-0.010256365733636362,0,0.03455198773825958,False,False,False,False,False
conservative_policy_improvement_over_g525_best,3,0.175,-0.01142401596433333,0,0.03579303127474605,False,False,False,False,False
conservative_policy_improvement_over_g525_best,4,0.20833333333333334,-0.01209921968619565,0,0.03500742291109158,False,False,False,False,False
conservative_policy_improvement_over_g525_best,5,0.14166666666666666,-0.014981786383763438,0,0.03472645678352672,False,False,False,False,False
conservative_policy_improvement_over_g525_best,6,0.1,-0.013175313551219514,0,0.034396775595432263,False,False,False,False,False
conservative_policy_improvement_over_g525_best,7,0.175,-0.008794138525365851,0,0.034485878729585244,False,False,False,False,False
conservative_policy_improvement_over_g525_best,8,0.13333333333333333,-0.011563063932168674,0,0.03476621965800415,False,False,False,False,False
conservative_policy_improvement_over_g525_best,9,0.1,-0.01120664424744186,0,0.03494507279148316,False,False,False,False,False
conservative_policy_improvement_over_g525_best,10,0.15,-0.009905471666785714,0,0.03427077711085229,False,False,False,False,False
conservative_policy_improvement_over_g525_best,11,0.175,-0.013328172671566267,0,0.0347190054594721,False,False,False,False,False
conservative_policy_improvement_over_g525_best,12,0.175,-0.010183556027888887,0,0.035450429769068974,False,False,False,False,False
conservative_policy_improvement_over_g525_best,13,0.13333333333333333,-0.014703138063333327,0,0.034652572351752536,False,False,False,False,False
conservative_policy_improvement_over_g525_best,14,0.10833333333333334,-0.009718856860389608,0,0.034323020249562894,False,False,False,False,False
conservative_policy_improvement_over_g525_best,15,0.20833333333333334,-0.012859446706543208,0,0.03429149380778943,False,False,False,False,False
conservative_policy_improvement_over_g525_best,16,0.13333333333333333,-0.010163884838045973,0,0.03495225331280964,False,False,False,False,False
conservative_policy_improvement_over_g525_best,17,0.1,-0.009689832341624998,0,0.03422986844416809,False,False,False,False,False
conservative_policy_improvement_over_g525_best,18,0.14166666666666666,-0.010901945670864195,0,0.03409537996016724,False,False,False,False,False
conservative_policy_improvement_over_g525_best,19,0.125,-0.011924421941363637,0,0.034984270100004516,False,False,False,False,False
conservative_policy_improvement_over_g525_best,20,0.14166666666666666,-0.011232094191744181,0,0.03469300581298742,False,False,False,False,False
conservative_policy_improvement_over_g525_best,21,0.13333333333333333,-0.009350833501445782,0,0.03533687930043019,False,False,False,False,False
conservative_policy_improvement_over_g525_best,22,0.11666666666666667,-0.012577625746233766,0,0.033526522078029614,False,False,False,False,False
conservative_policy_improvement_over_g525_best,23,0.15833333333333333,-0.009146071295747123,0,0.035445360458194484,False,False,False,False,False
conservative_policy_improvement_over_g525_best,24,0.15,-0.00919278504097826,0,0.03488174807133934,False,False,False,False,False
conservative_policy_improvement_over_g525_best,25,0.25,-0.013385577466067411,0,0.03461165512350735,False,False,False,False,False
conservative_policy_improvement_over_g525_best,26,0.18333333333333332,-0.00959533853206896,0,0.03529115189655633,False,False,False,False,False
conservative_policy_improvement_over_g525_best,27,0.15833333333333333,-0.010463368434367813,0,0.03478715980168349,False,False,False,False,False
conservative_policy_improvement_over_g525_best,28,0.15833333333333333,-0.010245699920786513,0,0.03510936112294173,False,False,False,False,False
conservative_policy_improvement_over_g525_best,29,0.225,-0.012429486288791206,0,0.03533203486268709,False,False,False,False,False
conservative_policy_improvement_over_g525_best,30,0.14166666666666666,-0.011044746615581394,0,0.03495480949568765,False,False,False,False,False
conservative_policy_improvement_over_g525_best,31,0.125,-0.012525851699493667,0,0.03381228845946963,False,False,False,False,False
conservative_policy_improvement_over_g525_best,32,0.1,-0.012125343663409087,0,0.03448702045257188,False,False,False,False,False
conservative_policy_improvement_over_g525_best,33,0.16666666666666666,-0.010448834905975606,0,0.03489245198651547,False,False,False,False,False
conservative_policy_improvement_over_g525_best,34,0.20833333333333334,-0.014272121446627905,0,0.0339586896906399,False,False,False,False,False
conservative_policy_improvement_over_g525_best,35,0.14166666666666666,-0.009581345751807229,0,0.034409694021588486,False,False,False,False,False
conservative_policy_improvement_over_g525_best,36,0.18333333333333332,-0.009893067033936167,0,0.0346243166112152,False,False,False,False,False
conservative_policy_improvement_over_g525_best,37,0.18333333333333332,-0.011036584605555552,0,0.035054298671611014,False,False,False,False,False
conservative_policy_improvement_over_g525_best,38,0.14166666666666666,-0.010898835944470588,0,0.03463239883168971,False,False,False,False,False
conservative_policy_improvement_over_g525_best,39,0.19166666666666668,-0.011098513304367815,0,0.03386765379030319,False,False,False,False,False
conservative_policy_improvement_over_g525_best,40,0.16666666666666666,-0.01140134346920454,0,0.034123574562401275,False,False,False,False,False
conservative_policy_improvement_over_g525_best,41,0.14166666666666666,-0.012311233292688175,0,0.03584463571530055,False,False,False,False,False
conservative_policy_improvement_over_g525_best,42,0.175,-0.011581827466091954,0,0.034382396249178666,False,False,False,False,False
conservative_policy_improvement_over_g525_best,43,0.15,-0.011518030722619046,0,0.034557346039813114,False,False,False,False,False
conservative_policy_improvement_over_g525_best,44,0.15833333333333333,-0.011524808020493826,0,0.03504256664533033,False,False,False,False,False
conservative_policy_improvement_over_g525_best,45,0.11666666666666667,-0.010110414501,0,0.03517952258413189,False,False,False,False,False
conservative_policy_improvement_over_g525_best,46,0.18333333333333332,-0.012886530659883717,0,0.03435243974444656,False,False,False,False,False
conservative_policy_improvement_over_g525_best,47,0.23333333333333334,-0.012307803130109886,0,0.03505811451943871,False,False,False,False,False
conservative_policy_improvement_over_g525_best,48,0.18333333333333332,-0.013219482907160492,0,0.03394546179472903,False,False,False,False,False
conservative_policy_improvement_over_g525_best,49,0.175,-0.014245677760108691,0,0.03531162492175207,False,False,False,False,False
conservative_policy_improvement_over_g525_best,50,0.15833333333333333,-0.011884010455652173,0,0.03481685819284402,False,False,False,False,False
conservative_policy_improvement_over_g525_best,51,0.21666666666666667,-0.012797766990333333,0,0.03525632551116785,False,False,False,False,False
conservative_policy_improvement_over_g525_best,52,0.18333333333333332,-0.010994418322471911,0,0.03510892164758325,False,False,False,False,False
conservative_policy_improvement_over_g525_best,53,0.10833333333333334,-0.010855008541785713,0,0.03469209826360598,False,False,False,False,False
conservative_policy_improvement_over_g525_best,54,0.14166666666666666,-0.011383707570581393,0,0.03461084853951438,False,False,False,False,False
conservative_policy_improvement_over_g525_best,55,0.2,-0.009616082687124996,0,0.03387745436945748,False,False,False,False,False
conservative_policy_improvement_over_g525_best,56,0.16666666666666666,-0.010208294699610387,0,0.033940063953653773,False,False,False,False,False
conservative_policy_improvement_over_g525_best,57,0.15,-0.009928855690120478,0,0.034456512393003444,False,False,False,False,False
conservative_policy_improvement_over_g525_best,58,0.19166666666666668,-0.01507547276963415,0,0.03388057752039169,False,False,False,False,False
conservative_policy_improvement_over_g525_best,59,0.125,-0.010010159410470587,0,0.0341131953297231,False,False,False,False,False
conservative_policy_improvement_over_g525_best,60,0.175,-0.009605032510430106,0,0.03556254816473094,False,False,False,False,False
conservative_policy_improvement_over_g525_best,61,0.175,-0.015367970881888885,0,0.03408492766427713,False,False,False,False,False
conservative_policy_improvement_over_g525_best,62,0.18333333333333332,-0.00933332646709302,0,0.03468441773424384,False,False,False,False,False
conservative_policy_improvement_over_g525_best,63,0.14166666666666666,-0.008694701964333333,0,0.036126463854545134,False,False,False,False,False
conservative_policy_improvement_over_g525_best,64,0.16666666666666666,-0.010774417478875,0,0.03466707066072964,False,False,False,False,False
conservative_policy_improvement_over_g525_best,65,0.21666666666666667,-0.009332839890851062,0,0.03554022611445469,False,False,False,False,False
conservative_policy_improvement_over_g525_best,66,0.15,-0.009365305183734936,0,0.033884446630594874,False,False,False,False,False
conservative_policy_improvement_over_g525_best,67,0.2,-0.014415061887261901,0,0.03493863198335347,False,False,False,False,False
conservative_policy_improvement_over_g525_best,68,0.14166666666666666,-0.007668037438160921,0,0.03423727850365544,False,False,False,False,False
conservative_policy_improvement_over_g525_best,69,0.125,-0.01308765700638554,0,0.0344160067971365,False,False,False,False,False
conservative_policy_improvement_over_g525_best,70,0.13333333333333333,-0.008948509876341462,0,0.03436774608348011,False,False,False,False,False
conservative_policy_improvement_over_g525_best,71,0.14166666666666666,-0.010969093796428568,0,0.034389127033721406,False,False,False,False,False
conservative_policy_improvement_over_g525_best,72,0.13333333333333333,-0.010201095252528733,0,0.03483396694523737,False,False,False,False,False
conservative_policy_improvement_over_g525_best,73,0.125,-0.013782335815529411,0,0.03368095327493501,False,False,False,False,False
conservative_policy_improvement_over_g525_best,74,0.14166666666666666,-0.01271330893612903,0,0.035567027284894595,False,False,False,False,False
conservative_policy_improvement_over_g525_best,75,0.18333333333333332,-0.012083825826463411,0,0.03477568969287158,False,False,False,False,False
conservative_policy_improvement_over_g525_best,76,0.14166666666666666,-0.01207470173482353,0,0.03478124086260516,False,False,False,False,False
conservative_policy_improvement_over_g525_best,77,0.15833333333333333,-0.012752735927303369,0,0.0350244922961106,False,False,False,False,False
conservative_policy_improvement_over_g525_best,78,0.125,-0.011970075273374996,0,0.03454200280672001,False,False,False,False,False
conservative_policy_improvement_over_g525_best,79,0.15,-0.012963786812222218,0,0.03497355852938798,False,False,False,False,False
conservative_policy_improvement_over_g525_best,80,0.21666666666666667,-0.011423473127160489,0,0.03435953594250982,False,False,False,False,False
conservative_policy_improvement_over_g525_best,81,0.13333333333333333,-0.011544901228249997,0,0.03400730862007303,False,False,False,False,False
conservative_policy_improvement_over_g525_best,82,0.15,-0.012081821944390237,0,0.03401728416704714,False,False,False,False,False
conservative_policy_improvement_over_g525_best,83,0.15833333333333333,-0.00790314311149425,0,0.03485047578106791,False,False,False,False,False
conservative_policy_improvement_over_g525_best,84,0.23333333333333334,-0.014104593714175825,0,0.0350000358156382,False,False,False,False,False
conservative_policy_improvement_over_g525_best,85,0.175,-0.008950171617763156,0,0.03292615108141521,False,False,False,False,False
conservative_policy_improvement_over_g525_best,86,0.075,-0.009496258423372091,0,0.03511024679258504,False,False,False,False,False
conservative_policy_improvement_over_g525_best,87,0.18333333333333332,-0.010398762430760872,0,0.03592827577607457,False,False,False,False,False
conservative_policy_improvement_over_g525_best,88,0.15,-0.012012104856704547,0,0.034677576609680676,False,False,False,False,False
conservative_policy_improvement_over_g525_best,89,0.2,-0.011206785639425286,0,0.03455284503960026,False,False,False,False,False
conservative_policy_improvement_over_g525_best,90,0.20833333333333334,-0.012381774197499999,0,0.033589244793345914,False,False,False,False,False
conservative_policy_improvement_over_g525_best,91,0.225,-0.014501831412471912,0,0.03440803752783579,False,False,False,False,False
conservative_policy_improvement_over_g525_best,92,0.175,-0.01213303385682353,0,0.03551253072032716,False,False,False,False,False
conservative_policy_improvement_over_g525_best,93,0.19166666666666668,-0.010969231096923075,0,0.03417364623251715,False,False,False,False,False
conservative_policy_improvement_over_g525_best,94,0.15833333333333333,-0.009255063743684207,0,0.03425343522156167,False,False,False,False,False
conservative_policy_improvement_over_g525_best,95,0.125,-0.013840629569670325,0,0.03468176735855214,False,False,False,False,False
conservative_policy_improvement_over_g525_best,96,0.13333333333333333,-0.009596406904226801,0,0.03592727688633899,False,False,False,False,False
conservative_policy_improvement_over_g525_best,97,0.15833333333333333,-0.008191699287954546,0,0.03531991609171734,False,False,False,False,False
conservative_policy_improvement_over_g525_best,98,0.18333333333333332,-0.011243421535595235,0,0.034451883566865564,False,False,False,False,False
conservative_policy_improvement_over_g525_best,99,0.16666666666666666,-0.010644966883870965,0,0.03544172225808049,False,False,False,False,False
conservative_policy_improvement_over_g525_best,100,0.11666666666666667,-0.011336184457333332,0,0.03573619936918283,False,False,False,False,False
conservative_policy_improvement_over_g525_best,101,0.19166666666666668,-0.010889080857415726,0,0.035480471098879834,False,False,False,False,False
conservative_policy_improvement_over_g525_best,102,0.225,-0.01081059396684782,0,0.03513921600982849,False,False,False,False,False
conservative_policy_improvement_over_g525_best,103,0.20833333333333334,-0.013858562728260871,0,0.03504973496165897,False,False,False,False,False
conservative_policy_improvement_over_g525_best,104,0.16666666666666666,-0.013138095867976192,0,0.034152613805731896,False,False,False,False,False
conservative_policy_improvement_over_g525_best,105,0.16666666666666666,-0.01308336369581395,0,0.034411932021745736,False,False,False,False,False
conservative_policy_improvement_over_g525_best,106,0.225,-0.012094980978690474,0,0.03392111442739396,False,False,False,False,False
conservative_policy_improvement_over_g525_best,107,0.20833333333333334,-0.013085361619879516,0,0.03472568738614768,False,False,False,False,False
conservative_policy_improvement_over_g525_best,108,0.13333333333333333,-0.011663126070595237,0,0.034191493645470764,False,False,False,False,False
conservative_policy_improvement_over_g525_best,109,0.13333333333333333,-0.012320822223246746,0,0.03319079073674368,False,False,False,False,False
conservative_policy_improvement_over_g525_best,110,0.13333333333333333,-0.009862937910804594,0,0.03434426621588986,False,False,False,False,False
conservative_policy_improvement_over_g525_best,111,0.2,-0.01244049260705882,0,0.03481978124049304,False,False,False,False,False
conservative_policy_improvement_over_g525_best,112,0.10833333333333334,-0.012742229074117645,0,0.035071520358745376,False,False,False,False,False
conservative_policy_improvement_over_g525_best,113,0.19166666666666668,-0.008408229297865166,0,0.03495154645794037,False,False,False,False,False
conservative_policy_improvement_over_g525_best,114,0.2,-0.009962321820588234,0,0.034422231218957176,False,False,False,False,False
conservative_policy_improvement_over_g525_best,115,0.15833333333333333,-0.011480280663255814,0,0.0344321601691979,False,False,False,False,False
conservative_policy_improvement_over_g525_best,116,0.11666666666666667,-0.012316593901084335,0,0.033824844347495,False,False,False,False,False
conservative_policy_improvement_over_g525_best,117,0.15,-0.012304160554999999,0,0.03440477102639569,False,False,False,False,False
conservative_policy_improvement_over_g525_best,118,0.15,-0.010062564444523808,0,0.03450245720580413,False,False,False,False,False
conservative_policy_improvement_over_g525_best,119,0.15833333333333333,-0.011123892923975903,0,0.03382444070119203,False,False,False,False,False
conservative_policy_improvement_over_g525_best,120,0.175,-0.009197377829629629,0,0.033645395803345086,False,False,False,False,False
conservative_policy_improvement_over_g525_best,121,0.15,-0.012201241817191009,0,0.035048930051821546,False,False,False,False,False
conservative_policy_improvement_over_g525_best,122,0.13333333333333333,-0.012301306077701146,0,0.03482848186760913,False,False,False,False,False
conservative_policy_improvement_over_g525_best,123,0.175,-0.011507010797471259,0,0.03455097887577104,False,False,False,False,False
conservative_policy_improvement_over_g525_best,124,0.11666666666666667,-0.008201895854736843,0,0.032837459441029865,False,False,False,False,False
conservative_policy_improvement_over_g525_best,125,0.125,-0.010401247205681812,0,0.034445487875835054,False,False,False,False,False
conservative_policy_improvement_over_g525_best,126,0.15,-0.012209427115913978,0,0.035662337078974704,False,False,False,False,False
conservative_policy_improvement_over_g525_best,127,0.2,-0.01121790957569767,0,0.03391771934229489,False,False,False,False,False
conservative_policy_improvement_over_g525_best,128,0.175,-0.015036866273373493,0,0.03537943769761988,False,False,False,False,False
conservative_policy_improvement_over_g525_best,129,0.15,-0.015981107523289476,0,0.03260628852771732,False,False,False,False,False
conservative_policy_improvement_over_g525_best,130,0.19166666666666668,-0.009655110903614454,0,0.0347544369925725,False,False,False,False,False
conservative_policy_improvement_over_g525_best,131,0.18333333333333332,-0.011692480502325577,0,0.034816802349986645,False,False,False,False,False
conservative_policy_improvement_over_g525_best,132,0.15833333333333333,-0.009895471232142853,0,0.03425901724625165,False,False,False,False,False
conservative_policy_improvement_over_g525_best,133,0.16666666666666666,-0.01095014793788235,0,0.03456634871326513,False,False,False,False,False
conservative_policy_improvement_over_g525_best,134,0.125,-0.011474218894235291,0,0.03492161070257507,False,False,False,False,False
conservative_policy_improvement_over_g525_best,135,0.11666666666666667,-0.009714727721944445,0,0.0339778280367202,False,False,False,False,False
conservative_policy_improvement_over_g525_best,136,0.16666666666666666,-0.010324916509189187,0,0.03376062034966362,False,False,False,False,False
conservative_policy_improvement_over_g525_best,137,0.16666666666666666,-0.015081126359555554,0,0.03532675921317566,False,False,False,False,False
conservative_policy_improvement_over_g525_best,138,0.13333333333333333,-0.01364354405528735,0,0.0346915052837442,False,False,False,False,False
conservative_policy_improvement_over_g525_best,139,0.08333333333333333,-0.012879965994799996,0,0.03443437399853776,False,False,False,False,False
conservative_policy_improvement_over_g525_best,140,0.15833333333333333,-0.014524196457901229,0,0.0337393048351846,False,False,False,False,False
conservative_policy_improvement_over_g525_best,141,0.13333333333333333,-0.009556465804545453,0,0.03391842593754868,False,False,False,False,False
conservative_policy_improvement_over_g525_best,142,0.125,-0.010558486365454544,0,0.03412009321768498,False,False,False,False,False
conservative_policy_improvement_over_g525_best,143,0.2,-0.013322237212048189,0,0.033431098708509785,False,False,False,False,False
conservative_policy_improvement_over_g525_best,144,0.16666666666666666,-0.012176106476818178,0,0.03527657628080792,False,False,False,False,False
conservative_policy_improvement_over_g525_best,145,0.19166666666666668,-0.012861880208876403,0,0.03448065106266783,False,False,False,False,False
conservative_policy_improvement_over_g525_best,146,0.13333333333333333,-0.01260895078741573,0,0.035356036522013363,False,False,False,False,False
conservative_policy_improvement_over_g525_best,147,0.15,-0.012264305241829266,0,0.03474135196869665,False,False,False,False,False
conservative_policy_improvement_over_g525_best,148,0.15,-0.006693005005977011,0,0.03480512009778918,False,False,False,False,False
conservative_policy_improvement_over_g525_best,149,0.13333333333333333,-0.012391564226867467,0,0.034138069385924515,False,False,False,False,False
conservative_policy_improvement_over_g525_best,150,0.175,-0.013014780784505492,0,0.03468267395065305,False,False,False,False,False
conservative_policy_improvement_over_g525_best,151,0.19166666666666668,-0.011402061354166663,0,0.03505573100351619,False,False,False,False,False
conservative_policy_improvement_over_g525_best,152,0.125,-0.009074453593950612,0,0.0332044983908716,False,False,False,False,False
conservative_policy_improvement_over_g525_best,153,0.16666666666666666,-0.010959114672808986,0,0.034693025659070016,False,False,False,False,False
conservative_policy_improvement_over_g525_best,154,0.19166666666666668,-0.012126672461052628,0,0.033754761545827176,False,False,False,False,False
conservative_policy_improvement_over_g525_best,155,0.125,-0.010045290550215049,0,0.03464744343668585,False,False,False,False,False
conservative_policy_improvement_over_g525_best,156,0.20833333333333334,-0.014068376595952382,0,0.03448804957733616,False,False,False,False,False
