map,agents,seed,scen,split_bucket,candidate_id,alpha_commit,alpha_block,alpha_wait_spillover,rho_decay,force_additive,construction,old_equivalent_rule,success,sum_of_loss_ratio,delta_ratio_vs_ltm,delta_ratio_vs_repair5e5,expanded_delta_vs_ltm,low_level_pibt_delta_vs_ltm,ttfs_delta_vs_ltm,better_vs_ltm,equal_vs_ltm,worse_vs_ltm
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.17074235808,0.019650655019999963,,27.0,1350.0,-6.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.18122270742,0.030131004359999825,,23.0,1150.0,-5.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.18122270742,0.030131004359999825,,34.0,1700.0,5.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.15283842795,0.0017467248899998289,,25.0,1250.0,5.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1576419214,0.006550218339999914,,-8.0,-400.0,-16.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.15589519651,0.004803493449999863,,-1.0,-50.0,-6.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.18122270742,0.030131004359999825,,23.0,1150.0,-17.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.17336244541,0.022270742349999928,,31.0,1550.0,7.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.18122270742,0.030131004359999825,,27.0,1350.0,-23.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.18122270742,0.030131004359999825,,33.0,1650.0,-2.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.18122270742,0.030131004359999825,,29.0,1450.0,-23.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.16812227074,0.017030567679999997,,23.0,1150.0,4.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.18122270742,0.030131004359999825,,21.0,1050.0,4.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.17554585153,0.024454148469999826,,31.0,1550.0,-7.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.17991266376,0.028820960699999842,,29.0,1450.0,-9.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.17030567686,0.019213973799999895,,29.0,1450.0,-16.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.16681222707,0.015720524010000014,,19.0,950.0,-5.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.17947598253,0.028384279469999996,,29.0,1450.0,3.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.14104803493,-0.010043668130000016,,-2.0,-100.0,9.0,True,False,False
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.15545851528,0.004366812220000016,,26.0,1300.0,-23.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.16506550218,0.013973799119999963,,27.0,1350.0,-10.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.17947598253,0.028384279469999996,,23.0,1150.0,-17.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.18122270742,0.030131004359999825,,27.0,1350.0,19.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.18034934498,0.02925764191999991,,24.0,1200.0,-1.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.18122270742,0.030131004359999825,,22.0,1100.0,8.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.16681222707,0.015720524010000014,,23.0,1150.0,10.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.17074235808,0.019650655019999963,,21.0,1050.0,-7.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.18122270742,0.030131004359999825,,28.0,1400.0,-6.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.17816593886,0.027074235800000013,,23.0,1150.0,12.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.18122270742,0.030131004359999825,,26.0,1300.0,-21.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1672489083,0.01615720523999986,,27.0,1350.0,4.0,False,False,True
maze-32-32-4,50,1,maze-32-32-4-random-1.scen,support_train,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.18122270742,0.030131004359999825,,24.0,1200.0,30.0,False,False,True
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.13998970664,0.0,,0.0,0.0,-1.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.13998970664,0.0,,2.0,100.0,13.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.13998970664,0.0,,5.0,250.0,14.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.13998970664,0.0,,3.0,590.0,-5.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.13998970664,0.0,,5.0,250.0,-16.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.13998970664,0.0,,-1.0,-50.0,25.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.13998970664,0.0,,2.0,100.0,11.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.13998970664,0.0,,4.0,298.0,7.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.13998970664,0.0,,3.0,150.0,15.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.13998970664,0.0,,1.0,50.0,-10.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.13998970664,0.0,,-4.0,-200.0,12.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.13998970664,0.0,,2.0,100.0,-9.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.13998970664,0.0,,-1.0,-50.0,17.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.13998970664,0.0,,5.0,299.0,6.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.13998970664,0.0,,-4.0,-200.0,-16.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.13998970664,0.0,,-4.0,-200.0,22.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.13998970664,0.0,,1.0,50.0,24.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.13998970664,0.0,,1.0,50.0,-5.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.13998970664,0.0,,1.0,50.0,3.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.13998970664,0.0,,3.0,199.0,8.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.13998970664,0.0,,1.0,50.0,-8.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.13998970664,0.0,,-3.0,-150.0,11.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.10705095214,-0.032938754499999945,,-5.0,-250.0,18.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.13998970664,0.0,,2.0,100.0,9.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.11991765311,-0.020072053530000078,,-1.0,97.0,10.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.13124034997,-0.008749356670000097,,-4.0,-200.0,1.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.12043232115,-0.019557385489999968,,-4.0,94.0,19.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.13998970664,0.0,,0.0,0.0,-2.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.10705095214,-0.032938754499999945,,-2.0,-2.0,33.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.13998970664,0.0,,6.0,739.0,-22.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.13998970664,0.0,,3.0,150.0,10.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.13998970664,0.0,,-3.0,-150.0,6.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.11322696861,-0.026762738029999955,,-3.0,-150.0,13.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.13998970664,0.0,,0.0,0.0,0.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.13998970664,0.0,,7.0,399.0,0.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.13998970664,0.0,,3.0,150.0,-3.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.13998970664,0.0,,3.0,639.0,-13.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.13998970664,0.0,,-1.0,-50.0,0.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.13998970664,0.0,,1.0,344.0,-8.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.13998970664,0.0,,-9.0,-450.0,-10.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.13844570252,-0.0015440041199998866,,-6.0,-300.0,-6.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.13998970664,0.0,,-4.0,-200.0,9.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.13998970664,0.0,,2.0,100.0,-3.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.13998970664,0.0,,3.0,297.0,-3.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.11682964488,-0.023160061760000072,,-5.0,-250.0,10.0,True,False,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.13998970664,0.0,,-4.0,-200.0,0.0,False,True,False
maze-32-32-4,50,2,maze-32-32-4-random-2.scen,support_train,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.13998970664,0.0,,-5.0,-250.0,2.0,False,True,False
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.1293508937,0.0,,0.0,0.0,15.0,False,True,False
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.14816556914,0.018814675439999817,,3.0,150.0,13.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.14111006585,0.011759172149999886,,2.0,100.0,27.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.13875823142,0.009407337719999909,,2.0,100.0,29.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.13922859831,0.009877704609999816,,2.0,100.0,7.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.14252116651,0.013170272809999828,,6.0,300.0,16.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.15004703669,0.02069614298999989,,-1.0,-50.0,11.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.13452492944,0.0051740357399998604,,3.0,150.0,83.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.13781749765,0.008466603949999874,,2.0,100.0,9.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.13875823142,0.009407337719999909,,4.0,200.0,33.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.12699905927,-0.002351834429999977,,1.0,48.0,0.0,True,False,False
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.13922859831,0.009877704609999816,,2.0,100.0,17.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.13076199436,0.001411100659999942,,2.0,100.0,9.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.12276575729,-0.006585136410000025,,4.0,200.0,42.0,True,False,False
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.14346190028,0.014111006579999863,,-1.0,-50.0,31.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.13734713076,0.007996237059999967,,-3.0,-152.0,27.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.14205079962,0.012699905919999921,,4.0,196.0,15.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.13358419567,0.004233301969999825,,0.0,0.0,24.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.14158043274,0.012229539040000015,,2.0,99.0,37.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.10395108184,-0.025399811860000066,,-3.0,-151.0,25.0,True,False,False
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.1326434619,0.0032925682000000123,,0.0,-1.0,46.0,False,False,True
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.12652869238,-0.002822201320000106,,0.0,0.0,35.0,True,False,False
maze-32-32-4,50,3,maze-32-32-4-random-3.scen,support_train,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.14111006585,0.011759172149999886,,1.0,50.0,20.0,False,False,True
