split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,100,49,0.1836734693877551,0.8979591836734694,0.62,27,0.3333333333333333,0.77
validation,empty-48-48,100,100,57,0.2982456140350877,0.7894736842105263,0.62,28,0.5,0.63
validation,empty-48-48,200,100,47,0.10638297872340426,0.7659574468085106,0.61,14,0.42857142857142855,0.6
validation,empty-48-48,400,100,59,0.2542372881355932,0.711864406779661,0.61,17,0.47058823529411764,0.56
validation,maze-32-32-4,50,100,76,0.14473684210526316,0.5657894736842105,0.59,48,0.22916666666666666,0.41
validation,maze-32-32-4,100,100,70,0.07142857142857142,0.5428571428571428,0.48,54,0.14814814814814814,0.64
validation,maze-32-32-4,200,100,82,0.0,0.6341463414634146,0.3,79,0.0,0.84
validation,maze-32-32-4,400,62,43,0.0,0.6976744186046512,0.3387096774193548,43,0.0,0.6129032258064516
