split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,100,49,0.22448979591836735,0.8775510204081632,0.56,27,0.4444444444444444,0.51
validation,empty-48-48,100,100,57,0.3157894736842105,0.8421052631578947,0.62,28,0.6785714285714286,0.59
validation,empty-48-48,200,100,47,0.1276595744680851,0.7659574468085106,0.61,14,0.42857142857142855,0.68
validation,empty-48-48,400,100,59,0.1864406779661017,0.8305084745762712,0.59,17,0.35294117647058826,0.7
validation,maze-32-32-4,50,100,76,0.19736842105263158,0.618421052631579,0.64,48,0.5625,0.16
validation,maze-32-32-4,100,100,70,0.12857142857142856,0.5285714285714286,0.57,54,0.3333333333333333,0.35
validation,maze-32-32-4,200,100,82,0.0,0.6219512195121951,0.29,79,0.0,0.83
validation,maze-32-32-4,400,62,43,0.0,0.627906976744186,0.3064516129032258,43,0.0,1.0
