candidate_id,generated_theta_uid,registry_role,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,replay_phase,method,variant_id,actor_training_seed
g562_cycle2_a1_s562_d994ed83dba1,59b94301a85692724f6f4f4ded48a2e9e7634eaa0fe8065aebeb8296c1b888eb,g562_actor_generated_theta,1.2133218050003052,1.1502825021743774,1.2599948644638062,0.746609628200531,0.7476937174797058,1.050781011581421,0.6887140870094299,0.9785606861114502,0.9935510158538818,0.6871928572654724,0.6570897698402405,0.3725822865962982,0.9135894775390625,0.9585725665092468,10.76610279083252,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_50431b770b22,06a011faa09e4a5f0f89fbfbd97ae33af2e57e21856905b3b934b4d81c3fa58e,g562_actor_generated_theta,1.2136237621307373,1.149575114250183,1.2634823322296143,0.7453005909919739,0.7530670762062073,1.0532686710357666,0.6929366588592529,0.9785893559455872,0.9935864806175232,0.6858646273612976,0.6554093956947327,0.3743188679218292,0.9182641506195068,0.9605722427368164,10.750292778015137,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_82fbcdf86344,15858cf61dba3819f117ce25feac314f9bf90a8cdb62a22751170e102577e624,g562_actor_generated_theta,1.2116272449493408,1.1503615379333496,1.2605412006378174,0.7480430006980896,0.7493334412574768,1.0491390228271484,0.6873102188110352,0.9784411787986755,0.9933328032493591,0.6881564259529114,0.6550725102424622,0.3729988634586334,0.9148280024528503,0.9586942791938782,10.763961791992188,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_c9c221cf9d87,9911d5820fc6902e7c34dbf87633d72a16a6db4a176f80a78ebd6f244bbb4acc,g562_actor_generated_theta,1.2105023860931396,1.1486507654190063,1.2605026960372925,0.7456687092781067,0.7579260468482971,1.0541660785675049,0.6903427839279175,0.9785329103469849,0.9932409524917603,0.6851593255996704,0.653071939945221,0.37664592266082764,0.9175417423248291,0.9607689380645752,10.751431465148926,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_61e17dcfb26e,2df4afe85bd36a1497cf498fb2bdef55d2917a13286d72ce1b2b57fc96739122,g562_actor_generated_theta,1.2135907411575317,1.150036334991455,1.261984944343567,0.7461065649986267,0.7500938773155212,1.0507245063781738,0.688835084438324,0.9785799384117126,0.9934220910072327,0.6872594952583313,0.655820906162262,0.3740037977695465,0.9162436127662659,0.9592605233192444,10.75994873046875,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_85e520dc850e,79a3ec152094c628c7e7dc7d87624bc622b9d542cc1c176f2ab25647465e6529,g562_actor_generated_theta,1.2130423784255981,1.1502665281295776,1.25979745388031,0.7477232217788696,0.7459047436714172,1.0495976209640503,0.6868745684623718,0.9784997701644897,0.9934210181236267,0.6878191828727722,0.6563714742660522,0.37217065691947937,0.9122233390808105,0.958535373210907,10.770729064941406,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_c983da1ab9c7,2f19ace6a1c37593d0a6adde0554dddc48c92a85bf1794860e2103af1a080855,g562_actor_generated_theta,1.2115821838378906,1.1483124494552612,1.2614763975143433,0.7474209666252136,0.7561799883842468,1.0501506328582764,0.6891846656799316,0.9784123301506042,0.9933743476867676,0.6868248581886292,0.6536982655525208,0.37411609292030334,0.9170207977294922,0.9602725505828857,10.754351615905762,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_701aa5102955,f1e0a7435288d853a9af335f30d0afb6dc1c6b3f614aea9e549fdaafc5e0f26b,g562_actor_generated_theta,1.2139098644256592,1.150219202041626,1.263920545578003,0.7451118230819702,0.7535045146942139,1.0533415079116821,0.6925079226493835,0.9786287546157837,0.9935129284858704,0.6863267421722412,0.6550617814064026,0.37520575523376465,0.9187953472137451,0.9606627225875854,10.750547409057617,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_1a2643fe4926,f2680f010e697ca0d9ba4a825b709e6e9e5a8ec31f121470686f5a644032bb7c,g562_actor_generated_theta,1.2119909524917603,1.1491750478744507,1.2598434686660767,0.7475073337554932,0.7490699291229248,1.0507628917694092,0.6884830594062805,0.9784518480300903,0.9933406114578247,0.6867281794548035,0.6548371911048889,0.373215913772583,0.9138969779014587,0.9590442180633545,10.762787818908691,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_580aaa5d187a,f9ded57eb460e3147cf5d58babf913e1af692e327ac646a419bd20d37f817580,g562_actor_generated_theta,1.2098067998886108,1.1492700576782227,1.2609983682632446,0.7487583160400391,0.754431962966919,1.0499495267868042,0.6861327290534973,0.9784919023513794,0.9931326508522034,0.6869059205055237,0.6552432775497437,0.37490731477737427,0.9157310128211975,0.9595630764961243,10.759790420532227,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_d253750fa3c1,b8994eb0d4501b06128553bf1111259034547c70cc6db4eea86a759bcf67bac0,g562_actor_generated_theta,1.214709758758545,1.1490626335144043,1.262668251991272,0.7450399994850159,0.7546142935752869,1.0530964136123657,0.6939689517021179,0.9784446954727173,0.993642270565033,0.6857475638389587,0.6521866321563721,0.3739578425884247,0.9194449782371521,0.9610536098480225,10.749808311462402,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_bc2aa3f52d8b,8fc84a73bea627e26bb7cdc518133682fa4f3b5008ac96e7936f5fc3d2cd01b8,g562_actor_generated_theta,1.2101192474365234,1.149277925491333,1.2606388330459595,0.747317910194397,0.7542017698287964,1.0519330501556396,0.6887721419334412,0.9784680008888245,0.99322909116745,0.6864858865737915,0.6538700461387634,0.37495359778404236,0.9165167212486267,0.9596129059791565,10.754858016967773,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_25456391d349,4127c6bec900daa4fe89736df75fdee761fc0ab7743e9262552b6cdff8f2fa8f,g562_actor_generated_theta,1.2128475904464722,1.148294448852539,1.2597311735153198,0.747407078742981,0.7508338093757629,1.0504016876220703,0.6897177696228027,0.9783204793930054,0.9933674931526184,0.6868114471435547,0.6521584391593933,0.3727685809135437,0.915124773979187,0.95975661277771,10.758906364440918,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_e396473fff32,6a360637aa52993cf95b4de5ad02e2a61dd9544a2259453569b7a2dadddbaab8,g562_actor_generated_theta,1.2114529609680176,1.149693250656128,1.2593533992767334,0.7464783787727356,0.7520216703414917,1.0522139072418213,0.6908893585205078,0.9784809947013855,0.9935396313667297,0.6854413747787476,0.655267059803009,0.37368249893188477,0.9155480265617371,0.9592984914779663,10.759696006774902,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_4ecf12991ec1,c0b41b579d41a2d7ea87496124bd6e8c356615825f9cc123ea110cfa69d3c442,g562_actor_generated_theta,1.2139248847961426,1.1501383781433105,1.2632787227630615,0.7452648282051086,0.7528036832809448,1.053366780281067,0.6927503943443298,0.9786067605018616,0.9936005473136902,0.6854993104934692,0.6553428769111633,0.37447577714920044,0.9185196757316589,0.9605008363723755,10.75236988067627,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_19d89c3fb776,55e246ad55dd769df745de59b275e1a3a6f1b6deb9f6e610c396914f09e3d9ab,g562_actor_generated_theta,1.211055874824524,1.1498091220855713,1.2594530582427979,0.748586118221283,0.7492034435272217,1.049894094467163,0.6876733303070068,0.9783820509910583,0.993369460105896,0.6868321299552917,0.6543130874633789,0.37245750427246094,0.9144603610038757,0.95875084400177,10.763972282409668,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_a8226c4cf6a9,87aa319883a8b895214af8ff4ccb97941d651456a9f76213dbae7417917ea272,g562_actor_generated_theta,1.2104532718658447,1.1492688655853271,1.2607988119125366,0.7489849925041199,0.7530069351196289,1.0492792129516602,0.6855858564376831,0.9784696102142334,0.9931561946868896,0.6868207454681396,0.6556217670440674,0.3742288649082184,0.915041983127594,0.9594123959541321,10.76353931427002,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_6f6bf3d37734,bc5e16a35f56fa8a920a1598ba6d15497b21d32ba9f31269f9d9930b9f1214a4,g562_actor_generated_theta,1.2121305465698242,1.1494336128234863,1.2607866525650024,0.7470719218254089,0.7496688961982727,1.0507936477661133,0.6885256171226501,0.9785026907920837,0.9933338761329651,0.686984658241272,0.6555446982383728,0.37365809082984924,0.9147379398345947,0.9590964317321777,10.76097297668457,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_bad355700ac6,b183bb34471ce492d8454fa291ce2834b8b29d61c858da82fc2c906cc0f4114b,g562_actor_generated_theta,1.211391806602478,1.1484651565551758,1.2612775564193726,0.7470302581787109,0.7571478486061096,1.0507043600082397,0.6899190545082092,0.9784231185913086,0.9934468269348145,0.6863939166069031,0.6537747979164124,0.37426719069480896,0.9175780415534973,0.9602831602096558,10.753667831420898,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_b9d93ae84178,aefca138e931faaadc6ffc224cc52eb8d5b2f3f2ee03c298109629c63314706e,g562_actor_generated_theta,1.2114752531051636,1.1484885215759277,1.2612274885177612,0.7476710081100464,0.7560325264930725,1.0499082803726196,0.6885992884635925,0.978408694267273,0.9933517575263977,0.6867150068283081,0.6535127758979797,0.3741692304611206,0.9170371294021606,0.9601843357086182,10.75621509552002,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_4d7bd4787673,f6a99c8747bb8375a0bbe3a570d2de8ccb2929d12b19528a91ff40fa0c42c611,g562_actor_generated_theta,1.2093068361282349,1.1486902236938477,1.2619045972824097,0.7479466795921326,0.7577492594718933,1.0516494512557983,0.6871890425682068,0.9785386919975281,0.9931221008300781,0.686093270778656,0.654612123966217,0.3760536015033722,0.9171786904335022,0.9603328108787537,10.75294017791748,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_f90f9fd5dcc6,a0beb5bc4b2582be4aecb8c615392f70fb58b9905b719f891db9b7ac7e2209b8,g562_actor_generated_theta,1.2105684280395508,1.1490727663040161,1.2606565952301025,0.7466259598731995,0.7544175386428833,1.0525423288345337,0.6892072558403015,0.9785049557685852,0.9932036995887756,0.6861802935600281,0.6541159749031067,0.3755730390548706,0.9163190722465515,0.9598748087882996,10.7550630569458,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_cdf3abeda781,67bb60775742ab277caf3b0ea177d3887d870651357bb9aa13aa3993ff8a692d,g562_actor_generated_theta,1.2146283388137817,1.148826003074646,1.2628759145736694,0.7450206279754639,0.7548406720161438,1.0529563426971436,0.693997859954834,0.978442907333374,0.9936397075653076,0.6860455274581909,0.6523441672325134,0.3739023208618164,0.9192880988121033,0.9610880613327026,10.748614311218262,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_b2b8b8e6640d,d29d9b0f573de08433ba2a802ab2af4974cfb982db6cc9e0fde3aacc214409c9,g562_actor_generated_theta,1.2098944187164307,1.1489176750183105,1.261206865310669,0.7478141784667969,0.755057156085968,1.0508371591567993,0.6877287030220032,0.9785136580467224,0.9932560324668884,0.6863559484481812,0.6559926867485046,0.3747992217540741,0.9160330295562744,0.9595561623573303,10.756622314453125,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_50b3e5a93004,fe8239c13235c70c37102809376a638cb628903a5dd45a37a8aff0f49c9a98d0,g562_actor_generated_theta,1.2118233442306519,1.1493066549301147,1.2605935335159302,0.7471551299095154,0.7499711513519287,1.0512065887451172,0.6886366605758667,0.9784948825836182,0.9933181405067444,0.6867944598197937,0.6549531817436218,0.373829185962677,0.9146678447723389,0.9591806530952454,10.759978294372559,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_8239f6b8e59f,d5468f7079da1671dcbfdc312843da837d4a212bc9ad4b03a0dd54a748c22989,g562_actor_generated_theta,1.2115792036056519,1.1492217779159546,1.2600719928741455,0.7473174929618835,0.7502083778381348,1.0509083271026611,0.6885038614273071,0.978471577167511,0.9933238625526428,0.6867183446884155,0.6550089120864868,0.3736838698387146,0.9143529534339905,0.9591425657272339,10.761366844177246,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_0d744b47933b,a49b8833809197b4e9400b590a1c56bbcde85565493afd991fb378d6cf480764,g562_actor_generated_theta,1.2095263004302979,1.1488670110702515,1.2609233856201172,0.7478054165840149,0.7557220458984375,1.0509285926818848,0.6880612373352051,0.9785100221633911,0.9932670593261719,0.6862711906433105,0.656212568283081,0.3749116063117981,0.9159220457077026,0.9595907926559448,10.75631046295166,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_e44b1879881f,a6d6a9ac126f0f275aa228969abfaba86beb17687c7191da1a5eadadeb6e0807,g562_actor_generated_theta,1.210538625717163,1.1492184400558472,1.257841944694519,0.7488277554512024,0.7490018010139465,1.050534725189209,0.687404215335846,0.9783576726913452,0.9932312369346619,0.6859986186027527,0.6543519496917725,0.3730735778808594,0.9126696586608887,0.9588521122932434,10.768173217773438,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_b70caedee3ff,ffff7a2fd0fb83dc792fb1d96f1820d278263cdb3248b3b3cf0c8c5594bdf524,g562_actor_generated_theta,1.2129132747650146,1.1486518383026123,1.2603825330734253,0.7469555735588074,0.7512317895889282,1.050629734992981,0.6899933218955994,0.9783615469932556,0.9933878779411316,0.6869569420814514,0.6525589227676392,0.37315863370895386,0.9157991409301758,0.9597663879394531,10.757624626159668,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_481b97b0e2cc,613f613baf472ebe572c0f425f37cd98a0d9611265bf31e468be2efe16c1a297,g562_actor_generated_theta,1.2105615139007568,1.1492456197738647,1.2613625526428223,0.7476464509963989,0.7528121471405029,1.0497676134109497,0.6875057220458984,0.9785710573196411,0.9933245182037354,0.6875910758972168,0.6584683060646057,0.3740990161895752,0.9143975973129272,0.9591047763824463,10.759929656982422,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_e519699794ae,79965b38bdefa4142865635cd0dcbea4fe4bec8fd57fbc5a34a0e89cc7b6f12d,g562_actor_generated_theta,1.2088260650634766,1.1486480236053467,1.261549472808838,0.7481293082237244,0.7581849694252014,1.0517476797103882,0.6873108148574829,0.9785257577896118,0.9931191802024841,0.6859358549118042,0.6546316742897034,0.37608012557029724,0.9169948697090149,0.9603375792503357,10.752870559692383,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_1057f55693ec,9dfb514ebc10269f9b89960b6fed516f117c376e70d173d584bc8823f14338e1,g562_actor_generated_theta,1.2117825746536255,1.1501107215881348,1.2603861093521118,0.746361255645752,0.7513999938964844,1.0520917177200317,0.6904216408729553,0.9785104393959045,0.9934320449829102,0.6865933537483215,0.6548508405685425,0.37425053119659424,0.9158370494842529,0.9593690633773804,10.758186340332031,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_00903b5756e5,c5792fb7d61c8bf63ef83628b86f17d6981a0b19fd0d8cc83bdae85a5c6881de,g562_actor_generated_theta,1.2088143825531006,1.1481958627700806,1.2610868215560913,0.747764527797699,0.7610560655593872,1.0526163578033447,0.6874362826347351,0.9785388708114624,0.9930742979049683,0.6856553554534912,0.6538351774215698,0.3769538998603821,0.9172813296318054,0.9610534310340881,10.751408576965332,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_f2a9232fe540,97435b8b4ba59d832c5f550be429f6733f897e33df44c87678810a5700d06228,g562_actor_generated_theta,1.208432674407959,1.1480433940887451,1.2603484392166138,0.7480806112289429,0.7610422968864441,1.052772879600525,0.6874986886978149,0.9785077571868896,0.9930657148361206,0.6852754950523376,0.6535117626190186,0.37679898738861084,0.9169574975967407,0.961017370223999,10.752025604248047,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_719a18d0da3a,a0abd919bb864a3e0f7fe6a503ef3b2f4d94739b404f1bd31cf4208f349c0acd,g562_actor_generated_theta,1.2151118516921997,1.1487839221954346,1.26320219039917,0.7447873950004578,0.7547224164009094,1.052827000617981,0.6941544413566589,0.978467583656311,0.9936594367027283,0.6863718628883362,0.6526668667793274,0.37389975786209106,0.9192765951156616,0.9611786603927612,10.748079299926758,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_33cfdf3f0f9f,df38e6dca5d2ecb13dc577c4d4545931aa786008930a6d65dbc2a509d576899f,g562_actor_generated_theta,1.2137773036956787,1.1507467031478882,1.260589599609375,0.7465975284576416,0.7466136813163757,1.0507081747055054,0.6887162327766418,0.97858065366745,0.9935513138771057,0.6875137686729431,0.6570382118225098,0.37252968549728394,0.9135907292366028,0.9586306810379028,10.766340255737305,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_380f3807840d,bcd32c2d8d5dcb5c30696426c67bf584af370d8888ede90fe75856fdac6c5149,g562_actor_generated_theta,1.2121819257736206,1.149486780166626,1.2606345415115356,0.746900737285614,0.7498763203620911,1.0508133172988892,0.6887354850769043,0.9784980416297913,0.9933611750602722,0.68711256980896,0.6553578972816467,0.3736366331577301,0.9147873520851135,0.9590737819671631,10.760858535766602,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_1a756c2c8899,eb31f9f41c74e917a1ddba5eb9b30ad5a3e945bfb5a4302c6b5265ff01031e20,g562_actor_generated_theta,1.2082449197769165,1.1489686965942383,1.2615938186645508,0.7489728927612305,0.7578917741775513,1.0512572526931763,0.6872227191925049,0.9784818291664124,0.9931532144546509,0.6860555410385132,0.654384195804596,0.3753969073295593,0.9171208739280701,0.9601265788078308,10.752554893493652,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_f06d20567063,d664587eb1b098b7e303d821f5eb066a6fc5a6e61c86515958902ece0a0b9910,g562_actor_generated_theta,1.2146071195602417,1.1488300561904907,1.2628895044326782,0.7450217008590698,0.7548734545707703,1.0529420375823975,0.6939842104911804,0.9784442186355591,0.9936384558677673,0.6860647201538086,0.652381956577301,0.3739173114299774,0.9192801117897034,0.9610870480537415,10.748602867126465,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_5530787fb9d5,dd6e56869b8dcdcc47438aa907c86ac8cd86489e8493ffe45bb6ff0f9c7abada,g562_actor_generated_theta,1.210334300994873,1.149356722831726,1.2608824968338013,0.7469193339347839,0.7558781504631042,1.0514254570007324,0.6894668340682983,0.978544294834137,0.9934274554252625,0.6858504414558411,0.6566818952560425,0.374799907207489,0.9166521430015564,0.9596054553985596,10.756359100341797,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle2_a1_s562_38496dae490a,11e892cdf65c34a5fa0967d84d6f9fd3b7ae99663c453f4a78f927fedb062d25,g562_actor_generated_theta,1.213535189628601,1.1484911441802979,1.2603235244750977,0.746636688709259,0.7511363625526428,1.05064857006073,0.6903339624404907,0.978362500667572,0.9934309720993042,0.6869930624961853,0.6524866223335266,0.37295788526535034,0.9158216714859009,0.9598039388656616,10.75754165649414,1,0,0,False,False,False,False,False,cycle2,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
